stop,wait_time_sec,stop_lat,stop_lon,stop_sequence
386,182.50882352941164,41.880313,-87.774043,0
388,203.5250000000001,41.88000915,-87.7714723,1
389,175.89166666666688,41.88008776,-87.76992191,2
390,0.0,41.88010476,-87.76821491,3
391,183.20312499999955,41.88014676,-87.76661691,4
14956,177.94104477611938,41.88014099,-87.76461188,5
393,0.0,41.88018349,-87.7632177,6
394,192.85714285714235,41.88020276,-87.76191891,7
395,179.1571428571429,41.88019981,-87.75996715,8
396,186.62307692307675,41.88025187,-87.75778965,9
397,190.0404761904761,41.88027,-87.75526,10
17169,186.84999999999854,41.88029685,-87.75221539,11
17162,183.76190476190484,41.88033514,-87.7491367,12
14959,185.67352941176475,41.88039237,-87.74496781,13
402,0.0,41.880443,-87.742998,14
403,0.0,41.880475,-87.740705,15
17163,189.82272727272704,41.88048501,-87.73768052,16
15848,177.15454545454486,41.88050398,-87.7352163,17
406,200.67249999999996,41.88053063,-87.7331241,18
14500,177.48695652173916,41.88056848,-87.7304601,19
15852,183.71666666666624,41.88059058,-87.72786002,20
409,207.07083333333335,41.88061422,-87.72582347,21
18047,179.79545454545453,41.88070328,-87.72286077,22
17841,203.6895833333333,41.88074353,-87.72045859,23
412,0.0,41.8808072,-87.7159745,24
413,218.97500000000036,41.88081388,-87.71381964,25
14764,183.60000000000036,41.88084064,-87.71073049,26
415,0.0,41.880887,-87.708722,27
416,206.33750000000032,41.880902,-87.706333,28
417,0.0,41.880952,-87.703147,29
15185,169.90000000000055,41.88095403,-87.70088084,30
16110,169.95000000000036,41.88099888,-87.69856203,31
420,189.5499999999998,41.88100858,-87.69600765,32
421,0.0,41.88103245,-87.694048,33
16088,0.0,41.88103301,-87.69229365,34
423,0.0,41.88106252,-87.68897646,35
15364,203.06818181818176,41.88109893,-87.68607651,36
425,0.0,41.88112797,-87.68410996,37
15384,197.56756756756772,41.88117403,-87.68122249,38
427,220.48750000000024,41.881232,-87.679293,39
428,202.67499999999998,41.881262,-87.67685,40
429,205.5,41.88129674,-87.67424663,41
430,217.5425000000002,41.8813284,-87.67186305,42
431,229.34166666666684,41.88137,-87.669513,43
4727,212.10000000000008,41.881385,-87.668503,44
432,215.47999999999973,41.88139461,-87.66699977,45
15279,0.0,41.88143358,-87.66418871,46
16049,210.0173913043478,41.88146881,-87.66201484,47
435,226.68281250000018,41.881525,-87.659765,48
436,240.34090909090875,41.881545,-87.657333,49
437,218.10238095238103,41.881608,-87.654897,50
14647,234.58214285714257,41.88165169,-87.65191235,51
439,309.4583333333333,41.88167775,-87.64983775,52
440,298.14999999999964,41.882,-87.64728,53
12754,358.5,41.8830708,-87.64669495,54
442,314.8000000000011,41.88311,-87.642848,55
443,412.27499999999964,41.883084,-87.639976,56
445,393.39999999999964,41.883128,-87.635516,57
446,0.0,41.883137,-87.632625,58
18122,0.0,41.88314707,-87.63019604,59
448,0.0,41.88316957,-87.62749695,60
1119,0.0,41.88468794,-87.62431755,61
1120,0.0,41.88669974,-87.624384,62
1121,0.0,41.888076,-87.624425,63
3953,0.0,41.887978,-87.621979,64
3954,0.0,41.887792,-87.620967,65
8613,0.0,41.884688,-87.620796,66
