 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count 
911283020 {
17169 26408.9 26417.0 4 1 0 0
17162 26470.3 26470.3 4 0 0 0
14959 26543.8 26543.8 4 0 0 0
402 26579.9 26579.9 4 0 0 0
403 26608.2 26608.2 4 0 0 0
17163 26647.1 26647.1 4 0 0 0
15848 26705.6 26705.6 4 0 0 0
406 26740.1 26751.3 6 2 0 0
14500 26802.4 26802.4 6 0 0 0
15852 26845.2 26845.2 6 0 0 0
409 26867.7 26873.9 5 0 1 0
18047 26964.7 26972.8 6 1 0 0
17841 27014.9 27014.9 6 0 0 0
412 27071.1 27071.1 6 0 0 0
413 27146.7 27146.7 6 0 0 0
14764 27208.1 27216.2 6 1 1 0
415 27271.5 27271.5 6 0 0 0
416 27318.9 27327.0 6 1 1 0
417 27382.4 27382.4 6 0 0 0
15185 27411.1 27411.1 6 0 0 0
16110 27456.6 27456.6 6 0 0 0
420 27517.9 27526.0 6 1 1 0
421 27547.5 27547.5 6 0 0 0
16088 27566.0 27574.1 7 1 0 0
423 27605.5 27605.5 7 0 0 0
15364 27700.5 27707.9 5 0 2 0
425 27794.4 27794.4 5 0 0 0
15384 27840.2 27840.2 5 0 0 0
427 27878.9 27887.0 6 1 0 0
428 27937.8 27945.9 7 1 0 0
429 27997.4 27997.4 7 0 0 0
430 28029.2 28029.2 7 0 0 0
431 28086.8 28094.9 8 1 0 0
4727 28137.1 28137.1 8 0 0 0
432 28237.7 28252.0 10 3 1 0
15279 28373.8 28373.8 10 0 0 0
16049 28407.0 28407.0 10 0 0 0
435 28442.1 28459.5 14 4 0 0
436 28529.4 28535.6 13 0 1 0
437 28605.5 28613.6 14 1 0 0
14647 28688.2 28688.2 14 0 0 0
439 28733.2 28744.4 16 2 0 0
440 28814.1 28820.3 15 0 1 0
     }
- - - - - -
910985020 {
391 26408.8 26416.9 4 1 0 0
14956 26491.0 26499.1 5 1 0 0
393 26540.9 26540.9 5 0 0 0
394 26560.4 26560.4 5 0 0 0
395 26588.1 26596.2 6 1 0 0
396 26641.9 26641.9 6 0 0 0
397 26692.8 26699.0 5 0 1 0
17169 26775.1 26775.1 5 0 0 0
17162 26828.9 26843.2 8 3 0 0
14959 26930.6 26936.8 7 0 1 0
402 26968.8 26980.0 9 2 0 0
403 27012.2 27012.2 9 0 0 0
17163 27053.9 27053.9 9 0 0 0
15848 27099.8 27111.0 11 2 0 0
406 27143.4 27154.6 11 2 2 0
14500 27200.5 27206.7 10 0 1 0
15852 27268.5 27276.6 11 1 0 0
409 27315.9 27324.0 11 1 1 0
18047 27400.8 27400.8 11 0 0 0
17841 27471.7 27482.9 13 2 0 0
412 27548.3 27548.3 13 0 0 0
413 27583.3 27583.3 13 0 0 0
14764 27659.5 27666.9 11 0 2 0
415 27722.4 27722.4 11 0 0 0
416 27772.6 27780.7 10 1 2 0
417 27861.4 27861.4 10 0 0 0
15185 27902.8 27902.8 10 0 0 0
16110 27957.9 27966.0 11 1 0 0
420 28021.2 28035.5 13 3 1 0
421 28053.9 28053.9 13 0 0 0
16088 28082.3 28082.3 13 0 0 0
423 28109.9 28118.0 14 1 0 0
15364 28236.4 28247.6 13 2 3 0
425 28308.5 28308.5 13 0 0 0
15384 28351.0 28365.3 15 3 1 0
427 28402.1 28416.4 18 3 0 0
428 28470.9 28479.0 18 1 1 0
429 28538.1 28538.1 18 0 0 0
430 28574.9 28574.9 18 0 0 0
431 28633.2 28633.2 18 0 0 0
4727 28675.0 28683.1 18 1 1 0
432 28760.3 28771.5 18 2 2 0
     }
- - - - - -
911298020 {
386 26460 26460 1 1 0 0
388 26525.7 26540.0 4 3 0 0
389 26568.4 26568.4 4 0 0 0
390 26591.9 26591.9 4 0 0 0
391 26617.0 26617.0 4 0 0 0
14956 26673.4 26681.5 5 1 0 0
393 26714.7 26714.7 5 0 0 0
394 26730.7 26738.8 6 1 0 0
395 26775.5 26775.5 6 0 0 0
396 26810.9 26810.9 6 0 0 0
397 26848.3 26859.5 7 2 1 0
17169 26903.6 26911.7 8 1 0 0
17162 26976.9 26976.9 8 0 0 0
14959 27074.7 27074.7 8 0 0 0
402 27105.6 27105.6 8 0 0 0
403 27128.1 27128.1 8 0 0 0
17163 27169.7 27169.7 8 0 0 0
15848 27226.7 27234.8 9 1 0 0
406 27270.5 27276.7 8 0 1 0
14500 27344.5 27344.5 8 0 0 0
15852 27397.5 27397.5 8 0 0 0
409 27439.2 27447.3 8 1 1 0
18047 27527.1 27527.1 8 0 0 0
17841 27601.0 27601.0 8 0 0 0
412 27644.8 27652.9 9 1 0 0
413 27689.5 27689.5 9 0 0 0
14764 27748.0 27756.1 8 1 2 0
415 27804.6 27804.6 8 0 0 0
416 27853.5 27859.7 7 0 1 0
417 27927.9 27927.9 7 0 0 0
15185 27967.0 27967.0 7 0 0 0
16110 28024.0 28024.0 7 0 0 0
420 28088.6 28094.8 6 0 1 0
421 28116.8 28124.9 7 1 0 0
16088 28147.8 28147.8 7 0 0 0
423 28188.1 28188.1 7 0 0 0
15364 28304.0 28311.4 5 0 2 0
425 28377.1 28377.1 5 0 0 0
15384 28417.9 28417.9 5 0 0 0
427 28470.1 28470.1 5 0 0 0
428 28515.1 28515.1 5 0 0 0
429 28571.5 28571.5 5 0 0 0
430 28606.5 28606.5 5 0 0 0
431 28659.6 28659.6 5 0 0 0
4727 28706.8 28706.8 5 0 0 0
432 28785.6 28791.8 4 0 1 0
     }
- - - - - -
910955020 {
386 26733.0 26733.0 0 0 0 0
388 26791.6 26802.8 2 2 0 0
389 26835.2 26835.2 2 0 0 0
390 26868.9 26868.9 2 0 0 0
391 26889.0 26889.0 2 0 0 0
14956 26947.1 26961.4 5 3 0 0
393 26990.6 26990.6 5 0 0 0
394 27005.8 27013.9 6 1 0 0
395 27056.4 27056.4 6 0 0 0
396 27083.6 27091.7 7 1 0 0
397 27147.1 27155.2 8 1 0 0
17169 27224.9 27224.9 8 0 0 0
17162 27271.8 27271.8 8 0 0 0
14959 27345.8 27353.9 9 1 0 0
402 27392.9 27392.9 9 0 0 0
403 27413.2 27413.2 9 0 0 0
17163 27442.0 27450.1 10 1 0 0
15848 27491.7 27491.7 10 0 0 0
406 27538.2 27546.3 9 1 2 0
14500 27598.7 27606.8 9 1 1 0
15852 27661.2 27669.3 10 1 0 0
409 27702.3 27710.4 10 1 1 0
18047 27808.4 27808.4 10 0 0 0
17841 27882.1 27882.1 10 0 0 0
412 27932.8 27940.9 11 1 0 0
413 27987.6 27987.6 11 0 0 0
14764 28038.3 28045.7 9 0 2 0
415 28079.8 28079.8 9 0 0 0
416 28128.0 28135.4 7 0 2 0
417 28200.5 28200.5 7 0 0 0
15185 28241.4 28249.5 8 1 0 0
16110 28284.8 28284.8 8 0 0 0
420 28342.4 28348.6 7 0 1 0
421 28369.8 28369.8 7 0 0 0
16088 28407.2 28407.2 7 0 0 0
423 28446.7 28446.7 7 0 0 0
15364 28568.2 28575.6 5 0 2 0
425 28629.8 28629.8 5 0 0 0
15384 28664.7 28664.7 5 0 0 0
427 28720.9 28729.0 6 1 0 0
428 28779.8 28779.8 6 0 0 0
429 28820.4 28820.4 6 0 0 0
430 28858.7 28866.8 7 1 0 0
     }
- - - - - -
911004030 {
386 26970 26970 1 1 0 0
388 27028.4 27028.4 1 0 0 0
389 27058.8 27058.8 1 0 0 0
390 27083.3 27083.3 1 0 0 0
391 27108.2 27108.2 1 0 0 0
14956 27170.5 27170.5 1 0 0 0
393 27206.2 27217.4 3 2 0 0
394 27232.9 27232.9 3 0 0 0
395 27273.5 27273.5 3 0 0 0
396 27301.5 27301.5 3 0 0 0
397 27362.1 27362.1 3 0 0 0
17169 27419.0 27419.0 3 0 0 0
17162 27459.3 27470.5 5 2 0 0
14959 27555.5 27555.5 5 0 0 0
402 27593.3 27601.4 6 1 0 0
403 27631.1 27631.1 6 0 0 0
17163 27673.2 27684.4 8 2 0 0
15848 27735.9 27735.9 8 0 0 0
406 27779.6 27785.8 7 0 1 0
14500 27862.4 27862.4 7 0 0 0
15852 27912.6 27912.6 7 0 0 0
409 27955.3 27961.5 6 0 1 0
18047 28052.8 28052.8 6 0 0 0
17841 28132.9 28132.9 6 0 0 0
412 28184.3 28184.3 6 0 0 0
413 28213.8 28213.8 6 0 0 0
14764 28271.5 28277.7 5 0 1 0
415 28329.7 28329.7 5 0 0 0
416 28390.6 28398.7 5 1 1 0
417 28462.4 28462.4 5 0 0 0
15185 28502.6 28502.6 5 0 0 0
16110 28545.9 28545.9 5 0 0 0
420 28594.1 28600.3 4 0 1 0
421 28621.4 28621.4 4 0 0 0
16088 28646.3 28646.3 4 0 0 0
423 28675.1 28675.1 4 0 0 0
15364 28833.1 28839.3 3 0 1 0
     }
- - - - - -
911457020 {
386 27240 27240 1 1 0 0
388 27276.5 27276.5 1 0 0 0
389 27304.5 27304.5 1 0 0 0
390 27326.6 27326.6 1 0 0 0
391 27350.5 27358.6 2 1 0 0
14956 27413.7 27428.0 5 3 0 0
393 27461.4 27461.4 5 0 0 0
394 27479.8 27479.8 5 0 0 0
395 27509.8 27509.8 5 0 0 0
396 27543.9 27543.9 5 0 0 0
397 27593.3 27593.3 5 0 0 0
17169 27645.8 27653.9 6 1 0 0
17162 27693.2 27701.3 7 1 0 0
14959 27781.7 27792.9 9 2 0 0
402 27853.7 27853.7 9 0 0 0
403 27873.0 27873.0 9 0 0 0
17163 27903.4 27903.4 9 0 0 0
15848 27955.9 27964.0 10 1 0 0
406 27999.9 28008.0 9 1 2 0
14500 28055.9 28064.0 9 1 1 0
15852 28136.3 28136.3 9 0 0 0
409 28172.5 28178.7 8 0 1 0
18047 28244.4 28244.4 8 0 0 0
17841 28323.1 28331.2 9 1 0 0
412 28387.0 28387.0 9 0 0 0
413 28427.8 28427.8 9 0 0 0
14764 28510.5 28518.6 8 1 2 0
415 28568.8 28568.8 8 0 0 0
416 28636.9 28643.1 7 0 1 0
417 28698.5 28698.5 7 0 0 0
15185 28730.1 28730.1 7 0 0 0
16110 28772.7 28772.7 7 0 0 0
420 28824.0 28830.2 6 0 1 0
421 28854.6 28854.6 6 0 0 0
     }
- - - - - -
910579020 {
386 27533.8 27533.8 0 0 0 0
388 27573.6 27573.6 0 0 0 0
389 27601.1 27601.1 0 0 0 0
390 27625.8 27625.8 0 0 0 0
391 27646.5 27657.7 2 2 0 0
14956 27717.2 27725.3 3 1 0 0
393 27754.4 27754.4 3 0 0 0
394 27772.1 27780.2 4 1 0 0
395 27811.1 27811.1 4 0 0 0
396 27842.6 27842.6 4 0 0 0
397 27883.2 27891.3 5 1 0 0
17169 27980.2 27980.2 5 0 0 0
17162 28026.2 28037.4 7 2 0 0
14959 28096.6 28107.8 9 2 0 0
402 28153.3 28161.4 10 1 0 0
403 28180.3 28180.3 10 0 0 0
17163 28222.0 28230.1 11 1 0 0
15848 28280.9 28280.9 11 0 0 0
406 28317.3 28328.5 11 2 2 0
14500 28390.0 28396.2 10 0 1 0
15852 28456.5 28456.5 10 0 0 0
409 28485.3 28491.5 9 0 1 0
18047 28560.4 28560.4 9 0 0 0
17841 28627.3 28627.3 9 0 0 0
412 28681.3 28689.4 10 1 0 0
413 28727.5 28727.5 10 0 0 0
14764 28784.8 28796.0 10 2 2 0
415 28836.4 28836.4 10 0 0 0
     }
- - - - - -
911242020 {
386 27780 27780 0 0 0 0
388 27825.8 27825.8 0 0 0 0
389 27853.3 27861.4 1 1 0 0
390 27884.0 27884.0 1 0 0 0
391 27901.6 27909.7 2 1 0 0
14956 27961.0 27961.0 2 0 0 0
393 27992.6 27992.6 2 0 0 0
394 28010.6 28018.7 3 1 0 0
395 28054.0 28062.1 4 1 0 0
396 28089.2 28089.2 4 0 0 0
397 28125.7 28125.7 4 0 0 0
17169 28179.6 28179.6 4 0 0 0
17162 28215.5 28229.8 7 3 0 0
14959 28311.3 28322.5 9 2 0 0
402 28370.9 28379.0 10 1 0 0
403 28410.1 28410.1 10 0 0 0
17163 28445.6 28445.6 10 0 0 0
15848 28513.7 28513.7 10 0 0 0
406 28551.1 28558.5 8 0 2 0
14500 28612.4 28612.4 8 0 0 0
15852 28670.7 28670.7 8 0 0 0
409 28696.9 28705.0 8 1 1 0
18047 28797.7 28805.8 9 1 0 0
     }
- - - - - -
910043020 {
386 28127.8 28127.8 1 1 0 0
388 28165.5 28173.6 2 1 0 0
389 28198.7 28198.7 2 0 0 0
390 28221.6 28221.6 2 0 0 0
391 28238.7 28238.7 2 0 0 0
14956 28289.9 28301.1 4 2 0 0
393 28335.0 28335.0 4 0 0 0
394 28349.4 28360.6 6 2 0 0
395 28392.2 28400.3 7 1 0 0
396 28431.0 28442.2 9 2 0 0
397 28487.8 28499.0 10 2 1 0
17169 28573.8 28573.8 10 0 0 0
17162 28620.0 28634.3 13 3 0 0
14959 28696.5 28702.7 12 0 1 0
402 28742.5 28742.5 12 0 0 0
403 28762.3 28762.3 12 0 0 0
17163 28800.5 28817.9 16 4 0 0
     }
- - - - - -
911933020 {
386 28386.0 28386.0 0 0 0 0
388 28428.2 28428.2 0 0 0 0
389 28458.1 28458.1 0 0 0 0
390 28485.2 28485.2 0 0 0 0
391 28502.9 28511.0 1 1 0 0
14956 28564.8 28564.8 1 0 0 0
393 28599.1 28607.2 2 1 0 0
394 28626.8 28626.8 2 0 0 0
395 28658.8 28658.8 2 0 0 0
396 28693.9 28693.9 2 0 0 0
397 28749.8 28761.0 4 2 0 0
17169 28821.9 28830.0 5 1 0 0
     }
- - - - - -
911386020 {
386 28641.5 28641.5 0 0 0 0
388 28691.1 28702.3 2 2 0 0
389 28727.6 28735.7 3 1 0 0
390 28760.3 28760.3 3 0 0 0
391 28783.0 28791.1 4 1 0 0
14956 28859.0 28870.2 5 2 1 0
     }
- - - - - -
