911377020, [0.04477611940298507,  1,  358.034976733401,  352.77687700305614,  0] ,4,-82.8378774860721, [0.11940298507462686,  2,  392.1696715806793,  304.07369436426234,  0] 
911377020, [0.11940298507462686,  2,  392.1696715806793,  304.07369436426234,  0] ,1,-33.4399705138494, [0.19402985074626866,  2,  432.8959595419401,  311.36001181167376,  0] 
911377020, [0.19402985074626866,  2,  432.8959595419401,  311.36001181167376,  0] ,1,-1.1397848914530186, [0.2835820895522388,  4,  435.79278441399583,  313.11705179227647,  0] 
911377020, [0.2835820895522388,  4,  435.79278441399583,  313.11705179227647,  0] ,1,-19.079339035852172, [0.373134328358209,  4,  489.02638079309327,  347.27130913552173,  0] 
911377020, [0.373134328358209,  4,  489.02638079309327,  347.27130913552173,  0] ,1,66.16552871001113, [0.4626865671641791,  4,  461.79542879106884,  386.20588584350844,  0] 
911377020, [0.4626865671641791,  4,  461.79542879106884,  386.20588584350844,  0] ,3,-18.32381511009953, [0.5522388059701493,  6,  453.7416404485157,  359.82828239085575,  1] 
911377020, [0.5522388059701493,  6,  453.7416404485157,  359.82828239085575,  1] ,3,38.31245655800376, [0.6417910447761194,  6,  432.5537644744436,  376.9528629747874,  1] 
911377020, [0.6417910447761194,  6,  432.5537644744436,  376.9528629747874,  1] ,3,23.08574235598644, [0.7014925373134329,  7,  404.1700916002774,  371.65493245660764,  1] 
911377020, [0.7014925373134329,  7,  404.1700916002774,  371.65493245660764,  1] ,3,-4.288605635516433, [0.835820895522388,  12,  490.4722070859134,  453.66844230672723,  1] 
911283020, [0.04477611940298507,  1,  358.0817005589961,  324.69517644406005,  0] ,3,-32.31883693648342, [0.11940298507462686,  1,  364.8895277078409,  299.18416665642144,  0] 
911283020, [0.11940298507462686,  1,  364.8895277078409,  299.18416665642144,  0] ,3,10.725528626498999, [0.19402985074626866,  2,  345.1135648241434,  290.13373239922294,  1] 
911283020, [0.19402985074626866,  2,  345.1135648241434,  290.13373239922294,  1] ,3,-0.1519232606078731, [0.2835820895522388,  4,  335.9794995949742,  280.84774390944585,  0] 
911283020, [0.2835820895522388,  4,  335.9794995949742,  280.84774390944585,  0] ,3,41.27672852553951, [0.373134328358209,  4,  350.6789344245335,  336.8239072645447,  0] 
911283020, [0.373134328358209,  4,  350.6789344245335,  336.8239072645447,  0] ,3,-70.22636330666865, [0.4626865671641791,  5,  403.0563825979516,  318.97499213129413,  1] 
911283020, [0.4626865671641791,  5,  403.0563825979516,  318.97499213129413,  1] ,3,69.32923845281039, [0.5522388059701493,  4,  360.7106761352479,  345.95852412140084,  0] 
911283020, [0.5522388059701493,  4,  360.7106761352479,  345.95852412140084,  0] ,3,-49.04935569877853, [0.6417910447761194,  9,  395.89221556609846,  332.09070785347285,  0] 
911283020, [0.6417910447761194,  9,  395.89221556609846,  332.09070785347285,  0] ,3,57.15234498381324, [0.7014925373134329,  9,  397.74598574932315,  404.3951484781355,  0] 
911283020, [0.7014925373134329,  9,  397.74598574932315,  404.3951484781355,  0] ,4,-73.9985199796829, [0.835820895522388,  22,  494.8865869567926,  414.23890424829733,  1] 
910985020, [0.04477611940298507,  1,  306.4019125736013,  358.29326387045876,  0] ,5,35.99058065874851, [0.11940298507462686,  4,  324.0941596171142,  308.19338897900525,  0] 
