3 {
3953 27037.17 4 1 0 0
3954 27099.29 4 0 0 0
     }
- - - - - -
4 {
1119 27095.97 2 0 1 0
1120 27146.18 1 0 1 0
1121 27185.8 1 0 0 0
3953 27257.56 1 0 0 0
3954 27303.23 1 0 0 0
     }
- - - - - -
5 {
18122 27012.15 5 0 1 0
448 27127.68 2 0 3 0
1119 27248.32 2 0 0 0
1120 27314.99 1 0 1 0
1121 27353.66 1 0 0 0
3953 27428.74 1 0 0 0
3954 27457.97 1 0 0 0
     }
- - - - - -
6 {
443 27010.33 7 0 1 0
445 27296.41 6 0 1 0
446 27414.96 5 0 1 0
18122 27500.2 4 0 1 0
448 27645.94 2 1 3 0
1119 27807.89 2 0 0 0
1120 27858.78 1 0 1 0
1121 27895.45 1 0 0 0
3953 27943.4 1 0 0 0
3954 28006.88 1 0 0 0
     }
- - - - - -
7 {
436 27012.41 32 1 2 0
437 27080.53 32 1 1 0
14647 27173.43 33 1 0 0
439 27233.97 33 1 1 0
440 27346.97 31 1 3 0
12754 27393.11 31 1 1 0
442 27470.94 28 0 3 0
443 27626.52 37 12 3 0
445 27872.74 34 0 3 0
446 27975.68 28 0 6 0
18122 28066.65 23 0 5 0
448 28169.53 9 1 15 0
1119 28316.11 7 0 2 0
1120 28370.0 6 0 1 0
1121 28405.36 5 0 1 0
3953 28487.41 5 0 0 0
3954 28540.69 5 0 0 0
     }
- - - - - -
8 {
431 27050.48 18 4 0 0
4727 27115.3 18 1 1 0
432 27187.68 16 0 2 0
15279 27276.49 18 2 0 0
16049 27309.96 18 0 0 0
435 27374.93 20 3 1 0
436 27426.9 21 2 1 0
437 27530.95 25 5 1 0
14647 27626.61 26 1 0 0
439 27676.84 26 1 1 0
440 27755.6 24 0 2 0
12754 27803.75 24 0 0 0
442 27862.44 22 0 2 0
443 27977.9 24 4 2 0
445 28176.68 20 0 4 0
446 28274.99 16 0 4 0
18122 28403.17 13 0 3 0
448 28547.08 6 1 8 0
1119 28665.14 5 0 1 0
1120 28710.06 4 0 1 0
1121 28763.22 3 0 1 0
3953 28857.95 3 0 0 0
3954 28885.11 3 0 0 0
     }
- - - - - -
9 {
425 27040.03 11 1 0 0
15384 27108.02 13 2 0 0
427 27157.07 14 1 0 0
428 27237.96 13 0 1 0
429 27266.71 13 0 0 0
430 27304.83 13 0 0 0
431 27363.28 13 0 0 0
4727 27402.92 13 0 0 0
432 27511.64 13 1 1 0
15279 27582.3 13 0 0 0
16049 27616.96 15 2 0 0
435 27669.89 16 2 1 0
436 27718.66 18 3 1 0
437 27797.16 17 0 1 0
14647 27869.32 20 3 0 0
439 27950.4 20 0 0 0
440 28035.36 19 1 2 0
12754 28066.51 19 0 0 0
442 28162.69 24 6 1 0
443 28308.2 21 0 3 0
445 28513.1 18 0 3 0
446 28603.67 15 0 3 0
18122 28760.71 14 2 3 0
448 28877.46 6 1 9 0
1119 29088.51 5 0 1 0
1120 29161.74 4 0 1 0
1121 29214.67 4 0 0 0
3953 29295.93 3 0 1 0
3954 29324.07 3 0 0 0
     }
- - - - - -
10 {
16110 27023.83 9 0 0 0
420 27073.28 8 0 1 0
421 27101.42 9 1 0 0
16088 27135.1 11 2 0 0
423 27165.71 12 1 0 0
15364 27302.61 12 3 3 0
425 27368.96 14 2 0 0
15384 27416.71 16 3 1 0
427 27445.16 16 0 0 0
428 27517.54 15 0 1 0
429 27562.86 15 0 0 0
430 27602.1 16 1 0 0
431 27653.49 17 1 0 0
4727 27698.26 17 1 1 0
432 27791.85 15 0 2 0
15279 27854.69 16 1 0 0
16049 27881.8 16 0 0 0
435 27906.93 16 0 0 0
436 27949.13 15 0 1 0
437 28015.71 16 1 0 0
14647 28101.14 17 1 0 0
439 28141.81 17 0 0 0
440 28241.1 17 1 1 0
12754 28296.04 17 0 0 0
442 28360.55 16 0 1 0
443 28446.24 14 0 2 0
445 28618.7 12 0 2 0
446 28699.24 10 0 2 0
18122 28799.38 8 0 2 0
448 28963.0 3 0 5 0
1119 29102.25 2 0 1 0
1120 29163.48 2 0 0 0
1121 29218.86 2 0 0 0
3953 29288.83 2 0 0 0
3954 29324.07 2 0 0 0
     }
- - - - - -
11 {
416 27015.22 5 0 1 0
417 27069.13 5 0 0 0
15185 27096.63 5 0 0 0
16110 27129.17 5 0 0 0
420 27187.55 5 0 0 0
421 27215.68 5 0 0 0
16088 27235.86 5 0 0 0
423 27260.57 5 0 0 0
15364 27361.89 4 0 1 0
425 27458.5 4 0 0 0
15384 27504.08 4 0 0 0
427 27536.39 4 0 0 0
428 27595.89 4 0 0 0
429 27633.85 4 0 0 0
430 27676.56 4 0 0 0
431 27730.0 4 0 0 0
4727 27767.28 4 0 0 0
432 27901.23 4 0 0 0
15279 27981.87 5 1 0 0
16049 28032.61 6 1 0 0
435 28120.07 9 3 0 0
436 28185.99 10 1 0 0
437 28263.76 11 1 0 0
14647 28324.71 11 0 0 0
439 28393.83 12 1 0 0
440 28495.1 11 0 1 0
