trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
911214020,15852,26421.4,26421.4,8,0,0,0
911214020,409,26446.7,26452.9,7,0,1,0
911214020,18047,26509.6,26509.6,7,0,0,0
911214020,17841,26546.0,26546.0,7,0,0,0
911214020,412,26613.1,26613.1,7,0,0,0
911214020,413,26640.5,26640.5,7,0,0,0
911214020,14764,26692.7,26700.7,7,1,1,0
911214020,415,26743.7,26743.7,7,0,0,0
911214020,416,26782.1,26790.1,7,1,1,0
911214020,417,26834.9,26834.9,7,0,0,0
911214020,15185,26873.8,26873.8,7,0,0,0
911214020,16110,26928.7,26928.7,7,0,0,0
911214020,420,26985.3,26996.3,9,2,0,0
911214020,421,27021.9,27021.9,9,0,0,0
911214020,16088,27044.6,27044.6,9,0,0,0
911214020,423,27072.2,27080.2,10,1,0,0
911214020,15364,27223.5,27237.5,11,3,2,0
911214020,425,27310.3,27318.3,12,1,0,0
911214020,15384,27368.5,27379.5,14,2,0,0
911214020,427,27431.6,27431.6,14,0,0,0
911214020,428,27483.7,27494.7,15,2,1,0
911214020,429,27542.9,27542.9,15,0,0,0
911214020,430,27582.3,27582.3,15,0,0,0
911214020,431,27618.6,27618.6,15,0,0,0
911214020,4727,27667.6,27678.6,16,2,1,0
911214020,432,27755.4,27762.8,14,0,2,0
911214020,15279,27854.3,27854.3,14,0,0,0
911214020,16049,27892.7,27900.7,15,1,0,0
911214020,435,27949.3,27949.3,15,0,0,0
911214020,436,28026.9,28037.9,16,2,1,0
911214020,437,28101.1,28101.1,16,0,0,0
911214020,14647,28173.4,28173.4,16,0,0,0
911214020,439,28215.8,28215.8,16,0,0,0
911214020,440,28294.2,28302.2,16,1,1,0
911214020,12754,28352.8,28352.8,16,0,0,0
911214020,442,28432.1,28438.3,15,0,1,0
911214020,443,28549.1,28566.1,17,4,2,0
911214020,445,28792.9,28800.3,15,0,2,0
911377020,403,26410.3,26418.3,6,1,0,0
911377020,17163,26469.3,26469.3,6,0,0,0
911377020,15848,26521.6,26521.6,6,0,0,0
911377020,406,26562.3,26570.3,7,1,0,0
911377020,14500,26630.2,26630.2,7,0,0,0
911377020,15852,26687.4,26687.4,7,0,0,0
911377020,409,26718.9,26726.9,7,1,1,0
911377020,18047,26801.7,26801.7,7,0,0,0
911377020,17841,26835.4,26835.4,7,0,0,0
911377020,412,26880.1,26880.1,7,0,0,0
911377020,413,26911.6,26911.6,7,0,0,0
911377020,14764,26973.7,26979.9,6,0,1,0
911377020,415,27029.8,27029.8,6,0,0,0
911377020,416,27104.1,27110.3,5,0,1,0
911377020,417,27167.2,27167.2,5,0,0,0
911377020,15185,27203.8,27203.8,5,0,0,0
911377020,16110,27252.3,27252.3,5,0,0,0
911377020,420,27306.4,27314.4,5,1,1,0
911377020,421,27333.9,27333.9,5,0,0,0
911377020,16088,27361.1,27369.1,6,1,0,0
911377020,423,27405.7,27405.7,6,0,0,0
911377020,15364,27589.5,27606.5,9,4,1,0
911377020,425,27697.8,27697.8,9,0,0,0
911377020,15384,27735.8,27735.8,9,0,0,0
911377020,427,27768.7,27782.7,12,3,0,0
911377020,428,27815.6,27823.6,12,1,1,0
911377020,429,27875.2,27883.2,13,1,0,0
911377020,430,27935.9,27935.9,13,0,0,0
911377020,431,27992.6,27992.6,13,0,0,0
911377020,4727,28033.0,28033.0,13,0,0,0
911377020,432,28123.4,28129.6,12,0,1,0
911377020,15279,28203.8,28211.8,13,1,0,0
911377020,16049,28251.6,28265.6,16,3,0,0
911377020,435,28313.1,28324.1,18,2,0,0
911377020,436,28388.4,28399.4,19,2,1,0
911377020,437,28457.9,28457.9,19,0,0,0
911377020,14647,28527.9,28527.9,19,0,0,0
911377020,439,28580.4,28588.4,20,1,0,0
911377020,440,28661.3,28675.3,21,3,2,0
911377020,12754,28720.5,28720.5,21,0,0,0
911377020,442,28789.7,28795.9,20,0,1,0
911283020,397,26432.5,26438.7,5,0,1,0
911283020,17169,26506.6,26506.6,5,0,0,0
911283020,17162,26560.7,26560.7,5,0,0,0
911283020,14959,26633.9,26641.9,6,1,0,0
911283020,402,26678.1,26678.1,6,0,0,0
911283020,403,26708.8,26719.8,8,2,0,0
911283020,17163,26751.9,26751.9,8,0,0,0
911283020,15848,26798.8,26806.8,9,1,0,0
911283020,406,26851.0,26851.0,9,0,0,0
911283020,14500,26922.3,26922.3,9,0,0,0
911283020,15852,26972.0,26972.0,9,0,0,0
911283020,409,27003.0,27011.0,9,1,1,0
911283020,18047,27107.1,27115.1,10,1,0,0
911283020,17841,27181.9,27181.9,10,0,0,0
911283020,412,27232.6,27232.6,10,0,0,0
911283020,413,27265.1,27265.1,10,0,0,0
911283020,14764,27321.0,27328.4,8,0,2,0
911283020,415,27379.0,27379.0,8,0,0,0
911283020,416,27441.4,27452.4,9,2,1,0
911283020,417,27505.4,27505.4,9,0,0,0
911283020,15185,27540.7,27540.7,9,0,0,0
911283020,16110,27585.1,27585.1,9,0,0,0
911283020,420,27643.4,27649.6,8,0,1,0
911283020,421,27667.9,27675.9,9,1,0,0
911283020,16088,27704.3,27704.3,9,0,0,0
911283020,423,27744.5,27744.5,9,0,0,0
911283020,15364,27902.2,27909.6,7,0,2,0
911283020,425,27971.7,27979.7,8,1,0,0
911283020,15384,28020.0,28037.0,12,4,0,0
911283020,427,28079.1,28087.1,13,1,0,0
911283020,428,28134.2,28140.4,12,0,1,0
911283020,429,28183.6,28183.6,12,0,0,0
911283020,430,28221.6,28229.6,13,1,0,0
911283020,431,28262.5,28262.5,13,0,0,0
911283020,4727,28308.5,28319.5,15,2,0,0
911283020,432,28389.4,28396.8,13,0,2,0
911283020,15279,28466.9,28474.9,14,1,0,0
911283020,16049,28506.6,28514.6,15,1,0,0
911283020,435,28560.6,28560.6,15,0,0,0
911283020,436,28617.0,28625.0,15,1,1,0
911283020,437,28704.8,28715.8,17,2,0,0
911283020,14647,28782.6,28782.6,17,0,0,0
911283020,439,28827.2,28835.2,18,1,0,0
910985020,14956,26431.4,26439.4,2,1,0,0
910985020,393,26471.9,26471.9,2,0,0,0
910985020,394,26489.7,26489.7,2,0,0,0
910985020,395,26519.5,26519.5,2,0,0,0
910985020,396,26556.2,26556.2,2,0,0,0
910985020,397,26587.2,26587.2,2,0,0,0
910985020,17169,26646.3,26646.3,2,0,0,0
910985020,17162,26705.4,26705.4,2,0,0,0
910985020,14959,26785.2,26785.2,2,0,0,0
910985020,402,26830.1,26830.1,2,0,0,0
910985020,403,26864.5,26872.5,3,1,0,0
910985020,17163,26910.7,26910.7,3,0,0,0
910985020,15848,26989.0,26989.0,3,0,0,0
910985020,406,27023.1,27023.1,3,0,0,0
910985020,14500,27089.9,27089.9,3,0,0,0
910985020,15852,27165.5,27173.5,4,1,0,0
910985020,409,27211.2,27222.2,6,2,0,0
910985020,18047,27336.7,27336.7,6,0,0,0
910985020,17841,27409.9,27420.9,8,2,0,0
910985020,412,27463.4,27463.4,8,0,0,0
910985020,413,27516.8,27516.8,8,0,0,0
910985020,14764,27581.8,27589.8,8,1,1,0
910985020,415,27648.3,27648.3,8,0,0,0
910985020,416,27690.2,27696.4,7,0,1,0
910985020,417,27752.9,27752.9,7,0,0,0
910985020,15185,27786.2,27786.2,7,0,0,0
