 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
409 26419.3 26419.3 4 0 0 0 0
18047 26485.9 26485.9 4 0 0 0 0
17841 26523.2 26523.2 4 0 0 0 0
412 26581.3 26581.3 4 0 0 0 0
413 26617.3 26617.3 4 0 0 0 0
14764 26668.5 26679.7 5 2 1 0 0
415 26720.1 26720.1 5 0 0 0 0
416 26752.8 26759.0 4 0 1 0 0
417 26814.1 26814.1 4 0 0 0 0
15185 26869.7 26869.7 4 0 0 0 0
16110 26918.5 26918.5 4 0 0 0 0
420 26974.5 26982.6 5 1 0 0 0
421 27012.2 27020.3 6 1 0 0 0
16088 27048.3 27059.5 8 2 0 0 0
423 27096.0 27096.0 8 0 0 0 0
15364 27242.1 27259.5 10 4 2 0 0
425 27330.0 27330.0 10 0 0 0 0
15384 27366.2 27374.3 11 1 0 0 0
427 27416.7 27427.9 13 2 0 0 0
428 27489.1 27500.3 14 2 1 0 0
429 27549.4 27549.4 14 0 0 0 0
430 27595.8 27595.8 14 0 0 0 0
431 27646.6 27646.6 14 0 0 0 0
4727 27705.0 27705.0 14 0 0 0 0
432 27766.1 27774.2 14 1 1 0 0
15279 27843.7 27854.9 16 2 0 0 0
16049 27886.1 27900.4 19 3 0 0 0
435 27948.3 27948.3 19 0 0 0 0
436 28025.0 28031.2 18 0 1 0 0
437 28100.4 28100.4 18 0 0 0 0
14647 28180.6 28180.6 18 0 0 0 0
439 28231.3 28231.3 18 0 0 0 0
440 28306.4 28314.5 18 1 1 0 0
12754 28367.9 28367.9 18 0 0 0 0
442 28436.9 28445.0 18 1 1 0 0
443 28547.2 28555.3 17 1 2 0 0
445 28756.3 28763.7 15 0 2 0 0
     }
- - - - - -
911377020 {
14959 26442.3 26456.6 7 3 0 0 0
402 26485.9 26497.1 9 2 0 0 0
403 26529.4 26540.6 11 2 0 0 0
17163 26588.6 26596.7 12 1 0 0 0
15848 26651.7 26659.8 13 1 0 0 0
406 26698.3 26698.3 13 0 0 0 0
14500 26745.7 26751.9 12 0 1 0 0
15852 26803.9 26803.9 12 0 0 0 0
409 26837.1 26845.2 12 1 1 0 0
18047 26908.2 26916.3 13 1 0 0 0
17841 26951.2 26951.2 13 0 0 0 0
412 27005.4 27005.4 13 0 0 0 0
413 27060.7 27060.7 13 0 0 0 0
14764 27120.4 27127.8 11 0 2 0 0
415 27177.2 27177.2 11 0 0 0 0
416 27219.3 27230.5 11 2 2 0 0
417 27315.4 27315.4 11 0 0 0 0
15185 27350.9 27350.9 11 0 0 0 0
16110 27397.5 27405.6 12 1 0 0 0
420 27462.8 27477.1 14 3 1 0 0
421 27501.5 27501.5 14 0 0 0 0
16088 27527.1 27527.1 14 0 0 0 0
423 27561.8 27561.8 14 0 0 0 0
15364 27673.2 27687.5 14 3 3 0 0
425 27756.2 27756.2 14 0 0 0 0
15384 27801.0 27809.1 14 1 1 0 0
427 27844.9 27859.2 17 3 0 0 0
