911377020, [0.04477611940298507,  0,  339.8477493786195,  285.24896316702507,  0] ,0,37.745531004820805, [0.11940298507462686,  2,  313.21215423324975,  296.35889902647614,  0] 
911377020, [0.11940298507462686,  2,  313.21215423324975,  296.35889902647614,  0] ,1,-59.99340043911434, [0.19402985074626866,  4,  269.7626034371897,  346.60925908307763,  0] 
911377020, [0.19402985074626866,  4,  269.7626034371897,  346.60925908307763,  0] ,3,17.63683449560267, [0.2835820895522388,  6,  273.26010288745965,  332.46992403774493,  0] 
911377020, [0.2835820895522388,  6,  273.26010288745965,  332.46992403774493,  0] ,3,46.52918472820966, [0.373134328358209,  6,  318.63256288562843,  331.31319930770405,  0] 
911377020, [0.373134328358209,  6,  318.63256288562843,  331.31319930770405,  0] ,3,-12.094076566689182, [0.4626865671641791,  5,  355.46139619628957,  330.68668320752477,  0] 
911377020, [0.4626865671641791,  5,  355.46139619628957,  330.68668320752477,  0] ,1,-52.42494448934667, [0.5522388059701493,  6,  292.4037574571921,  369.6034149353036,  0] 
911377020, [0.5522388059701493,  6,  292.4037574571921,  369.6034149353036,  0] ,3,21.332886358519318, [0.6417910447761194,  6,  286.5882581939841,  342.45502931357623,  0] 
911377020, [0.6417910447761194,  6,  286.5882581939841,  342.45502931357623,  0] ,3,-48.75302589419516, [0.7014925373134329,  7,  284.69162668844365,  389.31142370223097,  1] 
911377020, [0.7014925373134329,  7,  284.69162668844365,  389.31142370223097,  1] ,5,40.87014917653869, [0.835820895522388,  8,  357.9858428033076,  421.73549064055624,  0] 
911283020, [0.04477611940298507,  0,  285.2821591612483,  359.9668040057768,  0] ,3,46.52241085581045, [0.11940298507462686,  0,  314.09833251887903,  342.2605665075971,  0] 
911283020, [0.11940298507462686,  0,  314.09833251887903,  342.2605665075971,  0] ,3,-37.52094962593765, [0.19402985074626866,  0,  313.5744461907125,  379.2576298053682,  0] 
911283020, [0.19402985074626866,  0,  313.5744461907125,  379.2576298053682,  0] ,3,55.11578397475023, [0.2835820895522388,  0,  325.71323203022257,  336.28063167012806,  1] 
911283020, [0.2835820895522388,  0,  325.71323203022257,  336.28063167012806,  1] ,2,-55.831694543052436, [0.373134328358209,  1,  368.143944503041,  301.74485032008306,  0] 
911283020, [0.373134328358209,  1,  368.143944503041,  301.74485032008306,  0] ,1,8.831002367041947, [0.4626865671641791,  2,  377.9973618446311,  320.4292700287151,  0] 
911283020, [0.4626865671641791,  2,  377.9973618446311,  320.4292700287151,  0] ,1,-68.73072238036912, [0.5522388059701493,  3,  423.13291733788355,  296.83410314159846,  0] 
911283020, [0.5522388059701493,  3,  423.13291733788355,  296.83410314159846,  0] ,1,-18.479486177515355, [0.6417910447761194,  8,  424.616893047154,  279.83859267335356,  0] 
911283020, [0.6417910447761194,  8,  424.616893047154,  279.83859267335356,  0] ,1,-40.02119955659509, [0.7014925373134329,  12,  426.24446377327695,  241.4449638428814,  0] 
911283020, [0.7014925373134329,  12,  426.24446377327695,  241.4449638428814,  0] ,1,6.706673690252501, [0.835820895522388,  20,  457.990179307606,  279.897353067463,  1] 
910985020, [0.04477611940298507,  0,  358.8808588185384,  341.0859451872384,  0] ,1,-0.8730488772744138, [0.11940298507462686,  1,  347.01595547793477,  328.34799296936035,  0] 
910985020, [0.11940298507462686,  1,  347.01595547793477,  328.34799296936035,  0] ,1,15.683350680301373, [0.19402985074626866,  1,  349.54658438156184,  346.5619725532888,  1] 
910985020, [0.19402985074626866,  1,  349.54658438156184,  346.5619725532888,  1] ,2,0.6262590630249179, [0.2835820895522388,  4,  350.57559551542,  348.21724275017186,  1] 
910985020, [0.2835820895522388,  4,  350.57559551542,  348.21724275017186,  1] ,1,-14.808786336096091, [0.373134328358209,  5,  319.228386346309,  336.3955254476532,  0] 
910985020, [0.373134328358209,  5,  319.228386346309,  336.3955254476532,  0] ,3,-37.88384376633985, [0.4626865671641791,  3,  360.3565287842721,  305.305545916588,  0] 
910985020, [0.4626865671641791,  3,  360.3565287842721,  305.305545916588,  0] ,1,-12.448831556306686, [0.5522388059701493,  3,  348.8366597808963,  281.33684535690554,  0] 
910985020, [0.5522388059701493,  3,  348.8366597808963,  281.33684535690554,  0] ,1,62.37982064206517, [0.6417910447761194,  3,  302.6798757924589,  307.7998695743845,  1] 
910985020, [0.6417910447761194,  3,  302.6798757924589,  307.7998695743845,  1] ,1,-92.01534587132846, [0.7014925373134329,  5,  248.97149360128242,  346.10683325453647,  1] 
910985020, [0.7014925373134329,  5,  248.97149360128242,  346.10683325453647,  1] ,5,64.1924304217755, [0.835820895522388,  16,  264.96742429832375,  297.9103335298023,  0] 
911298020, [0.04477611940298507,  0,  371.8314487791031,  308.14503867288295,  0] ,0,-6.822351154518401, [0.11940298507462686,  1,  367.3596622334371,  296.8509009726986,  0] 
