 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count 
16049 28209.3 28217.4 18 1 0 0
435 28262.9 28271.0 18 1 1 0
436 28331.6 28337.8 17 0 1 0
437 28400.9 28400.9 17 0 0 0
14647 28468.4 28468.4 17 0 0 0
439 28524.0 28532.1 18 1 0 0
440 28613.0 28621.1 17 1 2 0
12754 28658.9 28658.9 17 0 0 0
442 28710.3 28716.5 16 0 1 0
443 28843.0 28851.1 16 1 1 0
     }
- - - - - -
911283020 {
17169 26466.2 26466.2 8 0 0 0
17162 26534.8 26534.8 8 0 0 0
14959 26614.9 26621.1 7 0 1 0
402 26660.5 26660.5 7 0 0 0
403 26686.8 26686.8 7 0 0 0
17163 26737.3 26737.3 7 0 0 0
15848 26791.6 26791.6 7 0 0 0
406 26833.2 26833.2 7 0 0 0
14500 26875.0 26886.2 9 2 0 0
15852 26957.6 26957.6 9 0 0 0
409 26984.0 26992.1 9 1 1 0
18047 27053.7 27061.8 10 1 0 0
17841 27126.8 27134.9 11 1 0 0
412 27185.9 27185.9 11 0 0 0
413 27230.5 27230.5 11 0 0 0
14764 27299.4 27306.8 9 0 2 0
415 27365.4 27365.4 9 0 0 0
416 27423.6 27431.0 7 0 2 0
417 27501.8 27501.8 7 0 0 0
15185 27530.6 27530.6 7 0 0 0
16110 27580.5 27580.5 7 0 0 0
420 27637.4 27648.6 8 2 1 0
421 27669.5 27669.5 8 0 0 0
16088 27694.7 27702.8 9 1 0 0
423 27741.7 27741.7 9 0 0 0
15364 27859.7 27880.2 12 5 2 0
425 27934.5 27942.6 13 1 0 0
15384 27982.2 27990.3 13 1 1 0
427 28026.7 28026.7 13 0 0 0
428 28067.7 28078.9 14 2 1 0
429 28144.6 28152.7 15 1 0 0
430 28184.1 28184.1 15 0 0 0
431 28256.9 28256.9 15 0 0 0
4727 28300.4 28308.5 15 1 1 0
432 28382.7 28390.8 14 1 2 0
15279 28467.4 28475.5 15 1 0 0
16049 28502.9 28514.1 17 2 0 0
435 28552.9 28561.0 18 1 0 0
436 28619.1 28627.2 18 1 1 0
437 28726.0 28734.1 19 1 0 0
14647 28798.9 28807.0 20 1 0 0
439 28852.4 28852.4 20 0 0 0
     }
- - - - - -
910985020 {
14956 26430.5 26430.5 2 0 0 0
393 26471.1 26471.1 2 0 0 0
394 26492.4 26492.4 2 0 0 0
395 26531.7 26531.7 2 0 0 0
396 26558.3 26558.3 2 0 0 0
397 26603.1 26611.2 3 1 0 0
17169 26675.1 26675.1 3 0 0 0
17162 26736.2 26747.4 5 2 0 0
14959 26833.4 26833.4 5 0 0 0
402 26874.9 26883.0 6 1 0 0
403 26916.3 26916.3 6 0 0 0
17163 26955.0 26955.0 6 0 0 0
15848 26994.7 27002.8 7 1 0 0
406 27043.4 27051.5 7 1 1 0
14500 27113.8 27113.8 7 0 0 0
15852 27165.9 27165.9 7 0 0 0
409 27197.3 27203.5 6 0 1 0
18047 27294.9 27294.9 6 0 0 0
17841 27367.6 27367.6 6 0 0 0
412 27431.8 27431.8 6 0 0 0
413 27466.8 27466.8 6 0 0 0
14764 27509.2 27515.4 5 0 1 0
415 27562.2 27562.2 5 0 0 0
416 27606.2 27612.4 4 0 1 0
417 27665.0 27665.0 4 0 0 0
15185 27702.6 27710.7 5 1 0 0
16110 27757.3 27765.4 6 1 0 0
420 27813.1 27819.3 5 0 1 0
421 27843.2 27843.2 5 0 0 0
16088 27872.3 27872.3 5 0 0 0
423 27906.3 27906.3 5 0 0 0
15364 28041.2 28047.4 4 0 1 0
425 28116.8 28124.9 5 1 0 0
15384 28161.0 28161.0 5 0 0 0
427 28197.1 28205.2 6 1 0 0
428 28242.9 28242.9 6 0 0 0
429 28306.5 28306.5 6 0 0 0
430 28349.7 28349.7 6 0 0 0
431 28396.8 28396.8 6 0 0 0
4727 28442.5 28450.6 7 1 0 0
432 28525.8 28533.9 7 1 1 0
15279 28612.5 28612.5 7 0 0 0
16049 28644.0 28644.0 7 0 0 0
435 28684.1 28684.1 7 0 0 0
436 28751.0 28759.1 8 1 0 0
437 28828.6 28828.6 8 0 0 0
     }
- - - - - -
911298020 {
386 26460 26460 1 1 0 0
388 26513.1 26513.1 1 0 0 0
389 26546.0 26546.0 1 0 0 0
390 26574.0 26574.0 1 0 0 0
391 26601.8 26601.8 1 0 0 0
14956 26657.5 26657.5 1 0 0 0
393 26695.7 26695.7 1 0 0 0
394 26716.0 26727.2 3 2 0 0
395 26769.5 26769.5 3 0 0 0
396 26807.4 26807.4 3 0 0 0
397 26850.8 26850.8 3 0 0 0
17169 26892.9 26901.0 4 1 0 0
17162 26969.5 26969.5 4 0 0 0
14959 27051.0 27051.0 4 0 0 0
402 27102.1 27102.1 4 0 0 0
403 27128.4 27128.4 4 0 0 0
17163 27155.1 27163.2 5 1 0 0
15848 27213.0 27213.0 5 0 0 0
406 27248.4 27256.5 5 1 1 0
14500 27310.4 27310.4 5 0 0 0
15852 27376.7 27376.7 5 0 0 0
409 27417.9 27424.1 4 0 1 0
18047 27516.5 27524.6 5 1 0 0
17841 27599.1 27607.2 6 1 0 0
412 27666.0 27666.0 6 0 0 0
413 27718.8 27718.8 6 0 0 0
14764 27768.1 27776.2 6 1 1 0
415 27817.6 27817.6 6 0 0 0
416 27864.5 27875.7 7 2 1 0
417 27959.6 27970.8 9 2 0 0
15185 28003.8 28003.8 9 0 0 0
16110 28058.9 28058.9 9 0 0 0
420 28105.6 28111.8 8 0 1 0
421 28131.1 28131.1 8 0 0 0
16088 28152.7 28152.7 8 0 0 0
423 28188.4 28196.5 9 1 0 0
15364 28343.0 28360.4 11 4 2 0
425 28418.4 28418.4 11 0 0 0
15384 28449.6 28457.7 12 1 0 0
427 28494.2 28502.3 13 1 0 0
428 28547.2 28555.3 13 1 1 0
429 28591.9 28591.9 13 0 0 0
430 28636.9 28645.0 14 1 0 0
431 28704.9 28713.0 15 1 0 0
4727 28766.5 28772.7 14 0 1 0
     }
- - - - - -
910955020 {
386 26700 26700 1 1 0 0
388 26746.8 26754.9 2 1 0 0
389 26787.3 26787.3 2 0 0 0
390 26826.1 26826.1 2 0 0 0
391 26845.2 26845.2 2 0 0 0
14956 26907.2 26918.4 4 2 0 0
393 26950.0 26950.0 4 0 0 0
394 26970.6 26978.7 5 1 0 0
395 27013.6 27013.6 5 0 0 0
396 27046.4 27046.4 5 0 0 0
397 27098.4 27098.4 5 0 0 0
17169 27173.5 27184.7 7 2 0 0
17162 27226.8 27226.8 7 0 0 0
14959 27309.9 27318.0 8 1 0 0
402 27364.5 27364.5 8 0 0 0
403 27387.8 27387.8 8 0 0 0
17163 27434.1 27442.2 9 1 0 0
15848 27510.1 27521.3 11 2 0 0
406 27552.2 27560.3 10 1 2 0
14500 27623.4 27629.6 9 0 1 0
15852 27703.5 27703.5 9 0 0 0
409 27736.1 27742.3 8 0 1 0
18047 27834.6 27834.6 8 0 0 0
17841 27888.7 27888.7 8 0 0 0
412 27930.3 27938.4 9 1 0 0
413 27975.7 27975.7 9 0 0 0
14764 28037.8 28049.0 9 2 2 0
415 28093.9 28093.9 9 0 0 0
416 28138.7 28146.8 8 1 2 0
417 28226.0 28226.0 8 0 0 0
15185 28257.7 28257.7 8 0 0 0
16110 28289.5 28289.5 8 0 0 0
420 28336.0 28350.3 10 3 1 0
421 28369.6 28369.6 10 0 0 0
16088 28392.8 28400.9 11 1 0 0
423 28435.1 28435.1 11 0 0 0
15364 28548.4 28562.7 11 3 3 0
425 28646.3 28654.4 12 1 0 0
15384 28697.8 28697.8 12 0 0 0
427 28726.4 28737.6 14 2 0 0
428 28784.5 28792.6 14 1 1 0
429 28844.6 28844.6 14 0 0 0
     }
- - - - - -
911004030 {
386 27004.5 27004.5 1 1 0 0
388 27046.4 27046.4 1 0 0 0
389 27078.9 27087.0 2 1 0 0
390 27112.5 27120.6 3 1 0 0
391 27140.5 27148.6 4 1 0 0
14956 27213.8 27221.9 4 1 1 0
393 27248.6 27248.6 4 0 0 0
394 27266.4 27274.5 5 1 0 0
395 27309.1 27317.2 6 1 0 0
396 27354.2 27362.3 7 1 0 0
397 27411.8 27411.8 7 0 0 0
17169 27474.5 27474.5 7 0 0 0
17162 27521.0 27521.0 7 0 0 0
14959 27611.7 27619.8 8 1 0 0
402 27673.3 27673.3 8 0 0 0
403 27702.1 27702.1 8 0 0 0
17163 27732.1 27740.2 9 1 0 0
15848 27793.5 27793.5 9 0 0 0
406 27825.2 27833.3 9 1 1 0
14500 27896.6 27902.8 8 0 1 0
15852 27958.7 27958.7 8 0 0 0
409 27993.1 27999.3 7 0 1 0
18047 28060.2 28060.2 7 0 0 0
17841 28140.3 28148.4 8 1 0 0
412 28206.3 28206.3 8 0 0 0
413 28252.9 28252.9 8 0 0 0
14764 28316.0 28322.2 7 0 1 0
415 28356.1 28356.1 7 0 0 0
416 28412.1 28418.3 6 0 1 0
417 28504.4 28504.4 6 0 0 0
15185 28541.5 28541.5 6 0 0 0
16110 28591.7 28591.7 6 0 0 0
420 28642.0 28650.1 6 1 1 0
421 28672.7 28672.7 6 0 0 0
16088 28694.1 28694.1 6 0 0 0
423 28728.6 28736.7 7 1 0 0
15364 28858.5 28872.8 8 3 2 0
     }
- - - - - -
911457020 {
386 27240 27240 0 0 0 0
388 27277.8 27277.8 0 0 0 0
389 27305.0 27305.0 0 0 0 0
390 27323.3 27323.3 0 0 0 0
391 27340.3 27348.4 1 1 0 0
14956 27415.3 27423.4 2 1 0 0
393 27451.0 27451.0 2 0 0 0
394 27469.7 27469.7 2 0 0 0
395 27505.7 27505.7 2 0 0 0
396 27531.7 27531.7 2 0 0 0
397 27582.2 27590.3 3 1 0 0
17169 27638.2 27638.2 3 0 0 0
17162 27682.5 27690.6 4 1 0 0
14959 27761.8 27761.8 4 0 0 0
402 27808.7 27808.7 4 0 0 0
403 27836.6 27836.6 4 0 0 0
17163 27883.7 27883.7 4 0 0 0
15848 27938.6 27938.6 4 0 0 0
406 27981.8 27989.9 4 1 1 0
14500 28045.0 28045.0 4 0 0 0
15852 28093.4 28093.4 4 0 0 0
409 28127.1 28135.2 5 1 0 0
18047 28222.1 28230.2 6 1 0 0
17841 28288.5 28288.5 6 0 0 0
412 28337.1 28345.2 7 1 0 0
413 28387.7 28387.7 7 0 0 0
14764 28444.2 28450.4 6 0 1 0
415 28492.0 28492.0 6 0 0 0
416 28540.3 28546.5 5 0 1 0
417 28631.0 28631.0 5 0 0 0
15185 28659.0 28659.0 5 0 0 0
16110 28706.0 28706.0 5 0 0 0
420 28753.1 28759.3 4 0 1 0
421 28781.6 28781.6 4 0 0 0
16088 28807.0 28807.0 4 0 0 0
423 28838.1 28846.2 5 1 0 0
     }
- - - - - -
910579020 {
386 27510 27510 0 0 0 0
388 27553.4 27553.4 0 0 0 0
389 27578.5 27578.5 0 0 0 0
390 27606.7 27606.7 0 0 0 0
391 27634.0 27634.0 0 0 0 0
14956 27700.4 27700.4 0 0 0 0
393 27736.6 27736.6 0 0 0 0
394 27753.6 27753.6 0 0 0 0
395 27795.2 27795.2 0 0 0 0
396 27822.6 27840.0 4 4 0 0
397 27893.4 27893.4 4 0 0 0
17169 27958.9 27967.0 5 1 0 0
17162 28021.6 28021.6 5 0 0 0
14959 28120.6 28128.7 6 1 0 0
402 28165.3 28165.3 6 0 0 0
403 28190.0 28190.0 6 0 0 0
17163 28224.7 28232.8 7 1 0 0
15848 28280.4 28288.5 8 1 0 0
406 28328.0 28336.1 8 1 1 0
14500 28382.3 28390.4 9 1 0 0
15852 28452.7 28460.8 10 1 0 0
409 28496.1 28504.2 10 1 1 0
18047 28583.2 28583.2 10 0 0 0
17841 28639.9 28639.9 10 0 0 0
412 28681.5 28681.5 10 0 0 0
413 28721.6 28721.6 10 0 0 0
14764 28773.5 28784.7 10 2 2 0
415 28826.3 28826.3 10 0 0 0
     }
- - - - - -
911242020 {
386 27833.3 27833.3 0 0 0 0
388 27888.8 27888.8 0 0 0 0
389 27915.6 27915.6 0 0 0 0
390 27942.8 27942.8 0 0 0 0
391 27960.3 27960.3 0 0 0 0
14956 28026.3 28040.6 3 3 0 0
393 28071.2 28079.3 4 1 0 0
394 28100.1 28108.2 5 1 0 0
395 28144.2 28144.2 5 0 0 0
396 28170.8 28170.8 5 0 0 0
397 28226.6 28237.8 7 2 0 0
17169 28315.5 28323.6 8 1 0 0
17162 28376.7 28387.9 10 2 0 0
14959 28473.7 28481.8 11 1 0 0
402 28524.7 28524.7 11 0 0 0
403 28545.7 28545.7 11 0 0 0
17163 28584.2 28592.3 12 1 0 0
15848 28637.4 28637.4 12 0 0 0
406 28668.0 28675.4 10 0 2 0
14500 28735.1 28743.2 10 1 1 0
15852 28795.9 28795.9 10 0 0 0
409 28829.0 28837.1 10 1 1 0
     }
- - - - - -
910043020 {
386 28050 28050 0 0 0 0
388 28086.8 28094.9 1 1 0 0
389 28120.3 28128.4 2 1 0 0
390 28150.6 28150.6 2 0 0 0
391 28171.0 28171.0 2 0 0 0
14956 28247.8 28255.9 3 1 0 0
393 28281.6 28281.6 3 0 0 0
394 28299.9 28299.9 3 0 0 0
395 28336.0 28336.0 3 0 0 0
396 28361.0 28361.0 3 0 0 0
397 28406.0 28406.0 3 0 0 0
17169 28473.5 28473.5 3 0 0 0
17162 28513.8 28513.8 3 0 0 0
14959 28584.8 28584.8 3 0 0 0
402 28623.8 28623.8 3 0 0 0
403 28658.2 28658.2 3 0 0 0
17163 28692.5 28692.5 3 0 0 0
15848 28743.1 28743.1 3 0 0 0
406 28780.1 28788.2 4 1 0 0
     }
- - - - - -
911933020 {
386 28352.9 28352.9 0 0 0 0
388 28402.8 28414.0 2 2 0 0
389 28437.1 28445.2 3 1 0 0
390 28470.4 28470.4 3 0 0 0
391 28488.0 28488.0 3 0 0 0
14956 28546.0 28546.0 3 0 0 0
393 28580.5 28580.5 3 0 0 0
394 28600.6 28608.7 4 1 0 0
395 28642.7 28650.8 5 1 0 0
396 28687.8 28687.8 5 0 0 0
397 28735.8 28735.8 5 0 0 0
17169 28795.0 28803.1 6 1 0 0
17162 28852.6 28852.6 6 0 0 0
     }
- - - - - -
911386020 {
386 28674.9 28674.9 0 0 0 0
388 28713.6 28713.6 0 0 0 0
389 28739.3 28739.3 0 0 0 0
390 28759.5 28759.5 0 0 0 0
391 28776.8 28776.8 0 0 0 0
14956 28836.2 28850.5 3 3 0 0
     }
- - - - - -
