 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec 
911214020 {
15852 26430.3 26430.3 9 0 0 0 0
409 26460.0 26468.1 9 1 1 0 0
18047 26537.5 26545.6 10 1 0 0 0
17841 26594.4 26594.4 10 0 0 0 0
412 26660.1 26660.1 10 0 0 0 0
413 26693.1 26693.1 10 0 0 0 0
14764 26736.3 26753.7 12 4 2 0 0
415 26797.9 26804.1 11 0 1 0 0
416 26835.9 26843.3 9 0 2 0 0
417 26900.8 26900.8 9 0 0 0 0
15185 26944.0 26944.0 9 0 0 0 0
16110 27000.8 27000.8 9 0 0 0 0
420 27055.1 27061.3 8 0 1 0 0
421 27091.9 27103.1 10 2 0 0 0
16088 27124.9 27124.9 10 0 0 0 0
423 27159.5 27159.5 10 0 0 0 0
15364 27338.9 27356.3 12 4 2 0 0
425 27419.0 27419.0 12 0 0 0 0
15384 27462.3 27470.4 12 1 1 0 0
427 27499.6 27510.8 14 2 0 0 0
428 27558.4 27564.6 13 0 1 0 0
429 27622.0 27622.0 13 0 0 0 0
430 27652.5 27652.5 13 0 0 0 0
431 27702.7 27702.7 13 0 0 0 0
4727 27744.9 27744.9 13 0 0 0 0
432 27831.3 27837.5 12 0 1 0 0
15279 27948.0 27948.0 12 0 0 0 0
16049 27990.1 27998.2 13 1 0 0 0
435 28032.7 28043.9 15 2 0 0 0
436 28115.3 28121.5 14 0 1 0 0
437 28180.7 28188.8 15 1 0 0 0
14647 28288.6 28296.7 16 1 0 0 0
439 28341.9 28350.0 17 1 0 0 0
440 28432.3 28438.5 16 0 1 0 0
12754 28501.8 28501.8 16 0 0 0 0
442 28549.7 28557.8 16 1 1 0 0
443 28657.3 28677.8 19 5 2 0 0
445 28836.9 28845.5 16 0 3 0 0
     }
- - - - - -
911377020 {
17163 26416.2 26416.2 4 0 0 0 0
15848 26470.4 26470.4 4 0 0 0 0
406 26505.8 26505.8 4 0 0 0 0
14500 26563.4 26603.4 4 0 0 0 40
15852 26652.6 26652.6 4 0 0 0 0
409 26682.0 26690.1 5 1 0 0 0
18047 26743.3 26751.4 6 1 0 0 0
17841 26786.0 26786.0 6 0 0 0 0
412 26846.4 26846.4 6 0 0 0 0
413 26875.7 26915.7 6 0 0 0 40
14764 26965.9 26974.0 6 1 1 0 0
415 27024.1 27024.1 6 0 0 0 0
416 27083.8 27090.0 5 0 1 0 0
417 27154.1 27154.1 5 0 0 0 0
15185 27193.1 27193.1 5 0 0 0 0
16110 27232.1 27272.1 5 0 0 0 40
420 27321.1 27329.2 6 1 0 0 0
421 27347.7 27355.8 7 1 0 0 0
16088 27379.2 27387.3 8 1 0 0 0
423 27417.6 27417.6 8 0 0 0 0
15364 27527.4 27534.8 6 0 2 0 0
425 27600.4 27640.4 6 0 0 0 40
