trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
910955020,386,27240,27240,0,0,0,0
910955020,388,27276.8,27276.8,0,0,0,0
910955020,389,27309.2,27309.2,0,0,0,0
910955020,390,27331.7,27331.7,0,0,0,0
910955020,391,27354.6,27362.6,1,1,0,0
910955020,14956,27433.3,27433.3,1,0,0,0
910955020,393,27458.2,27458.2,1,0,0,0
910955020,394,27475.3,27475.3,1,0,0,0
910955020,395,27509.1,27509.1,1,0,0,0
910955020,396,27540.7,27551.7,3,2,0,0
910955020,397,27601.8,27609.8,4,1,0,0
910955020,17169,27693.3,27693.3,4,0,0,0
910955020,17162,27741.5,27741.5,4,0,0,0
910955020,14959,27814.6,27825.6,6,2,0,0
910955020,402,27860.6,27860.6,6,0,0,0
910955020,403,27884.7,27884.7,6,0,0,0
910955020,17163,27920.2,27920.2,6,0,0,0
910955020,15848,27972.6,27980.6,7,1,0,0
910955020,406,28008.0,28016.6,4,0,3,0
910955020,14500,28070.4,28078.4,5,1,0,0
910955020,15852,28140.7,28140.7,5,0,0,0
910955020,409,28173.4,28181.4,6,1,0,0
910955020,18047,28282.8,28290.8,7,1,0,0
910955020,17841,28347.5,28347.5,7,0,0,0
910955020,412,28395.4,28395.4,7,0,0,0
910955020,413,28453.9,28453.9,7,0,0,0
910955020,14764,28506.2,28514.2,6,1,2,0
910955020,415,28555.9,28555.9,6,0,0,0
910955020,416,28610.1,28616.3,5,0,1,0
910955020,417,28695.4,28695.4,5,0,0,0
910955020,15185,28733.0,28733.0,5,0,0,0
910955020,16110,28774.2,28774.2,5,0,0,0
910955020,420,28827.8,28834.0,4,0,1,0
910955020,421,28861.7,28861.7,4,0,0,0
910955020,16088,28883.7,28891.7,5,1,0,0
910955020,423,28925.0,28925.0,5,0,0,0
910955020,15364,29065.8,29073.8,4,1,2,0
910955020,425,29149.7,29149.7,4,0,0,0
910955020,15384,29186.8,29186.8,4,0,0,0
910955020,427,29225.4,29225.4,4,0,0,0
910955020,428,29269.6,29280.6,6,2,0,0
910955020,429,29308.2,29316.2,7,1,0,0
910955020,430,29353.6,29361.6,8,1,0,0
910955020,431,29453.8,29461.8,9,1,0,0
910955020,4727,29561.7,29569.7,10,1,0,0
910955020,432,29667.6,29675.6,11,1,0,0
910955020,15279,29724.6,29724.6,11,0,0,0
910955020,16049,29748.3,29765.3,15,4,0,0
910955020,435,29835.8,29849.8,18,3,0,0
910955020,436,29945.2,29951.4,17,0,1,0
910955020,437,30022.5,30022.5,17,0,0,0
910955020,14647,30096.7,30096.7,17,0,0,0
910955020,439,30141.7,30149.7,18,1,0,0
910955020,440,30249.3,30260.3,18,2,2,0
910955020,12754,30322.1,30333.1,20,2,0,0
910955020,442,30406.9,30406.9,20,0,0,0
910955020,443,30564.5,30584.5,22,5,3,0
910955020,445,30839.7,30849.5,18,0,4,0
910955020,446,30920.5,30929.1,16,1,3,0
910955020,18122,31015.1,31023.7,13,0,3,0
910955020,448,31170.2,31188.4,3,1,11,0
910955020,1119,31308.3,31308.3,3,0,0,0
910955020,1120,31361.1,31367.3,2,0,1,0
910955020,1121,31428.1,31428.1,2,0,0,0
910955020,3953,31537.3,31543.5,1,0,1,0
910955020,3954,31578.8,31578.8,1,0,0,0
910955020,8613,31707.1,31707.1,0,0,1,0
911004030,386,27611.5,27611.5,0,0,0,0
911004030,388,27651.4,27659.4,1,1,0,0
911004030,389,27683.8,27691.8,2,1,0,0
911004030,390,27727.6,27727.6,2,0,0,0
911004030,391,27746.4,27754.4,3,1,0,0
911004030,14956,27826.8,27834.8,3,1,1,0
911004030,393,27872.3,27872.3,3,0,0,0
911004030,394,27888.1,27888.1,3,0,0,0
911004030,395,27911.9,27911.9,3,0,0,0
911004030,396,27944.0,27952.0,4,1,0,0
911004030,397,27991.0,27991.0,4,0,0,0
911004030,17169,28053.3,28053.3,4,0,0,0
911004030,17162,28096.5,28104.5,5,1,0,0
911004030,14959,28197.0,28205.0,6,1,0,0
911004030,402,28236.8,28236.8,6,0,0,0
911004030,403,28262.5,28262.5,6,0,0,0
911004030,17163,28294.8,28302.8,7,1,0,0
911004030,15848,28363.0,28363.0,7,0,0,0
911004030,406,28402.9,28409.1,6,0,1,0
911004030,14500,28486.1,28494.1,7,1,0,0
911004030,15852,28554.9,28562.9,8,1,0,0
911004030,409,28599.2,28607.8,5,0,3,0
911004030,18047,28702.3,28702.3,5,0,0,0
911004030,17841,28782.7,28782.7,5,0,0,0
911004030,412,28832.9,28840.9,6,1,0,0
