911377020, [0.04477611940298507,  0,  371.0968971256334,  293.3595951765601] ,1,27.75918076686139, [0.11940298507462686,  1,  344.8653514145917,  294.8872302323798] 
911377020, [0.11940298507462686,  1,  344.8653514145917,  294.8872302323798] ,1,-1.2936321857087023, [0.19402985074626866,  3,  373.9596642580582,  322.6879108901376] 
911377020, [0.19402985074626866,  3,  373.9596642580582,  322.6879108901376] ,1,-5.57149675767505, [0.2835820895522388,  5,  361.8654860140414,  305.0222358884457] 
911377020, [0.2835820895522388,  5,  361.8654860140414,  305.0222358884457] ,1,19.46316070470857, [0.373134328358209,  6,  377.16528281911087,  339.7851933982238] 
911377020, [0.373134328358209,  6,  377.16528281911087,  339.7851933982238] ,1,33.369718779194955, [0.4626865671641791,  5,  364.8949906225025,  368.90536126419465] 
911377020, [0.4626865671641791,  5,  364.8949906225025,  368.90536126419465] ,1,-129.6767951777183, [0.5522388059701493,  4,  296.2194081759044,  429.90657399531483] 
911377020, [0.5522388059701493,  4,  296.2194081759044,  429.90657399531483] ,4,32.12133957198239, [0.6417910447761194,  1,  293.0624512298382,  394.62827747726624] 
911377020, [0.6417910447761194,  1,  293.0624512298382,  394.62827747726624] ,4,28.275970540285925, [0.7014925373134329,  2,  323.74063886216027,  397.0304945693024] 
911377020, [0.7014925373134329,  2,  323.74063886216027,  397.0304945693024] ,1,-204.39914154092548, [0.835820895522388,  8,  243.55281532367735,  521.241812571745] 
911283020, [0.04477611940298507,  0,  341.1090926094148,  312.2505025671453] ,1,-33.9184674306307, [0.11940298507462686,  1,  358.83214385264,  296.0550863797398] 
911283020, [0.11940298507462686,  1,  358.83214385264,  296.0550863797398] ,1,46.55147384082011, [0.19402985074626866,  1,  313.8246945278697,  330.0502781599498] 
911283020, [0.19402985074626866,  1,  313.8246945278697,  330.0502781599498] ,1,-38.359361774706485, [0.2835820895522388,  3,  296.29006330364064,  350.8750087104272] 
911283020, [0.2835820895522388,  3,  296.29006330364064,  350.8750087104272] ,1,-25.786266056329623, [0.373134328358209,  3,  388.2895998641252,  307.918388401009] 
911283020, [0.373134328358209,  3,  388.2895998641252,  307.918388401009] ,1,-72.49271202207092, [0.4626865671641791,  1,  421.7936005380907,  268.92967705290357] 
911283020, [0.4626865671641791,  1,  421.7936005380907,  268.92967705290357] ,1,20.613496875110286, [0.5522388059701493,  6,  418.8485072976182,  286.59808068754137] 
911283020, [0.5522388059701493,  6,  418.8485072976182,  286.59808068754137] ,0,34.66195327199239, [0.6417910447761194,  10,  398.85080803111487,  301.2623346930304] 
911283020, [0.6417910447761194,  10,  398.85080803111487,  301.2623346930304] ,0,-27.74315988240778, [0.7014925373134329,  9,  444.72936485415266,  319.39773163366044] 
911283020, [0.7014925373134329,  9,  444.72936485415266,  319.39773163366044] ,0,-216.21237628169547, [0.835820895522388,  24,  656.954478816795,  315.4104693146073] 
910985020, [0.04477611940298507,  0,  330.0469291941081,  342.2035733730372] ,1,1.1076102182014438, [0.11940298507462686,  0,  330.10375114008275,  319.05471717935507] 
910985020, [0.11940298507462686,  0,  330.10375114008275,  319.05471717935507] ,1,1.1807042277832807, [0.19402985074626866,  0,  319.6532229362165,  329.5215526691609] 
910985020, [0.19402985074626866,  0,  319.6532229362165,  329.5215526691609] ,1,4.682059424849285, [0.2835820895522388,  0,  345.4227948669104,  340.2365245588153] 
910985020, [0.2835820895522388,  0,  345.4227948669104,  340.2365245588153] ,1,-43.79457354229817, [0.373134328358209,  2,  302.275838959089,  351.2566828094823] 
910985020, [0.373134328358209,  2,  302.275838959089,  351.2566828094823] ,1,19.916239559523092, [0.4626865671641791,  2,  302.34857188896785,  331.41317617983805] 
910985020, [0.4626865671641791,  2,  302.34857188896785,  331.41317617983805] ,1,-65.48819420647123, [0.5522388059701493,  3,  374.81662225159016,  280.26382375424873] 
910985020, [0.5522388059701493,  3,  374.81662225159016,  280.26382375424873] ,0,-30.087422767472162, [0.6417910447761194,  7,  387.46742755930245,  262.82720629448886] 
