 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count 
     }
- - - - - -
910985020 {
14956 26444.4 26452.5 4 1 0 0
393 26485.2 26485.2 4 0 0 0
394 26503.4 26503.4 4 0 0 0
395 26547.7 26547.7 4 0 0 0
396 26597.9 26597.9 4 0 0 0
397 26662.9 26662.9 4 0 0 0
17169 26733.0 26733.0 4 0 0 0
17162 26786.1 26786.1 4 0 0 0
14959 26873.7 26873.7 4 0 0 0
402 26907.7 26915.8 5 1 0 0
403 26944.6 26944.6 5 0 0 0
17163 26978.0 26978.0 5 0 0 0
15848 27029.3 27029.3 5 0 0 0
406 27071.0 27079.1 5 1 1 0
14500 27142.8 27150.9 6 1 0 0
15852 27212.7 27212.7 6 0 0 0
409 27239.7 27247.8 6 1 1 0
18047 27305.0 27305.0 6 0 0 0
17841 27363.4 27363.4 6 0 0 0
412 27433.6 27433.6 6 0 0 0
413 27474.4 27482.5 7 1 0 0
14764 27539.5 27545.7 6 0 1 0
415 27586.7 27586.7 6 0 0 0
416 27635.6 27643.7 6 1 1 0
417 27725.8 27733.9 7 1 0 0
15185 27757.7 27757.7 7 0 0 0
16110 27813.1 27813.1 7 0 0 0
420 27861.3 27867.5 6 0 1 0
421 27883.7 27883.7 6 0 0 0
16088 27913.7 27913.7 6 0 0 0
423 27935.6 27943.7 7 1 0 0
15364 28052.4 28063.6 7 2 2 0
425 28121.5 28129.6 8 1 0 0
15384 28165.0 28165.0 8 0 0 0
427 28202.5 28202.5 8 0 0 0
428 28248.4 28248.4 8 0 0 0
429 28299.8 28299.8 8 0 0 0
430 28354.8 28354.8 8 0 0 0
431 28421.5 28421.5 8 0 0 0
4727 28459.9 28459.9 8 0 0 0
432 28538.7 28546.8 8 1 1 0
15279 28647.5 28647.5 8 0 0 0
16049 28687.2 28687.2 8 0 0 0
435 28733.6 28733.6 8 0 0 0
436 28820.9 28820.9 8 0 0 0
437 28888.8 28888.8 8 0 0 0
14647 28957.6 28957.6 8 0 0 0
439 29003.9 29003.9 8 0 0 0
440 29104.0 29104.0 8 0 0 0
12754 29160.6 29160.6 8 0 0 0
442 29244.9 29244.9 8 0 0 0
443 29392.5 29406.1 8 0 0 0
445 29596.1 29607.1 7 0 1 0
446 29721.9 29728.1 6 0 1 0
18122 29822.9 29831.5 5 0 1 0
448 29937.6 29955.8 2 0 3 0
     }
- - - - - -
911298020 {
386 26491.2 26491.2 1 1 0 0
388 26543.5 26551.6 2 1 0 0
389 26577.4 26588.6 4 2 0 0
390 26619.2 26619.2 4 0 0 0
391 26641.6 26649.7 5 1 0 0
14956 26728.2 26736.3 6 1 0 0
393 26764.6 26764.6 6 0 0 0
394 26784.0 26784.0 6 0 0 0
395 26828.6 26828.6 6 0 0 0
396 26866.8 26866.8 6 0 0 0
397 26925.5 26931.7 5 0 1 0
17169 26994.4 26994.4 5 0 0 0
17162 27050.2 27050.2 5 0 0 0
14959 27104.8 27104.8 5 0 0 0
402 27146.8 27146.8 5 0 0 0
403 27181.4 27181.4 5 0 0 0
17163 27211.5 27211.5 5 0 0 0
15848 27259.0 27259.0 5 0 0 0
406 27298.6 27304.8 4 0 1 0
14500 27354.6 27354.6 4 0 0 0
15852 27402.2 27410.3 5 1 0 0
409 27446.8 27454.9 6 1 0 0
18047 27529.5 27537.6 7 1 0 0
17841 27601.2 27601.2 7 0 0 0
412 27665.0 27673.1 8 1 0 0
413 27705.4 27705.4 8 0 0 0
14764 27760.3 27768.4 8 1 1 0
415 27813.6 27813.6 8 0 0 0
416 27852.9 27859.1 7 0 1 0
417 27932.6 27932.6 7 0 0 0
15185 27964.9 27964.9 7 0 0 0
16110 28005.9 28005.9 7 0 0 0
420 28050.5 28056.7 6 0 1 0
421 28071.6 28071.6 6 0 0 0
16088 28097.7 28097.7 6 0 0 0
423 28138.8 28138.8 6 0 0 0
15364 28292.7 28310.1 9 4 1 0
425 28416.4 28427.6 11 2 0 0
15384 28460.7 28468.8 12 1 0 0
427 28507.2 28521.5 15 3 0 0
428 28566.6 28574.7 15 1 1 0
429 28638.5 28638.5 15 0 0 0
430 28685.7 28685.7 15 0 0 0
431 28751.2 28751.2 15 0 0 0
4727 28804.4 28815.6 17 2 0 0
432 28919.3 28926.7 15 0 2 0
15279 29000.7 29008.8 16 1 0 0
16049 29035.1 29049.4 19 3 0 0
435 29120.3 29128.4 20 1 0 0
436 29253.7 29277.3 26 6 0 0
437 29357.4 29377.9 30 5 1 0
14647 29463.9 29472.0 31 1 0 0
439 29511.1 29522.3 33 2 0 0
440 29590.5 29620.3 39 8 2 0
12754 29677.6 29685.7 40 1 0 0
442 29786.6 29794.0 38 0 2 0
443 29942.0 29965.6 40 6 4 0
     }
- - - - - -
910955020 {
386 26754.7 26754.7 2 2 0 0
388 26802.1 26810.2 3 1 0 0
389 26848.7 26848.7 3 0 0 0
390 26880.8 26888.9 4 1 0 0
391 26905.2 26905.2 4 0 0 0
14956 26985.0 26985.0 4 0 0 0
393 27018.9 27018.9 4 0 0 0
394 27035.2 27035.2 4 0 0 0
395 27078.1 27078.1 4 0 0 0
396 27104.6 27115.8 6 2 0 0
397 27156.3 27156.3 6 0 0 0
17169 27201.6 27201.6 6 0 0 0
17162 27242.4 27242.4 6 0 0 0
14959 27330.2 27338.3 7 1 0 0
402 27381.9 27381.9 7 0 0 0
403 27404.0 27404.0 7 0 0 0
17163 27440.1 27451.3 9 2 0 0
15848 27487.0 27487.0 9 0 0 0
406 27515.4 27523.5 9 1 1 0
14500 27598.1 27615.5 13 4 0 0
15852 27671.1 27679.2 14 1 0 0
409 27698.5 27704.7 13 0 1 0
18047 27771.9 27771.9 13 0 0 0
17841 27851.5 27851.5 13 0 0 0
412 27903.4 27911.5 14 1 0 0
413 27955.3 27955.3 14 0 0 0
14764 28027.0 28035.6 11 0 3 0
415 28077.9 28077.9 11 0 0 0
416 28121.8 28129.2 9 0 2 0
417 28183.4 28183.4 9 0 0 0
15185 28211.5 28211.5 9 0 0 0
16110 28265.1 28271.3 8 0 1 0
420 28322.7 28328.9 7 0 1 0
421 28351.7 28351.7 7 0 0 0
16088 28373.0 28373.0 7 0 0 0
423 28410.3 28410.3 7 0 0 0
15364 28550.1 28557.5 5 0 2 0
425 28611.0 28611.0 5 0 0 0
15384 28646.0 28646.0 5 0 0 0
427 28690.0 28704.3 8 3 0 0
428 28753.3 28753.3 8 0 0 0
429 28805.8 28805.8 8 0 0 0
430 28841.4 28841.4 8 0 0 0
431 28914.1 28914.1 8 0 0 0
4727 29000.2 29014.5 11 3 0 0
432 29105.3 29113.4 11 1 1 0
15279 29185.2 29185.2 11 0 0 0
16049 29205.6 29216.8 13 2 0 0
435 29277.6 29285.7 14 1 0 0
436 29407.7 29407.7 14 0 0 0
437 29490.5 29490.5 14 0 0 0
14647 29566.0 29566.0 14 0 0 0
439 29624.3 29624.3 14 0 0 0
440 29692.4 29698.6 13 0 1 0
12754 29744.9 29744.9 13 0 0 0
442 29800.8 29807.0 12 0 1 0
443 29942.0 29965.6 11 0 1 0
     }
- - - - - -
911004030 {
386 26973.7 26973.7 0 0 0 0
388 27027.2 27041.5 3 3 0 0
389 27064.3 27064.3 3 0 0 0
390 27086.6 27086.6 3 0 0 0
391 27106.5 27106.5 3 0 0 0
14956 27170.4 27170.4 3 0 0 0
393 27204.4 27204.4 3 0 0 0
394 27219.1 27219.1 3 0 0 0
395 27261.8 27261.8 3 0 0 0
396 27296.4 27296.4 3 0 0 0
397 27335.8 27335.8 3 0 0 0
17169 27405.1 27405.1 3 0 0 0
17162 27444.4 27444.4 3 0 0 0
14959 27544.2 27544.2 3 0 0 0
402 27575.9 27575.9 3 0 0 0
403 27602.4 27602.4 3 0 0 0
17163 27641.7 27649.8 4 1 0 0
15848 27703.8 27711.9 5 1 0 0
406 27752.1 27760.2 5 1 1 0
14500 27824.7 27824.7 5 0 0 0
15852 27879.6 27879.6 5 0 0 0
409 27911.7 27917.9 4 0 1 0
18047 27989.8 27989.8 4 0 0 0
17841 28043.4 28043.4 4 0 0 0
412 28108.9 28108.9 4 0 0 0
413 28171.0 28171.0 4 0 0 0
14764 28239.9 28251.1 5 2 1 0
415 28284.8 28284.8 5 0 0 0
416 28339.8 28346.0 4 0 1 0
417 28407.3 28407.3 4 0 0 0
15185 28440.1 28440.1 4 0 0 0
16110 28488.3 28488.3 4 0 0 0
420 28535.0 28541.2 3 0 1 0
421 28560.0 28560.0 3 0 0 0
16088 28583.1 28583.1 3 0 0 0
423 28614.6 28614.6 3 0 0 0
15364 28734.7 28752.1 6 4 1 0
425 28836.0 28836.0 6 0 0 0
15384 28875.8 28875.8 6 0 0 0
427 28909.1 28917.2 7 1 0 0
428 28956.6 28964.7 7 1 1 0
429 28992.8 28992.8 7 0 0 0
430 29042.8 29050.9 8 1 0 0
431 29107.0 29107.0 8 0 0 0
4727 29218.1 29232.4 11 3 0 0
432 29295.7 29306.9 12 2 1 0
15279 29353.8 29361.9 13 1 0 0
16049 29390.9 29399.0 14 1 0 0
435 29465.3 29473.4 15 1 0 0
436 29580.2 29588.3 16 1 0 0
437 29683.1 29694.3 18 2 0 0
14647 29760.3 29774.6 21 3 0 0
439 29808.0 29808.0 21 0 0 0
440 29900.4 29911.6 22 2 1 0
12754 29961.3 29972.5 24 2 0 0
     }
- - - - - -
911457020 {
386 27240 27240 0 0 0 0
388 27282.9 27282.9 0 0 0 0
389 27308.5 27308.5 0 0 0 0
390 27326.9 27326.9 0 0 0 0
391 27350.5 27350.5 0 0 0 0
14956 27398.8 27410.0 2 2 0 0
393 27440.1 27440.1 2 0 0 0
394 27457.4 27457.4 2 0 0 0
395 27490.7 27490.7 2 0 0 0
396 27520.8 27528.9 3 1 0 0
397 27578.2 27578.2 3 0 0 0
17169 27639.1 27647.2 4 1 0 0
17162 27698.6 27698.6 4 0 0 0
14959 27782.1 27782.1 4 0 0 0
402 27814.3 27814.3 4 0 0 0
403 27842.9 27842.9 4 0 0 0
17163 27871.5 27871.5 4 0 0 0
15848 27915.2 27915.2 4 0 0 0
406 27950.4 27958.5 4 1 1 0
14500 28024.8 28024.8 4 0 0 0
15852 28072.4 28072.4 4 0 0 0
409 28124.3 28130.5 3 0 1 0
18047 28234.8 28246.0 5 2 0 0
17841 28301.1 28309.2 6 1 0 0
412 28354.0 28354.0 6 0 0 0
413 28412.1 28412.1 6 0 0 0
14764 28463.4 28469.6 5 0 1 0
415 28516.5 28516.5 5 0 0 0
416 28576.5 28584.6 5 1 1 0
417 28666.7 28666.7 5 0 0 0
15185 28717.4 28717.4 5 0 0 0
16110 28759.5 28759.5 5 0 0 0
420 28814.8 28822.9 5 1 1 0
421 28855.9 28855.9 5 0 0 0
16088 28873.9 28873.9 5 0 0 0
423 28914.2 28914.2 5 0 0 0
15364 29005.0 29013.1 5 1 1 0
425 29078.6 29078.6 5 0 0 0
15384 29134.5 29134.5 5 0 0 0
427 29180.9 29180.9 5 0 0 0
428 29223.9 29223.9 5 0 0 0
429 29247.5 29247.5 5 0 0 0
430 29292.0 29306.3 8 3 0 0
431 29396.8 29404.9 9 1 0 0
4727 29488.6 29496.7 10 1 0 0
432 29581.3 29592.5 11 2 1 0
15279 29652.5 29652.5 11 0 0 0
16049 29674.6 29682.7 12 1 0 0
435 29744.1 29755.3 14 2 0 0
436 29826.3 29837.5 16 2 0 0
437 29900.6 29908.7 17 1 0 0
14647 29989.2 29989.2 17 0 0 0
     }
- - - - - -
910579020 {
386 27587.3 27587.3 0 0 0 0
388 27620.2 27628.3 1 1 0 0
389 27662.0 27662.0 1 0 0 0
390 27700.1 27700.1 1 0 0 0
391 27719.4 27727.5 2 1 0 0
14956 27807.2 27807.2 2 0 0 0
393 27837.4 27848.6 4 2 0 0
394 27867.6 27875.7 5 1 0 0
395 27905.3 27905.3 5 0 0 0
396 27948.1 27956.2 6 1 0 0
397 28006.3 28020.6 9 3 0 0
17169 28084.4 28092.5 10 1 0 0
17162 28132.7 28143.9 12 2 0 0
14959 28246.6 28254.7 12 1 1 0
402 28290.5 28296.7 11 0 1 0
403 28315.5 28315.5 11 0 0 0
17163 28347.6 28347.6 11 0 0 0
15848 28387.3 28387.3 11 0 0 0
406 28418.0 28425.4 9 0 2 0
14500 28497.6 28503.8 8 0 1 0
15852 28553.8 28561.9 9 1 0 0
409 28588.6 28594.8 8 0 1 0
18047 28697.6 28697.6 8 0 0 0
17841 28796.4 28796.4 8 0 0 0
412 28860.7 28860.7 8 0 0 0
413 28897.9 28897.9 8 0 0 0
14764 28962.6 28973.8 10 2 0 0
415 29008.9 29008.9 10 0 0 0
416 29059.9 29071.1 10 2 2 0
417 29114.5 29122.6 11 1 0 0
15185 29166.8 29166.8 11 0 0 0
16110 29222.3 29222.3 11 0 0 0
420 29272.6 29280.0 9 0 2 0
421 29298.9 29298.9 9 0 0 0
16088 29318.4 29318.4 9 0 0 0
423 29342.5 29350.6 10 1 0 0
15364 29473.6 29484.8 11 2 1 0
425 29573.6 29573.6 11 0 0 0
15384 29609.7 29627.1 15 4 0 0
427 29663.7 29663.7 15 0 0 0
428 29708.8 29716.9 15 1 1 0
429 29737.2 29737.2 15 0 0 0
430 29764.0 29764.0 15 0 0 0
431 29855.9 29864.0 16 1 0 0
4727 29941.6 29955.9 19 3 0 0
     }
- - - - - -
911242020 {
386 27850.9 27850.9 0 0 0 0
388 27914.5 27914.5 0 0 0 0
389 27942.1 27950.2 1 1 0 0
390 27979.0 27979.0 1 0 0 0
391 27999.0 28007.1 2 1 0 0
14956 28059.9 28077.3 6 4 0 0
393 28106.4 28106.4 6 0 0 0
394 28121.0 28121.0 6 0 0 0
395 28156.6 28164.7 7 1 0 0
396 28188.8 28188.8 7 0 0 0
397 28236.3 28242.5 6 0 1 0
17169 28325.6 28325.6 6 0 0 0
17162 28367.3 28367.3 6 0 0 0
14959 28416.9 28416.9 6 0 0 0
402 28465.6 28465.6 6 0 0 0
403 28486.1 28486.1 6 0 0 0
17163 28532.3 28532.3 6 0 0 0
15848 28575.7 28575.7 6 0 0 0
406 28610.4 28618.5 6 1 1 0
14500 28695.0 28695.0 6 0 0 0
15852 28733.5 28733.5 6 0 0 0
409 28769.4 28775.6 5 0 1 0
18047 28895.9 28895.9 5 0 0 0
17841 28949.9 28949.9 5 0 0 0
412 28997.4 28997.4 5 0 0 0
413 29041.0 29041.0 5 0 0 0
14764 29087.3 29095.4 6 1 0 0
415 29134.2 29134.2 6 0 0 0
416 29186.1 29192.3 5 0 1 0
417 29228.3 29228.3 5 0 0 0
15185 29264.9 29273.0 6 1 0 0
16110 29322.5 29322.5 6 0 0 0
420 29351.8 29358.0 5 0 1 0
421 29392.1 29392.1 5 0 0 0
16088 29415.4 29415.4 5 0 0 0
423 29445.0 29453.1 6 1 0 0
15364 29561.1 29567.3 5 0 1 0
425 29652.0 29652.0 5 0 0 0
15384 29695.6 29703.7 6 1 0 0
427 29758.6 29758.6 6 0 0 0
428 29827.3 29827.3 6 0 0 0
429 29854.0 29854.0 6 0 0 0
430 29882.0 29882.0 6 0 0 0
431 29951.1 29951.1 6 0 0 0
     }
- - - - - -
910043020 {
386 28135.3 28135.3 1 1 0 0
388 28179.2 28179.2 1 0 0 0
389 28204.7 28204.7 1 0 0 0
390 28236.2 28236.2 1 0 0 0
391 28251.5 28251.5 1 0 0 0
14956 28329.3 28329.3 1 0 0 0
393 28357.9 28357.9 1 0 0 0
394 28372.9 28381.0 2 1 0 0
395 28415.2 28415.2 2 0 0 0
396 28451.5 28451.5 2 0 0 0
397 28504.5 28504.5 2 0 0 0
17169 28556.8 28556.8 2 0 0 0
17162 28603.6 28603.6 2 0 0 0
14959 28686.7 28694.8 3 1 0 0
402 28735.3 28735.3 3 0 0 0
403 28764.8 28764.8 3 0 0 0
17163 28805.6 28805.6 3 0 0 0
15848 28875.8 28875.8 3 0 0 0
406 28910.7 28918.8 4 1 0 0
14500 28961.0 28961.0 4 0 0 0
15852 29006.1 29006.1 4 0 0 0
409 29022.9 29034.1 5 2 1 0
18047 29141.3 29141.3 5 0 0 0
17841 29215.8 29215.8 5 0 0 0
412 29268.8 29268.8 5 0 0 0
413 29336.9 29336.9 5 0 0 0
14764 29406.1 29414.2 6 1 0 0
415 29447.4 29447.4 6 0 0 0
416 29495.8 29503.9 6 1 1 0
417 29565.0 29565.0 6 0 0 0
15185 29612.3 29620.4 7 1 0 0
16110 29655.8 29655.8 7 0 0 0
420 29699.3 29707.4 7 1 1 0
421 29731.6 29731.6 7 0 0 0
16088 29755.9 29755.9 7 0 0 0
423 29793.4 29793.4 7 0 0 0
15364 29928.3 29939.5 7 2 2 0
     }
- - - - - -
911933020 {
386 28320 28320 1 1 0 0
388 28358.3 28366.4 2 1 0 0
389 28393.9 28393.9 2 0 0 0
390 28421.4 28421.4 2 0 0 0
391 28448.6 28448.6 2 0 0 0
14956 28515.4 28515.4 2 0 0 0
393 28549.5 28549.5 2 0 0 0
394 28571.8 28571.8 2 0 0 0
395 28606.2 28606.2 2 0 0 0
396 28639.0 28639.0 2 0 0 0
397 28677.2 28677.2 2 0 0 0
17169 28738.7 28746.8 3 1 0 0
17162 28806.5 28814.6 4 1 0 0
14959 28918.7 28924.9 3 0 1 0
402 28976.4 28976.4 3 0 0 0
403 28997.8 28997.8 3 0 0 0
17163 29043.7 29043.7 3 0 0 0
15848 29105.4 29105.4 3 0 0 0
406 29141.1 29141.1 3 0 0 0
14500 29198.1 29206.2 4 1 0 0
15852 29273.3 29273.3 4 0 0 0
409 29297.3 29305.4 4 1 1 0
18047 29398.4 29398.4 4 0 0 0
17841 29461.2 29469.3 5 1 0 0
412 29514.7 29514.7 5 0 0 0
413 29555.2 29555.2 5 0 0 0
14764 29611.9 29611.9 5 0 0 0
415 29646.1 29646.1 5 0 0 0
416 29691.8 29698.0 4 0 1 0
417 29744.2 29744.2 4 0 0 0
15185 29773.5 29773.5 4 0 0 0
16110 29837.9 29837.9 4 0 0 0
420 29896.0 29896.0 4 0 0 0
421 29915.9 29915.9 4 0 0 0
16088 29932.4 29940.5 5 1 0 0
423 29960.9 29960.9 5 0 0 0
     }
- - - - - -
911386020 {
386 28590 28590 0 0 0 0
388 28628.4 28639.6 2 2 0 0
389 28668.9 28680.1 4 2 0 0
390 28706.8 28714.9 5 1 0 0
391 28732.0 28743.2 7 2 0 0
14956 28815.0 28823.1 7 1 1 0
393 28850.4 28850.4 7 0 0 0
394 28872.5 28880.6 8 1 0 0
395 28908.8 28908.8 8 0 0 0
396 28943.4 28951.5 9 1 0 0
397 29005.5 29011.7 8 0 1 0
17169 29072.8 29080.9 9 1 0 0
17162 29124.6 29124.6 9 0 0 0
14959 29233.1 29239.3 8 0 1 0
402 29278.9 29278.9 8 0 0 0
403 29304.0 29304.0 8 0 0 0
17163 29349.1 29349.1 8 0 0 0
15848 29440.7 29467.4 15 7 0 0
406 29498.8 29505.0 14 0 1 0
14500 29582.9 29582.9 14 0 0 0
15852 29654.1 29654.1 14 0 0 0
409 29678.3 29685.7 12 0 2 0
18047 29812.5 29826.8 15 3 0 0
17841 29903.6 29911.7 16 1 0 0
412 29952.4 29958.6 15 0 1 0
     }
- - - - - -
911972020 {
386 28860 28860 2 2 0 0
388 28917.8 28925.9 3 1 0 0
389 28958.0 28966.1 4 1 0 0
390 29000.2 29000.2 4 0 0 0
391 29017.7 29025.8 5 1 0 0
14956 29088.6 29096.7 5 1 1 0
393 29120.5 29120.5 5 0 0 0
394 29134.3 29134.3 5 0 0 0
395 29167.4 29167.4 5 0 0 0
396 29193.5 29201.6 6 1 0 0
397 29235.5 29243.6 6 1 1 0
17169 29320.6 29328.7 7 1 0 0
17162 29366.0 29374.1 8 1 0 0
14959 29428.4 29439.6 9 2 1 0
402 29503.4 29503.4 9 0 0 0
403 29530.9 29530.9 9 0 0 0
17163 29565.0 29573.1 10 1 0 0
15848 29650.9 29650.9 10 0 0 0
406 29696.5 29696.5 10 0 0 0
14500 29735.9 29742.1 9 0 1 0
15852 29790.5 29790.5 9 0 0 0
409 29822.5 29828.7 8 0 1 0
18047 29941.6 29941.6 8 0 0 0
17841 29999.6 29999.6 8 0 0 0
     }
- - - - - -
911318020 {
386 29160 29160 3 3 0 0
388 29251.0 29259.1 4 1 0 0
389 29286.5 29297.7 6 2 0 0
390 29347.5 29347.5 6 0 0 0
391 29367.5 29367.5 6 0 0 0
14956 29438.1 29444.3 5 0 1 0
393 29490.4 29490.4 5 0 0 0
394 29516.1 29516.1 5 0 0 0
395 29552.0 29560.1 6 1 0 0
396 29595.2 29595.2 6 0 0 0
397 29667.3 29678.5 7 2 1 0
17169 29744.0 29752.1 8 1 0 0
17162 29801.4 29809.5 9 1 0 0
14959 29906.9 29915.0 9 1 1 0
402 29983.2 29991.3 10 1 0 0
     }
- - - - - -
911953020 {
386 29560.7 29560.7 1 1 0 0
388 29612.0 29620.1 2 1 0 0
389 29640.4 29651.6 4 2 0 0
390 29687.6 29687.6 4 0 0 0
391 29715.1 29723.2 5 1 0 0
14956 29783.0 29791.1 6 1 0 0
393 29829.5 29829.5 6 0 0 0
394 29851.5 29859.6 7 1 0 0
395 29904.6 29904.6 7 0 0 0
396 29941.2 29941.2 7 0 0 0
397 29984.8 29999.1 9 3 1 0
     }
- - - - - -
911414030 {
386 29940 29940 0 0 0 0
     }
- - - - - -
