trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
910955020,386,7:34:00,7:34:00,0,0,0,0
910955020,388,7:34:34.500000,7:34:34.500000,0,0,0,0
910955020,389,7:35:07.500000,7:35:07.500000,0,0,0,0
910955020,390,7:35:35.600000,7:35:35.600000,0,0,0,0
910955020,391,7:36:00.500000,7:36:00.500000,0,0,0,0
910955020,14956,7:37:00.900000,7:37:00.900000,0,0,0,0
910955020,393,7:37:35.100000,7:37:35.100000,0,0,0,0
910955020,394,7:37:50.400000,7:37:50.400000,0,0,0,0
910955020,395,7:38:33.100000,7:38:33.100000,0,0,0,0
910955020,396,7:39:02.600000,7:39:02.600000,0,0,0,0
910955020,397,7:39:56.300000,7:40:04.300000,1,1,0,0
910955020,17169,7:41:19.400000,7:41:19.400000,1,0,0,0
910955020,17162,7:42:00.800000,7:42:08.800000,2,1,0,0
910955020,14959,7:43:41.600000,7:43:41.600000,2,0,0,0
910955020,402,7:44:18.600000,7:44:18.600000,2,0,0,0
910955020,403,7:44:41.900000,7:44:41.900000,2,0,0,0
910955020,17163,7:45:14.700000,7:45:25.700000,4,2,0,0
910955020,15848,7:46:14,7:46:20.200000,3,0,1,0
910955020,406,7:46:54.600000,7:46:54.600000,3,0,0,0
910955020,14500,7:47:47.800000,7:47:58.800000,5,2,0,0
910955020,15852,7:49:01.100000,7:49:01.100000,5,0,0,0
910955020,409,7:49:42.500000,7:49:48.700000,4,0,1,0
910955020,18047,7:51:15.600000,7:51:15.600000,4,0,0,0
910955020,17841,7:52:25.800000,7:52:36.800000,6,2,0,0
910955020,412,7:53:38.900000,7:53:38.900000,6,0,0,0
910955020,413,7:54:17.700000,7:54:17.700000,6,0,0,0
910955020,14764,7:55:25.500000,7:55:25.500000,6,0,0,0
910955020,415,7:56:14,7:56:14,6,0,0,0
910955020,416,7:57:06.900000,7:57:14.900000,6,1,1,0
910955020,417,7:58:20.700000,7:58:26.900000,5,0,1,0
910955020,15185,7:59:01.100000,7:59:01.100000,5,0,0,0
910955020,16110,7:59:37.900000,7:59:45.900000,6,1,0,0
910955020,420,8:00:38.200000,8:00:44.400000,5,0,1,0
910955020,421,8:01:12.800000,8:01:12.800000,5,0,0,0
910955020,16088,8:01:30.300000,8:01:30.300000,5,0,0,0
910955020,423,8:01:58.900000,8:01:58.900000,5,0,0,0
910955020,15364,8:05:00.300000,8:05:11.300000,4,2,3,0
910955020,425,8:06:10.700000,8:06:10.700000,4,0,0,0
910955020,15384,8:06:48.800000,8:06:59.800000,6,2,0,0
910955020,427,8:07:53,8:08:07,9,3,0,0
910955020,428,8:08:48.500000,8:08:56.500000,10,1,0,0
910955020,429,8:09:26.600000,8:09:26.600000,10,0,0,0
910955020,430,8:09:57.700000,8:10:05.700000,11,1,0,0
910955020,431,8:11:21.600000,8:11:21.600000,11,0,0,0
910955020,4727,8:13:21.700000,8:13:29.700000,12,1,0,0
910955020,432,8:15:05.300000,8:15:13.300000,13,1,0,0
910955020,15279,8:16:10.600000,8:16:10.600000,13,0,0,0
910955020,16049,8:16:33.600000,8:16:33.600000,13,0,0,0
910955020,435,8:18:13.600000,8:18:21.600000,14,1,0,0
910955020,436,8:20:06,8:20:20,17,3,0,0
910955020,437,8:21:18.500000,8:21:24.700000,16,0,1,0
910955020,14647,8:22:54.100000,8:23:02.100000,17,1,0,0
910955020,439,8:23:45.900000,8:23:45.900000,17,0,0,0
910955020,440,8:25:18.800000,8:25:26.800000,16,1,2,0
910955020,12754,8:26:24.100000,8:26:24.100000,16,0,0,0
910955020,442,8:27:40.200000,8:27:48.200000,17,1,0,0
910955020,443,8:30:19.300000,8:30:30.300000,17,2,2,0
910955020,445,8:35:23.800000,8:35:33.600000,13,0,4,0
910955020,446,8:37:18.600000,8:37:24.800000,12,0,1,0
910955020,18122,8:39:03.600000,8:39:11,10,0,2,0
910955020,448,8:41:37.300000,8:41:54.300000,6,4,8,0
