trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count,hold_sec
910955020,386,7:34:00,7:34:00,0,0,0,0,0
910955020,388,7:34:37,7:34:37,0,0,0,0,0
910955020,389,7:35:01,7:35:01,0,0,0,0,0
910955020,390,7:35:23,7:36:03,0,0,0,0,40
910955020,391,7:36:25,7:36:25,0,0,0,0,0
910955020,14956,7:37:13,7:37:24,2,2,0,0,0
910955020,393,7:37:59,7:37:59,2,0,0,0,0
910955020,394,7:38:15,7:38:15,2,0,0,0,0
910955020,395,7:38:59,7:39:02,2,0,0,0,2.8265959322670824
910955020,396,7:39:36,7:39:44,3,1,0,0,0
910955020,397,7:40:26,7:40:32,2,0,1,0,0
910955020,17169,7:41:24,7:41:24,2,0,0,0,0
910955020,17162,7:42:02,7:42:10,3,1,0,0,0
910955020,14959,7:43:19,7:43:59,3,0,0,0,40
910955020,402,7:44:47,7:44:47,3,0,0,0,0
910955020,403,7:45:09,7:45:09,3,0,0,0,0
910955020,17163,7:45:46,7:45:46,3,0,0,0,0
910955020,15848,7:46:40,7:46:40,3,0,0,0,0
910955020,406,7:47:09,7:47:09,3,0,0,0,0
910955020,14500,7:48:15,7:48:55,3,0,0,0,40
910955020,15852,7:49:52,7:49:52,3,0,0,0,0
910955020,409,7:50:32,7:50:38,2,0,1,0,0
910955020,18047,7:52:08,7:52:08,2,0,0,0,0
910955020,17841,7:53:19,7:53:19,2,0,0,0,0
910955020,412,7:54:04,7:54:04,2,0,0,0,0
910955020,413,7:54:49,7:55:19,2,0,0,0,30.445393589277955
910955020,14764,7:56:08,7:56:08,2,0,0,0,0
910955020,415,7:57:08,7:57:08,2,0,0,0,0
910955020,416,7:58:00,7:58:06,1,0,1,0,0
910955020,417,7:59:07,7:59:07,1,0,0,0,0
910955020,15185,7:59:43,7:59:43,1,0,0,0,0
910955020,16110,8:00:15,8:00:27,0,0,1,0,11.86007084179073
910955020,420,8:01:15,8:01:23,1,1,0,0,0
910955020,421,8:01:51,8:01:51,1,0,0,0,0
910955020,16088,8:02:10,8:02:10,1,0,0,0,0
910955020,423,8:02:44,8:02:44,1,0,0,0,0
910955020,15364,8:05:02,8:05:13,2,2,1,0,0
910955020,425,8:06:24,8:07:04,2,0,0,0,39.63053166746249
910955020,15384,8:07:57,8:08:14,6,4,0,0,0
910955020,427,8:08:57,8:09:14,10,4,0,0,0
910955020,428,8:10:10,8:10:21,12,2,0,0,0
910955020,429,8:10:54,8:10:54,12,0,0,0,0
910955020,430,8:11:34,8:11:42,13,1,0,0,0
910955020,431,8:12:56,8:12:56,13,0,0,0,0
910955020,4727,8:14:14,8:14:14,13,0,0,0,0
910955020,432,8:16:10,8:16:10,13,0,0,0,0
910955020,15279,8:17:01,8:17:01,13,0,0,0,0
910955020,16049,8:17:31,8:17:51,18,5,0,0,0
910955020,435,8:18:53,8:19:04,20,2,0,0,0
910955020,436,8:20:40,8:21:00,25,5,0,0,0
910955020,437,8:22:12,8:22:20,26,1,0,0,0
910955020,14647,8:23:28,8:23:36,27,1,0,0,0
910955020,439,8:24:27,8:24:38,29,2,0,0,0
910955020,440,8:26:05,8:26:13,27,0,2,0,0
910955020,12754,8:26:53,8:27:01,28,1,0,0,0
910955020,442,8:28:22,8:28:22,28,0,0,0,0
910955020,443,8:31:27,8:31:44,32,4,0,0,0
910955020,445,8:36:19,8:36:27,29,0,3,0,0
910955020,446,8:37:38,8:37:50,23,0,6,0,0
