trip_id,stop_id,arr_t,dep_t,load_count,ons_count,offs_count,denied_count
910955020,386,27286.1,27286.1,0,0,0,0
910955020,388,27335.1,27335.1,0,0,0,0
910955020,389,27358.3,27358.3,0,0,0,0
910955020,390,27382.7,27382.7,0,0,0,0
910955020,391,27402.7,27402.7,0,0,0,0
910955020,14956,27464.3,27472.3,1,1,0,0
910955020,393,27508.5,27508.5,1,0,0,0
910955020,394,27528.4,27528.4,1,0,0,0
910955020,395,27565.5,27565.5,1,0,0,0
910955020,396,27600.7,27608.7,2,1,0,0
910955020,397,27663.1,27669.3,1,0,1,0
910955020,17169,27734.2,27734.2,1,0,0,0
910955020,17162,27789.3,27797.3,2,1,0,0
910955020,14959,27873.1,27873.1,2,0,0,0
910955020,402,27919.1,27919.1,2,0,0,0
910955020,403,27938.7,27938.7,2,0,0,0
910955020,17163,27977.7,27977.7,2,0,0,0
910955020,15848,28018.2,28018.2,2,0,0,0
910955020,406,28048.8,28056.8,3,1,0,0
910955020,14500,28114.7,28122.7,4,1,0,0
910955020,15852,28188.0,28188.0,4,0,0,0
910955020,409,28226.4,28226.4,4,0,0,0
910955020,18047,28309.7,28317.7,5,1,0,0
910955020,17841,28384.9,28384.9,5,0,0,0
910955020,412,28440.0,28440.0,5,0,0,0
910955020,413,28489.2,28489.2,5,0,0,0
910955020,14764,28547.2,28547.2,5,0,0,0
910955020,415,28601.5,28601.5,5,0,0,0
910955020,416,28642.2,28648.4,4,0,1,0
910955020,417,28741.4,28741.4,4,0,0,0
910955020,15185,28776.9,28776.9,4,0,0,0
910955020,16110,28813.9,28813.9,4,0,0,0
910955020,420,28857.0,28857.0,4,0,0,0
910955020,421,28881.7,28881.7,4,0,0,0
910955020,16088,28903.8,28903.8,4,0,0,0
910955020,423,28930.9,28930.9,4,0,0,0
910955020,15364,29035.5,29046.5,3,2,3,0
910955020,425,29108.4,29108.4,3,0,0,0
910955020,15384,29137.5,29145.5,4,1,0,0
910955020,427,29177.5,29177.5,4,0,0,0
910955020,428,29216.0,29224.0,5,1,0,0
910955020,429,29258.3,29258.3,5,0,0,0
910955020,430,29300.8,29300.8,5,0,0,0
