route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,dwell_time,passenger_load,departure_time,avl_dep_sec
20,911240020,431,44,06:16:16,22576,911240020,2019-09-03 06:17:06,22626.0,0,23,2019-09-03 06:17:06,22626.0
20,911240020,4727,45,06:16:35,22595,911240020,2019-09-03 06:17:21,22641.0,22,20,2019-09-03 06:17:43,22663.0
20,911316020,393,7,06:12:33,22353,911316020,2019-09-03 06:17:49,22669.0,4,11,2019-09-03 06:17:53,22673.0
20,911316020,394,8,06:12:54,22374,911316020,2019-09-03 06:18:17,22697.0,4,12,2019-09-03 06:18:21,22701.0
20,911316020,395,9,06:13:24,22404,911316020,2019-09-03 06:18:41,22721.0,0,12,2019-09-03 06:18:41,22721.0
20,911240020,432,46,06:17:00,22620,911240020,2019-09-03 06:18:47,22727.0,0,20,2019-09-03 06:18:47,22727.0
20,911316020,396,10,06:13:54,22434,911316020,2019-09-03 06:19:00,22740.0,5,13,2019-09-03 06:19:05,22745.0
20,911240020,15279,47,06:18:03,22683,911240020,2019-09-03 06:19:10,22750.0,0,20,2019-09-03 06:19:10,22750.0
20,911411030,386,1,06:19:30,22770,911411030,2019-09-03 06:19:19,22759.0,1058,12,2019-09-03 06:19:19,22759.0
20,911240020,16049,48,06:18:42,22722,911240020,2019-09-03 06:19:40,22780.0,0,21,2019-09-03 06:19:40,22780.0
20,911316020,397,11,06:14:30,22470,911316020,2019-09-03 06:19:56,22796.0,49,19,2019-09-03 06:20:45,22845.0
20,911240020,435,49,06:19:31,22771,911240020,2019-09-03 06:20:06,22806.0,0,21,2019-09-03 06:20:06,22806.0
20,911411030,388,2,06:20:06,22806,911411030,2019-09-03 06:20:20,22820.0,0,12,2019-09-03 06:20:20,22820.0
20,911411030,389,3,06:20:30,22830,911411030,2019-09-03 06:20:31,22831.0,0,12,2019-09-03 06:20:31,22831.0
20,911411030,390,4,06:20:54,22854,911411030,2019-09-03 06:20:44,22844.0,0,12,2019-09-03 06:20:44,22844.0
20,911411030,391,5,06:21:18,22878,911411030,2019-09-03 06:20:57,22857.0,0,12,2019-09-03 06:20:57,22857.0
