trip_id,route_id,stop_sequence,stop_id,avl_arr_time,avl_dep_time,avl_arr_sec,avl_dep_sec,schd_sec
911879020,20,63,386,2019-09-04 08:45:20,2019-09-04 08:47:49,117920.0,118069.0,30780
911879020,20,63,386,2019-09-03 08:52:13,2019-09-03 08:54:01,31933.0,32041.0,30780
911879020,20,63,386,2019-09-16 08:47:07,2019-09-16 08:47:50,31627.0,31670.0,30780
911369020,20,63,386,2019-09-24 08:40:10,2019-09-24 08:48:54,31210.0,31734.0,31320
911369020,20,63,386,2019-09-12 08:48:34,2019-09-12 08:55:41,31714.0,32141.0,31320
911369020,20,63,386,2019-09-11 08:56:48,2019-09-11 09:00:19,32208.0,32419.0,31320
911369020,20,63,386,2019-09-27 09:01:23,2019-09-27 09:09:41,32483.0,32981.0,31320
911369020,20,63,386,2019-09-26 09:08:46,2019-09-26 09:10:45,32926.0,33045.0,31320
911369020,20,63,386,2019-09-25 08:46:23,2019-09-25 08:54:20,31583.0,32060.0,31320
911369020,20,63,386,2019-09-13 09:01:06,2019-09-13 09:02:50,32466.0,32570.0,31320
911369020,20,63,386,2019-09-20 08:46:29,2019-09-20 08:54:02,31589.0,32042.0,31320
911369020,20,63,386,2019-09-16 08:47:08,2019-09-16 08:49:37,31628.0,31777.0,31320
911369020,20,63,386,2019-09-09 08:51:19,2019-09-09 08:56:52,31879.0,32212.0,31320
911369020,20,63,386,2019-09-06 08:57:39,2019-09-06 08:57:40,291459.0,291460.0,31320
911369020,20,63,386,2019-09-05 08:46:41,2019-09-05 08:46:41,204401.0,204401.0,31320
911369020,20,63,386,2019-09-04 08:44:20,2019-09-04 08:51:39,117860.0,118299.0,31320
911369020,20,63,386,2019-09-03 08:52:39,2019-09-03 08:55:44,31959.0,32144.0,31320
911369020,20,63,386,2019-09-17 08:47:49,2019-09-17 08:54:14,31669.0,32054.0,31320
911904030,20,63,386,2019-09-13 09:01:13,2019-09-13 09:01:36,32473.0,32496.0,31860
911904030,20,63,386,2019-09-12 08:59:23,2019-09-12 08:59:25,32363.0,32365.0,31860
911904030,20,63,386,2019-09-11 08:59:29,2019-09-11 08:59:29,32369.0,32369.0,31860
911904030,20,63,386,2019-09-10 09:01:31,2019-09-10 09:01:50,32491.0,32510.0,31860
911904030,20,63,386,2019-09-27 09:13:13,2019-09-27 09:19:43,33193.0,33583.0,31860
911904030,20,63,386,2019-09-26 09:14:24,2019-09-26 09:19:19,33264.0,33559.0,31860
911904030,20,63,386,2019-09-25 09:11:59,2019-09-25 09:11:59,33119.0,33119.0,31860
911904030,20,63,386,2019-09-24 09:19:27,2019-09-24 09:19:27,33567.0,33567.0,31860
911904030,20,63,386,2019-09-24 09:20:43,2019-09-24 09:20:43,33643.0,33643.0,31860
911904030,20,63,386,2019-09-18 09:14:45,2019-09-18 09:14:45,33285.0,33285.0,31860
911904030,20,63,386,2019-09-18 09:16:24,2019-09-18 09:17:47,33384.0,33467.0,31860
911904030,20,63,386,2019-09-17 08:59:46,2019-09-17 09:05:17,32386.0,32717.0,31860
911904030,20,63,386,2019-09-06 08:56:44,2019-09-06 09:04:54,291404.0,291894.0,31860
911904030,20,63,386,2019-09-05 08:56:08,2019-09-05 08:56:13,204968.0,204973.0,31860
911904030,20,63,386,2019-09-04 09:07:03,2019-09-04 09:07:27,119223.0,119247.0,31860
911904030,20,63,386,2019-09-03 08:54:41,2019-09-03 09:01:21,32081.0,32481.0,31860
911904030,20,63,386,2019-09-19 09:02:49,2019-09-19 09:03:10,32569.0,32590.0,31860
911211020,20,63,386,2019-09-20 09:24:32,2019-09-20 09:24:32,33872.0,33872.0,32760
911211020,20,63,386,2019-09-23 09:34:09,2019-09-23 09:34:09,34449.0,34449.0,32760
911211020,20,63,386,2019-09-24 09:21:53,2019-09-24 09:22:11,33713.0,33731.0,32760
911211020,20,63,386,2019-09-25 09:07:02,2019-09-25 09:07:07,32822.0,32827.0,32760
911211020,20,63,386,2019-09-13 09:20:00,2019-09-13 09:20:00,33600.0,33600.0,32760
911211020,20,63,386,2019-09-27 09:17:54,2019-09-27 09:18:02,33474.0,33482.0,32760
911211020,20,63,386,2019-09-13 09:59:36,2019-09-13 10:01:28,35976.0,36088.0,32760
911211020,20,63,386,2019-09-26 09:13:21,2019-09-26 09:13:21,33201.0,33201.0,32760
911211020,20,63,386,2019-09-19 09:18:38,2019-09-19 09:19:55,33518.0,33595.0,32760
911211020,20,63,386,2019-09-12 09:21:06,2019-09-12 09:22:10,33666.0,33730.0,32760
911211020,20,63,386,2019-09-17 09:20:10,2019-09-17 09:20:18,33610.0,33618.0,32760
911211020,20,63,386,2019-09-16 09:23:38,2019-09-16 09:23:46,33818.0,33826.0,32760
911211020,20,63,386,2019-09-09 09:23:19,2019-09-09 09:23:23,33799.0,33803.0,32760
911211020,20,63,386,2019-09-09 09:20:25,2019-09-09 09:20:25,33625.0,33625.0,32760
911211020,20,63,386,2019-09-06 09:25:45,2019-09-06 09:25:55,293145.0,293155.0,32760
911211020,20,63,386,2019-09-05 09:22:36,2019-09-05 09:22:39,206556.0,206559.0,32760
911211020,20,63,386,2019-09-04 09:22:28,2019-09-04 09:22:48,120148.0,120168.0,32760
911211020,20,63,386,2019-09-03 09:32:01,2019-09-03 09:39:02,34321.0,34742.0,32760
911211020,20,63,386,2019-09-18 09:17:20,2019-09-18 09:17:27,33440.0,33447.0,32760
911289020,20,63,386,2019-09-13 09:26:18,2019-09-13 09:27:58,33978.0,34078.0,33330
911289020,20,63,386,2019-09-11 09:27:53,2019-09-11 09:28:14,34073.0,34094.0,33330
911289020,20,63,386,2019-09-10 09:22:26,2019-09-10 09:27:31,33746.0,34051.0,33330
911289020,20,63,386,2019-09-26 09:16:24,2019-09-26 09:16:37,33384.0,33397.0,33330
911289020,20,63,386,2019-09-24 09:27:04,2019-09-24 09:27:04,34024.0,34024.0,33330
911289020,20,63,386,2019-09-23 09:26:35,2019-09-23 09:27:48,33995.0,34068.0,33330
911289020,20,63,386,2019-09-17 09:29:36,2019-09-17 09:30:14,34176.0,34214.0,33330
911289020,20,63,386,2019-09-16 09:32:33,2019-09-16 09:47:44,34353.0,35264.0,33330
911289020,20,63,386,2019-09-09 09:23:11,2019-09-09 09:23:47,33791.0,33827.0,33330
911289020,20,63,386,2019-09-06 09:27:17,2019-09-06 09:27:17,293237.0,293237.0,33330
911289020,20,63,386,2019-09-05 09:30:19,2019-09-05 09:31:20,207019.0,207080.0,33330
911289020,20,63,386,2019-09-04 09:22:14,2019-09-04 09:25:05,120134.0,120305.0,33330
911289020,20,63,386,2019-09-19 09:29:55,2019-09-19 09:29:55,34195.0,34195.0,33330
911302020,20,63,386,2019-09-24 09:32:33,2019-09-24 09:34:45,34353.0,34485.0,33810
911302020,20,63,386,2019-09-11 09:34:28,2019-09-11 09:35:03,34468.0,34503.0,33810
911302020,20,63,386,2019-09-12 09:30:44,2019-09-12 09:31:24,34244.0,34284.0,33810
911302020,20,63,386,2019-09-10 09:34:19,2019-09-10 09:34:19,34459.0,34459.0,33810
911302020,20,63,386,2019-09-27 09:41:51,2019-09-27 09:41:51,34911.0,34911.0,33810
911302020,20,63,386,2019-09-26 09:32:25,2019-09-26 09:32:50,34345.0,34370.0,33810
911302020,20,63,386,2019-09-25 09:37:08,2019-09-25 09:39:58,34628.0,34798.0,33810
911302020,20,63,386,2019-09-23 09:22:53,2019-09-23 09:22:56,33773.0,33776.0,33810
911302020,20,63,386,2019-09-04 09:36:25,2019-09-04 09:36:33,120985.0,120993.0,33810
911302020,20,63,386,2019-09-19 09:32:24,2019-09-19 09:32:29,34344.0,34349.0,33810
911302020,20,63,386,2019-09-18 09:31:49,2019-09-18 09:32:31,34309.0,34351.0,33810
911302020,20,63,386,2019-09-16 09:21:14,2019-09-16 09:32:40,33674.0,34360.0,33810
911302020,20,63,386,2019-09-09 09:30:49,2019-09-09 09:35:09,34249.0,34509.0,33810
911302020,20,63,386,2019-09-06 09:33:12,2019-09-06 09:34:07,293592.0,293647.0,33810
911302020,20,63,386,2019-09-05 09:39:22,2019-09-05 09:39:27,207562.0,207567.0,33810
911302020,20,63,386,2019-09-03 09:31:48,2019-09-03 09:36:34,34308.0,34594.0,33810
911302020,20,63,386,2019-09-20 09:29:54,2019-09-20 09:34:20,34194.0,34460.0,33810
911458020,20,63,386,2019-09-12 09:32:55,2019-09-12 09:33:32,34375.0,34412.0,34530
911458020,20,63,386,2019-09-11 09:34:35,2019-09-11 09:35:17,34475.0,34517.0,34530
911458020,20,63,386,2019-09-10 09:54:45,2019-09-10 09:56:53,35685.0,35813.0,34530
911458020,20,63,386,2019-09-27 09:40:28,2019-09-27 09:45:13,34828.0,35113.0,34530
911458020,20,63,386,2019-09-26 09:31:41,2019-09-26 09:46:24,34301.0,35184.0,34530
911458020,20,63,386,2019-09-25 09:36:26,2019-09-25 09:36:59,34586.0,34619.0,34530
911458020,20,63,386,2019-09-24 09:40:05,2019-09-24 09:44:30,34805.0,35070.0,34530
911458020,20,63,386,2019-09-20 09:36:32,2019-09-20 09:36:45,34592.0,34605.0,34530
911458020,20,63,386,2019-09-23 09:39:43,2019-09-23 09:39:44,34783.0,34784.0,34530
911458020,20,63,386,2019-09-17 09:51:36,2019-09-17 09:52:28,35496.0,35548.0,34530
911458020,20,63,386,2019-09-16 09:40:06,2019-09-16 09:48:53,34806.0,35333.0,34530
911458020,20,63,386,2019-09-09 09:37:40,2019-09-09 09:38:05,34660.0,34685.0,34530
911458020,20,63,386,2019-09-06 09:34:11,2019-09-06 09:34:39,293651.0,293679.0,34530
911458020,20,63,386,2019-09-05 09:35:30,2019-09-05 09:35:52,207330.0,207352.0,34530
911458020,20,63,386,2019-09-04 09:34:03,2019-09-04 09:42:20,120843.0,121340.0,34530
911458020,20,63,386,2019-09-03 09:52:07,2019-09-03 09:54:27,35527.0,35667.0,34530
911458020,20,63,386,2019-09-19 09:44:15,2019-09-19 09:45:27,35055.0,35127.0,34530
911243020,20,63,386,2019-09-13 09:52:32,2019-09-13 09:53:04,35552.0,35584.0,35010
911243020,20,63,386,2019-09-12 09:47:13,2019-09-12 09:47:18,35233.0,35238.0,35010
911243020,20,63,386,2019-09-11 09:50:24,2019-09-11 09:54:46,35424.0,35686.0,35010
911243020,20,63,386,2019-09-27 09:43:05,2019-09-27 09:46:07,34985.0,35167.0,35010
911243020,20,63,386,2019-09-25 09:54:35,2019-09-25 09:54:46,35675.0,35686.0,35010
911243020,20,63,386,2019-09-23 09:49:51,2019-09-23 09:53:29,35391.0,35609.0,35010
911243020,20,63,386,2019-09-20 09:45:17,2019-09-20 09:45:24,35117.0,35124.0,35010
911243020,20,63,386,2019-09-16 09:40:38,2019-09-16 09:40:38,34838.0,34838.0,35010
911243020,20,63,386,2019-09-09 09:45:45,2019-09-09 09:45:53,35145.0,35153.0,35010
911243020,20,63,386,2019-09-05 09:59:54,2019-09-05 10:01:40,208794.0,208900.0,35010
911243020,20,63,386,2019-09-04 09:51:51,2019-09-04 09:52:40,121911.0,121960.0,35010
911243020,20,63,386,2019-09-03 09:53:12,2019-09-03 09:55:07,35592.0,35707.0,35010
911930020,20,63,386,2019-09-13 10:04:58,2019-09-13 10:05:12,36298.0,36312.0,35550
911930020,20,63,386,2019-09-12 10:17:19,2019-09-12 10:18:15,37039.0,37095.0,35550
911930020,20,63,386,2019-09-11 10:08:04,2019-09-11 10:08:21,36484.0,36501.0,35550
911930020,20,63,386,2019-09-27 10:04:53,2019-09-27 10:07:41,36293.0,36461.0,35550
911930020,20,63,386,2019-09-26 09:59:30,2019-09-26 09:59:42,35970.0,35982.0,35550
911930020,20,63,386,2019-09-25 09:59:30,2019-09-25 10:07:34,35970.0,36454.0,35550
911930020,20,63,386,2019-09-24 10:00:41,2019-09-24 10:01:16,36041.0,36076.0,35550
911930020,20,63,386,2019-09-23 09:57:06,2019-09-23 10:04:10,35826.0,36250.0,35550
911930020,20,63,386,2019-09-04 10:04:52,2019-09-04 10:04:52,122692.0,122692.0,35550
911930020,20,63,386,2019-09-17 10:06:32,2019-09-17 10:06:55,36392.0,36415.0,35550
911930020,20,63,386,2019-09-16 09:54:59,2019-09-16 10:04:15,35699.0,36255.0,35550
911930020,20,63,386,2019-09-09 09:52:18,2019-09-09 09:58:45,35538.0,35925.0,35550
911930020,20,63,386,2019-09-06 10:02:46,2019-09-06 10:07:01,295366.0,295621.0,35550
911930020,20,63,386,2019-09-05 10:16:11,2019-09-05 10:21:30,209771.0,210090.0,35550
911930020,20,63,386,2019-09-03 10:01:58,2019-09-03 10:01:59,36118.0,36119.0,35550
911930020,20,63,386,2019-09-20 10:04:27,2019-09-20 10:04:42,36267.0,36282.0,35550
911321020,20,63,386,2019-09-24 10:16:48,2019-09-24 10:17:06,37008.0,37026.0,36390
911321020,20,63,386,2019-09-11 10:17:10,2019-09-11 10:17:20,37030.0,37040.0,36390
911321020,20,63,386,2019-09-10 10:23:01,2019-09-10 10:23:20,37381.0,37400.0,36390
911321020,20,63,386,2019-09-27 10:14:48,2019-09-27 10:15:01,36888.0,36901.0,36390
911321020,20,63,386,2019-09-26 10:17:29,2019-09-26 10:17:29,37049.0,37049.0,36390
911321020,20,63,386,2019-09-25 10:13:57,2019-09-25 10:14:26,36837.0,36866.0,36390
911321020,20,63,386,2019-09-12 10:23:42,2019-09-12 10:24:11,37422.0,37451.0,36390
911321020,20,63,386,2019-09-23 10:16:45,2019-09-23 10:16:54,37005.0,37014.0,36390
911321020,20,63,386,2019-09-16 10:20:56,2019-09-16 10:21:03,37256.0,37263.0,36390
911321020,20,63,386,2019-09-19 10:21:50,2019-09-19 10:22:20,37310.0,37340.0,36390
911321020,20,63,386,2019-09-09 10:37:55,2019-09-09 10:38:47,38275.0,38327.0,36390
911321020,20,63,386,2019-09-06 10:13:30,2019-09-06 10:15:23,296010.0,296123.0,36390
911321020,20,63,386,2019-09-05 10:21:12,2019-09-05 10:21:12,210072.0,210072.0,36390
911321020,20,63,386,2019-09-04 10:15:19,2019-09-04 10:15:48,123319.0,123348.0,36390
911321020,20,63,386,2019-09-03 10:22:26,2019-09-03 10:22:26,37346.0,37346.0,36390
911321020,20,63,386,2019-09-20 10:21:51,2019-09-20 10:22:04,37311.0,37324.0,36390
911954020,20,63,386,2019-09-13 10:17:04,2019-09-13 10:17:07,37024.0,37027.0,36750
911954020,20,63,386,2019-09-12 10:15:44,2019-09-12 10:26:01,36944.0,37561.0,36750
911954020,20,63,386,2019-09-10 10:22:54,2019-09-10 10:23:09,37374.0,37389.0,36750
911954020,20,63,386,2019-09-27 10:13:37,2019-09-27 10:23:01,36817.0,37381.0,36750
911954020,20,63,386,2019-09-24 10:18:06,2019-09-24 10:25:47,37086.0,37547.0,36750
911954020,20,63,386,2019-09-23 10:18:41,2019-09-23 10:25:50,37121.0,37550.0,36750
911954020,20,63,386,2019-09-20 10:18:38,2019-09-20 10:24:35,37118.0,37475.0,36750
911954020,20,63,386,2019-09-11 10:18:58,2019-09-11 10:22:25,37138.0,37345.0,36750
911954020,20,63,386,2019-09-17 10:12:51,2019-09-17 10:12:51,36771.0,36771.0,36750
911954020,20,63,386,2019-09-16 10:21:23,2019-09-16 10:21:27,37283.0,37287.0,36750
911954020,20,63,386,2019-09-06 10:22:51,2019-09-06 10:25:32,296571.0,296732.0,36750
911954020,20,63,386,2019-09-05 10:22:49,2019-09-05 10:23:07,210169.0,210187.0,36750
911954020,20,63,386,2019-09-04 10:23:04,2019-09-04 10:27:39,123784.0,124059.0,36750
911954020,20,63,386,2019-09-03 10:20:30,2019-09-03 10:26:47,37230.0,37607.0,36750
911954020,20,63,386,2019-09-18 10:25:45,2019-09-18 10:25:45,37545.0,37545.0,36750
911415030,20,63,386,2019-09-11 10:39:36,2019-09-11 10:39:56,38376.0,38396.0,37170
911415030,20,63,386,2019-09-10 10:29:40,2019-09-10 10:29:49,37780.0,37789.0,37170
911415030,20,63,386,2019-09-27 10:25:03,2019-09-27 10:25:08,37503.0,37508.0,37170
911415030,20,63,386,2019-09-26 10:36:16,2019-09-26 10:36:37,38176.0,38197.0,37170
911415030,20,63,386,2019-09-25 10:23:25,2019-09-25 10:27:42,37405.0,37662.0,37170
911415030,20,63,386,2019-09-24 10:30:00,2019-09-24 10:30:00,37800.0,37800.0,37170
911415030,20,63,386,2019-09-20 10:35:44,2019-09-20 10:35:44,38144.0,38144.0,37170
911415030,20,63,386,2019-09-17 10:15:27,2019-09-17 10:25:28,36927.0,37528.0,37170
911415030,20,63,386,2019-09-18 10:25:14,2019-09-18 10:25:27,37514.0,37527.0,37170
911415030,20,63,386,2019-09-18 10:23:27,2019-09-18 10:23:27,37407.0,37407.0,37170
911415030,20,63,386,2019-09-06 10:29:49,2019-09-06 10:35:04,296989.0,297304.0,37170
911415030,20,63,386,2019-09-05 10:33:52,2019-09-05 10:33:52,210832.0,210832.0,37170
911415030,20,63,386,2019-09-04 10:23:30,2019-09-04 10:23:41,123810.0,123821.0,37170
911415030,20,63,386,2019-09-03 10:38:30,2019-09-03 10:38:58,38310.0,38338.0,37170
911415030,20,63,386,2019-09-12 10:26:06,2019-09-12 10:32:02,37566.0,37922.0,37170
911415030,20,63,386,2019-09-19 10:30:59,2019-09-19 10:31:54,37859.0,37914.0,37170
911415030,20,63,386,2019-09-13 10:26:56,2019-09-13 10:33:50,37616.0,38030.0,37170
