step,score,eps
25,-4.948457377113153,0.9
51,-6.427889862504327,0.9
76,-7.3527104120234235,0.8981799999999996
105,-7.421996888449003,0.8941199999999988
124,-4.523759379198987,0.8914599999999983
146,-6.718877654407321,0.8883799999999976
170,-6.02670570357313,0.8850199999999969
198,-10.69837096356629,0.8810999999999961
226,-6.685553965596864,0.8771799999999953
253,-4.443357446993394,0.8733999999999945
278,-9.421726445961848,0.8698999999999938
306,-8.117726252277892,0.865979999999993
337,-10.219732690111346,0.8616399999999921
358,-4.857872270062256,0.8586999999999915
386,-7.186943750706394,0.8547799999999907
412,-3.7816781334943865,0.8511399999999899
436,-9.708498924257505,0.8477799999999892
460,-8.324525639677448,0.8444199999999885
490,-9.777749849291821,0.8402199999999876
512,-7.814248592907738,0.837139999999987
542,-6.780495980854165,0.8329399999999861
568,-9.612205776865562,0.8292999999999854
598,-6.810205403709009,0.8250999999999845
622,-8.309755608510251,0.8217399999999838
651,-8.539903778597425,0.817679999999983
677,-8.855571602560243,0.8140399999999822
698,-4.423192992815704,0.8110999999999816
722,-6.852933011840711,0.8077399999999809
748,-7.6817659084126655,0.8040999999999802
774,-6.655016170439335,0.8004599999999794
803,-8.587762881295129,0.7963999999999786
825,-7.01825765312825,0.7933199999999779
858,-7.578795029242878,0.788699999999977
878,-4.159116380732568,0.7858999999999764
903,-8.024605230154167,0.7823999999999757
925,-6.139283612878408,0.779319999999975
954,-6.513493408866827,0.7752599999999742
984,-5.447828667099345,0.7710599999999733
1008,-6.137192077966921,0.7676999999999726
1038,-9.734743171662682,0.7634999999999718
1061,-3.1044737412593166,0.7602799999999711
1089,-6.085587855640354,0.7563599999999703
1116,-8.871747001350048,0.7525799999999695
1141,-4.016772623002313,0.7490799999999688
1164,-8.718604031077742,0.7458599999999681
1187,-5.392774616595622,0.7426399999999674
1216,-8.185423297946993,0.7385799999999666
1239,-3.6875243474349513,0.7353599999999659
1258,-4.47165946198734,0.7326999999999654
1285,-10.235447912687162,0.7289199999999646
1308,-3.176354300989545,0.7256999999999639
1322,-2.7913362997827553,0.7237399999999635
1352,-6.279787396088425,0.7195399999999627
1379,-5.217534723270948,0.7157599999999619
1405,-3.501626861065033,0.7121199999999611
1433,-5.581860257301914,0.7081999999999603
1462,-13.024229431944981,0.7041399999999595
1485,-6.371339104204445,0.7009199999999588
1511,-2.1195976401952468,0.697279999999958
1540,-9.135914680608714,0.6932199999999572
1563,-3.285997229639572,0.6899999999999565
1586,-5.183363759632192,0.6867799999999559
1610,-3.2846264826181666,0.6834199999999552
1636,-8.88108125516418,0.6797799999999544
1664,-5.229672435276416,0.6758599999999536
1688,-7.4679782796187695,0.6724999999999529
1718,-7.435280300593717,0.668299999999952
1743,-5.255373757968229,0.6647999999999513
1770,-4.615443319116692,0.6610199999999505
1794,-3.3236423072978787,0.6576599999999498
1820,-3.5742441900979554,0.6540199999999491
1847,-6.624669990981608,0.6502399999999483
1872,-8.654263298592712,0.6467399999999476
1896,-3.8762186646605636,0.6433799999999469
1921,-7.576814951779976,0.6398799999999462
1948,-6.128320107796795,0.6360999999999454
1972,-8.23831953535529,0.6327399999999447
1998,-4.300794224738314,0.6290999999999439
2026,-5.65911426991361,0.6251799999999431
2046,-5.569593057163703,0.6223799999999425
2074,-9.598455866089118,0.6184599999999417
2088,-4.949549815021406,0.6164999999999413
2106,-6.60700980709554,0.6139799999999408
2128,-5.069967404621297,0.6108999999999402
2151,-4.114770828098073,0.6076799999999395
2175,-3.932747385262983,0.6043199999999388
2198,-4.773666589189863,0.6010999999999381
2222,-4.853023624676174,0.5977399999999374
2248,-5.545718192537636,0.5940999999999367
2277,-6.267016006950388,0.5900399999999358
2303,-5.575889792149492,0.5863999999999351
2330,-6.703598852987542,0.5826199999999343
2355,-4.107074793588068,0.5791199999999336
2385,-6.483756868677866,0.5749199999999327
2410,-5.870700046735642,0.571419999999932
2441,-4.525951368724832,0.5670799999999311
2467,-6.990037342815198,0.5634399999999303
2490,-7.758304841906972,0.5602199999999297
2511,-5.134569006162668,0.557279999999929
2538,-10.429801790281605,0.5534999999999283
2555,-4.706102199242009,0.5511199999999278
2586,-8.885300321968968,0.5467799999999269
2615,-9.049428159546347,0.542719999999926
2632,-2.551991460752849,0.5403399999999255
2656,-8.177596302183687,0.5369799999999249
2676,-5.704421479143183,0.5341799999999243
2701,-6.264912783072108,0.5306799999999235
2726,-11.926708629589415,0.5271799999999228
2755,-7.876499860561549,0.523119999999922
2779,-7.926735499266638,0.5197599999999213
2800,-6.492585840491943,0.5168199999999207
2822,-4.36430635894912,0.51373999999992
2851,-7.537718517041923,0.5096799999999192
2877,-10.27334458104351,0.5060399999999184
2904,-3.1240231078972633,0.5022599999999177
2931,-6.083262651665124,0.4984799999999175
2962,-8.122988595252997,0.4941399999999183
2985,-9.668726604469127,0.4909199999999189
