 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
409 26401.0 26407.2 8 0 1 0 0 0
18047 26478.3 26478.3 8 0 0 0 0 0
17841 26518.0 26526.1 9 1 0 0 0 0
412 26582.6 26582.6 9 0 0 0 0 0
413 26613.1 26613.1 9 0 0 0 0 0
14764 26649.9 26658.0 8 1 2 0 0 0
415 26715.0 26715.0 8 0 0 0 0 0
416 26740.9 26749.0 8 1 1 0 0 0
417 26812.2 26812.2 8 0 0 0 0 0
15185 26867.2 26867.2 8 0 0 0 0 0
16110 26912.7 26912.7 8 0 0 0 0 0
420 26970.8 26978.9 9 1 0 0 0 0
421 27003.8 27003.8 9 0 0 0 0 0
16088 27028.7 27036.8 10 1 0 0 0 0
423 27079.8 27079.8 10 0 0 0 0 0
15364 27201.9 27222.4 13 5 2 0 0 0
425 27289.5 27300.7 15 2 0 0 0 0
15384 27350.5 27356.7 14 0 1 0 0 0
427 27409.2 27417.3 15 1 0 0 0 0
428 27450.8 27457.0 14 0 1 0 0 0
429 27526.4 27526.4 14 0 0 0 0 0
430 27564.7 27564.7 14 0 0 0 0 0
431 27615.0 27629.3 17 3 0 0 0 0
4727 27717.1 27728.3 18 2 1 0 0 0
432 27822.6 27830.0 16 0 2 0 0 0
15279 27916.5 27916.5 16 0 0 0 0 0
16049 27952.4 27952.4 16 0 0 0 0 0
435 27990.0 27990.0 16 0 0 0 0 0
436 28050.9 28057.1 15 0 1 0 0 0
437 28116.6 28124.7 16 1 0 0 0 0
14647 28183.8 28183.8 16 0 0 0 0 0
439 28232.5 28240.6 17 1 0 0 0 0
440 28335.0 28341.2 16 0 1 0 0 0
12754 28375.0 28375.0 16 0 0 0 0 0
442 28443.4 28451.5 16 1 1 0 0 0
443 28573.7 28581.1 14 0 2 0 0 0
445 28732.6 28740.0 12 0 2 0 0 0
446 28831.1 28839.7 10 1 3 0 0 0
     }
- - - - - -
911377020 {
14959 26450.2 26458.3 12 1 1 0 0 0
402 26503.8 26515.0 14 2 0 0 0 0
403 26538.1 26538.1 14 0 0 0 0 0
17163 26574.6 26585.8 16 2 0 0 0 0
15848 26625.1 26633.2 17 1 0 0 0 0
406 26676.6 26687.8 19 2 0 0 0 0
14500 26738.8 26745.0 18 0 1 0 0 0
15852 26796.1 26796.1 18 0 0 0 0 0
409 26822.6 26830.0 16 0 2 0 0 0
18047 26911.7 26911.7 16 0 0 0 0 0
17841 26955.5 26966.7 18 2 0 0 0 0
412 27017.2 27017.2 18 0 0 0 0 0
413 27056.1 27056.1 18 0 0 0 0 0
14764 27117.7 27126.3 16 1 3 0 0 0
415 27167.1 27167.1 16 0 0 0 0 0
416 27241.7 27250.3 13 0 3 0 0 0
417 27328.1 27328.1 13 0 0 0 0 0
15185 27357.9 27357.9 13 0 0 0 0 0
16110 27402.9 27409.1 12 0 1 0 0 0
420 27461.5 27467.7 11 0 1 0 0 0
421 27486.5 27486.5 11 0 0 0 0 0
16088 27513.9 27513.9 11 0 0 0 0 0
423 27541.6 27549.7 12 1 0 0 0 0
15364 27672.9 27681.5 10 1 3 0 0 0
425 27739.3 27747.4 11 1 0 0 0 0
15384 27789.2 27789.2 11 0 0 0 0 0
427 27828.5 27836.6 12 1 0 0 0 0
428 27881.0 27892.2 13 2 1 0 0 0
429 27932.6 27940.7 14 1 0 0 0 0
430 27983.3 27991.4 15 1 0 0 0 0
431 28047.6 28055.7 16 1 0 0 0 0
4727 28120.1 28131.3 17 2 1 0 0 0
432 28210.1 28221.3 17 2 2 0 0 0
15279 28292.3 28300.4 18 1 0 0 0 0
16049 28333.9 28342.0 19 1 0 0 0 0
435 28387.4 28398.6 20 2 1 0 0 0
436 28450.7 28461.9 21 2 1 0 0 0
437 28528.0 28528.0 21 0 0 0 0 0
14647 28597.2 28608.4 23 2 0 0 0 0
439 28665.0 28676.2 25 2 0 0 0 0
440 28762.2 28769.6 23 0 2 0 0 0
12754 28816.3 28816.3 23 0 0 0 0 0
     }
- - - - - -
911283020 {
397 26432.3 26438.5 5 0 1 0 0 0
17169 26496.6 26496.6 5 0 0 0 0 0
17162 26545.3 26545.3 5 0 0 0 0 0
14959 26624.1 26654.1 5 0 0 0 30 0
402 26684.8 26684.8 5 0 0 0 0 0
403 26717.0 26717.0 5 0 0 0 0 0
17163 26768.2 26768.2 5 0 0 0 0 0
15848 26813.0 26821.1 6 1 0 0 0 0
406 26865.6 26865.6 6 0 0 0 0 0
14500 26902.4 26932.4 7 1 0 0 30 0
15852 26981.6 26981.6 7 0 0 0 0 0
409 27009.4 27015.6 6 0 1 0 0 0
18047 27088.4 27088.4 6 0 0 0 0 0
17841 27148.1 27156.2 7 1 0 0 0 0
412 27223.0 27223.0 7 0 0 0 0 0
413 27264.8 27294.8 7 0 0 0 30 0
14764 27360.9 27367.1 6 0 1 0 0 0
415 27411.7 27411.7 6 0 0 0 0 0
416 27461.9 27470.0 6 1 1 0 0 0
417 27556.0 27556.0 6 0 0 0 0 0
15185 27582.5 27582.5 6 0 0 0 0 0
16110 27638.4 27668.4 6 0 0 0 30 0
420 27720.6 27728.7 6 1 1 0 0 0
421 27748.3 27748.3 6 0 0 0 0 0
16088 27771.0 27771.0 6 0 0 0 0 0
423 27807.0 27807.0 6 0 0 0 0 0
15364 27919.6 27933.9 8 3 1 0 0 0
425 28006.4 28014.5 9 1 0 0 0 0
15384 28056.1 28070.4 12 3 0 0 0 0
427 28117.4 28125.5 13 1 0 0 0 0
428 28169.2 28175.4 12 0 1 0 0 0
429 28230.4 28230.4 12 0 0 0 0 0
430 28277.3 28277.3 12 0 0 0 0 0
431 28328.1 28328.1 12 0 0 0 0 0
4727 28387.5 28387.5 12 0 0 0 0 0
432 28473.8 28480.0 11 0 1 0 0 0
15279 28569.9 28569.9 11 0 0 0 0 0
16049 28607.1 28607.1 11 0 0 0 0 0
435 28657.9 28672.2 14 3 0 0 0 0
436 28742.7 28750.8 14 1 1 0 0 0
437 28799.2 28807.3 15 1 0 0 0 0
     }
- - - - - -
910985020 {
14956 26428.4 26428.4 0 0 0 0 0 0
393 26463.7 26463.7 0 0 0 0 0 0
394 26482.6 26490.7 1 1 0 0 0 0
395 26525.3 26555.3 1 0 0 0 30 0
396 26590.6 26590.6 1 0 0 0 0 0
397 26635.8 26635.8 1 0 0 0 0 0
17169 26679.6 26679.6 1 0 0 0 0 0
17162 26745.4 26745.4 1 0 0 0 0 0
14959 26863.2 26893.2 2 1 0 0 30 0
402 26930.7 26930.7 2 0 0 0 0 0
403 26956.7 26956.7 2 0 0 0 0 0
17163 26994.8 26994.8 2 0 0 0 0 0
15848 27054.1 27062.2 3 1 0 0 0 0
406 27091.6 27091.6 3 0 0 0 0 0
14500 27142.5 27172.5 4 1 0 0 30 0
15852 27233.5 27241.6 5 1 0 0 0 0
409 27270.3 27278.4 5 1 1 0 0 0
18047 27373.0 27373.0 5 0 0 0 0 0
17841 27452.5 27463.7 7 2 0 0 0 0
412 27512.3 27512.3 7 0 0 0 0 0
413 27571.6 27571.6 7 0 0 0 0 0
14764 27634.1 27642.2 7 1 1 0 0 0
415 27694.6 27694.6 7 0 0 0 0 0
416 27748.1 27756.2 7 1 1 0 0 0
417 27842.2 27850.3 8 1 0 0 0 0
15185 27882.9 27882.9 8 0 0 0 0 0
16110 27924.8 27924.8 8 0 0 0 0 0
420 27973.5 27979.7 7 0 1 0 0 0
421 28009.4 28009.4 7 0 0 0 0 0
16088 28026.9 28035.0 8 1 0 0 0 0
423 28068.8 28068.8 8 0 0 0 0 0
15364 28177.7 28192.0 9 3 2 0 0 0
425 28270.8 28278.9 10 1 0 0 0 0
15384 28318.6 28329.8 12 2 0 0 0 0
427 28365.7 28376.9 14 2 0 0 0 0
428 28424.6 28432.7 14 1 1 0 0 0
429 28480.0 28480.0 14 0 0 0 0 0
430 28522.9 28522.9 14 0 0 0 0 0
431 28575.8 28575.8 14 0 0 0 0 0
4727 28623.8 28623.8 14 0 0 0 0 0
432 28706.3 28717.5 14 2 2 0 0 0
15279 28782.4 28782.4 14 0 0 0 0 0
16049 28823.0 28823.0 14 0 0 0 0 0
     }
- - - - - -
911298020 {
386 26480.0 26480.0 2 2 0 0 0 0
388 26529.0 26537.1 3 1 0 0 0 0
389 26578.7 26586.8 4 1 0 0 0 0
390 26615.6 26615.6 4 0 0 0 0 0
391 26639.7 26650.9 6 2 0 0 0 0
14956 26708.5 26714.7 5 0 1 0 0 0
393 26751.2 26751.2 5 0 0 0 0 0
394 26772.5 26772.5 5 0 0 0 0 0
395 26812.0 26812.0 5 0 0 0 0 0
396 26854.4 26854.4 5 0 0 0 0 0
397 26908.1 26916.2 6 1 0 0 0 0
17169 26960.1 26960.1 6 0 0 0 0 0
17162 27022.4 27030.5 7 1 0 0 0 0
14959 27101.2 27131.2 8 1 0 0 30 0
402 27173.2 27173.2 8 0 0 0 0 0
403 27194.7 27194.7 8 0 0 0 0 0
17163 27233.4 27241.5 9 1 0 0 0 0
15848 27292.5 27292.5 9 0 0 0 0 0
406 27322.6 27328.8 8 0 1 0 0 0
14500 27394.7 27402.8 9 1 0 0 0 0
15852 27464.7 27464.7 9 0 0 0 0 0
409 27503.6 27509.8 8 0 1 0 0 0
18047 27611.2 27619.3 9 1 0 0 0 0
17841 27694.2 27694.2 9 0 0 0 0 0
412 27744.6 27744.6 9 0 0 0 0 0
413 27778.7 27778.7 9 0 0 0 0 0
14764 27843.5 27851.6 8 1 2 0 0 0
415 27922.1 27930.2 9 1 0 0 0 0
416 27975.0 27982.4 7 0 2 0 0 0
417 28052.8 28052.8 7 0 0 0 0 0
15185 28089.1 28089.1 7 0 0 0 0 0
16110 28144.0 28144.0 7 0 0 0 0 0
420 28190.1 28198.2 7 1 1 0 0 0
421 28222.3 28222.3 7 0 0 0 0 0
16088 28244.0 28244.0 7 0 0 0 0 0
423 28280.4 28291.6 9 2 0 0 0 0
15364 28408.8 28416.9 8 1 2 0 0 0
425 28501.7 28501.7 8 0 0 0 0 0
15384 28537.3 28545.4 9 1 0 0 0 0
427 28573.7 28581.8 10 1 0 0 0 0
428 28636.8 28643.0 9 0 1 0 0 0
429 28702.3 28702.3 9 0 0 0 0 0
430 28743.5 28743.5 9 0 0 0 0 0
431 28786.1 28816.1 9 0 0 0 30 0
     }
- - - - - -
910955020 {
386 26700 26700 0 0 0 0 0 0
388 26747.3 26747.3 0 0 0 0 0 0
389 26775.3 26775.3 0 0 0 0 0 0
390 26803.7 26833.7 0 0 0 0 30 0
391 26856.0 26856.0 0 0 0 0 0 0
14956 26916.9 26916.9 0 0 0 0 0 0
393 26962.5 26962.5 0 0 0 0 0 0
394 26978.2 26986.3 1 1 0 0 0 0
395 27027.8 27057.8 1 0 0 0 30 0
396 27089.6 27089.6 1 0 0 0 0 0
397 27132.6 27140.7 2 1 0 0 0 0
17169 27221.8 27221.8 2 0 0 0 0 0
17162 27269.4 27269.4 2 0 0 0 0 0
