 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
14500 26424.7 26435.9 11 2 0 0 0 0
15852 26492.1 26492.1 11 0 0 0 0 0
409 26528.4 26534.6 10 0 1 0 0 0
18047 26605.0 26605.0 10 0 0 0 0 0
17841 26629.0 26637.1 11 1 0 0 0 0
412 26729.2 26729.2 11 0 0 0 0 0
413 26761.1 26761.1 11 0 0 0 0 0
14764 26804.7 26812.8 10 1 2 0 0 0
415 26852.8 26852.8 10 0 0 0 0 0
416 26882.9 26890.3 8 0 2 0 0 0
417 26951.5 26951.5 8 0 0 0 0 0
15185 27001.6 27001.6 8 0 0 0 0 0
16110 27060.5 27060.5 8 0 0 0 0 0
420 27117.8 27124.0 7 0 1 0 0 0
421 27151.1 27151.1 7 0 0 0 0 0
16088 27171.0 27171.0 7 0 0 0 0 0
423 27196.1 27196.1 7 0 0 0 0 0
15364 27315.8 27323.9 6 1 2 0 0 0
425 27374.2 27374.2 6 0 0 0 0 0
15384 27406.7 27424.1 10 4 0 0 0 0
427 27470.3 27484.6 13 3 0 0 0 0
428 27553.8 27560.0 12 0 1 0 0 0
429 27608.6 27608.6 12 0 0 0 0 0
430 27649.7 27649.7 12 0 0 0 0 0
431 27682.8 27690.9 13 1 0 0 0 0
4727 27736.3 27744.4 14 1 0 0 0 0
432 27813.8 27821.2 12 0 2 0 0 0
15279 27907.8 27907.8 12 0 0 0 0 0
16049 27947.3 27947.3 12 0 0 0 0 0
435 27985.6 27999.9 15 3 0 0 0 0
436 28073.8 28081.9 15 1 1 0 0 0
437 28152.8 28152.8 15 0 0 0 0 0
14647 28215.2 28223.3 16 1 0 0 0 0
439 28282.2 28290.3 17 1 0 0 0 0
440 28372.7 28383.9 18 2 1 0 0 0
12754 28424.1 28432.2 19 1 0 0 0 0
442 28480.1 28486.3 18 0 1 0 0 0
443 28597.2 28608.4 18 2 2 0 0 0
445 28799.1 28806.5 16 0 2 0 0 0
     }
- - - - - -
911377020 {
14959 26424.8 26444.8 7 0 1 0 20 0
402 26488.2 26488.2 7 0 0 0 0 0
403 26521.9 26521.9 7 0 0 0 0 0
17163 26568.5 26568.5 7 0 0 0 0 0
15848 26627.2 26638.4 9 2 0 0 0 0
406 26684.1 26704.6 14 5 0 0 0 0
14500 26753.2 26773.2 14 0 0 0 20 0
15852 26827.2 26827.2 14 0 0 0 0 0
409 26852.0 26860.1 14 1 1 0 0 0
18047 26928.0 26928.0 14 0 0 0 0 0
17841 26960.1 26968.2 15 1 0 0 0 0
412 27014.4 27014.4 15 0 0 0 0 0
413 27055.1 27055.1 15 0 0 0 0 1
14764 27115.0 27123.6 13 1 3 0 0 0
415 27162.2 27162.2 13 0 0 0 0 0
416 27208.6 27216.7 12 1 2 0 0 0
417 27274.1 27274.1 12 0 0 0 0 0
15185 27309.9 27309.9 12 0 0 0 0 0
16110 27348.6 27354.8 11 0 1 0 0 0
420 27399.7 27407.8 11 1 1 0 0 0
421 27427.3 27427.3 11 0 0 0 0 0
16088 27452.3 27452.3 11 0 0 0 0 0
423 27494.0 27502.1 12 1 0 0 0 0
15364 27627.2 27641.5 12 3 3 0 0 0
425 27699.7 27699.7 12 0 0 1 0 1
15384 27747.9 27747.9 12 0 0 0 0 0
427 27789.1 27797.2 13 1 0 0 0 0
428 27852.2 27858.4 12 0 1 0 0 0
429 27903.2 27903.2 12 0 0 0 0 0
430 27937.7 27937.7 12 0 0 0 0 0
431 27996.7 28026.7 12 0 0 0 30 0
4727 28065.9 28083.3 16 4 0 0 0 0
432 28163.5 28171.6 15 1 2 0 0 0
15279 28248.6 28248.6 15 0 0 0 0 0
16049 28278.1 28278.1 15 0 0 0 0 0
435 28311.9 28311.9 15 0 0 0 0 0
436 28370.4 28381.6 16 2 1 0 0 0
437 28447.6 28455.7 17 1 0 0 0 0
14647 28514.5 28514.5 17 0 0 0 0 0
439 28571.4 28571.4 17 0 0 0 0 0
440 28648.4 28654.6 16 0 1 0 0 0
12754 28710.6 28710.6 16 0 0 0 0 0
442 28761.3 28767.5 15 0 1 0 0 0
     }
- - - - - -
911283020 {
17169 26438.7 26438.7 3 0 0 0 0 0
17162 26499.1 26499.1 3 0 0 0 0 0
14959 26599.7 26599.7 3 0 0 0 0 0
402 26635.6 26635.6 3 0 0 0 0 0
403 26672.5 26680.6 4 1 0 0 0 0
17163 26734.4 26742.5 5 1 0 0 0 0
15848 26811.6 26811.6 5 0 0 0 0 0
406 26852.4 26860.5 6 1 0 0 0 0
14500 26899.5 26907.6 7 1 0 0 0 0
15852 26976.5 26976.5 7 0 0 0 0 0
409 27006.9 27013.1 6 0 1 0 0 0
18047 27102.4 27110.5 7 1 0 0 0 0
17841 27187.3 27187.3 7 0 0 0 0 0
412 27242.0 27242.0 7 0 0 0 0 0
413 27288.1 27298.1 7 0 0 0 10 0
14764 27365.2 27376.4 8 2 1 0 0 0
415 27423.6 27423.6 8 0 0 0 0 0
416 27477.6 27485.7 8 1 1 0 0 0
417 27551.9 27551.9 8 0 0 0 0 0
15185 27582.1 27582.1 8 0 0 0 0 0
16110 27624.9 27654.9 8 0 0 0 30 0
420 27722.6 27733.8 9 2 1 0 0 0
421 27757.1 27765.2 10 1 0 0 0 0
16088 27796.4 27796.4 10 0 0 0 0 0
423 27833.1 27833.1 10 0 0 0 0 0
15364 27945.5 27959.8 11 3 2 0 0 0
425 28049.1 28057.2 12 1 0 0 0 0
15384 28105.7 28113.8 13 1 0 0 0 0
427 28155.4 28155.4 13 0 0 0 0 0
428 28207.5 28213.7 12 0 1 0 0 0
429 28251.9 28251.9 12 0 0 0 0 0
430 28289.1 28289.1 12 0 0 0 0 0
431 28338.3 28368.3 12 0 0 0 30 0
4727 28416.7 28424.8 13 1 0 0 0 0
432 28518.2 28532.5 15 3 1 0 0 0
15279 28628.5 28628.5 15 0 0 0 0 0
16049 28659.5 28659.5 15 0 0 0 0 0
435 28694.2 28705.4 17 2 0 0 0 0
436 28753.9 28771.3 20 4 1 0 0 0
437 28832.6 28843.8 22 2 0 0 0 0
     }
- - - - - -
910985020 {
14956 26438.6 26438.6 0 0 0 0 0 0
393 26478.1 26478.1 0 0 0 0 0 0
394 26502.1 26502.1 0 0 0 0 0 0
395 26545.5 26565.5 0 0 0 0 20 0
396 26592.3 26592.3 0 0 0 0 0 0
397 26632.0 26632.0 0 0 0 0 0 0
17169 26697.7 26705.8 1 1 0 0 0 0
17162 26753.0 26753.0 1 0 0 0 0 0
14959 26833.4 26843.4 2 1 0 0 10 0
402 26878.0 26878.0 2 0 0 0 0 0
403 26909.6 26909.6 2 0 0 0 0 0
17163 26950.6 26950.6 2 0 0 0 0 0
15848 27004.0 27004.0 2 0 0 0 0 0
406 27042.1 27042.1 2 0 0 0 0 0
14500 27108.9 27138.9 2 0 0 0 30 0
15852 27196.5 27196.5 2 0 0 0 0 0
409 27237.2 27237.2 2 0 0 0 0 0
18047 27325.5 27333.6 3 1 0 0 0 0
17841 27416.0 27424.1 4 1 0 0 0 0
412 27491.9 27491.9 4 0 0 0 0 0
413 27535.4 27565.4 4 0 0 0 30 0
14764 27618.5 27626.6 4 1 1 0 0 0
415 27680.1 27680.1 4 0 0 0 0 0
416 27729.3 27735.5 3 0 1 0 0 0
417 27817.3 27817.3 3 0 0 0 0 0
15185 27847.3 27847.3 3 0 0 0 0 0
16110 27897.6 27917.6 3 0 0 0 20 0
420 27980.8 27980.8 3 0 0 0 0 0
421 27999.3 27999.3 3 0 0 0 0 0
16088 28019.5 28019.5 3 0 0 0 0 0
423 28054.0 28054.0 3 0 0 0 0 0
15364 28159.4 28170.6 4 2 1 0 0 0
425 28242.3 28242.3 4 0 0 2 0 1
15384 28280.1 28280.1 4 0 0 0 0 0
427 28329.1 28337.2 5 1 0 0 0 0
428 28385.1 28385.1 5 0 0 0 0 0
429 28446.6 28446.6 5 0 0 0 0 0
430 28492.0 28500.1 6 1 0 0 0 0
431 28542.2 28582.2 7 1 0 0 40 0
4727 28624.4 28624.4 7 0 0 0 0 0
432 28680.2 28686.4 6 0 1 0 0 0
15279 28761.6 28769.7 7 1 0 0 0 0
16049 28806.2 28814.3 8 1 0 0 0 0
     }
- - - - - -
911298020 {
386 26548.9 26548.9 0 0 0 0 0 0
388 26605.5 26605.5 0 0 0 0 0 0
389 26632.1 26632.1 0 0 0 0 0 0
390 26674.8 26704.8 0 0 0 0 30 0
391 26724.8 26724.8 0 0 0 0 0 0
14956 26798.1 26798.1 0 0 0 0 0 0
393 26825.5 26825.5 0 0 0 0 0 0
394 26844.9 26853.0 1 1 0 0 0 0
395 26892.9 26912.9 1 0 0 0 20 0
396 26949.4 26949.4 1 0 0 0 0 0
397 26991.6 26991.6 1 0 0 0 0 0
17169 27049.3 27057.4 2 1 0 0 0 0
17162 27117.2 27125.3 3 1 0 0 0 0
14959 27223.5 27223.5 3 0 0 1 0 1
402 27265.9 27274.0 4 1 0 0 0 0
403 27297.6 27297.6 4 0 0 0 0 0
17163 27328.8 27336.9 5 1 0 0 0 0
15848 27401.4 27401.4 5 0 0 0 0 0
406 27435.8 27447.0 6 2 1 0 0 0
14500 27516.3 27556.3 6 0 0 0 40 0
15852 27623.8 27631.9 7 1 0 0 0 0
409 27663.4 27669.6 6 0 1 0 0 0
18047 27782.6 27782.6 6 0 0 0 0 0
17841 27856.6 27864.7 7 1 0 0 0 0
412 27914.1 27914.1 7 0 0 0 0 0
413 27967.3 27967.3 7 0 0 0 0 0
14764 28021.2 28029.3 7 1 1 0 0 0
415 28079.1 28079.1 7 0 0 0 0 0
416 28134.7 28140.9 6 0 1 0 0 0
417 28220.7 28220.7 6 0 0 0 0 0
15185 28254.8 28254.8 6 0 0 0 0 0
16110 28293.6 28293.6 6 0 0 0 0 1
420 28343.7 28354.9 7 2 1 0 0 0
421 28379.2 28379.2 7 0 0 0 0 0
16088 28402.1 28402.1 7 0 0 0 0 0
423 28442.1 28450.2 8 1 0 0 0 0
15364 28547.8 28559.0 8 2 2 0 0 0
425 28631.8 28661.8 11 3 0 0 30 0
15384 28715.0 28715.0 11 0 0 0 0 0
427 28749.7 28760.9 13 2 0 0 0 0
428 28807.0 28813.2 12 0 1 0 0 0
429 28845.2 28845.2 12 0 0 0 0 0
     }
- - - - - -
910955020 {
386 26789.7 26789.7 4 4 0 0 0 0
388 26842.7 26842.7 4 0 0 0 0 0
389 26884.1 26884.1 4 0 0 0 0 0
390 26916.4 26926.4 4 0 0 0 10 0
391 26955.8 26955.8 4 0 0 0 0 0
14956 27005.6 27011.8 3 0 1 0 0 0
393 27044.0 27044.0 3 0 0 0 0 0
394 27070.8 27082.0 5 2 0 0 0 0
395 27115.3 27135.3 5 0 0 0 20 0
396 27166.6 27174.7 6 1 0 0 0 0
397 27222.8 27222.8 6 0 0 0 0 0
17169 27280.6 27280.6 6 0 0 0 0 0
17162 27329.5 27337.6 7 1 0 0 0 0
14959 27410.9 27430.9 8 1 0 0 20 0
402 27467.1 27467.1 8 0 0 0 0 0
403 27493.4 27493.4 8 0 0 0 0 0
