 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count 
391 27118.8 27118.8 1 0 0 0
14956 27182.8 27194.0 3 2 0 0
393 27225.9 27225.9 3 0 0 0
394 27247.1 27258.3 5 2 0 0
395 27302.7 27302.7 5 0 0 0
396 27337.2 27345.3 6 1 0 0
397 27401.2 27401.2 6 0 0 0
17169 27453.8 27453.8 6 0 0 0
17162 27505.0 27505.0 6 0 0 0
14959 27571.5 27571.5 6 0 0 0
402 27621.5 27629.6 7 1 0 0
403 27649.8 27649.8 7 0 0 0
17163 27693.8 27705.0 9 2 0 0
15848 27755.1 27755.1 9 0 0 0
406 27791.1 27799.2 9 1 1 0
14500 27856.2 27862.4 8 0 1 0
15852 27907.9 27907.9 8 0 0 0
409 27940.9 27949.0 8 1 1 0
18047 28019.6 28019.6 8 0 0 0
17841 28082.6 28082.6 8 0 0 0
412 28143.4 28151.5 9 1 0 0
413 28191.4 28191.4 9 0 0 0
14764 28240.7 28248.1 7 0 2 0
415 28296.9 28296.9 7 0 0 0
416 28358.1 28364.3 6 0 1 0
417 28432.6 28432.6 6 0 0 0
15185 28470.9 28470.9 6 0 0 0
16110 28515.6 28515.6 6 0 0 0
420 28560.9 28567.1 5 0 1 0
421 28583.3 28583.3 5 0 0 0
16088 28606.9 28606.9 5 0 0 0
423 28635.6 28635.6 5 0 0 0
15364 28767.5 28775.6 5 1 1 0
425 28835.3 28835.3 5 0 0 0
     }
- - - - - -
911457020 {
386 27240 27240 0 0 0 0
388 27275.1 27286.3 2 2 0 0
389 27312.7 27312.7 2 0 0 0
390 27334.3 27334.3 2 0 0 0
391 27352.8 27352.8 2 0 0 0
14956 27404.8 27404.8 2 0 0 0
393 27429.9 27429.9 2 0 0 0
394 27449.4 27460.6 4 2 0 0
395 27499.4 27499.4 4 0 0 0
396 27533.7 27533.7 4 0 0 0
397 27577.5 27585.6 5 1 0 0
17169 27643.8 27643.8 5 0 0 0
17162 27695.4 27703.5 6 1 0 0
14959 27771.9 27780.0 7 1 0 0
402 27819.0 27819.0 7 0 0 0
403 27847.1 27847.1 7 0 0 0
17163 27903.6 27903.6 7 0 0 0
15848 27957.9 27966.0 8 1 0 0
406 28000.7 28006.9 7 0 1 0
14500 28067.4 28067.4 7 0 0 0
15852 28135.8 28135.8 7 0 0 0
409 28174.3 28180.5 6 0 1 0
18047 28279.3 28287.4 7 1 0 0
17841 28350.3 28358.4 8 1 0 0
412 28414.1 28414.1 8 0 0 0
413 28452.5 28452.5 8 0 0 0
14764 28508.3 28514.5 7 0 1 0
415 28566.7 28574.8 8 1 0 0
416 28620.6 28626.8 7 0 1 0
417 28702.6 28702.6 7 0 0 0
15185 28734.3 28734.3 7 0 0 0
16110 28787.8 28787.8 7 0 0 0
     }
- - - - - -
910579020 {
386 27510 27510 0 0 0 0
388 27557.0 27557.0 0 0 0 0
389 27580.6 27580.6 0 0 0 0
390 27606.7 27606.7 0 0 0 0
391 27629.6 27640.8 2 2 0 0
14956 27688.1 27696.2 3 1 0 0
393 27732.4 27732.4 3 0 0 0
394 27744.4 27752.5 4 1 0 0
395 27805.9 27805.9 4 0 0 0
396 27853.8 27861.9 5 1 0 0
397 27913.7 27921.8 6 1 0 0
17169 27988.4 27988.4 6 0 0 0
17162 28032.6 28040.7 7 1 0 0
14959 28123.2 28137.5 10 3 0 0
402 28178.4 28178.4 10 0 0 0
403 28204.2 28204.2 10 0 0 0
17163 28250.1 28267.5 14 4 0 0
15848 28310.8 28310.8 14 0 0 0
406 28348.9 28360.1 14 2 2 0
14500 28422.0 28428.2 13 0 1 0
15852 28490.6 28490.6 13 0 0 0
409 28521.2 28529.3 12 1 2 0
18047 28644.5 28644.5 12 0 0 0
17841 28705.4 28705.4 12 0 0 0
412 28756.8 28756.8 12 0 0 0
413 28804.3 28804.3 12 0 0 0
     }
- - - - - -
911242020 {
386 27780 27780 0 0 0 0
388 27826.3 27826.3 0 0 0 0
389 27855.1 27863.2 1 1 0 0
390 27883.2 27891.3 2 1 0 0
391 27918.2 27926.3 3 1 0 0
14956 28016.5 28030.8 6 3 0 0
393 28059.4 28059.4 6 0 0 0
394 28080.8 28080.8 6 0 0 0
395 28113.3 28113.3 6 0 0 0
396 28141.9 28141.9 6 0 0 0
397 28182.0 28190.1 7 1 0 0
17169 28255.3 28255.3 7 0 0 0
17162 28295.4 28303.5 8 1 0 0
14959 28397.9 28397.9 8 0 0 0
402 28437.3 28437.3 8 0 0 0
403 28460.7 28460.7 8 0 0 0
17163 28497.1 28497.1 8 0 0 0
15848 28558.1 28558.1 8 0 0 0
406 28590.4 28596.6 7 0 1 0
14500 28655.1 28655.1 7 0 0 0
15852 28713.0 28713.0 7 0 0 0
409 28742.7 28748.9 6 0 1 0
18047 28858.3 28858.3 6 0 0 0
     }
- - - - - -
910043020 {
386 28062.4 28062.4 0 0 0 0
388 28105.5 28105.5 0 0 0 0
389 28140.2 28140.2 0 0 0 0
390 28163.7 28163.7 0 0 0 0
391 28185.9 28194.0 1 1 0 0
14956 28261.4 28261.4 1 0 0 0
393 28293.5 28293.5 1 0 0 0
394 28310.8 28322.0 3 2 0 0
395 28359.4 28359.4 3 0 0 0
396 28389.8 28397.9 4 1 0 0
397 28443.9 28443.9 4 0 0 0
17169 28509.6 28509.6 4 0 0 0
17162 28547.9 28559.1 6 2 0 0
14959 28644.4 28658.7 9 3 0 0
402 28699.3 28699.3 9 0 0 0
403 28727.4 28727.4 9 0 0 0
17163 28759.4 28770.6 11 2 0 0
15848 28819.6 28819.6 11 0 0 0
     }
- - - - - -
911933020 {
386 28320 28320 2 2 0 0
388 28361.0 28369.1 3 1 0 0
389 28385.9 28385.9 3 0 0 0
390 28409.3 28409.3 3 0 0 0
391 28428.1 28436.2 4 1 0 0
14956 28495.8 28502.0 3 0 1 0
393 28539.5 28539.5 3 0 0 0
394 28555.8 28555.8 3 0 0 0
395 28588.4 28588.4 3 0 0 0
396 28611.6 28611.6 3 0 0 0
397 28667.3 28667.3 3 0 0 0
17169 28736.6 28736.6 3 0 0 0
17162 28789.8 28789.8 3 0 0 0
     }
- - - - - -
911386020 {
386 28666.9 28666.9 0 0 0 0
388 28706.5 28714.6 1 1 0 0
389 28737.2 28737.2 1 0 0 0
390 28761.7 28761.7 1 0 0 0
391 28783.6 28783.6 1 0 0 0
14956 28837.4 28837.4 1 0 0 0
     }
- - - - - -
