 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26424.0 26432.1 11 1 0 0 0 0
409 26455.5 26463.6 11 1 1 0 0 0
18047 26543.4 26551.5 12 1 0 0 0 0
17841 26587.1 26595.2 13 1 0 0 0 0
412 26651.3 26651.3 13 0 0 0 0 0
413 26685.5 26685.5 13 0 0 0 0 0
14764 26727.9 26735.3 11 0 2 0 0 0
415 26773.8 26773.8 11 0 0 0 0 0
416 26797.7 26805.1 9 0 2 0 0 0
417 26859.8 26859.8 9 0 0 0 0 0
15185 26906.2 26906.2 9 0 0 0 0 0
16110 26969.3 26969.3 9 0 0 0 0 0
420 27031.2 27039.3 9 1 1 0 0 0
421 27067.1 27067.1 9 0 0 0 0 0
16088 27087.7 27095.8 10 1 0 0 0 0
423 27136.4 27136.4 10 0 0 0 0 0
15364 27291.2 27302.4 10 2 2 0 0 0
425 27369.5 27369.5 10 0 0 0 0 0
15384 27404.3 27412.4 11 1 0 0 0 0
427 27458.0 27466.1 12 1 0 0 0 0
428 27514.7 27520.9 11 0 1 0 0 0
429 27567.4 27567.4 11 0 0 0 0 0
430 27596.7 27596.7 11 0 0 0 0 0
431 27653.1 27653.1 11 0 0 0 0 0
4727 27700.6 27721.1 16 5 0 0 0 0
432 27805.0 27813.1 15 1 2 0 0 0
15279 27877.5 27877.5 15 0 0 0 0 0
16049 27903.7 27903.7 15 0 0 0 0 0
435 27952.7 27960.8 16 1 0 0 0 0
436 28022.0 28033.2 17 2 1 0 0 0
437 28107.5 28115.6 18 1 0 0 0 0
14647 28184.9 28184.9 18 0 0 0 0 0
439 28252.0 28252.0 18 0 0 0 0 0
440 28343.1 28350.5 16 0 2 0 0 0
12754 28395.0 28395.0 16 0 0 0 0 0
442 28450.3 28456.5 15 0 1 0 0 0
443 28566.3 28577.5 15 2 2 0 0 0
445 28755.5 28762.9 13 0 2 0 0 0
446 28841.3 28849.9 11 1 3 0 0 0
     }
- - - - - -
911377020 {
14959 26424.1 26424.1 3 0 0 0 0 1
402 26470.2 26470.2 3 0 0 0 0 0
403 26493.7 26501.8 4 1 0 0 0 0
17163 26543.7 26543.7 4 0 0 0 0 0
15848 26605.2 26613.3 5 1 0 0 0 0
406 26661.8 26669.9 6 1 0 0 0 0
14500 26729.0 26729.0 6 0 0 2 0 1
15852 26785.5 26785.5 6 0 0 0 0 0
409 26819.1 26825.3 5 0 1 0 0 0
18047 26890.8 26890.8 5 0 0 0 0 0
17841 26923.0 26923.0 5 0 0 0 0 0
412 26975.3 26975.3 5 0 0 0 0 0
413 26999.4 27007.5 6 1 0 0 0 0
14764 27046.9 27055.0 6 1 1 0 0 0
415 27098.3 27098.3 6 0 0 0 0 0
416 27147.9 27154.1 5 0 1 0 0 0
417 27216.0 27216.0 5 0 0 0 0 0
15185 27245.7 27245.7 5 0 0 0 0 0
16110 27283.8 27283.8 5 0 0 0 0 0
420 27335.2 27346.4 6 2 1 0 0 0
421 27363.9 27363.9 6 0 0 0 0 0
16088 27385.0 27385.0 6 0 0 0 0 0
423 27416.4 27416.4 6 0 0 0 0 0
15364 27550.9 27565.2 8 3 1 0 0 0
425 27633.6 27663.6 9 1 0 0 30 0
15384 27705.2 27716.4 11 2 0 0 0 0
427 27754.5 27762.6 12 1 0 0 0 0
428 27799.5 27805.7 11 0 1 0 0 0
429 27852.8 27852.8 11 0 0 0 0 0
430 27889.8 27889.8 11 0 0 0 0 0
431 27936.8 27966.8 11 0 0 0 30 0
4727 28017.9 28032.2 14 3 0 0 0 0
432 28116.7 28124.8 13 1 2 0 0 0
15279 28208.5 28208.5 13 0 0 0 0 0
16049 28237.4 28237.4 13 0 0 0 0 0
435 28280.7 28295.0 16 3 0 0 0 0
436 28365.0 28376.2 17 2 1 0 0 0
437 28453.6 28467.9 20 3 0 0 0 0
14647 28530.6 28538.7 21 1 0 0 0 0
439 28579.6 28579.6 21 0 0 0 0 0
440 28660.5 28667.9 19 0 2 0 0 0
12754 28704.1 28704.1 19 0 0 0 0 0
442 28760.2 28766.4 18 0 1 0 0 0
     }
- - - - - -
911283020 {
17169 26439.7 26439.7 0 0 0 0 0 0
17162 26497.7 26505.8 1 1 0 0 0 0
14959 26584.0 26624.0 2 1 0 0 40 0
402 26665.2 26665.2 2 0 0 0 0 0
403 26697.4 26697.4 2 0 0 0 0 0
17163 26727.7 26727.7 2 0 0 0 0 0
15848 26784.7 26792.8 3 1 0 0 0 0
406 26829.7 26837.8 4 1 0 0 0 0
14500 26877.4 26917.4 6 2 0 0 40 0
15852 26968.7 26968.7 6 0 0 0 0 0
409 26990.6 26996.8 5 0 1 0 0 0
18047 27057.9 27057.9 5 0 0 0 0 0
17841 27116.5 27116.5 5 0 0 0 0 0
412 27169.6 27169.6 5 0 0 0 0 0
413 27213.4 27243.4 5 0 0 0 30 0
