 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
18047 26484.6 26492.7 7 1 0 0 0 0
17841 26521.3 26529.4 8 1 0 0 0 0
412 26595.1 26595.1 8 0 0 0 0 0
413 26628.8 26628.8 8 0 0 0 0 0
14764 26678.6 26684.8 7 0 1 0 0 0
415 26739.4 26739.4 7 0 0 0 0 0
416 26772.8 26779.0 6 0 1 0 0 0
417 26838.2 26838.2 6 0 0 0 0 0
15185 26882.6 26882.6 6 0 0 0 0 0
16110 26933.4 26933.4 6 0 0 0 0 0
420 26985.2 26999.5 9 3 0 0 0 0
421 27027.0 27027.0 9 0 0 0 0 0
16088 27049.1 27049.1 9 0 0 0 0 0
423 27084.4 27092.5 10 1 0 0 0 0
15364 27233.5 27247.8 11 3 2 0 0 0
425 27306.7 27306.7 11 0 0 0 0 0
15384 27343.1 27343.1 11 0 0 0 0 0
427 27388.3 27396.4 12 1 0 0 0 0
428 27442.1 27450.2 12 1 1 0 0 0
429 27504.8 27504.8 12 0 0 0 0 0
430 27546.0 27546.0 12 0 0 0 0 0
431 27604.6 27604.6 12 0 0 0 0 0
4727 27668.4 27668.4 12 0 0 0 0 0
432 27767.4 27773.6 11 0 1 0 0 0
15279 27835.9 27835.9 11 0 0 0 0 0
16049 27879.1 27887.2 12 1 0 0 0 0
435 27919.6 27930.8 14 2 0 0 0 0
436 28002.3 28016.6 16 3 1 0 0 0
437 28097.0 28105.1 17 1 0 0 0 0
14647 28178.2 28178.2 17 0 0 0 0 0
439 28229.8 28237.9 18 1 0 0 0 0
440 28345.3 28359.6 19 3 2 0 0 0
12754 28430.5 28430.5 19 0 0 0 0 0
442 28484.2 28492.3 19 1 1 0 0 0
443 28604.2 28615.4 19 2 2 0 0 0
445 28809.5 28818.1 16 0 3 0 0 0
     }
- - - - - -
911377020 {
14959 26459.2 26459.2 5 0 0 0 0 1
402 26495.5 26495.5 5 0 0 0 0 0
403 26530.6 26530.6 5 0 0 0 0 0
17163 26562.7 26570.8 6 1 0 0 0 0
