 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26424.1 26424.1 8 0 0 0 0 0
409 26453.6 26459.8 7 0 1 0 0 0
18047 26519.8 26531.0 9 2 0 0 0 0
17841 26566.9 26566.9 9 0 0 0 0 0
412 26628.2 26628.2 9 0 0 0 0 0
413 26663.3 26663.3 9 0 0 0 0 0
14764 26714.8 26722.9 8 1 2 0 0 0
415 26781.7 26781.7 8 0 0 0 0 0
416 26817.3 26823.5 7 0 1 0 0 0
417 26884.6 26884.6 7 0 0 0 0 0
15185 26931.1 26931.1 7 0 0 0 0 0
16110 26979.1 26979.1 7 0 0 0 0 0
420 27041.8 27053.0 8 2 1 0 0 0
421 27073.3 27081.4 9 1 0 0 0 0
16088 27104.9 27113.0 10 1 0 0 0 0
423 27152.8 27152.8 10 0 0 0 0 0
15364 27270.5 27287.9 12 4 2 0 0 0
425 27354.4 27354.4 12 0 0 0 0 0
15384 27397.4 27408.6 14 2 0 0 0 0
427 27452.4 27469.8 18 4 0 0 0 0
428 27513.5 27519.7 17 0 1 0 0 0
429 27576.7 27587.9 19 2 0 0 0 0
430 27623.7 27623.7 19 0 0 0 0 0
431 27667.9 27676.0 19 1 1 0 0 0
4727 27721.4 27727.6 18 0 1 0 0 0
432 27815.6 27823.7 17 1 2 0 0 0
15279 27898.3 27906.4 18 1 0 0 0 0
16049 27939.3 27947.4 19 1 0 0 0 0
435 27982.0 27996.3 21 3 1 0 0 0
436 28050.6 28061.8 22 2 1 0 0 0
437 28129.8 28141.0 24 2 0 0 0 0
14647 28232.7 28240.8 25 1 0 0 0 0
439 28282.8 28290.9 26 1 0 0 0 0
440 28360.1 28368.2 25 1 2 0 0 0
12754 28417.8 28417.8 25 0 0 0 0 0
442 28480.0 28488.1 24 1 2 0 0 0
443 28554.7 28565.9 23 2 3 0 0 0
445 28720.6 28729.2 20 0 3 0 0 0
446 28810.0 28819.8 16 0 4 0 0 0
     }
- - - - - -
911377020 {
403 26414.0 26422.1 6 1 0 0 0 0
17163 26463.5 26463.5 6 0 0 0 0 0
15848 26519.5 26530.7 8 2 0 0 0 0
406 26575.3 26586.5 10 2 0 0 0 0
14500 26631.8 26661.8 10 0 0 0 30 0
15852 26717.2 26717.2 10 0 0 0 0 0
