 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26411.1 26411.1 11 0 0 0 0 0
409 26442.3 26448.5 10 0 1 0 0 0
18047 26522.0 26530.1 11 1 0 0 0 0
17841 26568.2 26579.4 13 2 0 0 0 0
412 26629.9 26629.9 13 0 0 0 0 0
413 26666.3 26666.3 13 0 0 0 0 0
14764 26716.1 26723.5 11 0 2 0 0 0
415 26784.6 26784.6 11 0 0 0 0 0
416 26820.2 26827.6 9 0 2 0 0 0
417 26876.9 26876.9 9 0 0 0 0 0
15185 26908.2 26908.2 9 0 0 0 0 0
16110 26974.9 26974.9 9 0 0 0 0 0
420 27035.9 27042.1 8 0 1 0 0 0
421 27063.3 27063.3 8 0 0 0 0 0
16088 27087.0 27087.0 8 0 0 0 0 0
423 27119.0 27119.0 8 0 0 0 0 0
15364 27239.3 27250.5 8 2 2 0 0 0
425 27324.2 27324.2 8 0 0 0 0 0
15384 27364.1 27372.2 9 1 0 0 0 0
427 27407.3 27418.5 11 2 0 0 0 0
428 27462.5 27468.7 10 0 1 0 0 0
429 27513.2 27513.2 10 0 0 0 0 0
430 27554.7 27562.8 11 1 0 0 0 0
431 27627.0 27627.0 11 0 0 0 0 0
4727 27671.4 27679.5 12 1 0 0 0 0
432 27771.4 27779.5 12 1 1 0 0 0
15279 27871.9 27871.9 12 0 0 0 0 0
16049 27903.4 27903.4 12 0 0 0 0 0
435 27938.3 27946.4 13 1 0 0 0 0
436 27997.6 28011.9 15 3 1 0 0 0
437 28089.3 28089.3 15 0 0 0 0 0
14647 28154.5 28162.6 16 1 0 0 0 0
439 28215.2 28215.2 16 0 0 0 0 0
440 28288.8 28296.9 16 1 1 0 0 0
12754 28367.0 28367.0 16 0 0 0 0 0
442 28426.9 28433.1 15 0 1 0 0 0
443 28512.8 28524.0 15 2 2 0 0 0
445 28673.1 28680.5 13 0 2 0 0 0
446 28801.3 28809.9 10 0 3 0 0 0
     }
- - - - - -
911377020 {
15848 26447.0 26455.1 1 1 0 0 0 0
406 26495.3 26495.3 1 0 0 0 0 0
14500 26534.2 26534.2 1 0 0 0 0 1
15852 26583.9 26583.9 1 0 0 0 0 0
409 26614.1 26614.1 1 0 0 0 0 0
18047 26682.8 26682.8 1 0 0 0 0 0
17841 26723.7 26731.8 2 1 0 0 0 0
