prob_cancel,n_replications,cancelled_blocks
0.15,10,"[[897602, 899503, 906302, 907603], [], [887302, 892202, 898502, 899102], [897602, 907603, 907902], [887802, 897302, 899602, 907402], [887302, 887802, 897302, 898403], [899602, 906302, 907603], [887702], [887902, 898502, 899102, 899602], [887902, 899102, 908102]]"
