prob_cancel,n_replications,cancelled_blocks
0.3,15,"[[882902, 887802, 887902, 896202, 897602, 899102, 907002], [882902, 887702, 892202, 896202, 906302, 907002, 907402], [887302, 897602, 899102, 899602, 907402, 907902], [887302, 887702, 892202, 898502, 906302], [882902, 887802, 887902, 899102, 907603, 907802], [882902, 887302, 887702, 897402, 897502, 897602, 898403, 898502, 906302, 907402, 907902], [887702, 892202, 896202, 897602, 899602, 907402, 907802], [882902, 887302, 887702, 887902, 897602, 898403, 899102, 906302, 907002, 907603], [887302, 887702, 892202, 897502, 898403, 898502, 899102, 899602, 907002], [887902, 892202, 897302, 897602, 899102, 899602], [882902, 887802, 897302, 899602, 907402, 907802], [882902, 897302, 898403, 907002], [887902, 892202, 896202, 897402, 897502, 899602, 906302, 908102], [887302, 887702, 887902, 896202, 897502, 898502], [882902, 887702, 892202, 897502, 897602, 899602, 908102]]"
