step,score,eps
76,-48.74170952929772,0.6393250000000006
152,-37.00055219294187,0.6381850000000016
228,-46.215577610227975,0.6370450000000025
304,-66.37271933875793,0.6359050000000035
380,-42.04390486491536,0.6347650000000045
456,-45.364682247449636,0.6336250000000054
532,-53.888002150460956,0.6324850000000064
608,-38.19348238096131,0.6313450000000074
684,-29.58732786669081,0.6302050000000083
760,-45.334621502526616,0.6290650000000093
836,-51.24688039564552,0.6279250000000103
912,-31.691082542762075,0.6267850000000112
988,-51.33766153107161,0.6256450000000122
1064,-59.65725741436248,0.6245050000000132
1140,-33.24201981693373,0.6233650000000142
1216,-57.9287953897616,0.6222250000000151
1292,-47.01282177087656,0.6210850000000161
1368,-29.863184683497877,0.6199450000000171
1444,-65.37618944519467,0.618805000000018
1520,-38.786758255387326,0.617665000000019
1596,-50.41647687117303,0.61652500000002
1672,-41.12744290505886,0.6153850000000209
1748,-64.1156756255212,0.6142450000000219
1824,-37.786353227764884,0.6131050000000229
1900,-53.832606586973114,0.6119650000000239
1976,-52.11486857689852,0.6108250000000248
2052,-53.70035706049707,0.6096850000000258
2128,-42.57896390949345,0.6085450000000268
2204,-32.90526945581035,0.6074050000000277
2280,-40.230116932846165,0.6062650000000287
2356,-43.72641092195946,0.6051250000000297
2432,-39.74168988878253,0.6039850000000306
2508,-45.82371442138007,0.6028450000000316
2584,-40.56184408290729,0.6017050000000326
2660,-44.91613511772275,0.6005650000000335
2736,-30.307292362484688,0.5994250000000345
2812,-38.06054177004152,0.5982850000000355
2888,-42.12204899209436,0.5971450000000365
2964,-49.27013847499959,0.5960050000000374
3040,-39.57001817915431,0.5948650000000384
3116,-37.5924719145067,0.5937250000000394
3192,-36.069905743326665,0.5925850000000403
3268,-37.25313111949998,0.5914450000000413
3344,-81.70189891965165,0.5903050000000423
3420,-55.38156970643839,0.5891650000000432
3496,-52.24257524654145,0.5880250000000442
3572,-44.616739008069594,0.5868850000000452
3648,-31.497637349513678,0.5857450000000461
3724,-46.19298781414188,0.5846050000000471
3800,-46.14853752864925,0.5834650000000481
3876,-42.28042116293321,0.582325000000049
3952,-49.29011909913165,0.58118500000005
4028,-38.300573819548084,0.580045000000051
4104,-35.31333672949421,0.578905000000052
4180,-43.65125655159762,0.5777650000000529
