 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26408.4 26408.4 7 0 0 0 0 0
409 26434.2 26442.3 7 1 1 0 0 0
18047 26520.5 26520.5 7 0 0 0 0 0
17841 26554.8 26554.8 7 0 0 0 0 0
412 26606.4 26617.6 9 2 0 0 0 0
413 26650.6 26650.6 9 0 0 0 0 0
14764 26683.7 26691.8 9 1 1 0 0 0
415 26738.8 26738.8 9 0 0 0 0 0
416 26770.3 26777.7 7 0 2 0 0 0
417 26821.5 26821.5 7 0 0 0 0 0
15185 26883.3 26883.3 7 0 0 0 0 0
16110 26929.4 26929.4 7 0 0 0 0 0
420 26988.2 26988.2 7 0 0 0 0 0
421 27015.2 27023.3 8 1 0 0 0 0
16088 27046.6 27046.6 8 0 0 0 0 0
423 27082.8 27082.8 8 0 0 0 0 0
15364 27230.5 27238.6 7 1 2 0 0 0
425 27303.0 27303.0 7 0 0 0 0 0
15384 27337.4 27345.5 8 1 0 0 0 0
427 27384.3 27384.3 8 0 0 0 0 0
428 27421.6 27429.7 9 1 0 0 0 0
429 27477.5 27477.5 9 0 0 0 0 0
430 27512.9 27521.0 10 1 0 0 0 0
431 27573.1 27573.1 10 0 0 0 0 0
4727 27615.6 27615.6 10 0 0 0 0 0
432 27708.9 27717.0 10 1 1 0 0 0
15279 27802.3 27810.4 11 1 0 0 0 0
16049 27842.9 27842.9 11 0 0 0 0 0
435 27884.5 27890.7 10 0 1 0 0 0
436 27935.2 27943.3 11 1 0 0 0 0
437 28015.6 28015.6 11 0 0 0 0 0
14647 28086.5 28086.5 11 0 0 0 0 0
439 28133.5 28133.5 11 0 0 0 0 0
440 28202.4 28208.6 10 0 1 0 0 0
12754 28273.2 28273.2 10 0 0 0 0 0
442 28340.0 28346.2 9 0 1 0 0 0
443 28448.1 28465.5 12 4 1 0 0 0
445 28632.2 28639.6 10 0 2 0 0 0
446 28723.2 28730.6 8 0 2 0 0 0
18122 28817.3 28823.5 7 0 1 0 0 0
     }
- - - - - -
911377020 {
17163 26417.9 26417.9 5 0 0 0 0 0
15848 26475.2 26483.3 6 1 0 0 0 0
406 26537.4 26537.4 6 0 0 0 0 0
14500 26596.0 26596.0 6 0 0 0 0 0
15852 26655.3 26655.3 6 0 0 0 0 0
409 26688.2 26694.4 5 0 1 0 0 0
18047 26775.2 26775.2 5 0 0 0 0 0
17841 26812.4 26820.5 6 1 0 0 0 0
412 26859.2 26859.2 6 0 0 0 0 0
413 26889.9 26899.9 6 0 0 0 10 0
14764 26944.8 26951.0 5 0 1 0 0 0
415 26985.6 26985.6 5 0 0 0 0 0
416 27014.4 27020.6 4 0 1 0 0 0
417 27073.2 27081.3 5 1 0 0 0 0
15185 27118.3 27118.3 5 0 0 0 0 0
16110 27150.5 27190.5 5 0 0 0 40 0
420 27243.0 27243.0 5 0 0 0 0 0
421 27270.1 27278.2 6 1 0 0 0 0
16088 27298.3 27306.4 7 1 0 0 0 0
423 27339.6 27339.6 7 0 0 0 0 0
15364 27464.4 27475.6 7 2 2 0 0 0
425 27541.3 27541.3 7 0 0 0 0 1
15384 27586.4 27600.7 10 3 0 0 0 0
427 27660.9 27660.9 10 0 0 0 0 0
428 27721.9 27730.0 10 1 1 0 0 0
429 27767.5 27767.5 10 0 0 0 0 0
430 27806.1 27806.1 10 0 0 0 0 0
431 27845.7 27855.7 10 0 0 0 10 0
4727 27899.1 27899.1 10 0 0 0 0 0
432 27989.1 27995.3 9 0 1 0 0 0
15279 28107.3 28107.3 9 0 0 0 0 0
16049 28139.6 28139.6 9 0 0 0 0 0
435 28172.5 28180.6 10 1 0 0 0 0
436 28240.1 28248.2 11 1 0 0 0 0
437 28296.6 28304.7 12 1 0 0 0 0
14647 28367.4 28367.4 12 0 0 0 0 0
439 28415.8 28415.8 12 0 0 0 0 0
440 28493.5 28504.7 13 2 1 0 0 0
12754 28553.5 28553.5 13 0 0 0 0 0
442 28612.6 28618.8 12 0 1 0 0 0
443 28724.0 28735.2 13 2 1 0 0 0
     }
- - - - - -
911283020 {
17169 26452.3 26452.3 4 0 0 0 0 0
17162 26515.8 26523.9 5 1 0 0 0 0
14959 26616.1 26624.2 5 1 1 0 0 0
402 26655.5 26655.5 5 0 0 0 0 0
403 26677.1 26707.1 6 1 0 0 30 0
17163 26746.8 26758.0 8 2 0 0 0 0
15848 26812.9 26812.9 8 0 0 0 0 0
406 26853.4 26853.4 8 0 0 0 0 0
14500 26897.5 26908.7 10 2 0 0 10 0
15852 26960.7 26960.7 10 0 0 0 0 0
409 26984.3 26992.4 10 1 1 0 0 0
18047 27058.3 27058.3 10 0 0 0 0 0
17841 27115.6 27123.7 11 1 0 0 0 0
412 27174.9 27174.9 11 0 0 0 0 0
413 27214.9 27224.9 11 0 0 0 10 0
14764 27313.5 27320.9 9 0 2 0 0 0
415 27379.5 27379.5 9 0 0 0 0 0
416 27444.3 27452.4 8 1 2 0 0 0
417 27528.0 27528.0 8 0 0 0 0 0
15185 27561.7 27561.7 8 0 0 0 0 0
16110 27611.3 27651.3 9 1 0 0 40 0
420 27701.9 27713.1 10 2 1 0 0 0
421 27737.6 27737.6 10 0 0 0 0 0
16088 27763.9 27778.2 13 3 0 0 0 0
423 27807.4 27807.4 13 0 0 0 0 0
15364 27950.4 27961.6 12 2 3 0 0 0
425 28033.2 28033.2 12 0 0 2 0 1
15384 28075.0 28083.1 13 1 0 0 0 0
427 28124.2 28124.2 13 0 0 0 0 0
428 28184.7 28192.8 13 1 1 0 0 0
429 28234.1 28234.1 13 0 0 0 0 0
430 28269.4 28277.5 14 1 0 0 0 0
431 28326.7 28341.0 17 3 0 0 0 0
4727 28397.2 28408.4 18 2 1 0 0 0
432 28487.2 28504.6 20 4 2 0 0 0
15279 28568.9 28577.0 21 1 0 0 0 0
16049 28604.6 28612.7 22 1 0 0 0 0
435 28656.8 28656.8 22 0 0 0 0 0
436 28726.1 28743.5 25 4 1 0 0 0
437 28798.9 28810.1 27 2 0 0 0 0
     }
- - - - - -
910985020 {
14956 26434.4 26434.4 3 0 0 0 0 0
393 26479.6 26479.6 3 0 0 0 0 0
394 26498.4 26506.5 4 1 0 0 0 0
395 26541.7 26541.7 4 0 0 1 0 1
396 26573.7 26581.8 5 1 0 0 0 0
397 26629.3 26629.3 5 0 0 0 0 0
17169 26667.8 26667.8 5 0 0 0 0 0
17162 26724.5 26735.7 7 2 0 0 0 0
14959 26827.8 26835.9 7 1 1 0 0 0
402 26877.5 26877.5 7 0 0 0 0 0
403 26901.2 26909.3 8 1 0 0 0 0
17163 26948.7 26948.7 8 0 0 0 0 0
15848 26997.9 26997.9 8 0 0 0 0 0
406 27034.4 27040.6 7 0 1 0 0 0
14500 27092.5 27102.5 8 1 0 0 10 0
15852 27157.5 27157.5 8 0 0 0 0 0
409 27190.6 27198.7 8 1 1 0 0 0
18047 27295.5 27295.5 8 0 0 0 0 0
17841 27341.0 27341.0 8 0 0 0 0 0
412 27391.1 27391.1 8 0 0 0 0 0
413 27426.9 27466.9 8 0 0 0 40 0
14764 27525.6 27531.8 7 0 1 0 0 0
415 27596.5 27596.5 7 0 0 0 0 0
416 27642.1 27648.3 6 0 1 0 0 0
417 27715.6 27715.6 6 0 0 0 0 0
15185 27756.4 27756.4 6 0 0 0 0 0
16110 27803.9 27833.9 6 0 0 0 30 0
420 27879.3 27879.3 6 0 0 0 0 0
421 27898.7 27898.7 6 0 0 0 0 0
16088 27920.7 27920.7 6 0 0 0 0 0
423 27954.1 27954.1 6 0 0 0 0 0
15364 28091.0 28097.2 5 0 1 0 0 0
425 28149.1 28189.1 7 2 0 0 40 0
15384 28234.4 28242.5 8 1 0 0 0 0
427 28289.1 28289.1 8 0 0 0 0 0
428 28337.4 28337.4 8 0 0 0 0 0
429 28400.0 28400.0 8 0 0 0 0 0
430 28436.2 28444.3 9 1 0 0 0 0
431 28507.7 28517.7 10 1 0 0 10 0
4727 28553.0 28553.0 10 0 0 0 0 0
432 28647.0 28653.2 9 0 1 0 0 0
15279 28739.9 28739.9 9 0 0 0 0 0
16049 28776.7 28776.7 9 0 0 0 0 0
435 28814.3 28822.4 10 1 0 0 0 0
     }
- - - - - -
911298020 {
386 26460 26460 1 1 0 0 0 0
388 26516.4 26527.6 3 2 0 0 0 0
389 26557.5 26557.5 3 0 0 0 0 0
390 26595.5 26625.5 3 0 0 0 30 0
391 26648.2 26648.2 3 0 0 0 0 0
14956 26730.9 26742.1 5 2 0 0 0 0
393 26780.5 26780.5 5 0 0 0 0 0
394 26800.8 26800.8 5 0 0 0 0 0
395 26849.5 26849.5 5 0 0 1 0 1
396 26886.5 26886.5 5 0 0 0 0 0
397 26921.0 26921.0 5 0 0 0 0 0
17169 26971.0 26971.0 5 0 0 0 0 0
17162 27024.1 27032.2 6 1 0 0 0 0
14959 27100.2 27100.2 6 0 0 0 0 0
402 27141.5 27149.6 7 1 0 0 0 0
403 27176.3 27196.3 7 0 0 0 20 0
17163 27226.9 27226.9 7 0 0 0 0 0
15848 27298.5 27306.6 8 1 0 0 0 0
406 27338.0 27346.1 8 1 1 0 0 0
14500 27399.6 27410.8 10 2 0 0 10 0
15852 27475.0 27483.1 11 1 0 0 0 0
409 27518.6 27532.9 13 3 1 0 0 0
18047 27643.2 27643.2 13 0 0 0 0 0
17841 27697.5 27697.5 13 0 0 0 0 0
412 27754.4 27762.5 14 1 0 0 0 0
413 27814.0 27854.0 14 0 0 0 40 0
14764 27911.7 27926.0 14 3 3 0 0 0
415 27984.5 27984.5 14 0 0 0 0 0
416 28044.2 28058.5 14 3 3 0 0 0
417 28126.7 28126.7 14 0 0 0 0 0
15185 28160.9 28160.9 14 0 0 0 0 0
16110 28205.0 28245.0 13 0 1 0 40 0
420 28299.3 28307.4 12 1 2 0 0 0
421 28329.7 28340.9 14 2 0 0 0 0
16088 28366.7 28366.7 14 0 0 0 0 0
423 28398.4 28398.4 14 0 0 0 0 0
15364 28543.8 28561.2 15 4 3 0 0 0
425 28645.7 28675.7 17 2 0 0 30 0
15384 28711.2 28719.3 17 1 1 0 0 0
427 28757.6 28765.7 18 1 0 0 0 0
428 28817.8 28829.0 18 2 2 0 0 0
429 28853.8 28861.9 19 1 0 0 0 0
     }
- - - - - -
910955020 {
386 26743.3 26743.3 3 3 0 0 0 0
388 26787.4 26798.6 5 2 0 0 0 0
389 26831.1 26831.1 5 0 0 0 0 0
390 26864.0 26864.0 5 0 0 1 0 1
391 26888.9 26897.0 6 1 0 0 0 0
14956 26961.5 26967.7 5 0 1 0 0 0
393 27009.8 27009.8 5 0 0 0 0 0
394 27028.9 27028.9 5 0 0 0 0 0
395 27063.1 27071.2 6 1 0 0 0 0
396 27108.5 27108.5 6 0 0 0 0 0
397 27160.5 27160.5 6 0 0 0 0 0
17169 27216.9 27228.1 8 2 0 0 0 0
17162 27272.8 27272.8 8 0 0 0 0 0
14959 27368.1 27376.2 9 1 0 0 0 0
402 27426.4 27426.4 9 0 0 0 0 0
403 27447.9 27467.9 9 0 0 0 20 0
17163 27500.4 27511.6 11 2 0 0 0 0
15848 27564.4 27570.6 10 0 1 0 0 0
406 27603.7 27611.8 9 1 2 0 0 0
14500 27668.7 27698.7 10 1 0 0 30 0
15852 27755.1 27755.1 10 0 0 0 0 0
409 27780.5 27791.7 11 2 1 0 0 0
18047 27874.2 27874.2 11 0 0 0 0 0
17841 27939.9 27948.0 12 1 0 0 0 0
412 28010.0 28010.0 12 0 0 0 0 0
413 28058.4 28088.4 12 0 0 0 30 0
14764 28165.6 28173.0 10 0 2 0 0 0
415 28224.2 28224.2 10 0 0 0 0 0
416 28278.1 28285.5 8 0 2 0 0 0
417 28350.5 28350.5 8 0 0 0 0 0
15185 28385.4 28385.4 8 0 0 0 0 0
16110 28437.6 28477.6 7 0 1 0 40 0
420 28540.0 28546.2 6 0 1 0 0 0
421 28568.0 28568.0 6 0 0 0 0 0
16088 28589.4 28589.4 6 0 0 0 0 0
423 28627.4 28635.5 7 1 0 0 0 0
15364 28750.7 28761.9 7 2 2 0 0 0
425 28815.5 28825.5 8 1 0 0 10 0
     }
- - - - - -
911004030 {
386 26985.7 26985.7 1 1 0 0 0 0
388 27035.7 27035.7 1 0 0 0 0 0
389 27055.8 27055.8 1 0 0 0 0 0
390 27077.7 27117.7 2 1 0 0 40 0
391 27138.2 27138.2 2 0 0 0 0 0
14956 27188.8 27188.8 2 0 0 0 0 0
393 27211.4 27219.5 3 1 0 0 0 0
394 27238.2 27238.2 3 0 0 0 0 0
395 27270.3 27270.3 3 0 0 0 0 0
396 27300.8 27312.0 5 2 0 0 0 0
397 27359.7 27359.7 5 0 0 0 0 0
17169 27430.1 27430.1 5 0 0 0 0 0
17162 27475.7 27475.7 5 0 0 0 0 0
14959 27565.3 27573.4 6 1 0 0 0 0
402 27619.5 27619.5 6 0 0 0 0 0
403 27642.1 27662.1 6 0 0 0 20 0
17163 27694.6 27694.6 6 0 0 0 0 0
15848 27747.6 27747.6 6 0 0 0 0 0
406 27782.4 27790.5 6 1 1 0 0 0
14500 27856.0 27867.2 8 2 0 0 0 0
15852 27912.2 27920.3 9 1 0 0 0 0
409 27950.0 27956.2 8 0 1 0 0 0
18047 28027.8 28039.0 10 2 0 0 0 0
17841 28095.6 28103.7 11 1 0 0 0 0
412 28152.6 28152.6 11 0 0 0 0 0
413 28197.6 28227.6 11 0 0 0 30 0
