 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26403.6 26403.6 9 0 0 0 0 0
409 26432.5 26438.7 8 0 1 0 0 0
18047 26505.7 26505.7 8 0 0 0 0 0
17841 26545.2 26553.3 9 1 0 0 0 0
412 26614.0 26614.0 9 0 0 0 0 0
413 26644.9 26644.9 9 0 0 0 0 0
14764 26689.3 26695.5 8 0 1 0 0 0
415 26751.2 26751.2 8 0 0 0 0 0
416 26787.5 26793.7 7 0 1 0 0 0
417 26840.1 26840.1 7 0 0 0 0 0
15185 26874.7 26874.7 7 0 0 0 0 0
16110 26926.4 26926.4 7 0 0 0 0 0
420 26989.5 26989.5 7 0 0 0 0 0
421 27018.9 27018.9 7 0 0 0 0 0
16088 27044.5 27044.5 7 0 0 0 0 0
423 27084.8 27092.9 8 1 0 0 0 0
15364 27210.2 27227.6 10 4 2 0 0 0
425 27309.8 27309.8 10 0 0 0 0 0
15384 27351.7 27359.8 11 1 0 0 0 0
427 27400.9 27400.9 11 0 0 0 0 0
428 27448.6 27456.7 11 1 1 0 0 0
429 27524.0 27524.0 11 0 0 0 0 0
430 27575.9 27575.9 11 0 0 0 0 0
431 27620.8 27620.8 11 0 0 0 0 0
4727 27680.3 27680.3 11 0 0 0 0 0
432 27760.8 27767.0 10 0 1 0 0 0
15279 27856.0 27856.0 10 0 0 0 0 0
16049 27894.9 27894.9 10 0 0 0 0 0
435 27942.8 27942.8 10 0 0 0 0 0
436 27990.3 27990.3 10 0 0 0 0 0
437 28064.7 28072.8 11 1 0 0 0 0
14647 28149.8 28157.9 12 1 0 0 0 0
439 28213.2 28213.2 12 0 0 0 0 0
440 28285.6 28293.7 12 1 1 0 0 0
12754 28344.0 28344.0 12 0 0 0 0 0
442 28405.3 28413.4 12 1 1 0 0 0
443 28493.6 28501.7 12 1 1 0 0 0
445 28726.6 28734.0 10 0 2 0 0 0
446 28827.1 28834.5 8 0 2 0 0 0
     }
- - - - - -
911377020 {
402 26406.2 26406.2 4 0 0 0 0 0
403 26432.7 26442.7 5 1 0 0 10 0
17163 26489.3 26489.3 5 0 0 0 0 0
15848 26553.5 26553.5 5 0 0 0 0 0
406 26584.4 26592.5 6 1 0 0 0 0
14500 26639.3 26650.5 8 2 0 0 0 0
15852 26712.0 26712.0 8 0 0 0 0 0
409 26751.5 26757.7 7 0 1 0 0 0
18047 26836.3 26844.4 8 1 0 0 0 0
17841 26888.7 26888.7 8 0 0 0 0 0
412 26941.5 26941.5 8 0 0 0 0 0
413 26972.4 26992.4 8 0 0 0 20 0
14764 27040.5 27046.7 7 0 1 0 0 0
415 27102.5 27102.5 7 0 0 0 0 0
416 27152.9 27161.0 7 1 1 0 0 0
417 27226.4 27226.4 7 0 0 0 0 0
15185 27260.4 27260.4 7 0 0 0 0 0
16110 27305.6 27305.6 7 0 0 0 0 0
420 27354.4 27365.6 8 2 1 0 0 0
421 27381.7 27381.7 8 0 0 0 0 0
16088 27403.2 27403.2 8 0 0 0 0 0
423 27436.6 27436.6 8 0 0 0 0 0
15364 27552.5 27566.8 9 3 2 0 0 0
425 27644.5 27644.5 9 0 0 0 0 1
15384 27682.9 27682.9 9 0 0 0 0 0
427 27716.9 27725.0 10 1 0 0 0 0
428 27782.5 27796.8 12 3 1 0 0 0
429 27850.2 27850.2 12 0 0 0 0 0
430 27888.9 27888.9 12 0 0 0 0 0
431 27942.1 27982.1 12 0 0 0 40 0
4727 28038.5 28046.6 13 1 0 0 0 0
432 28132.7 28153.2 17 5 1 0 0 0
15279 28234.3 28234.3 17 0 0 0 0 0
16049 28266.1 28274.2 18 1 0 0 0 0
435 28318.1 28335.5 22 4 0 0 0 0
436 28403.0 28417.3 24 3 1 0 0 0
437 28478.0 28486.1 25 1 0 0 0 0
14647 28560.9 28560.9 25 0 0 0 0 0
439 28612.1 28620.2 26 1 0 0 0 0
440 28697.5 28708.7 26 2 2 0 0 0
12754 28770.6 28770.6 26 0 0 0 0 0
442 28833.2 28839.4 25 0 1 0 0 0
     }
- - - - - -
911283020 {
397 26401.7 26401.7 5 0 0 0 0 0
17169 26451.7 26459.8 6 1 0 0 0 0
17162 26515.0 26515.0 6 0 0 0 0 0
14959 26593.9 26600.1 5 0 1 0 0 0
402 26641.4 26641.4 5 0 0 0 0 0
403 26671.5 26711.5 5 0 0 0 40 0
17163 26748.4 26756.5 6 1 0 0 0 0
15848 26818.4 26818.4 6 0 0 0 0 0
406 26853.5 26853.5 6 0 0 0 0 0
14500 26899.7 26939.7 6 0 0 0 40 0
15852 27002.7 27002.7 6 0 0 0 0 0
409 27039.4 27050.6 7 2 1 0 0 0
18047 27130.0 27138.1 8 1 0 0 0 0
17841 27206.7 27206.7 8 0 0 0 0 0
412 27266.3 27266.3 8 0 0 0 0 0
413 27318.9 27348.9 8 0 0 0 30 0
14764 27401.5 27409.6 8 1 1 0 0 0
415 27455.4 27455.4 8 0 0 0 0 0
416 27525.3 27533.4 8 1 1 0 0 0
417 27592.5 27592.5 8 0 0 0 0 0
15185 27618.5 27618.5 8 0 0 0 0 0
16110 27657.1 27677.1 8 0 0 0 20 0
420 27739.1 27747.2 8 1 1 0 0 0
421 27766.7 27766.7 8 0 0 0 0 0
16088 27790.3 27801.5 10 2 0 0 0 0
423 27835.5 27835.5 10 0 0 0 0 0
15364 27945.2 27959.5 11 3 2 0 0 0
425 28021.4 28051.4 11 0 0 0 30 0
15384 28089.5 28097.6 12 1 0 0 0 0
427 28139.2 28150.4 14 2 0 0 0 0
428 28209.3 28220.5 15 2 1 0 0 0
429 28267.9 28267.9 15 0 0 0 0 0
430 28299.1 28299.1 15 0 0 0 0 0
431 28349.3 28349.3 15 0 0 0 0 1
4727 28398.4 28409.6 16 2 1 0 0 0
432 28482.8 28494.0 16 2 2 0 0 0
15279 28565.1 28565.1 16 0 0 0 0 0
16049 28596.6 28596.6 16 0 0 0 0 0
435 28635.8 28647.0 18 2 0 0 0 0
436 28707.7 28718.9 19 2 1 0 0 0
437 28773.4 28784.6 21 2 0 0 0 0
14647 28858.8 28866.9 22 1 0 0 0 0
     }
- - - - - -
910985020 {
390 26420.3 26430.3 4 1 0 0 10 0
391 26451.0 26462.2 6 2 0 0 0 0
14956 26520.7 26526.9 5 0 1 0 0 0
393 26560.7 26560.7 5 0 0 0 0 0
394 26579.7 26579.7 5 0 0 0 0 0
395 26609.7 26619.7 6 1 0 0 10 0
396 26654.0 26654.0 6 0 0 0 0 0
397 26695.6 26706.8 7 2 1 0 0 0
17169 26769.5 26780.7 9 2 0 0 0 0
17162 26839.2 26839.2 9 0 0 0 0 0
14959 26934.1 26942.2 9 1 1 0 0 0
402 26986.0 26986.0 9 0 0 0 0 0
403 27016.6 27046.6 9 0 0 0 30 0
17163 27078.5 27086.6 10 1 0 0 0 0
15848 27143.8 27143.8 10 0 0 0 0 0
406 27178.9 27187.0 9 1 2 0 0 0
14500 27238.3 27238.3 9 0 0 0 0 1
15852 27290.0 27290.0 9 0 0 0 0 0
409 27328.8 27336.9 9 1 1 0 0 0
18047 27449.6 27449.6 9 0 0 0 0 0
17841 27498.2 27506.3 10 1 0 0 0 0
412 27563.5 27563.5 10 0 0 0 0 0
413 27599.1 27619.1 11 1 0 0 20 0
14764 27669.4 27677.5 10 1 2 0 0 0
415 27718.3 27718.3 10 0 0 0 0 0
416 27768.8 27776.2 8 0 2 0 0 0
417 27840.0 27840.0 8 0 0 0 0 0
15185 27869.4 27869.4 8 0 0 0 0 0
16110 27909.8 27929.8 7 0 1 0 20 0
420 27972.8 27979.0 6 0 1 0 0 0
421 28000.8 28008.9 7 1 0 0 0 0
16088 28035.5 28035.5 7 0 0 0 0 0
423 28063.6 28071.7 8 1 0 0 0 0
15364 28202.1 28210.2 7 1 2 0 0 0
425 28282.7 28290.8 8 1 0 0 0 0
15384 28326.8 28334.9 9 1 0 0 0 0
427 28377.1 28377.1 9 0 0 0 0 0
428 28426.3 28426.3 9 0 0 0 0 0
429 28465.7 28465.7 9 0 0 0 0 0
430 28502.2 28502.2 9 0 0 0 0 0
431 28538.8 28568.8 9 0 0 0 30 0
4727 28613.8 28613.8 9 0 0 0 0 0
432 28691.4 28699.5 9 1 1 0 0 0
