 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
15852 26416.3 26416.3 12 0 0 0 0 0
409 26445.4 26451.6 11 0 1 0 0 0
18047 26525.6 26525.6 11 0 0 0 0 0
17841 26558.7 26558.7 11 0 0 0 0 0
412 26624.9 26624.9 11 0 0 0 0 0
413 26659.0 26659.0 11 0 0 0 0 0
14764 26718.7 26726.8 10 1 2 0 0 0
415 26779.4 26785.6 9 0 1 0 0 0
416 26821.3 26828.7 7 0 2 0 0 0
417 26895.0 26895.0 7 0 0 0 0 0
15185 26952.7 26952.7 7 0 0 0 0 0
16110 27006.3 27006.3 7 0 0 0 0 0
420 27059.0 27067.1 7 1 1 0 0 0
421 27090.4 27098.5 8 1 0 0 0 0
16088 27129.6 27129.6 8 0 0 0 0 0
423 27168.3 27168.3 8 0 0 0 0 0
15364 27305.7 27316.9 8 2 2 0 0 0
425 27403.0 27403.0 8 0 0 0 0 0
15384 27441.0 27455.3 11 3 0 0 0 0
427 27498.0 27506.1 12 1 0 0 0 0
428 27554.6 27560.8 11 0 1 0 0 0
429 27608.5 27608.5 11 0 0 0 0 0
430 27654.4 27654.4 11 0 0 0 0 0
431 27690.0 27690.0 11 0 0 0 0 0
4727 27745.7 27745.7 11 0 0 0 0 0
432 27811.1 27819.2 11 1 1 0 0 0
15279 27895.0 27903.1 12 1 0 0 0 0
16049 27943.9 27952.0 13 1 0 0 0 0
435 28006.4 28017.6 15 2 0 0 0 0
436 28084.9 28091.1 14 0 1 0 0 0
437 28168.7 28168.7 14 0 0 0 0 0
14647 28226.1 28234.2 15 1 0 0 0 0
439 28293.3 28301.4 16 1 0 0 0 0
440 28381.4 28389.5 16 1 1 0 0 0
12754 28437.4 28437.4 16 0 0 0 0 0
442 28487.0 28493.2 15 0 1 0 0 0
443 28578.3 28586.4 14 1 2 0 0 0
445 28751.5 28758.9 12 0 2 0 0 0
446 28826.7 28835.3 9 0 3 0 0 0
     }
- - - - - -
911377020 {
14959 26449.0 26455.2 7 0 1 0 0 0
402 26488.7 26488.7 7 0 0 0 0 0
403 26518.0 26518.0 7 0 0 0 0 1
17163 26563.9 26563.9 7 0 0 0 0 0
15848 26612.1 26620.2 8 1 0 0 0 0
406 26663.1 26671.2 9 1 0 0 0 0
14500 26720.6 26750.6 10 1 0 0 30 0
15852 26803.4 26803.4 10 0 0 0 0 0
409 26835.6 26846.8 11 2 1 0 0 0
18047 26907.3 26907.3 11 0 0 0 0 0
17841 26951.9 26972.4 16 5 0 0 0 0
412 27027.1 27027.1 16 0 0 0 0 0
413 27062.1 27062.1 16 0 0 0 0 0
14764 27123.5 27132.1 13 0 3 0 0 0
415 27171.0 27179.1 14 1 0 0 0 0
416 27222.3 27233.5 13 2 3 0 0 0
417 27310.7 27310.7 13 0 0 0 0 0
15185 27359.6 27359.6 13 0 0 0 0 0
16110 27407.9 27427.9 14 1 0 0 20 0
420 27487.9 27496.0 14 1 1 0 0 0
421 27520.2 27531.4 16 2 0 0 0 0
16088 27554.3 27562.4 17 1 0 0 0 0
423 27591.0 27591.0 17 0 0 0 0 0
15364 27731.4 27742.6 15 2 4 0 0 0
425 27830.4 27840.4 15 0 0 0 10 0
15384 27874.5 27880.7 14 0 1 0 0 0
427 27940.1 27940.1 14 0 0 0 0 0
428 27978.3 27986.4 14 1 1 0 0 0
429 28037.3 28037.3 14 0 0 0 0 0
430 28086.2 28097.4 16 2 0 0 0 0
431 28144.6 28184.6 17 1 0 0 40 0
4727 28230.1 28236.3 16 0 1 0 0 0
432 28337.1 28345.2 15 1 2 0 0 0
15279 28429.3 28437.4 16 1 0 0 0 0
16049 28475.3 28483.4 17 1 0 0 0 0
435 28526.1 28526.1 17 0 0 0 0 0
436 28586.1 28594.2 17 1 1 0 0 0
437 28656.3 28667.5 19 2 0 0 0 0
14647 28747.6 28747.6 19 0 0 0 0 0
439 28795.7 28803.8 20 1 0 0 0 0
     }
- - - - - -
911283020 {
17162 26471.9 26471.9 3 0 0 0 0 0
14959 26539.9 26539.9 3 0 0 0 0 0
402 26572.0 26572.0 3 0 0 0 0 0
403 26597.6 26607.6 3 0 0 0 10 0
17163 26650.3 26650.3 3 0 0 0 0 0
15848 26695.4 26695.4 3 0 0 0 0 0
406 26729.7 26737.8 4 1 0 0 0 0
14500 26793.2 26813.2 4 0 0 0 20 0
15852 26865.9 26865.9 4 0 0 0 0 0
409 26896.5 26896.5 4 0 0 0 0 0
18047 26985.5 26985.5 4 0 0 0 0 0
17841 27026.0 27026.0 4 0 0 0 0 0
412 27080.9 27080.9 4 0 0 0 0 0
413 27118.4 27138.4 4 0 0 0 20 0
14764 27196.1 27202.3 3 0 1 0 0 0
415 27257.6 27257.6 3 0 0 0 0 0
416 27306.6 27312.8 2 0 1 0 0 0
417 27389.6 27389.6 2 0 0 0 0 0
15185 27423.3 27423.3 2 0 0 0 0 0
16110 27459.5 27459.5 2 0 0 0 0 0
420 27525.8 27525.8 2 0 0 0 0 0
421 27544.7 27544.7 2 0 0 0 0 0
16088 27572.1 27572.1 2 0 0 0 0 0
423 27598.7 27598.7 2 0 0 0 0 0
15364 27731.4 27742.6 2 0 0 0 0 0
425 27830.4 27840.4 2 0 0 0 0 0
15384 27883.0 27883.0 2 0 0 0 0 0
427 27944.1 27944.1 2 0 0 0 0 0
428 28008.1 28008.1 2 0 0 0 0 0
429 28074.4 28074.4 2 0 0 0 0 0
430 28116.4 28116.4 2 0 0 0 0 0
431 28149.8 28184.6 2 0 0 0 0 1
4727 28236.3 28236.3 2 0 0 0 0 0
432 28337.1 28345.2 2 0 0 0 0 0
15279 28429.3 28437.4 2 0 0 0 0 0
16049 28475.3 28483.4 2 0 0 0 0 0
435 28526.1 28526.1 2 0 0 0 0 0
436 28600.5 28600.5 2 0 0 0 0 0
437 28665.6 28667.5 2 0 0 0 0 0
14647 28747.6 28747.6 2 0 0 0 0 0
439 28795.7 28803.8 2 0 0 0 0 0
     }
- - - - - -
910985020 {
