 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
409 26410.0 26416.2 8 0 1 0 0 0
18047 26495.0 26495.0 8 0 0 0 0 0
17841 26531.1 26542.3 10 2 0 0 0 0
412 26593.0 26593.0 10 0 0 0 0 0
413 26621.7 26621.7 10 0 0 0 0 0
14764 26677.3 26685.4 9 1 2 0 0 0
415 26717.6 26717.6 9 0 0 0 0 0
416 26751.4 26758.8 7 0 2 0 0 0
417 26819.0 26819.0 7 0 0 0 0 0
15185 26864.9 26864.9 7 0 0 0 0 0
16110 26908.9 26908.9 7 0 0 0 0 0
420 26988.1 26996.2 8 1 0 0 0 0
421 27028.9 27028.9 8 0 0 0 0 0
16088 27046.9 27055.0 9 1 0 0 0 0
423 27087.7 27087.7 9 0 0 0 0 0
15364 27259.3 27282.9 13 6 2 0 0 0
425 27361.0 27361.0 13 0 0 0 0 0
15384 27400.7 27408.8 13 1 1 0 0 0
427 27455.7 27455.7 13 0 0 0 0 0
428 27516.9 27525.0 13 1 1 0 0 0
429 27565.6 27565.6 13 0 0 0 0 0
430 27604.7 27604.7 13 0 0 0 0 0
431 27652.8 27652.8 13 0 0 0 0 0
4727 27699.4 27707.5 14 1 0 0 0 0
432 27778.5 27786.6 14 1 1 0 0 0
15279 27865.7 27876.9 16 2 0 0 0 0
16049 27912.8 27927.1 19 3 0 0 0 0
435 27962.7 27962.7 19 0 0 0 0 0
436 28023.2 28034.4 20 2 1 0 0 0
437 28113.2 28113.2 20 0 0 0 0 0
14647 28155.2 28163.3 21 1 0 0 0 0
439 28213.2 28213.2 21 0 0 0 0 0
440 28295.3 28303.4 20 1 2 0 0 0
12754 28353.5 28353.5 20 0 0 0 0 0
442 28437.1 28443.3 19 0 1 0 0 0
443 28548.2 28555.6 17 0 2 0 0 0
445 28761.1 28768.5 15 0 2 0 0 0
     }
- - - - - -
911377020 {
402 26418.4 26418.4 8 0 0 0 0 0
403 26445.0 26475.0 8 0 0 0 30 0
17163 26510.4 26510.4 8 0 0 0 0 0
15848 26561.7 26561.7 8 0 0 0 0 0
406 26596.3 26596.3 8 0 0 0 0 0
14500 26638.7 26668.7 10 2 0 0 30 0
15852 26725.1 26725.1 10 0 0 0 0 0
409 26756.0 26767.2 11 2 1 0 0 0
18047 26838.4 26838.4 11 0 0 0 0 0
17841 26885.6 26906.1 16 5 0 0 0 0
412 26962.9 26969.1 15 0 1 0 0 0
413 27001.5 27041.5 15 0 0 0 40 0
14764 27095.3 27103.9 13 1 3 0 0 0
415 27159.1 27159.1 13 0 0 0 0 0
416 27219.6 27230.8 13 2 2 0 0 0
417 27310.6 27310.6 13 0 0 0 0 0
15185 27347.9 27347.9 13 0 0 0 0 0
16110 27386.1 27416.1 13 0 0 0 30 0
420 27468.0 27474.2 12 0 1 0 0 0
421 27490.7 27490.7 12 0 0 0 0 0
16088 27520.1 27531.3 14 2 0 0 0 0
423 27559.2 27559.2 14 0 0 0 0 0
15364 27687.4 27696.0 12 1 3 0 0 0
425 27762.8 27772.8 12 0 0 0 10 0
15384 27810.1 27824.4 14 3 1 0 0 0
427 27856.4 27864.5 15 1 0 0 0 0
428 27916.8 27928.0 16 2 1 0 0 0
429 27972.9 27972.9 16 0 0 0 0 0
430 28008.0 28022.3 19 3 0 0 0 0
431 28073.2 28083.2 19 0 0 0 10 0
4727 28145.4 28153.5 19 1 1 0 0 0
432 28211.0 28222.2 19 2 2 0 0 0
15279 28310.1 28310.1 19 0 0 0 0 0
16049 28348.7 28356.8 20 1 0 0 0 0
435 28389.4 28409.9 25 5 0 0 0 0
436 28469.2 28477.3 25 1 1 0 0 0
437 28556.4 28556.4 25 0 0 0 0 0
14647 28612.8 28612.8 25 0 0 0 0 0
439 28675.9 28684.0 26 1 0 0 0 0
440 28773.9 28791.3 28 4 2 0 0 0
12754 28839.3 28839.3 28 0 0 0 0 0
     }
- - - - - -
911283020 {
17169 26442.5 26442.5 4 0 0 0 0 0
17162 26499.3 26499.3 4 0 0 0 0 0
14959 26591.8 26599.9 5 1 0 0 0 0
402 26637.5 26637.5 5 0 0 0 0 0
403 26667.8 26707.8 6 1 0 0 40 0
17163 26747.1 26747.1 6 0 0 0 0 0
15848 26812.3 26823.5 8 2 0 0 0 0
406 26853.7 26861.8 9 1 0 0 0 0
14500 26913.3 26923.3 9 0 0 0 10 0
15852 26968.9 26968.9 9 0 0 0 0 0
409 27002.3 27008.5 8 0 1 0 0 0
18047 27085.2 27085.2 8 0 0 0 0 0
17841 27143.5 27143.5 8 0 0 0 0 0
412 27193.0 27193.0 8 0 0 0 0 0
413 27234.1 27254.1 8 0 0 0 20 0
14764 27316.6 27322.8 7 0 1 0 0 0
415 27364.2 27364.2 7 0 0 0 0 0
416 27407.9 27414.1 6 0 1 0 0 0
417 27473.9 27473.9 6 0 0 0 0 0
15185 27515.1 27515.1 6 0 0 0 0 0
16110 27557.0 27557.0 6 0 0 0 0 1
420 27604.4 27615.6 8 2 0 0 0 0
421 27635.9 27635.9 8 0 0 0 0 0
16088 27653.2 27661.3 9 1 0 0 0 0
423 27702.4 27702.4 9 0 0 0 0 0
15364 27811.2 27819.3 8 1 2 0 0 0
425 27881.1 27881.1 8 0 0 0 0 0
15384 27922.4 27930.5 9 1 0 0 0 0
427 27961.8 27961.8 9 0 0 0 0 0
428 28011.1 28019.2 10 1 0 0 0 0
429 28063.1 28063.1 10 0 0 0 0 0
430 28098.9 28098.9 10 0 0 0 0 0
431 28146.4 28156.4 10 0 0 0 10 0
4727 28206.9 28206.9 10 0 0 0 0 0
432 28286.4 28292.6 9 0 1 0 0 0
15279 28375.4 28375.4 9 0 0 0 0 0
16049 28410.8 28410.8 9 0 0 0 0 0
435 28457.5 28457.5 9 0 0 0 0 0
436 28508.3 28508.3 9 0 0 0 0 0
437 28582.5 28582.5 9 0 0 0 0 0
14647 28650.0 28650.0 9 0 0 0 0 0
439 28695.1 28695.1 9 0 0 0 0 0
440 28773.9 28791.3 8 0 1 0 0 0
12754 28839.3 28839.3 8 0 0 0 0 0
     }
- - - - - -
910985020 {
390 26403.5 26403.5 1 0 0 0 0 0
391 26428.3 26428.3 1 0 0 0 0 0
14956 26483.1 26494.3 3 2 0 0 0 0
393 26535.3 26535.3 3 0 0 0 0 0
394 26556.3 26556.3 3 0 0 0 0 0
395 26588.0 26598.0 3 0 0 0 10 0
396 26630.2 26630.2 3 0 0 0 0 0
397 26697.6 26705.7 4 1 0 0 0 0
17169 26763.7 26763.7 4 0 0 0 0 0
17162 26816.5 26824.6 5 1 0 0 0 0
14959 26917.9 26924.1 4 0 1 0 0 0
402 26962.4 26962.4 4 0 0 0 0 0
403 26987.7 27027.7 4 0 0 0 40 0
17163 27065.1 27065.1 4 0 0 0 0 0
15848 27118.4 27118.4 4 0 0 0 0 0
406 27160.5 27166.7 3 0 1 0 0 0
14500 27237.8 27237.8 3 0 0 0 0 1
15852 27298.9 27307.0 4 1 0 0 0 0
409 27339.5 27347.6 5 1 0 0 0 0
18047 27417.5 27417.5 5 0 0 0 0 0
17841 27490.0 27501.2 7 2 0 0 0 0
412 27561.6 27561.6 7 0 0 0 0 0
413 27597.1 27637.1 7 0 0 0 40 0
14764 27695.7 27703.8 7 1 1 0 0 0
415 27767.6 27767.6 7 0 0 0 0 0
416 27813.6 27821.7 7 1 1 0 0 0
417 27884.7 27892.8 8 1 0 0 0 0
15185 27934.5 27934.5 8 0 0 0 0 0
16110 27973.3 28003.3 7 0 1 0 30 0
420 28064.8 28071.0 6 0 1 0 0 0
421 28095.8 28103.9 7 1 0 0 0 0
16088 28128.6 28128.6 7 0 0 0 0 0
423 28164.2 28164.2 7 0 0 0 0 0
15364 28299.2 28313.5 8 3 2 0 0 0
425 28374.1 28374.1 8 0 0 2 0 1
15384 28407.9 28416.0 9 1 0 0 0 0
427 28458.7 28473.0 12 3 0 0 0 0
428 28530.8 28537.0 11 0 1 0 0 0
429 28587.9 28605.3 15 4 0 0 0 0
430 28643.1 28643.1 15 0 0 0 0 0
431 28685.2 28685.2 15 0 0 0 0 0
4727 28741.1 28752.3 16 2 1 0 0 0
432 28845.3 28853.4 16 1 1 0 0 0
     }
- - - - - -
911298020 {
386 26460 26460 0 0 0 0 0 0
388 26505.1 26513.2 1 1 0 0 0 0
389 26542.1 26542.1 1 0 0 0 0 0
390 26574.9 26614.9 1 0 0 0 40 0
391 26632.1 26632.1 1 0 0 0 0 0
14956 26702.6 26716.9 4 3 0 0 0 0
393 26751.3 26751.3 4 0 0 0 0 0
394 26766.2 26774.3 5 1 0 0 0 0
395 26807.9 26807.9 5 0 0 0 0 1
396 26836.0 26836.0 5 0 0 0 0 0
397 26879.4 26879.4 5 0 0 0 0 0
17169 26937.8 26937.8 5 0 0 0 0 0
17162 27012.0 27012.0 5 0 0 0 0 0
14959 27086.1 27094.2 6 1 0 0 0 0
402 27137.0 27137.0 6 0 0 0 0 0
