 stop_id,  arr_t,  dep_t,  bus_load,  pick_count,  drop_count,  denied_count,  hold_sec,  skip 
911214020 {
18047 26461.0 26461.0 6 0 0 0 0 0
17841 26496.6 26496.6 6 0 0 0 0 0
412 26541.5 26541.5 6 0 0 0 0 0
413 26576.6 26576.6 6 0 0 0 0 0
14764 26619.7 26625.9 5 0 1 0 0 0
415 26677.9 26677.9 5 0 0 0 0 0
416 26708.7 26714.9 4 0 1 0 0 0
417 26763.9 26763.9 4 0 0 0 0 0
15185 26816.2 26824.3 5 1 0 0 0 0
16110 26873.7 26873.7 5 0 0 0 0 0
420 26928.0 26939.2 7 2 0 0 0 0
421 26968.8 26968.8 7 0 0 0 0 0
16088 26994.0 26994.0 7 0 0 0 0 0
423 27020.6 27028.7 8 1 0 0 0 0
15364 27153.6 27167.9 9 3 2 0 0 0
425 27246.6 27254.7 10 1 0 0 0 0
15384 27285.0 27296.2 12 2 0 0 0 0
427 27335.8 27335.8 12 0 0 0 0 0
428 27386.5 27392.7 11 0 1 0 0 0
429 27435.6 27435.6 11 0 0 0 0 0
430 27482.6 27482.6 11 0 0 0 0 0
431 27542.1 27550.2 12 1 0 0 0 0
4727 27605.3 27605.3 12 0 0 0 0 0
432 27684.8 27692.9 12 1 1 0 0 0
15279 27784.8 27784.8 12 0 0 0 0 0
16049 27816.0 27824.1 13 1 0 0 0 0
435 27854.6 27860.8 12 0 1 0 0 0
436 27926.3 27926.3 12 0 0 0 0 0
437 28001.9 28001.9 12 0 0 0 0 0
14647 28075.4 28075.4 12 0 0 0 0 0
439 28131.5 28142.7 14 2 0 0 0 0
440 28208.9 28217.0 14 1 1 0 0 0
12754 28261.0 28261.0 14 0 0 0 0 0
442 28322.8 28330.9 14 1 1 0 0 0
443 28414.4 28425.6 14 2 2 0 0 0
445 28626.2 28633.6 12 0 2 0 0 0
446 28722.8 28730.2 10 0 2 0 0 0
18122 28839.3 28847.4 10 1 1 0 0 0
     }
- - - - - -
911377020 {
17163 26434.3 26434.3 4 0 0 0 0 0
15848 26491.5 26491.5 4 0 0 0 0 0
406 26525.2 26525.2 4 0 0 0 0 0
14500 26573.0 26583.0 5 1 0 0 10 0
15852 26631.6 26631.6 5 0 0 0 0 0
409 26660.6 26668.7 6 1 0 0 0 0
18047 26727.8 26727.8 6 0 0 0 0 0
17841 26767.3 26767.3 6 0 0 0 0 0
412 26838.7 26838.7 6 0 0 0 0 0
413 26869.5 26899.5 6 0 0 0 30 0
14764 26952.8 26960.9 6 1 1 0 0 0
415 27005.6 27005.6 6 0 0 0 0 0
416 27059.6 27067.7 6 1 1 0 0 0
417 27116.2 27127.4 8 2 0 0 0 0
15185 27168.0 27168.0 8 0 0 0 0 0
16110 27219.1 27239.1 8 0 0 0 20 0
420 27292.6 27306.9 10 3 1 0 0 0
421 27331.1 27331.1 10 0 0 0 0 0
16088 27355.5 27363.6 11 1 0 0 0 0
423 27387.0 27387.0 11 0 0 0 0 0
15364 27484.0 27495.2 10 2 3 0 0 0
