boarding_stop,alighting_stop,arrival_time,times_denied,route_id,boarding_time,trip_id,alighting_time
15461,3804,25317.609056223482,0,81,25347.345501421572,29414020,26654.200149867538
4941,3804,25034.692101152134,0,81,25497.071158784067,29414020,26654.200149867538
14102,3753,24118.231310540337,0,81,25142.17845882666,43223020,26678.741006854278
18607,3753,24874.704196948904,0,81,25806.58321849175,43223020,26678.741006854278
3744,3753,25602.519025172158,0,81,26200.562508538565,43223020,26678.741006854278
3750,3753,26294.25550247567,0,81,26539.068932741848,43223020,26678.741006854278
14102,3746,25221.293435081876,0,81,25470.84538887046,4712020,26678.799114025896
14102,3746,25391.230497903834,0,81,25470.84538887046,4712020,26678.799114025896
18106,3746,26277.681938752925,0,81,26354.80773314763,4712020,26678.799114025896
3741,3746,26158.879836746488,0,81,26393.890497469405,4712020,26678.799114025896
3741,3746,26178.007896789954,0,81,26393.890497469405,4712020,26678.799114025896
3741,3746,26350.752434102826,0,81,26393.890497469405,4712020,26678.799114025896
3742,3746,26390.062635509297,0,81,26446.54898688406,4712020,26678.799114025896
3744,3746,26405.655300724065,0,81,26528.067968631498,4712020,26678.799114025896
3744,3746,26457.93261873793,0,81,26528.067968631498,4712020,26678.799114025896
3749,3752,26496.679332979304,0,81,26587.006739709203,43965020,26711.860551754377
4947,3805,25312.697560637313,0,81,25671.794313802497,29414020,26719.23015838556
3741,3747,26309.206120968378,0,81,26393.890497469405,4712020,26743.912211148
14102,3746,25504.832270772073,0,81,25696.244913815608,4552020,26747.659473563235
14102,3746,25562.20158429789,0,81,25696.244913815608,4552020,26747.659473563235
17475,3746,26056.362847350367,0,81,26231.11188929133,4552020,26747.659473563235
3742,3746,26564.283242137662,0,81,26575.496298774833,4552020,26747.659473563235
3743,3746,26514.007199452688,0,81,26600.321716134793,4552020,26747.659473563235
3746,3755,25772.353982737794,0,81,26317.05408452109,43223020,26769.763713903714
3814,17133,25724.478832451037,0,81,26674.23215171458,8564020,26796.649915164635
3741,3756,24720.738265540385,0,81,25999.35930942622,43223020,26864.86061968014
3741,3756,25861.371765900276,0,81,25999.35930942622,43223020,26864.86061968014
3746,3756,25915.798215822782,0,81,26317.05408452109,43223020,26864.86061968014
3749,3756,26091.346399391325,0,81,26484.635207014202,43223020,26864.86061968014
3752,3756,26222.0595784431,0,81,26623.74537350922,43223020,26864.86061968014
3752,3756,26516.49926155788,0,81,26623.74537350922,43223020,26864.86061968014
3776,3788,25233.049236530627,0,81,26010.39348831422,34233020,26872.373773418785
4943,3807,24889.095217440077,0,81,25577.998813074086,29414020,26873.455010633003
3787,3818,25043.203452238242,0,81,25061.918335389328,8564020,26877.489319753407
14582,4941,26483.684167291507,0,81,26611.01038373621,6934020,26879.672387633218
15461,4941,26362.329186628955,0,81,26658.47300467338,6934020,26879.672387633218
14102,3756,25491.87067369389,0,81,25496.080691440824,43965020,26892.52104767722
18393,17603,25489.013662806436,0,81,26289.803192337382,34233020,26908.051315172754
4945,17603,25963.44788690954,0,81,26598.29868192111,34233020,26908.051315172754
14102,3750,25504.07965022567,0,81,25696.244913815608,4552020,26946.071394276387
3746,17249,26371.077653425156,0,81,26373.033290511576,43223020,26985.271555781335
4941,17604,26264.74165151723,0,81,26434.526217950635,34233020,27008.678238819703
4941,17604,26270.98428946081,0,81,26434.526217950635,34233020,27008.678238819703
3787,17604,25882.17854184569,0,81,26828.51438446279,34233020,27008.678238819703
3750,3759,26477.28283322988,0,81,26539.068932741848,43223020,27021.27445119357
14102,18106,25956.816852006184,0,81,26023.438223709636,4487020,27073.106267187788
14102,18106,25964.500986789008,0,81,26023.438223709636,4487020,27073.106267187788
3737,18106,26592.97029990991,0,81,26823.93196246155,4487020,27073.106267187788
3745,3760,25459.10164297569,0,81,26264.494919549994,43223020,27080.697846282732
3749,3760,25522.97034975987,0,81,26484.635207014202,43223020,27080.697846282732
3753,3760,25948.46462946551,0,81,26678.741006854278,43223020,27080.697846282732
3755,3760,26565.89739311873,0,81,26769.763713903714,43223020,27080.697846282732
17245,3810,26159.23790085229,0,81,26272.330768813696,29414020,27101.382031096007
18107,3810,26634.3417542739,0,81,26824.974449070134,29414020,27101.382031096007
3739,3741,26931.942608331105,0,81,26945.78989479858,4487020,27117.329771253862
3774,17038,24006.28094522411,0,81,24321.0,8564020,27146.575759954107
3776,17038,24044.598520238116,0,81,24418.354811280118,8564020,27146.575759954107
4947,17038,24832.104584086374,0,81,24917.88932222152,8564020,27146.575759954107
3794,17038,24695.246456513938,0,81,25387.42224156015,8564020,27146.575759954107
3804,17038,25348.371163551143,0,81,25880.437552366966,8564020,27146.575759954107
3804,17038,25578.25859241457,0,81,25880.437552366966,8564020,27146.575759954107
3807,17038,25656.720697931865,0,81,26228.02109436885,8564020,27146.575759954107
3808,17038,25556.688994701537,0,81,26255.96068133327,8564020,27146.575759954107
3809,17038,25905.928494080537,0,81,26358.76902263908,8564020,27146.575759954107
3809,17038,26196.62893343159,0,81,26358.76902263908,8564020,27146.575759954107
3810,17038,26207.40064766148,0,81,26473.968220870527,8564020,27146.575759954107
3753,3755,27056.040831472426,0,81,27060.64294961085,4552020,27163.411662148555
3746,17606,25767.094403809075,0,81,26317.05408452109,43223020,27190.680856486888
4941,3794,25639.700139950386,0,81,26434.526217950635,34233020,27191.96943813118
17604,3794,26637.5427524681,0,81,27008.678238819703,34233020,27191.96943813118
3756,3762,25802.05358109119,0,81,26864.86061968014,43223020,27227.80134417397
14582,3813,24737.02936917806,0,81,25298.96599860481,29414020,27228.989671299587
14102,3756,25578.69023204651,0,81,25696.244913815608,4552020,27239.103581958225
3726,3756,25420.66937286249,0,81,25541.21718837407,4712020,27298.850696946527
3776,4941,26731.898307570485,0,81,26993.0,18412020,27304.76028973903
4941,14102,24714.626687912663,0,81,24755.28439928538,8564020,27313.52171071305
3807,14102,25929.446887591785,0,81,26228.02109436885,8564020,27313.52171071305
3808,14102,26155.361796986166,0,81,26255.96068133327,8564020,27313.52171071305
3813,14102,25596.62276327301,0,81,26634.356232717877,8564020,27313.52171071305
3820,14102,26828.281435817702,0,81,26961.61043061892,8564020,27313.52171071305
17038,14102,26122.625996414798,0,81,27146.575759954107,8564020,27313.52171071305
17038,14102,26910.18881238294,0,81,27146.575759954107,8564020,27313.52171071305
3744,3765,26019.18862346683,0,81,26200.562508538565,43223020,27326.10010020414
3748,3765,25408.219885439874,0,81,26435.941573574783,43223020,27326.10010020414
4943,17603,26797.358189542076,0,81,26944.91304860787,6934020,27336.766932482424
3774,17604,25947.7495505522,0,81,26422.0,6934020,27435.79549638437
3776,17604,26157.485141839737,0,81,26509.243460071957,6934020,27435.79549638437
