step,score,eps
21,-4.966688801231713,0.8
48,-7.745445334496038,0.7983000000000002
76,-5.365371927332301,0.7955000000000005
103,-5.212231986094251,0.7928000000000008
129,-5.151444429256772,0.7902000000000011
149,-2.9795111089514363,0.7882000000000013
176,-6.841358681022376,0.7855000000000016
203,-6.35866478162864,0.7828000000000019
227,-7.945394008426575,0.7804000000000022
255,-7.03779619673286,0.7776000000000025
279,-6.109516182439352,0.7752000000000028
300,-10.59025228387865,0.773100000000003
321,-7.14482355413527,0.7710000000000032
344,-3.3650536845649155,0.7687000000000035
377,-6.318389860104619,0.7654000000000039
398,-5.881471758202538,0.7633000000000041
417,-4.3778749048051955,0.7614000000000043
441,-6.722108817019782,0.7590000000000046
469,-4.970097174823289,0.7562000000000049
496,-8.19525247347537,0.7535000000000052
508,-1.434664155118253,0.7523000000000053
533,-4.631679650401385,0.7498000000000056
557,-7.918612175848389,0.7474000000000058
585,-7.707721150924555,0.7446000000000061
608,-7.438029471871014,0.7423000000000064
630,-3.832144596238054,0.7401000000000066
659,-11.254396290955388,0.737200000000007
690,-7.548943979446728,0.7341000000000073
715,-7.316582073423192,0.7316000000000076
738,-5.8674704747856445,0.7293000000000078
769,-8.984244717737528,0.7262000000000082
793,-3.888757607460952,0.7238000000000084
824,-6.332162977214687,0.7207000000000088
851,-6.385779637609811,0.7180000000000091
882,-8.6563244376287,0.7149000000000094
909,-5.070924732836859,0.7122000000000097
937,-5.873727173508067,0.70940000000001
962,-6.313034184157725,0.7069000000000103
981,-3.598582941485156,0.7050000000000105
1005,-6.982084510348969,0.7026000000000108
1033,-7.892389572758001,0.6998000000000111
1055,-7.092451006533343,0.6976000000000113
1079,-6.074234487656192,0.6952000000000116
1103,-4.123475453859789,0.6928000000000119
1128,-4.427890581880885,0.6903000000000121
1152,-5.13039815418209,0.6879000000000124
1179,-4.7456196708876215,0.6852000000000127
1205,-7.357914555172791,0.682600000000013
1217,-3.3637270719627756,0.6814000000000131
1241,-6.543986216851335,0.6790000000000134
1269,-9.448176300896371,0.6762000000000137
1291,-7.385911022977246,0.6740000000000139
1317,-5.110723821977002,0.6714000000000142
1339,-5.108357271322267,0.6692000000000144
1369,-7.129039824408073,0.6662000000000148
1398,-6.954916481042644,0.6633000000000151
1426,-7.078841946529753,0.6605000000000154
1450,-4.065149830200721,0.6581000000000157
1474,-4.513968561470925,0.6557000000000159
1496,-2.77595926655511,0.6535000000000162
1523,-4.5127664836824595,0.6508000000000165
1546,-8.50327638464426,0.6485000000000167
1573,-4.837125440109574,0.645800000000017
1597,-5.402641644840774,0.6434000000000173
1622,-8.186787640828056,0.6409000000000176
1644,-4.605772766483382,0.6387000000000178
1670,-1.6455526528361184,0.6361000000000181
1703,-10.02452341544057,0.6328000000000185
1731,-6.593076231857052,0.6300000000000188
1762,-8.251122046375778,0.6269000000000191
1782,-4.2961109431818745,0.6249000000000193
1808,-6.123491672377818,0.6223000000000196
1831,-5.573499130141602,0.6200000000000199
1857,-9.536564352989187,0.6174000000000202
1882,-4.739987659428856,0.6149000000000204
1912,-5.474450912127889,0.6119000000000208
1934,-8.836755838757792,0.609700000000021
1962,-8.759332765394973,0.6069000000000213
1987,-7.306322642973134,0.6044000000000216
2015,-6.3908295142103775,0.6016000000000219
