boarding_stop,alighting_stop,arrival_time,times_denied,boarding_time,trip_id,alighting_time
17603,3804,21600.788064944965,0,22263.996129348674,41321020,22827.928747474223
17246,3804,22096.492359838296,0,22430.317685933143,41321020,22827.928747474223
3773,3794,21646.73586321812,0,22080.0,19931020,22844.634199876942
3773,3794,21935.09867933964,0,22080.0,19931020,22844.634199876942
3788,3794,22476.102234304562,0,22612.452154270064,19931020,22844.634199876942
17603,3794,22332.05567211381,0,22679.782010999814,19931020,22844.634199876942
17603,3794,22499.779816992577,0,22679.782010999814,19931020,22844.634199876942
17603,3794,22531.9325556005,0,22679.782010999814,19931020,22844.634199876942
3791,3794,22644.34348413107,0,22718.874137490948,19931020,22844.634199876942
3791,3794,22695.30198741612,0,22718.874137490948,19931020,22844.634199876942
3802,3805,21990.186958965925,0,22716.728944584862,41321020,22905.079109127677
3804,3805,22611.262267904945,0,22827.928747474223,41321020,22905.079109127677
3804,3805,22612.06088898419,0,22827.928747474223,41321020,22905.079109127677
3804,18107,22251.31484409815,0,22827.928747474223,41321020,22946.210514985054
3788,3809,20357.323920738254,0,22224.30420760791,41321020,23087.54496314714
3794,3809,21864.890999834468,0,22460.15057348667,41321020,23087.54496314714
17245,3809,20970.456705300032,0,22571.575614859543,41321020,23087.54496314714
18352,3809,21694.98522494049,0,22596.76952722954,41321020,23087.54496314714
3807,3809,22533.741176914675,0,22991.10135620846,41321020,23087.54496314714
3808,3809,21960.534305278594,0,23042.323107296586,41321020,23087.54496314714
3808,3809,22029.192248622105,0,23042.323107296586,41321020,23087.54496314714
3808,3809,22229.305639056456,0,23042.323107296586,41321020,23087.54496314714
4941,3802,21974.945135270147,0,22340.442648110835,19931020,23106.16893833298
17246,3810,22421.563220358887,0,22430.317685933143,41321020,23137.93474008473
3805,3810,21098.55191325306,0,22905.079109127677,41321020,23137.93474008473
3809,3810,22511.66662536288,0,23087.54496314714,41321020,23137.93474008473
3777,4941,22776.250175060115,0,22905.32582120203,25444020,23172.810914080354
14582,4941,22562.373295867877,0,22965.65758351595,25444020,23172.810914080354
14582,4941,22645.40674385262,0,22965.65758351595,25444020,23172.810914080354
14582,4941,22815.080871717128,0,22965.65758351595,25444020,23172.810914080354
14582,4941,22852.730965870727,0,22965.65758351595,25444020,23172.810914080354
15461,4941,22414.416244617205,0,23008.577514828765,25444020,23172.810914080354
15461,4941,22981.346331105055,0,23008.577514828765,25444020,23172.810914080354
3791,3811,21096.982354539363,0,22372.592564135288,41321020,23185.837310192524
15931,3811,21032.694526761505,0,22641.035806416643,41321020,23185.837310192524
3804,3811,22290.266742052114,0,22827.928747474223,41321020,23185.837310192524
3773,3804,21628.682709817367,0,22080.0,19931020,23203.39200371191
3773,3804,21721.56116283976,0,22080.0,19931020,23203.39200371191
3811,3812,21801.568534144662,0,23185.837310192524,41321020,23242.838672714734
3795,18107,22569.609223705233,0,22883.911435351853,19931020,23285.87295211112
3801,18107,22874.856211983577,0,23062.05256751622,19931020,23285.87295211112
3811,3815,22367.83933110592,0,23185.837310192524,41321020,23343.52738453637
3811,3815,22540.827894189493,0,23185.837310192524,41321020,23343.52738453637
17245,3816,20553.62100796621,0,22571.575614859543,41321020,23381.609996989362
18352,3816,20079.92236724676,0,22596.76952722954,41321020,23381.609996989362
3805,3816,20597.894225243657,0,22905.079109127677,41321020,23381.609996989362
3814,3816,21140.153704365097,0,23315.49552724426,41321020,23381.609996989362
3773,3809,21787.13129527478,0,22080.0,19931020,23392.317076421394
3804,3809,23125.167277244695,0,23203.39200371191,19931020,23392.317076421394
3808,3809,23110.103043603027,0,23352.485563551836,19931020,23392.317076421394
3810,3818,22089.282939437904,0,23137.93474008473,41321020,23441.291881866742
4941,17247,22863.264877386777,0,23172.810914080354,25444020,23455.456430953436
3809,3810,23298.252234923402,0,23392.317076421394,19931020,23456.56306685156
3809,3810,23307.229074254225,0,23392.317076421394,19931020,23456.56306685156
3809,3810,23336.859622093958,0,23392.317076421394,19931020,23456.56306685156
3794,3821,19816.778021961676,0,22460.15057348667,41321020,23546.739909188607
3807,3823,21668.800389466516,0,22991.10135620846,41321020,23584.092387194647
4941,17603,22766.80536038863,0,23172.810914080354,25444020,23601.31385020812
3773,3815,21701.515273920057,0,22080.0,19931020,23629.7962451078
3820,17038,23492.34702888234,0,23511.2104286284,41321020,23634.779717105397
3776,4941,23031.148715861364,0,23334.744085047358,24619020,23647.959433328877
3776,4941,23123.585202538903,0,23334.744085047358,24619020,23647.959433328877
3777,4941,23116.664643426517,0,23363.578874338797,24619020,23647.959433328877
14582,4941,23231.18331737888,0,23400.88506067141,24619020,23647.959433328877
18393,4941,23333.739211889657,0,23515.606191208713,24619020,23647.959433328877
3773,14102,20683.651904939867,0,21480.0,41321020,23651.047484144146
4943,17604,22904.417181721627,0,23256.841533676015,25444020,23668.988194861464
4947,17604,23001.848538226517,0,23337.092028050818,25444020,23668.988194861464
3776,3816,21857.31386180011,0,22148.74258400298,19931020,23670.2630431326
4945,3816,22055.23581319693,0,22434.043773442467,19931020,23670.2630431326
17247,17246,23118.158937693028,0,23455.456430953436,25444020,23784.405657758773
3773,3794,22132.48780342864,0,22680.0,25444020,23863.01538174791
3773,3794,22236.98613827597,0,22680.0,25444020,23863.01538174791
3773,3794,22379.670881359492,0,22680.0,25444020,23863.01538174791
3773,3794,22579.143065654258,0,22680.0,25444020,23863.01538174791
3773,3794,22579.424083811,0,22680.0,25444020,23863.01538174791
3773,3794,22642.74396127367,0,22680.0,25444020,23863.01538174791
3773,3794,22678.402650862172,0,22680.0,25444020,23863.01538174791
3776,3794,22766.673271075175,0,22874.666349373972,25444020,23863.01538174791
17247,3794,23181.388667706302,0,23455.456430953436,25444020,23863.01538174791
17247,3794,23207.804943375897,0,23455.456430953436,25444020,23863.01538174791
3787,3794,23274.817544493042,0,23497.396826379732,25444020,23863.01538174791
3788,3794,22690.54756473239,0,23516.156021116072,25444020,23863.01538174791
3788,3794,23409.198193231015,0,23516.156021116072,25444020,23863.01538174791
17603,3794,23415.330813264885,0,23601.31385020812,25444020,23863.01538174791
17604,3794,23134.503600021937,0,23668.988194861464,25444020,23863.01538174791
17604,3794,23376.096466406107,0,23668.988194861464,25444020,23863.01538174791
17604,3794,23427.188567721427,0,23668.988194861464,25444020,23863.01538174791
3791,3794,22961.27952254104,0,23701.01411861858,25444020,23863.01538174791
3791,3794,23312.323547815144,0,23701.01411861858,25444020,23863.01538174791
17246,3794,23046.222268177986,0,23784.405657758773,25444020,23863.01538174791
4941,17247,23308.989810179515,0,23647.959433328877,24619020,23917.87903749324
3773,3788,22857.956286820354,0,23220.0,24619020,24010.062977470818
15461,3788,23065.45937646077,0,23437.027647978975,24619020,24010.062977470818
4943,3788,23720.977932531332,0,23728.16134809237,24619020,24010.062977470818
4941,17604,23387.890493944782,0,23647.959433328877,24619020,24170.930884215446
3773,3791,23222.36782544043,0,23229.577623545167,24619020,24199.917584880455
3791,17246,24118.931623166623,0,24199.917584880455,24619020,24257.020375379914
3795,3802,23066.936683096945,0,23952.816923933755,25444020,24277.428006732032
18352,3802,23787.086333949832,0,24022.3037093587,25444020,24277.428006732032
4941,3803,23031.935808794613,0,23172.810914080354,25444020,24313.763386920862
17604,3803,22948.811252616186,0,23668.988194861464,25444020,24313.763386920862
3773,3794,22918.310593094484,0,23220.0,24619020,24338.641592929736
3774,3794,22904.46813053683,0,23247.577623545167,24619020,24338.641592929736
17603,3794,23673.136792680703,0,24077.042316532195,24619020,24338.641592929736
17603,3794,23762.161573392175,0,24077.042316532195,24619020,24338.641592929736
17604,3794,23687.377492815194,0,24170.930884215446,24619020,24338.641592929736
3791,3794,23907.173441435745,0,24199.917584880455,24619020,24338.641592929736
3792,3794,23846.003104600124,0,24229.385787131407,24619020,24338.641592929736
3773,3804,22197.177464765475,0,22680.0,25444020,24359.954401949388
4941,3804,22959.052254391343,0,23172.810914080354,25444020,24359.954401949388
4947,3804,22500.37433278556,0,23337.092028050818,25444020,24359.954401949388
17247,3804,23114.606455686404,0,23455.456430953436,25444020,24359.954401949388
3794,3804,23410.809318252428,0,23863.01538174791,25444020,24359.954401949388
3794,3804,23511.79918460657,0,23863.01538174791,25444020,24359.954401949388
3794,3804,23728.998867799924,0,23863.01538174791,25444020,24359.954401949388
3795,3804,23280.610880425156,0,23952.816923933755,25444020,24359.954401949388
3788,3795,23532.402073874055,0,24010.062977470818,24619020,24384.130881401717
3791,17245,23721.07014264978,0,24199.917584880455,24619020,24417.193537069186
17603,3804,23921.523191775665,0,24077.042316532195,24619020,24698.236160063556
3794,3804,23990.776120382474,0,24338.641592929736,24619020,24698.236160063556
17245,3804,24273.580656446728,0,24417.193537069186,24619020,24698.236160063556
3792,3809,23551.5995274894,0,23740.871361628277,25444020,24716.21163729259
17246,3809,22798.062412941897,0,23784.405657758773,25444020,24716.21163729259
3803,3809,23955.264633262166,0,24313.763386920862,25444020,24716.21163729259
3804,3809,24280.266096819836,0,24359.954401949388,25444020,24716.21163729259
3776,4941,23789.81750577267,0,24409.458181698992,8564020,24746.00924479781
18393,4941,24387.506111204137,0,24609.815959374577,8564020,24746.00924479781
3801,3810,23772.500051406638,0,24213.859928461137,25444020,24755.302778369718
3804,3810,23617.224862919218,0,24359.954401949388,25444020,24755.302778369718
18107,3810,24301.517956416577,0,24498.513676605467,25444020,24755.302778369718
3808,3810,24282.094379507074,0,24621.117587868426,25444020,24755.302778369718
4947,3807,23612.466814006948,0,23823.57770413828,24619020,24834.081059945685
3804,3813,24225.815762457536,0,24359.954401949388,25444020,24866.80181790814
3794,3808,24247.882476075803,0,24338.641592929736,24619020,24878.367007853794
3775,3815,22196.42445297582,0,22804.122379430773,25444020,24957.782617403955
3773,3816,22662.377016597493,0,22680.0,25444020,25003.055215379838
18352,3816,23834.10528417573,0,24022.3037093587,25444020,25003.055215379838
15931,3816,24063.404735700504,0,24109.51552856262,25444020,25003.055215379838
3804,3816,23573.9497281992,0,24359.954401949388,25444020,25003.055215379838
18107,3816,23974.155507344567,0,24498.513676605467,25444020,25003.055215379838
3812,3816,23608.784966377814,0,24838.3640826306,25444020,25003.055215379838
17247,3810,23881.459245723912,0,23917.87903749324,24619020,25033.33583343906
3787,3810,23626.54689862502,0,23956.76653485723,24619020,25033.33583343906
17603,3810,23625.37170198479,0,24077.042316532195,24619020,25033.33583343906
3795,3810,24090.871014313176,0,24384.130881401717,24619020,25033.33583343906
3803,17133,23814.75930460652,0,24313.763386920862,25444020,25055.241098779625
3809,3818,24615.540242279894,0,24716.21163729259,25444020,25089.120543444653
3773,3788,23533.17837075188,0,24300.0,8564020,25132.802753215135
4945,3788,24559.25510528998,0,24868.692344168172,8564020,25132.802753215135
14582,17603,23967.61506705894,0,24517.16315119332,8564020,25220.82693774354
15461,17603,23909.976113925783,0,24543.715468026814,8564020,25220.82693774354
3773,3823,22139.038075750424,0,22680.0,25444020,25275.933071546995
3816,3823,24654.46482169097,0,25003.055215379838,25444020,25275.933071546995
15461,17604,23571.647353456938,0,24543.715468026814,8564020,25297.625861116685
3804,17038,23488.19664709138,0,24359.954401949388,25444020,25331.865155904932
3805,17038,24134.957179156187,0,24423.202646062935,25444020,25331.865155904932
18107,17038,23933.98861505114,0,24498.513676605467,25444020,25331.865155904932
18107,17038,24331.74602601733,0,24498.513676605467,25444020,25331.865155904932
3808,17038,24173.31324950504,0,24621.117587868426,25444020,25331.865155904932
3808,17038,24429.52649588993,0,24621.117587868426,25444020,25331.865155904932
3809,17038,23770.216551197896,0,24716.21163729259,25444020,25331.865155904932
3809,17038,24512.237809270664,0,24716.21163729259,25444020,25331.865155904932
3809,17038,24542.17516151943,0,24716.21163729259,25444020,25331.865155904932
3810,17038,24010.67856094498,0,24755.302778369718,25444020,25331.865155904932
3810,17038,24181.544260804265,0,24755.302778369718,25444020,25331.865155904932
3810,17038,24327.74625872284,0,24755.302778369718,25444020,25331.865155904932
3815,17038,24195.586309516602,0,24957.782617403955,25444020,25331.865155904932
3818,17038,24034.686486476145,0,25089.120543444653,25444020,25331.865155904932
3821,17038,24417.322631329782,0,25198.59068402129,25444020,25331.865155904932
3802,3816,24603.23364520484,0,24604.040768074537,24619020,25359.80276464794
3804,3816,24473.446434894675,0,24698.236160063556,24619020,25359.80276464794
3804,3816,24522.831109670806,0,24698.236160063556,24619020,25359.80276464794
3810,3816,25038.236391803573,0,25047.2716142606,24619020,25359.80276464794
3775,3792,23715.513468645524,0,24354.84069576078,8564020,25377.76619994878
3808,14102,24580.08208062718,0,24621.117587868426,25444020,25381.73460526818
3812,14102,24682.36499996551,0,24838.3640826306,25444020,25381.73460526818
3815,14102,23858.734759850457,0,24957.782617403955,25444020,25381.73460526818
17038,14102,24254.177429753647,0,25331.865155904932,25444020,25381.73460526818
17038,14102,24405.696958423643,0,25331.865155904932,25444020,25381.73460526818
17038,14102,24881.906977296727,0,25331.865155904932,25444020,25381.73460526818
17038,14102,24902.388619080295,0,25331.865155904932,25444020,25381.73460526818
3773,3794,23638.235175238322,0,24300.0,8564020,25542.346991710132
3773,3794,24189.341394649182,0,24300.0,8564020,25542.346991710132
3773,3794,24319.51233742915,0,24319.84069576078,8564020,25542.346991710132
3775,3794,23332.26679777678,0,24354.84069576078,8564020,25542.346991710132
3775,3794,23378.399041317633,0,24354.84069576078,8564020,25542.346991710132
3775,3794,24076.016480332113,0,24354.84069576078,8564020,25542.346991710132
3776,3794,24075.50730174656,0,24409.458181698992,8564020,25542.346991710132
3788,3794,24045.305773468393,0,25132.802753215135,8564020,25542.346991710132
3788,3794,24513.549659199904,0,25132.802753215135,8564020,25542.346991710132
3788,3794,24537.895429515404,0,25132.802753215135,8564020,25542.346991710132
3788,3794,24622.732536305408,0,25132.802753215135,8564020,25542.346991710132
17603,3794,24161.618699323237,0,25220.82693774354,8564020,25542.346991710132
17603,3794,24553.860679020552,0,25220.82693774354,8564020,25542.346991710132
17603,3794,24571.591119632623,0,25220.82693774354,8564020,25542.346991710132
17603,3794,24617.72962040929,0,25220.82693774354,8564020,25542.346991710132
17603,3794,24846.23223483824,0,25220.82693774354,8564020,25542.346991710132
17603,3794,24927.720402135557,0,25220.82693774354,8564020,25542.346991710132
17603,3794,25105.34686622716,0,25220.82693774354,8564020,25542.346991710132
17604,3794,25277.456627148433,0,25297.625861116685,8564020,25542.346991710132
3791,3794,24675.02969167116,0,25328.85700047357,8564020,25542.346991710132
3791,3794,25110.941612809376,0,25328.85700047357,8564020,25542.346991710132
3792,3794,24476.165563247967,0,25377.76619994878,8564020,25542.346991710132
3792,3794,25350.195293868208,0,25377.76619994878,8564020,25542.346991710132
3776,3795,23427.946161661894,0,24409.458181698992,8564020,25617.662906846268
3776,3795,24188.374134163627,0,24409.458181698992,8564020,25617.662906846268
3788,3795,25106.417724926967,0,25132.802753215135,8564020,25617.662906846268
3773,17245,23760.60292626536,0,24300.0,8564020,25654.4986612645
3816,3823,25309.973163209925,0,25359.80276464794,24619020,25673.857624987468
18352,15931,25685.28600422078,0,25688.777857142493,8564020,25732.84105622477
3804,17038,24562.184905988917,0,24698.236160063556,24619020,25735.90759494307
18107,17038,24665.767672493814,0,24797.87218110724,24619020,25735.90759494307
18107,17038,24716.872573529705,0,24797.87218110724,24619020,25735.90759494307
3810,17038,24800.176438820963,0,25033.33583343906,24619020,25735.90759494307
17604,14102,23996.470384957123,0,24170.930884215446,24619020,25764.655226403574
3814,14102,25150.883437041215,0,25262.2716142606,24619020,25764.655226403574
17038,14102,25406.82465089478,0,25735.90759494307,24619020,25764.655226403574
17038,14102,25556.49515627213,0,25735.90759494307,24619020,25764.655226403574
3791,3801,24852.660939330886,0,25328.85700047357,8564020,25843.958138233247
3791,3801,25043.675062067938,0,25328.85700047357,8564020,25843.958138233247
3794,3804,24991.366660904307,0,25542.346991710132,8564020,26123.716567318523
3794,3804,25231.60918137682,0,25542.346991710132,8564020,26123.716567318523
15931,3804,25135.27435281306,0,25732.84105622477,8564020,26123.716567318523
17603,18107,24619.329970778992,0,25220.82693774354,8564020,26277.653717483612
3775,18393,25866.99421256484,0,25981.841773289394,34233020,26367.46871961488
4941,3808,24177.00177264728,0,24746.00924479781,8564020,26379.736387265566
15948,3808,25384.030355005798,0,25788.36157917179,8564020,26379.736387265566
15948,3808,25602.6440728094,0,25788.36157917179,8564020,26379.736387265566
14582,5348,26123.06071899597,0,26178.61819047721,34233020,26416.26177041259
3773,3809,23827.07991400197,0,24300.0,8564020,26499.261869735576
14582,3809,23428.29693462032,0,24517.16315119332,8564020,26499.261869735576
15461,3809,24225.06683708323,0,24543.715468026814,8564020,26499.261869735576
18352,3809,25378.098657639246,0,25688.777857142493,8564020,26499.261869735576
3801,3809,25487.00195164638,0,25843.958138233247,8564020,26499.261869735576
3805,3809,26034.83456677607,0,26199.4030591342,8564020,26499.261869735576
3776,4941,25004.406510148863,0,26088.682804282857,34233020,26554.535747840142
14582,4941,24691.585888689755,0,26178.61819047721,34233020,26554.535747840142
14582,4941,25321.51388264969,0,26178.61819047721,34233020,26554.535747840142
14582,4941,25708.920850897728,0,26178.61819047721,34233020,26554.535747840142
18352,3810,25664.04690882287,0,25688.777857142493,8564020,26568.354969501943
3802,3810,25227.97870775493,0,25979.31798689181,8564020,26568.354969501943
3804,3810,25688.254316714374,0,26123.716567318523,8564020,26568.354969501943
3807,3810,26219.455006020067,0,26327.13973419007,8564020,26568.354969501943
3776,3814,23510.58973379303,0,24409.458181698992,8564020,26813.30521907536
3775,17247,25224.407184302556,0,25981.841773289394,34233020,26899.678215905897
3773,3816,23439.363853842096,0,24300.0,8564020,26905.54132760087
3788,3816,24601.095995443204,0,25132.802753215135,8564020,26905.54132760087
17603,3816,24094.996204542,0,25220.82693774354,8564020,26905.54132760087
17603,3816,24101.04733617458,0,25220.82693774354,8564020,26905.54132760087
17603,3816,24664.604609906484,0,25220.82693774354,8564020,26905.54132760087
17245,3816,24592.355957925905,0,25654.4986612645,8564020,26905.54132760087
17245,3816,25465.357751076153,0,25654.4986612645,8564020,26905.54132760087
18352,3816,25656.21290050211,0,25688.777857142493,8564020,26905.54132760087
15948,3816,25284.666560127946,0,25788.36157917179,8564020,26905.54132760087
3803,3816,25712.72759477029,0,26045.85001735089,8564020,26905.54132760087
3808,3816,26071.58799772672,0,26379.736387265566,8564020,26905.54132760087
3811,3816,26004.08247267086,0,26603.844025594324,8564020,26905.54132760087
3813,3816,26450.2003170914,0,26705.38057597832,8564020,26905.54132760087
3814,3816,25957.41971657806,0,26813.30521907536,8564020,26905.54132760087
3814,3816,26342.336169421753,0,26813.30521907536,8564020,26905.54132760087
3773,17133,23464.269297770847,0,24300.0,8564020,26973.48763963945
3773,3788,24422.91485115669,0,25890.0,34233020,27019.704801426662
4941,3788,25758.48283882333,0,26554.535747840142,34233020,27019.704801426662
3773,4943,26376.138893839838,0,26400.0,6934020,27047.121122488712
3773,17603,24366.22254687468,0,25890.0,34233020,27097.375871723598
14582,17603,25612.90473268368,0,26178.61819047721,34233020,27097.375871723598
14582,17603,26201.108476420035,0,26205.116496133833,34233020,27097.375871723598
4943,17603,25795.174422698343,0,26642.889336059754,34233020,27097.375871723598
4947,17603,25370.000416676405,0,26778.99867076452,34233020,27097.375871723598
4947,17603,26326.108930011516,0,26778.99867076452,34233020,27097.375871723598
14582,17604,25436.00138122358,0,26178.61819047721,34233020,27207.01648908198
14582,17604,25756.10072055664,0,26178.61819047721,34233020,27207.01648908198
14582,17604,25766.739858782516,0,26178.61819047721,34233020,27207.01648908198
15461,17604,25807.04396523307,0,26234.116496133833,34233020,27207.01648908198
5348,17604,25307.893035067802,0,26416.26177041259,34233020,27207.01648908198
4941,17604,25313.7252676761,0,26554.535747840142,34233020,27207.01648908198
4941,17604,25446.790170981636,0,26554.535747840142,34233020,27207.01648908198
4941,17604,26250.972466405317,0,26554.535747840142,34233020,27207.01648908198
4941,17604,26253.713330053375,0,26554.535747840142,34233020,27207.01648908198
3816,3820,26222.062159796416,0,26905.54132760087,8564020,27208.22354369974
18352,3823,25314.535460546973,0,25688.777857142493,8564020,27293.330070711854
3804,3823,25424.79963466861,0,26123.716567318523,8564020,27293.330070711854
3804,3823,25807.361720590412,0,26123.716567318523,8564020,27293.330070711854
3804,3823,25908.581739056997,0,26123.716567318523,8564020,27293.330070711854
3773,17246,25016.224184680814,0,25890.0,34233020,27330.052294539997
4945,17038,24692.750057665027,0,24868.692344168172,8564020,27386.484744228033
3802,17038,24766.994034038984,0,25979.31798689181,8564020,27386.484744228033
3804,17038,26022.66872739686,0,26123.716567318523,8564020,27386.484744228033
3805,17038,25308.234536164848,0,26199.4030591342,8564020,27386.484744228033
3807,17038,25264.684178304287,0,26327.13973419007,8564020,27386.484744228033
3807,17038,25864.051158651775,0,26327.13973419007,8564020,27386.484744228033
3808,17038,25032.504855007195,0,26379.736387265566,8564020,27386.484744228033
3809,17038,25604.1038361309,0,26499.261869735576,8564020,27386.484744228033
3810,17038,25877.98657789394,0,26568.354969501943,8564020,27386.484744228033
14582,4941,27124.023026158375,0,27193.635135562767,18412020,27419.338021227024
3773,3794,24379.16159544328,0,25890.0,34233020,27424.716816101114
3773,3794,24939.96158269141,0,25890.0,34233020,27424.716816101114
3773,3794,24941.431362539137,0,25890.0,34233020,27424.716816101114
3773,3794,24976.305839879096,0,25890.0,34233020,27424.716816101114
3773,3794,25598.68372593449,0,25890.0,34233020,27424.716816101114
3775,3794,25583.788965991054,0,25981.841773289394,34233020,27424.716816101114
3775,3794,25783.38202513837,0,25981.841773289394,34233020,27424.716816101114
5348,3794,25639.22981823496,0,26416.26177041259,34233020,27424.716816101114
4943,3794,26106.501541536945,0,26642.889336059754,34233020,27424.716816101114
4945,3794,25824.93514486423,0,26700.602974163263,34233020,27424.716816101114
3788,3794,25544.941833147583,1,27027.375871723598,34233020,27424.716816101114
17603,3794,25288.363553183808,1,27111.01648908198,34233020,27424.716816101114
17603,3794,25325.098435847398,1,27111.01648908198,34233020,27424.716816101114
17603,3794,25342.852756911543,1,27111.01648908198,34233020,27424.716816101114
17603,3794,25481.623555189053,1,27111.01648908198,34233020,27424.716816101114
17603,3794,25527.644652362527,1,27111.01648908198,34233020,27424.716816101114
17603,3794,25636.041613306006,1,27111.01648908198,34233020,27424.716816101114
17604,3794,25307.525888905697,1,27225.445305503665,34233020,27424.716816101114
17604,3794,25510.13439959782,1,27225.445305503665,34233020,27424.716816101114
17604,3794,25836.07728453765,1,27225.445305503665,34233020,27424.716816101114
17604,3794,25917.229104651276,1,27225.445305503665,34233020,27424.716816101114
3791,3794,25494.456690111114,0,27248.445305503665,34233020,27424.716816101114
3791,3794,26289.26668830411,0,27248.445305503665,34233020,27424.716816101114
18352,14102,25677.268655993917,0,25688.777857142493,8564020,27435.08423672343
3804,14102,24766.9411292934,0,26123.716567318523,8564020,27435.08423672343
18107,14102,25087.04701700332,0,26277.653717483612,8564020,27435.08423672343
18107,14102,25825.227438601563,0,26277.653717483612,8564020,27435.08423672343
3809,14102,25436.416292748618,0,26499.261869735576,8564020,27435.08423672343
3818,14102,26639.763067115455,0,27101.159973654176,8564020,27435.08423672343
3819,14102,26932.26869591786,0,27167.987912679113,8564020,27435.08423672343
3820,14102,25631.204416110228,0,27208.22354369974,8564020,27435.08423672343
3820,14102,25695.67800328075,0,27208.22354369974,8564020,27435.08423672343
17038,14102,25802.765098425523,0,27386.484744228033,8564020,27435.08423672343
17038,14102,26029.282958746233,0,27386.484744228033,8564020,27435.08423672343
17038,14102,26367.49907987774,0,27386.484744228033,8564020,27435.08423672343
17038,14102,26417.756035237348,0,27386.484744228033,8564020,27435.08423672343
17038,14102,26422.801964537106,0,27386.484744228033,8564020,27435.08423672343
17038,14102,27055.35797586832,0,27386.484744228033,8564020,27435.08423672343
17038,14102,27232.367654223282,0,27386.484744228033,8564020,27435.08423672343
3773,3788,26365.95944459557,0,26400.0,6934020,27461.05358660366
4941,3788,26807.544378482355,0,26998.33980000633,6934020,27461.05358660366
3773,3795,24615.01676830751,0,25890.0,34233020,27503.160805824933
3775,3795,25660.26808728472,0,25981.841773289394,34233020,27503.160805824933
5348,3795,25913.729098265965,0,26416.26177041259,34233020,27503.160805824933
18393,17603,26804.475388972358,0,26813.149424507264,6934020,27520.53024401931
4943,17603,26931.47294858517,0,27047.121122488712,6934020,27520.53024401931
4947,17603,26692.89302425362,2,27156.12655588137,6934020,27520.53024401931
3773,4945,26744.33886570329,0,26880.0,18412020,27542.860442415837
14582,4945,26688.16681175301,0,27193.635135562767,18412020,27542.860442415837
3773,17245,25238.20285548493,0,25890.0,34233020,27548.918851510192
17247,17245,25189.701237385463,1,26906.704801426662,34233020,27548.918851510192
17246,17245,26324.924711059204,1,27336.716816101114,34233020,27548.918851510192
3794,18352,26098.24582130561,1,27466.160805824933,34233020,27596.56912926052
3773,4947,26646.154612523045,0,26880.0,18412020,27636.73100306798
14582,4947,26817.312687916223,0,27193.635135562767,18412020,27636.73100306798
4947,17604,25978.802417764324,2,27156.12655588137,6934020,27651.22913470591
4945,15931,26455.701363103362,0,26700.602974163263,34233020,27700.532319414535
