stop,wait_time_sec,stop_lat,stop_lon
386,172.83611674752942,41.880313,-87.774043
388,152.28373095647717,41.88000915,-87.7714723
389,142.68322812086888,41.88008776,-87.76992191
390,206.27056215381285,41.88010476,-87.76821491
391,147.7311836392837,41.88014676,-87.76661691
14956,149.3113496523684,41.88014099,-87.76461188
393,193.69638539872903,41.88018349,-87.7632177
394,123.99417194097532,41.88020276,-87.76191891
395,120.576804036317,41.88019981,-87.75996715
396,185.1236332426124,41.88025187,-87.75778965
397,161.36535277001917,41.88027,-87.75526
17169,136.85838514215612,41.88029685,-87.75221539
17162,146.1430401479629,41.88033514,-87.7491367
14959,192.53361209620712,41.88039237,-87.74496781
402,170.20001757710793,41.880443,-87.742998
403,190.79322523461633,41.880475,-87.740705
17163,152.4789076387058,41.88048501,-87.73768052
15848,192.2242793493677,41.88050398,-87.7352163
406,150.81245789431836,41.88053063,-87.7331241
14500,194.63611567024054,41.88056848,-87.7304601
15852,84.23082506825267,41.88059058,-87.72786002
409,200.50102145070585,41.88061422,-87.72582347
18047,205.29305418266176,41.88070328,-87.72286077
17841,159.73184865084113,41.88074353,-87.72045859
412,0.0,41.8808072,-87.7159745
413,146.7652020516798,41.88081388,-87.71381964
14764,151.64346819467679,41.88084064,-87.71073049
415,0.0,41.880887,-87.708722
416,175.25030778530817,41.880902,-87.706333
417,134.39114852503408,41.880952,-87.703147
15185,203.8123665436142,41.88095403,-87.70088084
16110,254.521966000053,41.88099888,-87.69856203
420,207.67047460340558,41.88100858,-87.69600765
421,293.529396214138,41.88103245,-87.694048
16088,256.1582897946755,41.88103301,-87.69229365
423,189.37236188096176,41.88106252,-87.68897646
15364,181.4352959213765,41.88109893,-87.68607651
425,88.9834571269399,41.88112797,-87.68410996
15384,203.4534850474907,41.88117403,-87.68122249
427,177.40409229937578,41.881232,-87.679293
428,175.55133175653847,41.881262,-87.67685
429,198.44247056265704,41.88129674,-87.67424663
430,172.36869058742695,41.8813284,-87.67186305
431,259.47521932702267,41.88137,-87.669513
4727,201.77072915060876,41.881385,-87.668503
432,179.86016904734308,41.88139461,-87.66699977
15279,282.01473076199545,41.88143358,-87.66418871
16049,241.04726077121234,41.88146881,-87.66201484
435,250.81916609809383,41.881525,-87.659765
436,220.2566638695266,41.881545,-87.657333
437,273.5723439833961,41.881608,-87.654897
14647,335.82266941182615,41.88165169,-87.65191235
439,373.53811006479395,41.88167775,-87.64983775
440,233.9897562269613,41.882,-87.64728
12754,256.80297207364424,41.8830708,-87.64669495
442,330.805104996146,41.88311,-87.642848
443,296.0098335398463,41.883084,-87.639976
445,283.71473922029827,41.883128,-87.635516
446,241.57955645282664,41.883137,-87.632625
18122,265.48121495916587,41.88314707,-87.63019604
448,283.4011431900756,41.88316957,-87.62749695
1119,0.0,41.88468794,-87.62431755
1120,0.0,41.88669974,-87.624384
1121,0.0,41.888076,-87.624425
3953,0.0,41.887978,-87.621979
3954,290.0667300831565,41.887792,-87.620967
8613,0.0,41.884688,-87.620796
