1 {
386 25440 0
388 25501.54 0
389 25539.17 1
390 25560.51 1
391 25614.87 2
14956 25659.13 2
393 25701.54 2
394 25730.7 2
395 25769.75 2
396 25806.48 2
397 25865.45 3
17169 25947.46 3
17162 26003.6 3
14959 26107.27 4
402 26147.86 4
403 26165.62 4
17163 26198.25 5
15848 26221.58 5
406 26256.3 5
14500 26302.0 6
15852 26355.49 6
409 26398.77 6
18047 26466.64 9
17841 26529.77 10
412 26570.15 10
413 26614.99 10
14764 26653.4 8
415 26801.71 7
416 26866.64 9
417 26914.03 8
15185 26970.64 8
16110 27000.75 8
420 27055.01 8
421 27077.59 8
16088 27107.78 8
423 27140.63 8
15364 27313.04 10
425 27381.65 10
15384 27422.2 10
427 27473.31 11
428 27550.47 10
429 27594.47 10
430 27658.06 10
431 27717.3 9
4727 27769.19 9
432 27925.79 9
15279 28080.2 10
16049 28106.32 10
435 28166.45 13
436 28245.19 14
437 28283.54 14
14647 28346.75 14
439 28393.48 14
440 28518.95 13
12754 28592.55 13
442 28652.34 12
443 28763.16 13
445 28997.02 12
446 29068.92 9
18122 29172.55 10
448 29262.65 4
1119 29374.77 3
1120 29469.99 3
1121 29515.18 3
3953 29559.44 3
3954 29600.81 3
8613 29790.22 0
     }
- - - - - -
2 {
386 25710 0
388 25777.16 0
389 25808.55 1
390 25848.88 1
391 25875.67 1
14956 25929.15 1
393 26010.26 1
394 26033.37 1
395 26121.7 2
396 26143.66 2
397 26177.43 2
17169 26264.37 2
17162 26312.55 2
14959 26379.58 2
402 26426.95 4
403 26452.61 4
17163 26519.05 5
15848 26582.46 6
406 26619.91 7
14500 26679.6 7
15852 26739.42 7
409 26757.14 7
18047 26822.75 7
17841 26865.52 7
412 26919.08 6
413 26953.39 6
14764 27048.66 7
415 27085.41 7
416 27156.73 7
417 27215.01 7
15185 27237.37 7
16110 27283.06 8
420 27372.37 8
421 27406.67 11
16088 27435.82 11
423 27501.21 11
15364 27638.11 11
425 27707.84 11
15384 27763.18 12
427 27803.76 12
428 27860.6 12
429 27911.55 12
430 27950.91 12
431 28010.75 13
4727 28095.38 14
432 28181.27 13
15279 28261.96 13
16049 28298.94 14
435 28366.09 15
436 28428.58 14
437 28486.17 14
14647 28560.14 14
439 28632.43 14
440 28698.51 13
12754 28762.07 13
442 28845.61 12
443 29030.6 14
445 29320.67 12
446 29387.77 10
18122 29501.4 15
448 29626.23 5
1119 29809.96 4
1120 29903.89 3
1121 29985.74 2
3953 30063.04 2
3954 30112.23 2
8613 30372.4 0
     }
- - - - - -
3 {
386 25980 0
388 26040.84 0
389 26078.13 0
390 26123.85 0
391 26167.76 0
14956 26243.2 2
393 26278.66 2
394 26302.45 3
395 26345.31 3
396 26384.67 4
397 26425.03 4
17169 26531.39 5
17162 26590.56 7
14959 26661.07 6
402 26711.45 8
403 26759.46 9
17163 26796.79 9
15848 26865.56 9
406 26924.83 9
14500 26994.55 9
15852 27064.18 9
409 27106.54 8
18047 27188.93 9
17841 27275.01 9
412 27377.09 10
413 27412.62 11
14764 27477.49 10
415 27531.11 10
416 27624.71 8
417 27679.4 8
15185 27717.68 8
16110 27759.72 8
420 27813.32 8
421 27839.92 9
16088 27891.06 13
423 27919.59 13
15364 28056.41 9
425 28153.07 15
15384 28197.6 15
427 28280.94 15
428 28386.17 16
429 28433.33 16
430 28499.06 17
431 28565.02 17
4727 28622.83 16
432 28733.89 17
15279 28810.09 17
16049 28849.26 21
435 28924.05 20
436 28993.75 20
437 29048.05 20
14647 29108.71 20
439 29167.0 22
440 29276.77 22
12754 29347.05 22
442 29444.76 22
443 29522.59 26
445 29735.84 23
446 29859.66 18
18122 29949.32 17
448 30144.83 6
1119 30364.33 3
1120 30441.02 2
1121 30490.38 2
3953 30527.42 2
3954 30557.66 2
8613 30826.86 0
     }
- - - - - -
4 {
386 26308.65 0
388 26362.53 4
389 26396.71 5
390 26441.39 5
391 26471.6 6
14956 26531.81 6
393 26560.46 6
394 26575.82 6
395 26613.17 6
396 26651.88 6
397 26718.77 5
17169 26760.97 5
17162 26814.52 6
14959 26919.36 6
402 26995.19 7
403 27025.78 7
17163 27071.27 7
15848 27153.4 9
406 27187.96 8
14500 27278.22 8
15852 27355.5 8
409 27403.99 7
18047 27469.7 7
17841 27543.53 8
412 27624.84 8
413 27655.7 8
14764 27768.11 9
415 27805.34 9
416 27852.28 7
417 27910.73 7
15185 27954.28 6
16110 28007.93 6
420 28062.68 5
421 28088.69 5
16088 28127.91 6
423 28165.75 6
15364 28282.45 7
425 28338.18 7
15384 28396.98 7
427 28423.86 7
428 28479.71 8
429 28518.66 8
430 28556.52 8
431 28621.87 7
4727 28691.41 6
432 28756.46 6
15279 28827.82 6
16049 28842.68 6
435 28901.38 9
436 28986.69 13
437 29082.93 13
14647 29140.81 13
439 29193.83 13
440 29276.8 12
12754 29323.41 12
442 29410.26 12
443 29521.5 12
445 29769.01 10
446 29825.33 8
18122 29901.12 8
448 29986.79 3
1119 30154.34 2
1120 30254.05 2
1121 30338.97 2
3953 30413.86 2
3954 30468.87 2
8613 30687.7 0
     }
- - - - - -
5 {
386 26502.94 1
388 26557.76 1
389 26610.54 1
390 26638.24 1
391 26658.38 1
14956 26741.54 1
393 26765.99 1
394 26774.3 1
395 26812.9 1
396 26837.83 1
397 26866.11 1
17169 26935.92 2
17162 27006.47 2
14959 27078.6 2
402 27108.38 2
403 27136.77 2
17163 27179.12 2
15848 27218.78 2
406 27264.23 2
14500 27359.67 2
15852 27415.54 2
409 27441.58 2
18047 27524.6 2
17841 27599.23 2
412 27650.57 2
413 27689.86 2
14764 27771.64 2
415 27830.69 2
416 27863.19 2
417 27934.27 2
15185 27959.09 2
16110 28001.69 2
420 28059.72 2
421 28100.85 2
16088 28124.9 2
423 28161.32 2
15364 28297.03 2
425 28362.52 2
15384 28402.25 2
427 28443.29 2
428 28481.2 2
429 28583.57 2
430 28620.96 2
431 28671.63 2
4727 28719.92 2
432 28783.34 2
15279 28839.43 2
16049 28863.45 2
435 28946.14 2
436 29040.73 4
437 29086.22 5
14647 29163.03 5
439 29273.73 5
440 29342.11 5
12754 29443.01 6
442 29494.68 6
443 29613.32 6
445 29870.33 5
446 29969.16 4
18122 30058.52 3
448 30235.03 1
1119 30442.49 1
1120 30491.81 1
1121 30554.34 1
3953 30587.76 1
3954 30637.38 1
8613 30811.29 0
     }
- - - - - -
6 {
386 26739.58 0
388 26795.21 1
389 26832.29 1
390 26864.33 1
391 26889.79 1
14956 26975.82 2
393 27022.02 2
394 27034.59 2
395 27102.59 2
396 27148.29 3
397 27230.89 5
17169 27272.24 5
17162 27340.7 5
14959 27453.07 7
402 27492.47 7
403 27505.29 7
17163 27579.16 10
15848 27643.32 9
406 27698.73 7
14500 27754.47 7
15852 27797.23 7
409 27854.36 6
18047 27924.24 6
17841 27987.47 8
412 28060.53 9
413 28089.09 9
14764 28162.31 7
415 28211.16 7
416 28254.83 6
417 28323.23 6
15185 28348.53 6
16110 28396.13 6
420 28464.45 6
421 28490.39 6
16088 28512.33 6
423 28582.16 7
15364 28738.17 7
425 28812.56 7
15384 28854.21 7
427 28910.18 9
428 28977.59 10
429 29016.01 10
430 29054.79 10
431 29142.14 11
4727 29243.48 12
