1 {
386 25239.63 0
388 25271.03 0
389 25310.63 0
390 25361.27 1
391 25386.36 1
14956 25447.96 2
393 25483.31 2
394 25507.56 2
395 25561.16 2
396 25600.26 2
397 25639.86 2
17169 25698.72 2
17162 25779.26 2
14959 25872.28 3
402 25948.68 3
403 25981.19 3
17163 26020.13 3
15848 26085.59 5
406 26151.53 5
14500 26190.84 6
15852 26243.71 6
409 26284.6 6
18047 26363.96 6
17841 26400.59 7
412 26482.76 7
413 26519.96 8
14764 26572.29 7
415 26687.63 7
416 26730.29 6
417 26826.27 6
15185 26912.72 6
16110 26941.18 6
420 26991.64 6
421 27013.55 6
16088 27036.06 6
423 27069.9 8
15364 27272.37 7
425 27363.69 7
15384 27410.69 7
427 27441.42 7
428 27497.63 7
429 27570.42 7
430 27618.43 7
431 27697.76 7
4727 27745.83 7
432 27831.91 6
15279 27936.5 9
16049 27963.82 9
435 28030.64 10
436 28074.06 10
437 28132.81 12
14647 28222.1 12
439 28285.17 12
440 28426.24 11
12754 28453.07 11
442 28516.21 10
443 28651.85 9
445 28834.48 8
446 28988.15 6
18122 29081.77 5
448 29207.17 2
1119 29380.97 2
1120 29486.54 2
1121 29526.48 2
3953 29618.02 2
3954 29645.7 2
8613 29932.18 0
     }
- - - - - -
2 {
386 25500.0 0
388 25592.21 2
389 25619.47 2
390 25652.82 2
391 25689.63 3
14956 25739.92 4
393 25767.99 4
394 25793.9 4
395 25841.12 4
396 25889.01 5
397 25938.22 5
17169 26008.98 5
17162 26077.59 6
14959 26159.34 7
402 26202.59 7
403 26222.25 7
17163 26254.13 7
15848 26329.79 8
406 26374.89 8
14500 26427.92 9
15852 26497.32 9
409 26545.65 8
18047 26623.01 9
17841 26662.93 9
412 26722.03 8
413 26760.39 8
14764 26819.58 8
415 26874.38 7
416 26964.12 8
417 27008.44 8
15185 27041.53 8
16110 27093.75 8
420 27170.69 8
421 27188.39 8
16088 27208.68 8
423 27246.4 8
15364 27390.8 8
425 27444.99 8
15384 27477.04 8
427 27516.29 8
428 27575.83 8
429 27622.69 8
430 27672.47 8
431 27710.02 7
4727 27766.5 7
432 27940.29 7
15279 28034.44 7
16049 28073.83 7
435 28149.78 8
436 28213.82 8
437 28323.84 9
14647 28455.31 9
439 28518.14 9
440 28598.94 9
12754 28638.02 9
442 28718.33 8
443 28828.94 7
445 29095.12 8
446 29252.37 6
18122 29331.74 6
448 29479.43 2
1119 29624.66 2
1120 29691.44 2
1121 29744.82 2
3953 29790.46 1
3954 29822.94 1
8613 29945.2 0
     }
- - - - - -
3 {
386 25815.72 2
388 25856.22 2
389 25877.11 2
390 25908.35 2
391 25934.86 1
14956 25989.83 6
393 26019.96 6
394 26042.64 7
395 26084.08 7
396 26123.96 8
397 26188.98 9
17169 26256.3 10
17162 26323.31 10
14959 26420.35 8
402 26477.57 9
403 26520.41 9
17163 26558.7 9
15848 26634.07 10
406 26697.13 10
14500 26736.68 9
15852 26811.11 9
409 26842.54 9
18047 26906.18 9
17841 26937.75 9
412 26979.45 8
413 27005.14 8
14764 27071.91 8
415 27121.92 8
416 27184.95 8
417 27240.4 8
15185 27291.78 8
16110 27328.05 8
420 27377.63 8
421 27394.81 8
16088 27413.66 8
423 27471.96 8
15364 27600.33 8
425 27647.11 8
15384 27701.51 7
427 27758.0 8
428 27817.22 7
429 27872.0 7
430 27899.69 7
431 27955.6 7
4727 28035.35 7
432 28166.39 6
15279 28302.17 7
16049 28336.72 7
435 28393.74 9
436 28477.98 8
437 28574.56 8
14647 28639.39 8
439 28685.96 8
440 28847.91 8
12754 28893.56 8
442 29016.68 8
443 29241.59 12
445 29639.1 11
446 29709.33 9
18122 29828.39 8
448 29919.89 3
1119 30057.53 2
1120 30106.33 2
1121 30167.12 2
3953 30235.75 2
3954 30286.34 2
8613 30601.95 0
     }
- - - - - -
4 {
386 26107.76 0
388 26149.96 0
389 26176.53 0
390 26227.88 0
391 26248.21 0
14956 26302.52 0
393 26330.87 0
394 26345.21 1
395 26386.01 1
396 26409.47 1
397 26455.07 1
17169 26511.02 1
17162 26574.71 1
14959 26708.44 2
402 26750.83 2
403 26777.87 2
17163 26806.95 2
15848 26852.86 3
406 26901.94 3
14500 26965.84 4
15852 27054.72 4
409 27103.6 5
18047 27183.26 5
17841 27320.43 9
412 27402.74 10
413 27441.16 10
14764 27528.14 10
415 27559.45 10
416 27595.13 9
417 27679.66 8
15185 27715.95 8
16110 27767.44 8
