1 {
386 25440 1
388 25502.44 1
389 25534.88 1
390 25567.93 1
391 25588.58 1
14956 25671.07 1
393 25697.74 1
394 25723.78 1
395 25776.34 1
396 25802.55 1
397 25879.21 1
17169 25967.85 2
17162 26044.09 2
14959 26093.8 2
402 26133.88 3
403 26157.59 3
17163 26210.35 3
15848 26249.85 3
406 26296.24 3
14500 26349.5 4
15852 26395.92 4
409 26418.04 4
18047 26517.15 4
17841 26568.65 5
412 26681.82 5
413 26708.1 5
14764 26770.14 4
415 26805.33 4
416 26841.89 4
417 26892.38 4
15185 26981.51 4
16110 27047.04 4
420 27090.43 4
421 27120.1 4
16088 27142.15 4
423 27192.89 4
15364 27425.23 6
425 27512.68 6
15384 27555.85 6
427 27617.71 8
428 27701.71 8
429 27769.43 8
430 27820.18 8
431 27873.38 7
4727 27949.3 8
432 28043.18 8
15279 28146.89 8
16049 28193.86 8
435 28255.46 9
436 28306.47 8
437 28364.88 9
14647 28445.65 9
439 28479.26 9
440 28588.87 9
12754 28651.72 9
442 28700.37 8
443 28853.5 12
445 29100.36 10
446 29234.18 8
18122 29338.04 8
448 29420.36 3
1119 29660.68 2
1120 29746.2 2
1121 29815.49 2
3953 29883.41 1
3954 29950.91 1
8613 30131.9 0
     }
- - - - - -
2 {
386 25796.63 3
388 25842.37 4
389 25888.67 4
390 25926.35 4
391 25955.9 2
14956 26033.81 5
393 26067.76 5
394 26088.72 5
395 26154.7 5
396 26177.19 5
397 26211.89 5
17169 26262.68 5
17162 26321.54 6
14959 26415.93 6
402 26473.34 9
403 26518.7 10
17163 26572.43 13
15848 26648.63 13
406 26694.15 13
14500 26770.13 13
15852 26838.48 13
409 26887.32 14
18047 26958.64 14
17841 27023.6 15
412 27127.81 14
413 27183.96 14
14764 27234.36 11
415 27298.67 11
416 27363.75 11
417 27425.23 11
15185 27460.34 11
16110 27502.49 11
420 27587.54 14
421 27625.57 15
16088 27665.67 17
423 27689.63 17
15364 27829.9 13
425 27897.31 13
15384 27939.58 13
427 27996.51 13
428 28047.57 12
429 28083.28 12
430 28133.6 12
431 28188.98 12
4727 28236.76 12
432 28305.2 12
15279 28376.57 12
16049 28410.09 12
435 28465.41 13
436 28573.77 14
437 28637.78 14
14647 28741.57 14
439 28824.79 14
440 28942.08 16
12754 28996.73 16
442 29075.93 15
443 29200.89 17
445 29502.68 16
446 29598.34 13
18122 29730.31 14
448 29882.58 6
1119 30142.0 4
1120 30239.49 4
1121 30302.91 4
3953 30350.34 4
3954 30394.97 4
8613 30658.05 0
     }
- - - - - -
3 {
386 26002.45 0
388 26058.9 0
389 26090.31 0
390 26138.71 0
391 26152.05 0
14956 26217.79 1
393 26260.29 1
394 26280.23 1
395 26342.48 1
396 26364.82 1
397 26403.68 1
17169 26455.29 1
17162 26558.43 2
14959 26652.38 2
402 26715.28 3
403 26739.33 3
17163 26787.19 3
15848 26831.51 4
406 26888.88 4
14500 26938.99 5
15852 26984.43 5
409 27005.49 5
18047 27082.16 5
17841 27145.26 5
412 27212.77 5
413 27277.65 5
14764 27380.29 4
415 27432.01 4
416 27512.13 3
417 27562.44 3
15185 27597.44 3
16110 27650.26 3
420 27714.57 3
421 27743.95 3
16088 27776.33 3
423 27802.18 3
15364 27966.07 2
425 28070.33 5
15384 28145.82 6
427 28194.39 7
428 28238.43 7
429 28303.06 8
430 28349.43 9
431 28425.19 9
4727 28494.5 12
432 28601.75 12
15279 28681.04 13
16049 28735.7 16
435 28801.24 18
436 28835.21 19
437 28877.26 18
14647 28999.84 19
439 29064.36 19
440 29139.12 20
12754 29231.74 21
442 29326.02 20
443 29477.43 22
445 29824.02 19
446 29904.5 16
18122 30047.85 13
448 30125.92 5
1119 30294.96 4
1120 30406.42 3
1121 30467.45 3
3953 30521.87 3
3954 30613.98 3
8613 30849.59 0
     }
- - - - - -
4 {
386 26274.13 0
388 26297.09 0
389 26344.28 0
390 26383.34 0
391 26398.79 0
14956 26503.87 1
393 26555.49 1
394 26570.45 1
395 26624.26 1
396 26667.68 1
397 26777.4 2
17169 26841.03 2
17162 26906.97 2
14959 26956.08 2
402 26984.3 2
403 27003.72 2
17163 27069.64 2
15848 27133.71 3
406 27168.82 4
14500 27240.56 5
15852 27287.53 5
409 27330.4 4
18047 27387.34 5
17841 27454.01 5
412 27491.79 5
413 27518.61 5
14764 27590.64 4
415 27628.98 4
416 27678.54 4
417 27763.07 5
15185 27802.85 5
16110 27841.32 5
420 27875.4 5
421 27887.28 5
16088 27913.74 5
423 27971.58 5
15364 28097.32 5
425 28172.36 6
15384 28218.9 6
427 28266.89 6
428 28309.15 6
429 28394.01 6
430 28438.03 6
431 28500.0 6
4727 28579.29 5
432 28641.42 5
15279 28741.37 5
16049 28800.44 5
435 28880.02 5
436 28988.86 7
437 29081.72 8
14647 29144.1 8
439 29190.32 8
440 29269.76 8
12754 29331.02 8
442 29388.98 8
443 29522.44 8
445 29699.62 7
446 29790.03 6
18122 29875.93 5
448 29975.35 3
1119 30145.5 2
1120 30214.96 2
1121 30264.48 2
3953 30334.36 2
3954 30381.3 2
8613 30658.14 0
     }
- - - - - -
5 {
386 26528.05 0
388 26579.37 1
389 26620.6 2
390 26653.89 2
391 26677.14 2
14956 26773.08 2
393 26806.21 2
394 26836.08 2
395 26859.82 2
396 26904.89 2
397 26967.71 4
17169 27056.84 5
17162 27108.49 6
14959 27183.02 7
402 27216.16 7
403 27238.57 7
17163 27274.82 8
15848 27338.78 8
406 27371.58 7
14500 27441.23 7
15852 27485.54 7
409 27518.41 6
18047 27617.9 6
17841 27693.33 6
412 27758.71 6
413 27820.24 7
14764 27891.4 8
415 27956.67 8
416 28013.89 7
417 28079.55 8
15185 28108.27 7
16110 28176.94 7
420 28259.62 6
421 28293.4 6
16088 28316.56 6
423 28365.51 7
15364 28517.62 9
425 28599.08 8
15384 28659.04 9
427 28705.97 11
428 28754.57 11
429 28823.88 12
430 28845.19 12
431 28918.2 12
4727 29020.65 14
432 29134.13 17
15279 29230.68 17
16049 29274.83 22
435 29379.89 29
436 29489.8 37
437 29591.96 39
14647 29737.84 40
439 29782.05 40
440 29861.15 40
12754 29962.99 40
442 30058.05 40
443 30232.35 40
445 30559.19 36
446 30743.7 28
18122 30843.73 25
448 31031.41 11
1119 31179.63 10
1120 31259.25 8
1121 31309.39 8
3953 31385.0 8
3954 31418.76 9
8613 31665.84 0
     }
- - - - - -
6 {
386 26763.86 0
388 26792.45 0
389 26844.83 0
390 26869.55 0
391 26902.32 1
14956 27008.05 3
393 27054.66 3
394 27072.44 3
395 27113.27 3
396 27152.32 3
397 27206.09 3
17169 27305.46 3
17162 27343.87 3
14959 27450.79 4
402 27493.81 5
403 27521.77 5
17163 27553.16 6
15848 27594.38 6
406 27662.85 4
14500 27732.33 5
15852 27810.41 5
409 27841.52 5
18047 27965.49 5
17841 28005.25 6
412 28084.54 6
413 28123.31 6
14764 28216.19 5
415 28302.21 5
416 28358.76 4
417 28415.01 4
15185 28441.8 4
16110 28475.09 4
420 28532.71 3
421 28558.09 3
16088 28574.1 3
423 28607.42 3
15364 28732.06 3
425 28769.04 3
15384 28827.21 4
427 28891.14 7
428 28944.64 9
429 29020.54 9
430 29052.76 9
431 29097.29 9
4727 29162.0 8
432 29260.03 9
15279 29335.84 9
16049 29375.89 11
435 29445.49 11
436 29542.63 12
437 29667.29 13
14647 29782.97 19
439 29830.95 20
440 29939.81 21
12754 30003.79 23
442 30147.67 24
443 30285.93 29
445 30585.75 25
446 30685.02 19
18122 30772.8 20
448 30941.88 9
1119 31192.27 8
1120 31293.61 6
1121 31360.18 6
3953 31453.85 6
3954 31496.46 6
8613 31678.1 0
     }
- - - - - -
7 {
386 27072.16 0
388 27221.21 0
389 27252.86 0
390 27283.97 0
391 27306.41 0
14956 27363.89 4
393 27400.31 4
394 27422.02 4
395 27492.99 4
396 27522.87 6
397 27577.1 6
17169 27673.27 7
17162 27742.57 8
14959 27884.18 8
402 27911.11 8
403 27940.03 9
17163 27974.04 10
15848 28027.14 13
406 28069.74 12
