1 {
386 25271.86 0
388 25362.62 0
389 25411.6 2
390 25443.11 3
391 25454.4 3
14956 25508.84 3
393 25568.46 3
394 25592.34 3
395 25644.96 3
396 25699.97 3
397 25751.03 3
17169 25795.46 3
17162 25870.26 3
14959 26003.6 5
402 26064.94 5
403 26113.59 5
17163 26138.9 5
15848 26217.1 5
406 26261.31 5
14500 26337.33 6
15852 26374.2 6
409 26421.38 8
18047 26525.11 9
17841 26593.6 10
412 26649.28 10
413 26693.8 10
14764 26756.35 9
415 26797.65 8
416 26852.46 8
417 26942.66 8
15185 27023.8 8
16110 27094.5 8
420 27154.22 8
421 27186.59 8
16088 27215.3 8
423 27241.33 8
15364 27339.04 10
425 27395.7 10
15384 27422.09 10
427 27496.38 11
428 27570.08 10
429 27620.56 10
430 27652.25 10
431 27719.5 9
4727 27753.04 9
432 27869.03 12
15279 27925.5 13
16049 27956.14 13
435 28007.01 13
436 28097.53 13
437 28182.1 14
14647 28273.71 14
439 28336.57 14
440 28422.3 13
12754 28499.78 13
442 28635.31 12
443 28744.81 12
445 28909.52 11
446 28999.98 8
18122 29110.98 8
448 29279.85 3
1119 29420.68 2
1120 29523.31 2
1121 29602.27 2
3953 29690.26 2
3954 29724.09 2
8613 29867.99 0
     }
- - - - - -
2 {
386 25500.0 0
388 25586.81 2
389 25619.67 2
390 25647.09 2
391 25672.49 3
14956 25732.94 3
393 25775.16 3
394 25822.04 4
395 25863.98 6
396 25911.27 7
397 25959.54 8
17169 26048.89 9
17162 26134.33 9
14959 26240.09 8
402 26279.07 8
403 26308.92 8
17163 26339.52 8
15848 26403.63 8
406 26441.09 8
14500 26490.79 7
15852 26575.75 7
409 26632.97 9
18047 26755.47 9
17841 26863.28 9
412 26953.49 8
413 26986.02 8
14764 27063.91 9
415 27122.66 9
416 27174.0 10
417 27231.94 10
15185 27286.8 10
16110 27363.5 10
420 27401.2 9
421 27445.67 9
16088 27459.92 9
423 27490.46 9
15364 27592.88 8
425 27669.22 8
15384 27718.58 8
427 27762.09 8
428 27830.23 8
429 27878.87 8
430 27929.52 8
431 27978.48 8
4727 28049.22 9
432 28155.89 8
15279 28244.23 9
16049 28274.31 9
435 28338.43 9
436 28451.08 8
437 28541.98 9
14647 28606.6 9
439 28657.88 9
440 28730.95 9
12754 28808.97 9
442 28940.03 8
443 29106.56 9
445 29331.43 7
446 29401.54 6
18122 29493.94 5
448 29700.52 2
1119 29855.17 1
1120 29897.26 1
1121 29945.58 1
3953 30038.01 1
3954 30076.42 1
8613 30347.75 0
     }
- - - - - -
3 {
386 25843.71 4
388 25954.77 4
389 25993.3 5
390 26035.47 5
391 26080.48 3
14956 26156.99 7
393 26186.97 7
394 26219.28 9
395 26256.38 9
396 26294.21 9
397 26324.02 9
17169 26356.12 9
17162 26402.06 9
14959 26485.29 8
402 26513.79 8
403 26554.38 8
17163 26607.66 9
15848 26666.76 9
406 26723.51 10
14500 26822.97 10
15852 26876.46 10
409 26903.48 9
18047 26997.34 9
17841 27064.66 9
412 27116.11 9
413 27151.03 9
14764 27212.05 9
415 27275.31 9
416 27326.48 7
417 27463.95 7
15185 27516.62 7
16110 27622.64 7
420 27665.66 9
421 27699.29 11
16088 27734.73 12
423 27762.44 12
15364 27836.65 10
425 27901.95 11
15384 27937.73 13
427 27981.7 13
428 28036.69 13
429 28066.2 13
430 28114.48 13
431 28166.15 13
4727 28289.7 14
432 28403.75 12
15279 28482.49 12
16049 28542.96 12
435 28618.26 13
436 28703.86 16
437 28761.69 16
14647 28842.89 16
439 28909.49 16
440 28990.76 17
12754 29083.66 17
442 29199.89 16
443 29355.65 19
445 29570.05 17
446 29643.65 13
18122 29731.26 12
448 29855.07 6
1119 30075.61 4
1120 30153.32 4
1121 30204.02 4
3953 30241.19 3
3954 30275.39 3
8613 30483.43 0
     }
- - - - - -
4 {
386 26100.0 0
388 26197.42 0
389 26228.11 0
390 26257.94 0
391 26272.62 0
14956 26323.13 0
393 26367.56 0
394 26385.15 0
395 26426.99 0
396 26456.97 1
397 26540.57 2
17169 26629.25 2
17162 26689.51 2
14959 26786.35 2
