stop,wait_time_sec,stop_lat,stop_lon
386,154.07175375292266,41.880313,-87.774043
388,154.09876312372398,41.88000915,-87.7714723
389,149.94212178846354,41.88008776,-87.76992191
390,164.8993593806273,41.88010476,-87.76821491
391,159.9461032534016,41.88014676,-87.76661691
14956,160.7589178108747,41.88014099,-87.76461188
393,153.26362782108714,41.88018349,-87.7632177
394,158.45264040756172,41.88020276,-87.76191891
395,200.67494198376426,41.88019981,-87.75996715
396,183.54302535969782,41.88025187,-87.75778965
397,185.91003331050462,41.88027,-87.75526
17169,146.96029730180817,41.88029685,-87.75221539
17162,158.47687554735273,41.88033514,-87.7491367
14959,168.43745515487316,41.88039237,-87.74496781
402,175.0848348594904,41.880443,-87.742998
403,185.402372430819,41.880475,-87.740705
17163,209.98735925741457,41.88048501,-87.73768052
15848,195.48736730202546,41.88050398,-87.7352163
406,176.3711790746752,41.88053063,-87.7331241
14500,174.0283018244869,41.88056848,-87.7304601
15852,154.8251974917122,41.88059058,-87.72786002
409,190.13813026439544,41.88061422,-87.72582347
18047,165.1881477252668,41.88070328,-87.72286077
17841,159.91396925030114,41.88074353,-87.72045859
412,207.57663255194407,41.8808072,-87.7159745
413,341.78268579495125,41.88081388,-87.71381964
14764,189.60625710144708,41.88084064,-87.71073049
415,281.35017528519046,41.880887,-87.708722
416,216.00481735721732,41.880902,-87.706333
417,253.10123991274864,41.880952,-87.703147
15185,223.8544173728556,41.88095403,-87.70088084
16110,111.54769752867833,41.88099888,-87.69856203
420,224.97792791555378,41.88100858,-87.69600765
421,237.27318163750442,41.88103245,-87.694048
16088,313.65732218718404,41.88103301,-87.69229365
423,240.91869919581248,41.88106252,-87.68897646
15364,225.34425782771729,41.88109893,-87.68607651
425,242.30659899882292,41.88112797,-87.68410996
15384,238.69445557574508,41.88117403,-87.68122249
427,237.27053631712792,41.881232,-87.679293
428,213.8530376002799,41.881262,-87.67685
429,263.8663028575693,41.88129674,-87.67424663
430,215.9397595671122,41.8813284,-87.67186305
431,224.6488699330344,41.88137,-87.669513
4727,221.8657859010544,41.881385,-87.668503
432,224.69426166574465,41.88139461,-87.66699977
15279,273.220130750466,41.88143358,-87.66418871
16049,194.79545043688955,41.88146881,-87.66201484
435,232.10025998075855,41.881525,-87.659765
436,236.00323109070354,41.881545,-87.657333
437,217.4198988631263,41.881608,-87.654897
14647,239.84673594095742,41.88165169,-87.65191235
439,245.86851371505594,41.88167775,-87.64983775
440,223.58132502255103,41.882,-87.64728
12754,163.8140761243235,41.8830708,-87.64669495
442,197.88898333682354,41.88311,-87.642848
443,202.08314498124898,41.883084,-87.639976
445,261.2501334791468,41.883128,-87.635516
446,255.8931717983487,41.883137,-87.632625
18122,336.40292108826543,41.88314707,-87.63019604
448,233.91452870400053,41.88316957,-87.62749695
1119,0.0,41.88468794,-87.62431755
1120,0.0,41.88669974,-87.624384
1121,251.59009814795718,41.888076,-87.624425
3953,0.0,41.887978,-87.621979
3954,0.0,41.887792,-87.620967
8613,0.0,41.884688,-87.620796
