1 {
386 25306.15 0
388 25361.48 1
389 25396.7 2
390 25433.64 4
391 25457.02 4
14956 25514.49 5
393 25553.18 5
394 25567.89 5
395 25602.01 5
396 25634.02 5
397 25694.24 7
17169 25774.72 7
17162 25851.1 8
14959 25976.62 8
402 26021.54 8
403 26043.99 8
17163 26087.18 8
15848 26141.43 8
406 26198.82 8
14500 26262.95 10
15852 26351.3 10
409 26385.03 8
18047 26456.02 8
17841 26535.4 8
412 26595.43 8
413 26626.49 8
14764 26686.02 6
415 26751.34 5
416 26791.63 6
417 26860.14 6
15185 26905.06 6
16110 26978.7 6
420 27010.36 6
421 27039.13 6
16088 27058.91 6
423 27109.85 6
15364 27208.55 5
425 27268.02 5
15384 27316.37 5
427 27356.02 5
428 27418.69 5
429 27461.68 5
430 27507.35 5
431 27539.69 5
4727 27588.23 5
432 27686.91 5
15279 27748.31 5
16049 27806.22 9
435 27866.95 9
436 27930.66 9
437 28013.81 11
14647 28078.39 11
439 28127.95 11
440 28209.5 10
12754 28299.63 10
442 28380.29 11
443 28498.9 14
445 28647.65 11
446 28747.75 9
18122 28879.48 8
448 29024.42 3
1119 29216.93 3
1120 29324.98 3
1121 29359.0 3
3953 29423.12 3
3954 29453.6 3
8613 29686.54 0
     }
- - - - - -
2 {
386 25500.0 1
388 25540.3 1
389 25585.12 1
390 25648.32 1
391 25665.41 1
14956 25736.76 1
393 25768.31 1
394 25791.61 1
395 25825.49 1
396 25860.06 1
397 25902.07 1
17169 25955.17 1
17162 26000.37 1
14959 26100.13 1
402 26138.51 1
403 26163.27 1
17163 26214.57 2
15848 26286.48 2
406 26316.59 2
14500 26351.19 2
15852 26413.3 2
409 26445.4 2
18047 26492.03 2
17841 26532.39 4
412 26577.11 4
413 26613.58 4
14764 26672.86 3
415 26720.48 3
416 26762.07 3
417 26828.9 3
15185 26860.87 3
16110 26912.5 3
420 26971.91 3
421 26996.64 3
16088 27020.75 3
423 27066.91 3
15364 27204.74 7
425 27240.02 7
15384 27313.15 10
427 27353.51 10
428 27403.82 10
429 27447.62 10
430 27484.04 10
431 27530.24 10
4727 27587.12 9
432 27658.9 10
15279 27796.12 10
16049 27856.66 10
435 27913.08 10
436 27961.93 10
437 28011.68 10
14647 28157.34 9
439 28210.42 9
440 28308.32 8
12754 28357.37 8
442 28433.58 8
443 28551.17 7
445 28692.81 6
446 28815.35 4
18122 28905.42 3
448 29047.03 1
1119 29142.14 1
1120 29247.01 1
1121 29337.74 1
3953 29420.18 1
3954 29496.04 1
8613 29911.78 0
     }
- - - - - -
3 {
386 25800.0 0
388 25826.86 0
389 25857.52 0
390 25876.45 0
391 25894.08 0
14956 25990.37 3
393 26028.5 3
394 26042.15 3
395 26079.81 3
396 26122.65 4
397 26176.84 4
17169 26247.25 5
17162 26300.68 6
14959 26404.14 7
402 26440.29 7
403 26459.4 7
17163 26491.1 7
15848 26557.02 7
406 26585.64 7
14500 26629.68 6
15852 26687.54 6
409 26718.82 6
18047 26786.77 6
17841 26862.77 6
412 26922.3 5
413 26970.59 5
14764 27050.49 6
415 27080.75 6
416 27124.16 5
417 27195.56 5
15185 27232.92 5
16110 27279.68 5
420 27328.2 4
421 27342.86 4
16088 27363.08 4
423 27395.78 4
15364 27511.9 8
425 27579.51 8
15384 27636.81 7
427 27689.97 7
428 27738.28 8
429 27782.42 8
430 27803.82 8
431 27864.6 7
4727 27902.93 7
432 28004.94 7
15279 28101.25 7
16049 28145.18 7
435 28200.65 8
436 28275.53 8
437 28364.68 10
14647 28450.02 10
439 28510.25 10
440 28581.67 12
12754 28642.05 12
442 28721.43 11
443 28825.72 10
445 29082.29 10
446 29169.69 8
18122 29248.95 7
448 29342.2 3
1119 29604.32 2
1120 29674.71 2
1121 29722.53 2
3953 29787.59 1
3954 29841.73 1
8613 30173.93 0
     }
- - - - - -
4 {
386 26100.0 1
388 26154.55 1
389 26201.48 2
390 26223.72 2
391 26246.78 2
14956 26343.5 3
393 26391.16 3
394 26412.6 3
395 26446.87 3
396 26473.84 3
397 26522.18 3
17169 26621.81 6
17162 26675.92 6
14959 26773.7 6
402 26818.07 6
403 26871.35 8
17163 26906.98 8
15848 27007.79 10
406 27100.78 11
14500 27145.37 11
15852 27204.86 11
409 27270.5 10
18047 27343.83 10
17841 27415.06 13
412 27471.85 14
413 27519.91 14
14764 27576.2 14
415 27623.33 14
416 27687.85 14
417 27765.15 13
15185 27816.68 13
16110 27854.3 13
420 27920.31 17
421 27968.44 19
16088 28007.51 21
423 28052.64 21
