boarding_stop,alighting_stop,arrival_time,times_denied,boarding_time,trip_id,alighting_time
14102,3756,20972.038394024243,0,21379.316133789285,10141020,22615.715090244514
4941,4947,22360.263982276163,0,22492.53123719533,19931020,22630.478647529886
3801,3802,21867.00770896796,0,22609.905695469395,41321020,22655.987532743344
4941,3803,21710.039322409295,0,21862.1,41321020,22686.0722145611
17603,3803,21657.43952234974,0,22232.937665006106,41321020,22686.0722145611
3801,3804,21937.11239681627,0,22609.905695469395,41321020,22750.275696127264
4941,3788,22301.49302887715,0,22492.53123719533,19931020,22789.329827373083
4941,3788,22504.808336266422,0,22515.478647529886,19931020,22789.329827373083
14102,3746,21710.556757038055,0,21950.71646535753,25072020,22803.59905960626
14102,3746,21873.17671708292,0,21950.71646535753,25072020,22803.59905960626
18607,3746,22216.501179551557,0,22389.427021291267,25072020,22803.59905960626
3739,3746,22146.99236939004,0,22431.088213510167,25072020,22803.59905960626
3739,3746,22181.317073955845,0,22431.088213510167,25072020,22803.59905960626
3739,3746,22188.521474267152,0,22431.088213510167,25072020,22803.59905960626
3739,3746,22373.313638684234,0,22431.088213510167,25072020,22803.59905960626
3739,3746,22380.682679047506,0,22431.088213510167,25072020,22803.59905960626
18106,3746,22347.23946623772,0,22539.30829232973,25072020,22803.59905960626
3741,3746,22385.970871668367,0,22573.757899254506,25072020,22803.59905960626
3804,18107,22537.413061361487,0,22750.275696127264,41321020,22827.712269326064
3805,18107,22065.384242983593,0,22787.18478359228,41321020,22827.712269326064
4941,17604,22335.320715141464,0,22492.53123719533,19931020,22852.893902571708
3739,4912,21124.89342971126,0,21363.009618176016,44567020,22906.438174997074
14102,3747,21780.409479133432,0,21950.71646535753,25072020,22913.927888830392
3746,18580,21454.416723933922,0,21764.45848931401,44567020,22947.006959914346
3805,3809,21777.35397111271,0,22787.18478359228,41321020,22989.867078586114
3808,3809,22887.517102073984,0,22909.66190926108,41321020,22989.867078586114
3756,17606,22579.08871061404,0,22615.715090244514,10141020,23002.31781063884
3749,3762,22236.235854865292,0,22348.50582964561,10141020,23065.392755612374
3805,3810,22353.254296387197,0,22787.18478359228,41321020,23077.242645551974
18107,3810,22619.1099229634,0,22827.712269326064,41321020,23077.242645551974
3807,3810,22603.402006846864,0,22852.243497099706,41321020,23077.242645551974
3807,3810,22748.884033552695,0,22852.243497099706,41321020,23077.242645551974
3809,3810,21777.326737994706,0,22989.867078586114,41321020,23077.242645551974
3809,3810,21781.202440196193,0,22989.867078586114,41321020,23077.242645551974
3809,3810,21798.800358897148,0,22989.867078586114,41321020,23077.242645551974
3809,3810,22021.080918057687,0,22989.867078586114,41321020,23077.242645551974
3809,3810,22483.351165796586,0,22989.867078586114,41321020,23077.242645551974
3809,3810,22623.499055835695,0,22989.867078586114,41321020,23077.242645551974
3776,4941,22554.475004972708,0,22835.0,25444020,23195.4079223024
3776,4941,22768.74665594028,0,22835.0,25444020,23195.4079223024
14582,4941,22388.325397933964,0,22983.65385402949,25444020,23195.4079223024
14582,4941,22647.95388535777,0,22983.65385402949,25444020,23195.4079223024
15461,4941,22987.28113423665,0,23011.812371832977,25444020,23195.4079223024
18393,4941,22463.776421668572,0,23069.98215358782,25444020,23195.4079223024
3812,3815,22570.014467781995,0,23169.863234616503,41321020,23265.02048083776
3813,3815,22153.61349687936,0,23219.236732682944,41321020,23265.02048083776
3801,3804,22980.853713919187,0,23203.73029083238,19931020,23317.240276555018
3816,3818,23125.551172155716,0,23316.776376141323,41321020,23385.697591779593
3776,3805,21687.36217919467,0,22219.0,19931020,23436.504563465845
3804,3805,22858.515969783868,0,23317.240276555018,19931020,23436.504563465845
14102,17606,21637.703055345813,0,21950.71646535753,25072020,23480.743630936922
17475,18580,21667.016002107444,0,21763.43344894558,10141020,23495.342595098693
3760,18580,22703.06667631295,0,22923.65809079609,10141020,23495.342595098693
14102,3746,22498.816975932594,0,22618.176403044406,44801020,23495.66710309456
3741,3746,22618.685861435588,0,23244.154388017698,44801020,23495.66710309456
3741,3746,22749.931648660815,0,23244.154388017698,44801020,23495.66710309456
3741,3746,23015.915162330763,0,23244.154388017698,44801020,23495.66710309456
14102,3748,22255.780200838784,0,22618.176403044406,44801020,23581.652921359684
3741,3748,22908.378948156915,0,23244.154388017698,44801020,23581.652921359684
4941,3788,22737.70563164645,0,23195.4079223024,25444020,23586.14953511305
17476,18106,23349.400272796054,0,23506.147956827233,20296020,23655.1458129345
3808,3809,22989.59337583122,0,23588.757853335657,19931020,23667.289405772346
3776,4941,23177.226542546046,0,23415.666666666668,24619020,23668.24642912043
3776,4941,23216.85615108529,0,23415.666666666668,24619020,23668.24642912043
3777,4941,23279.91636847194,0,23447.978387846037,24619020,23668.24642912043
14582,4941,23165.17510448736,0,23512.348670592306,24619020,23668.24642912043
14582,4941,23335.641285288002,0,23512.348670592306,24619020,23668.24642912043
18393,4941,23116.50806002283,0,23598.598114153097,24619020,23668.24642912043
18393,17603,22963.02967888548,0,23069.98215358782,25444020,23671.13483440912
4947,17603,23311.602881216564,0,23383.081537927173,25444020,23671.13483440912
4943,17604,22776.824333011176,0,23277.836272472614,25444020,23741.285825827497
4943,17604,23082.519811486196,0,23277.836272472614,25444020,23741.285825827497
3804,3810,22930.807350914543,0,23317.240276555018,19931020,23795.258541392097
3728,4912,21858.024115598655,0,22079.33234822727,25072020,23827.956493446956
14102,3745,22742.111163025795,0,23092.393601798478,20296020,23870.70911270442
3743,18580,22539.395589084383,0,22653.328848019388,25072020,23886.66994802623
4941,3794,22634.41842047534,0,23195.4079223024,25444020,23897.721070227573
17251,3756,23586.73278447241,0,23827.8644427027,44801020,23913.072945746808
3741,3746,23423.866403634125,0,23695.199587268842,20296020,23944.003293291094
3741,3746,23535.592095871474,0,23695.199587268842,20296020,23944.003293291094
3742,3746,23514.62642104513,0,23743.46666815735,20296020,23944.003293291094
4941,17247,23289.174299492723,0,23668.24642912043,24619020,23981.403175855103
4941,3788,23251.6200537873,0,23668.24642912043,24619020,24052.12135044902
4941,3788,23258.019903403852,0,23668.24642912043,24619020,24052.12135044902
3774,18393,23257.140371352372,0,23781.0,44814020,24071.618967225873
5348,17603,23222.520414481627,0,23622.841164032634,24619020,24119.79756856427
4941,17604,23280.17807791298,0,23668.24642912043,24619020,24151.286300148502
4943,3802,22765.002411723377,0,23277.836272472614,25444020,24151.58035598804
15461,4941,23805.50405343673,0,24018.35997664744,44814020,24204.341617312195
3756,3762,23786.50833396549,0,23913.072945746808,44801020,24223.108840688292
14102,3756,22846.46158954532,0,23092.393601798478,20296020,24255.71794407676
3741,3756,23435.482841388253,0,23695.199587268842,20296020,24255.71794407676
3749,3756,24028.96574601987,0,24066.898475520564,20296020,24255.71794407676
3742,3764,23150.91313098358,0,23298.69539162702,44801020,24270.973579171983
4941,3804,22979.84030574166,0,23195.4079223024,25444020,24296.1849721909
3803,3804,23798.8414794786,0,24235.839715682716,25444020,24296.1849721909
14102,3746,23163.911261108115,0,23431.573978413617,3320020,24299.682311883476
14102,3746,23182.39352643874,0,23431.573978413617,3320020,24299.682311883476
3733,3746,23621.967115650696,0,23736.932400500267,3320020,24299.682311883476
3741,3746,24052.31463122438,0,24074.687458478587,3320020,24299.682311883476
3742,3746,24043.4272491271,0,24115.510823632052,3320020,24299.682311883476
3744,3746,23912.927314281453,0,24199.374373638933,3320020,24299.682311883476
17603,18107,23641.523981230715,0,23671.13483440912,25444020,24402.78386719277
3805,18107,23607.438559724087,0,24342.666049751457,25444020,24402.78386719277
3808,17038,23412.008959826144,0,23588.757853335657,19931020,24437.14032075723
3808,17038,23523.012686458733,0,23588.757853335657,19931020,24437.14032075723
3809,17038,23549.886324566563,0,23667.289405772346,19931020,24437.14032075723
3812,17038,23771.32972930977,0,23892.34835069342,19931020,24437.14032075723
3819,17038,23564.87514355343,0,24235.75803364686,19931020,24437.14032075723
3819,17038,24109.988426183743,0,24235.75803364686,19931020,24437.14032075723
4941,3801,23510.588751141793,0,23668.24642912043,24619020,24477.749134849677
14102,18106,23619.957383264038,0,23824.68339655984,7518020,24483.114130906662
14102,18106,23833.355024953093,0,23836.396970688093,7518020,24483.114130906662
3802,3808,23466.637648456985,0,24151.58035598804,25444020,24490.314246256494
4941,3802,23227.12601940094,0,23668.24642912043,24619020,24525.688798400708
14102,3741,23805.645422593785,0,23824.68339655984,7518020,24537.161040871113
3803,3809,23694.02042916407,0,24235.839715682716,25444020,24552.751335694433
3733,3752,23418.47123063076,0,23736.932400500267,3320020,24575.082592033003
14102,3732,23983.857270262306,0,24263.198485344044,24499020,24583.664580658005
3745,3762,23715.379850524558,0,23870.70911270442,20296020,24619.430068770267
3748,3762,23604.767920187638,0,24016.43949721572,20296020,24619.430068770267
4941,3804,23370.636016699846,0,23668.24642912043,24619020,24637.49409816741
4947,3804,23452.871822679237,0,23870.057575772153,24619020,24637.49409816741
18106,18580,23102.560130922568,0,23203.610181936026,44801020,24644.576813789103
3803,3810,24143.144580603297,0,24235.839715682716,25444020,24651.816890169895
18107,3810,23570.09216372467,0,24402.78386719277,25444020,24651.816890169895
18107,3810,24140.53986997997,0,24402.78386719277,25444020,24651.816890169895
3808,3810,24236.839946261374,0,24490.314246256494,25444020,24651.816890169895
17247,17604,24257.78353914938,0,24468.79354286872,44814020,24652.94114026075
14582,4941,24213.240625608592,0,24502.498622489948,8564020,24702.59150336878
3725,3744,23775.028351567555,0,23857.396970688093,7518020,24712.28361772056
3743,3756,23847.26089686941,0,24156.097001745904,3320020,24791.664976938067
3746,3756,24179.47468758628,0,24299.682311883476,3320020,24791.664976938067
3747,3756,24127.868903853887,0,24356.589170214298,3320020,24791.664976938067
3737,3746,23953.06498635768,0,24334.427284308083,7518020,24833.106654947846
18106,3746,24451.74026340201,0,24483.114130906662,7518020,24833.106654947846
3741,3746,24318.869046127384,0,24537.161040871113,7518020,24833.106654947846
3741,3746,24502.266589464536,0,24537.161040871113,7518020,24833.106654947846
3741,3746,24545.355571392753,0,24550.129981282913,7518020,24833.106654947846
3744,3746,24593.09526152425,0,24712.28361772056,7518020,24833.106654947846
14102,18106,24154.26415859633,0,24263.198485344044,24499020,24925.742994595057
17475,18106,24317.80962056794,0,24716.711638591416,24499020,24925.742994595057
17475,18106,24507.7216515429,0,24716.711638591416,24499020,24925.742994595057
14102,3748,23591.80196236827,0,23824.68339655984,7518020,24931.0261844999
3741,3748,24370.72111081986,0,24537.161040871113,7518020,24931.0261844999
3742,3748,24243.53409116906,0,24587.129981282913,7518020,24931.0261844999
3743,3748,24175.92769844149,0,24627.522760578588,7518020,24931.0261844999
3764,4908,24606.891453243632,0,24661.899827224628,20296020,24933.26549430541
3804,3818,23936.826692152204,0,24296.1849721909,25444020,24975.854331274553
3776,17247,23996.611882030098,0,24420.12537898215,8564020,24979.69844572012
14582,17247,24140.79745300856,0,24502.498622489948,8564020,24979.69844572012
3804,3811,24431.834656229425,0,24637.49409816741,24619020,25038.959695249214
3776,15461,24855.17537314193,0,24957.0,29414020,25041.117934551872
3748,17606,24144.135457786364,0,24398.00824853987,3320020,25056.136547470287
14102,18106,24286.006099836526,0,24557.898240274488,10006020,25089.630881130564
3744,18580,23644.121752525185,0,23841.07548326883,20296020,25095.449727110405
3752,18580,23945.67927593567,0,24158.326288489785,20296020,25095.449727110405
4910,18580,24827.500084259722,0,25013.72323771718,20296020,25095.449727110405
14102,3762,23338.455772435518,0,23431.573978413617,3320020,25121.555754174235
14102,3744,24123.32073332411,0,24263.198485344044,24499020,25121.98323144951
14582,3802,23783.463351779486,0,23971.96105716513,44814020,25156.9065134693
14102,3742,24301.694676443603,0,24557.898240274488,10006020,25171.283944794166
4945,17604,24597.514425299512,0,24833.333161342467,8564020,25185.118214914943
3776,4941,24476.114225315087,0,24957.0,29414020,25191.954329113847
15948,17038,24025.0547494873,0,24078.39817692706,25444020,25200.71429155553
3802,17038,23951.861995530762,0,24151.58035598804,25444020,25200.71429155553
3804,17038,23790.193303457596,0,24296.1849721909,25444020,25200.71429155553
3805,17038,24277.58171010019,0,24342.666049751457,25444020,25200.71429155553
3805,17038,24299.306078430967,0,24342.666049751457,25444020,25200.71429155553
18107,17038,23887.78222758091,0,24402.78386719277,25444020,25200.71429155553
18107,17038,24113.9361340493,0,24402.78386719277,25444020,25200.71429155553
18107,17038,24140.841560655084,0,24402.78386719277,25444020,25200.71429155553
3807,17038,24185.73636056518,0,24453.010234922906,25444020,25200.71429155553
3808,17038,24283.443593546952,0,24490.314246256494,25444020,25200.71429155553
3809,17038,23750.23539094467,0,24552.751335694433,25444020,25200.71429155553
3809,17038,24419.373686533094,0,24552.751335694433,25444020,25200.71429155553
3810,17038,24106.748588904757,0,24651.816890169895,25444020,25200.71429155553
3813,17038,24440.72873565535,0,24778.290652017484,25444020,25200.71429155553
3814,17038,24170.738783392182,0,24808.162404688774,25444020,25200.71429155553
3814,17038,24608.144298583262,0,24808.162404688774,25444020,25200.71429155553
3819,17038,24973.044054122693,0,25015.96866579435,25444020,25200.71429155553
3820,17038,24800.308120146936,0,25049.46517236754,25444020,25200.71429155553
3726,3746,24012.728478582674,0,24393.640636393135,24499020,25248.621434447225
18106,3746,24711.53880345123,0,24925.742994595057,24499020,25248.621434447225
3741,3746,24688.333733531672,0,24977.312514503523,24499020,25248.621434447225
3743,3746,25011.751074852888,0,25070.303401666137,24499020,25248.621434447225
14102,3773,22623.54050483433,0,22627.239585395175,44801020,25288.40885815408
3743,3755,24600.73877225653,0,24627.522760578588,7518020,25292.10624432652
4947,3804,24288.453393373693,0,24354.294125609005,44814020,25300.222336596253
14102,3745,24355.39064838436,0,24557.898240274488,10006020,25326.76457002855
18106,3756,24172.596570430218,0,24483.114130906662,7518020,25340.497951143512
18106,3756,24479.710274803903,0,24483.114130906662,7518020,25340.497951143512
3746,3756,24416.863075209712,0,24833.106654947846,7518020,25340.497951143512
3746,3756,24739.98156937824,0,24833.106654947846,7518020,25340.497951143512
3741,3748,24979.375712969395,0,24984.62752857201,24499020,25346.146646902762
3743,3746,25101.05134545251,0,25208.903114168836,10006020,25379.563105691144
3743,3746,25113.011618208267,0,25208.903114168836,10006020,25379.563105691144
17251,4908,24584.03616637026,0,24690.552525869356,3320020,25442.43892021996
3749,3750,25399.916244014454,0,25401.64786116861,24499020,25450.14050824487
3750,3752,25228.672016912486,0,25450.14050824487,24499020,25522.51731090039
3805,3808,24908.98538855664,0,25352.147486840022,44814020,25525.66303224795
14102,3773,22996.964718561114,0,23092.393601798478,20296020,25578.382276411063
4945,17038,23662.503173427765,0,23802.657075419866,24619020,25588.057301999583
17247,17038,23769.612958397378,0,23981.403175855103,24619020,25588.057301999583
3804,17038,24422.47454600569,0,24637.49409816741,24619020,25588.057301999583
18107,17038,24583.097824624845,0,24735.08283206573,24619020,25588.057301999583
3807,17038,24516.39584378166,0,24770.405937259697,24619020,25588.057301999583
3808,17038,24596.415034382542,0,24832.448888738818,24619020,25588.057301999583
3808,17038,24675.58370656116,0,24832.448888738818,24619020,25588.057301999583
3809,17038,24855.167425389885,0,24960.527968630337,24619020,25588.057301999583
3813,17038,24960.719337074952,0,25120.686450525514,24619020,25588.057301999583
3756,18580,24666.97277479075,0,24791.664976938067,3320020,25599.722428371486
3756,18580,24776.102929922672,0,24791.664976938067,3320020,25599.722428371486
4908,18580,25249.367280128274,0,25442.43892021996,3320020,25599.722428371486
4910,18580,25397.09436222358,0,25506.22322882243,3320020,25599.722428371486
3788,17604,25248.23937471388,0,25525.2957874209,29414020,25626.653130566498
18106,3762,24150.733198108726,0,24483.114130906662,7518020,25642.846108269292
3748,3762,24769.313313881983,0,24931.0261844999,7518020,25642.846108269292
3756,3762,25055.79191720976,0,25340.497951143512,7518020,25642.846108269292
3756,3762,25091.31789738886,0,25340.497951143512,7518020,25642.846108269292
3803,3809,25097.03957951881,0,25228.94968744912,44814020,25645.57879681542
17476,3764,23993.24033493995,0,24288.36948866008,7518020,25698.200705680167
4941,3802,24262.89353711966,0,24702.59150336878,8564020,25702.00241729507
3742,3756,25016.959465774413,0,25026.767879449206,24499020,25719.886675423288
3746,3756,24938.609110818397,0,25248.621434447225,24499020,25719.886675423288
3746,3756,25091.535553172816,0,25248.621434447225,24499020,25719.886675423288
3753,3756,25217.350457380835,0,25571.075544482075,24499020,25719.886675423288
14582,3810,23636.928598287766,0,23971.96105716513,44814020,25731.793859796417
18107,3810,25307.336747437854,0,25422.45429778214,44814020,25731.793859796417
3749,3765,24840.53923094866,0,25000.946770673236,7518020,25742.72284296308
4910,3771,25347.707893254516,0,25506.22322882243,3320020,25774.23944680299
18580,3771,25230.731290651358,0,25599.722428371486,3320020,25774.23944680299
4943,3804,24544.37069835118,0,24784.949164983278,8564020,25776.59735334933
3803,3804,25703.630792457956,0,25736.94105367177,8564020,25776.59735334933
14102,17475,25368.50212818899,0,25460.214558972788,43965020,25846.19589670567
3757,4908,25233.27202677884,0,25382.948940920927,7518020,25850.9443062083
18393,4941,25264.644106959546,0,25729.25100605476,26317020,25852.733118523513
3809,3814,24996.27124250926,0,25645.57879681542,44814020,25859.10033418302
14102,18106,24578.519569352517,0,25072.72863006108,43223020,25868.96269647984
3753,3760,25348.601278738577,0,25571.075544482075,24499020,25907.650337906904
17476,3741,25324.19371300256,0,25635.574120079338,43223020,25918.635336186853
3739,3741,25752.696704749258,0,25759.47450364498,43223020,25918.635336186853
5348,3807,24521.282309277267,0,24613.85310263027,8564020,25924.099546630063
14102,3760,24379.328410929833,0,24557.898240274488,10006020,25947.882081882446
5348,3808,24325.002458015166,0,24613.85310263027,8564020,25985.756190626846
17247,3808,24895.790324084952,0,24979.69844572012,8564020,25985.756190626846
3746,18580,24795.668822121468,0,24833.106654947846,7518020,25989.732728078485
3750,18580,25049.54695526014,0,25064.278805144422,7518020,25989.732728078485
3764,18580,25414.384275881886,0,25698.200705680167,7518020,25989.732728078485
3765,18580,25531.315311368216,0,25742.72284296308,7518020,25989.732728078485
4908,18580,25541.22817450364,0,25850.9443062083,7518020,25989.732728078485
4910,18580,25879.88473403413,0,25901.996594573167,7518020,25989.732728078485
4912,18580,25727.804524572217,0,25948.268012664055,7518020,25989.732728078485
4941,4945,25415.638365507053,0,25852.733118523513,26317020,25990.250280492586
3810,3818,25309.671577418256,0,25731.793859796417,44814020,26006.605148113256
3742,3743,25914.659074035702,0,25978.601505263305,43223020,26031.859336970418
15461,4947,25366.983598439365,0,25639.101607613255,26317020,26061.83019583699
4943,4947,25927.30216778182,0,25936.53638091846,26317020,26061.83019583699
3755,3764,25383.911822125578,0,25650.012919045163,24499020,26084.21131006402
3746,3762,25356.310178346834,0,25379.563105691144,10006020,26109.93897387556
14102,3745,24638.050220441815,0,25072.72863006108,43223020,26153.460847532322
14102,3741,25242.958136784855,0,25460.214558972788,43965020,26226.059198727467
14102,3746,24652.74777321558,0,25072.72863006108,43223020,26240.39268578082
14102,3746,24896.491274775566,0,25072.72863006108,43223020,26240.39268578082
14102,3746,24942.46929644057,0,25072.72863006108,43223020,26240.39268578082
18607,3746,25107.82996102816,0,25716.025758259482,43223020,26240.39268578082
18106,3746,25294.193966617917,0,25868.96269647984,43223020,26240.39268578082
18106,3746,25425.664016398798,0,25868.96269647984,43223020,26240.39268578082
18106,3746,25521.37825820748,0,25868.96269647984,43223020,26240.39268578082
18106,3746,25793.938759247165,0,25868.96269647984,43223020,26240.39268578082
18106,3746,25858.789193455614,0,25868.96269647984,43223020,26240.39268578082
3741,3746,25249.853467470697,0,25918.635336186853,43223020,26240.39268578082
3741,3746,25321.665468358045,0,25918.635336186853,43223020,26240.39268578082
3741,3746,25730.25651796078,0,25918.635336186853,43223020,26240.39268578082
3741,3746,25929.961739211623,0,25935.204446439777,43223020,26240.39268578082
3742,3746,25419.29593879262,0,25978.601505263305,43223020,26240.39268578082
3742,3746,25487.756051693323,0,25978.601505263305,43223020,26240.39268578082
3742,3746,25805.656355214793,0,25978.601505263305,43223020,26240.39268578082
3743,3746,25348.1266050894,0,26031.859336970418,43223020,26240.39268578082
3743,3746,25959.09756139702,0,26031.859336970418,43223020,26240.39268578082
3744,3746,25279.164806816043,0,26096.829618959702,43223020,26240.39268578082
3744,3746,25767.120768288092,0,26096.829618959702,43223020,26240.39268578082
3744,3746,25962.370466518936,0,26096.829618959702,43223020,26240.39268578082
3745,3746,25747.725209392578,0,26153.460847532322,43223020,26240.39268578082
4947,3802,25059.65308283656,0,25349.069908804842,29414020,26244.272706818007
3802,3810,25399.614740893845,0,25702.00241729507,8564020,26252.022797506506
3776,4941,25710.231951178248,0,25988.0,34233020,26259.61181145007
14582,4941,25964.72312499878,0,26055.191532031677,34233020,26259.61181145007
4941,3788,25785.767543014692,0,25852.733118523513,26317020,26279.009634215265
3776,17038,23830.81402335896,0,23864.744241394208,44814020,26305.522594498227
4941,17038,23885.40132871534,0,24204.341617312195,44814020,26305.522594498227
3804,17038,24916.94748635762,0,25300.222336596253,44814020,26305.522594498227
18107,17038,24776.87118634601,0,25422.45429778214,44814020,26305.522594498227
3807,17038,24812.337431533655,0,25469.008719893984,44814020,26305.522594498227
3807,17038,25346.156858352915,0,25469.008719893984,44814020,26305.522594498227
3808,17038,24900.01149964509,0,25525.66303224795,44814020,26305.522594498227
3808,17038,25161.294559597707,0,25525.66303224795,44814020,26305.522594498227
3813,17038,25155.63061759084,0,25815.428422635105,44814020,26305.522594498227
3820,17038,25519.153809491512,0,26063.90673031509,44814020,26305.522594498227
3820,17038,25541.795771535693,0,26063.90673031509,44814020,26305.522594498227
3762,4908,25654.53430046875,0,26036.40774490766,24499020,26312.760863597396
3739,3747,25626.528454838983,0,25759.47450364498,43223020,26317.81254225265
14582,17603,25470.079806048598,0,25591.33402640775,26317020,26347.52650355923
15461,17603,25461.40471172301,0,25639.101607613255,26317020,26347.52650355923
4941,17603,25424.976716701713,0,25852.733118523513,26317020,26347.52650355923
4945,17603,25343.857629043265,0,25990.250280492586,26317020,26347.52650355923
4941,3813,24597.678194130094,0,24702.59150336878,8564020,26390.810307104224
4941,17604,25576.576170384393,0,25852.733118523513,26317020,26418.716970836067
4943,17604,25573.398036139737,0,25936.53638091846,26317020,26418.716970836067
4945,17604,25374.206168720255,0,25990.250280492586,26317020,26418.716970836067
4945,17604,25387.031301039933,0,25990.250280492586,26317020,26418.716970836067
4941,3814,24649.289549043628,0,24702.59150336878,8564020,26429.708476463133
3732,3745,25542.66225209367,0,25717.492325408217,43965020,26474.047220453955
14102,18580,24147.580235827565,0,24263.198485344044,24499020,26486.258152459846
3728,18580,24424.47839378101,0,24434.68892239476,24499020,26486.258152459846
18106,18580,24822.209348708624,0,24925.742994595057,24499020,26486.258152459846
3744,18580,25084.66590763607,0,25121.98323144951,24499020,26486.258152459846
3756,18580,25451.896710664743,0,25719.886675423288,24499020,26486.258152459846
3764,18580,26081.09212215447,0,26084.21131006402,24499020,26486.258152459846
4908,18580,26247.73638940033,0,26312.760863597396,24499020,26486.258152459846
14102,3752,24860.614030411234,0,25072.72863006108,43223020,26544.655070323595
4912,3773,25831.275771003187,0,25948.268012664055,7518020,26568.233331964213
14102,3746,25345.82692535504,0,25460.214558972788,43965020,26600.883253989137
14102,3746,25432.13676758887,0,25460.214558972788,43965020,26600.883253989137
18607,3746,25791.13621013188,0,25954.871751387047,43965020,26600.883253989137
18607,3746,25884.10288513275,0,25954.871751387047,43965020,26600.883253989137
3741,3746,26084.60022742903,0,26226.059198727467,43965020,26600.883253989137
3743,3746,26224.681802218398,0,26345.30067433237,43965020,26600.883253989137
3733,3743,25973.49324835605,0,26024.85996295165,4712020,26617.442280182448
14102,3748,25098.656699593004,0,25460.214558972788,43965020,26690.42596934673
4943,17603,26272.204119996914,0,26320.210612162347,34233020,26700.830895923824
4947,17603,26340.910111993064,0,26419.686747833868,34233020,26700.830895923824
3726,3756,24784.20754898869,0,25208.27327378973,43223020,26743.45134517492
3726,3756,24937.74466127592,0,25208.27327378973,43223020,26743.45134517492
17476,3756,24967.365004735297,0,25635.574120079338,43223020,26743.45134517492
3741,3756,25933.85849288844,0,25935.204446439777,43223020,26743.45134517492
3746,3756,26088.369531710305,0,26240.39268578082,43223020,26743.45134517492
3752,3756,26483.28637683107,0,26544.655070323595,43223020,26743.45134517492
15461,17604,25674.70402242907,0,26109.62906562459,34233020,26757.596913236808
