step,score,eps
76,-227.7581794075603,0.5993250000000006
152,-230.05184394068655,0.5981850000000015
228,-236.13268236424875,0.5970450000000025
304,-234.05483902223241,0.5959050000000035
380,-201.67683055302615,0.5947650000000044
456,-246.77014830414726,0.5936250000000054
532,-210.01512696763302,0.5924850000000064
608,-228.26398700302963,0.5913450000000073
684,-222.64855282832917,0.5902050000000083
760,-214.25537786138983,0.5890650000000093
836,-248.47460879009037,0.5879250000000102
912,-200.88178213788134,0.5867850000000112
988,-209.32929621293843,0.5856450000000122
1064,-227.12180783763108,0.5845050000000132
1140,-210.55961541624075,0.5833650000000141
1216,-229.83573199464982,0.5822250000000151
1292,-206.88085666917064,0.5810850000000161
1368,-225.47116091475652,0.579945000000017
1444,-224.2486795028602,0.578805000000018
1520,-221.96277013496808,0.577665000000019
1596,-236.05530564379873,0.5765250000000199
1672,-224.8824997083697,0.5753850000000209
1748,-238.98572213653802,0.5742450000000219
1824,-212.6362229088611,0.5731050000000228
1900,-221.58658179607667,0.5719650000000238
1976,-212.42178468893428,0.5708250000000248
2052,-209.1072230227787,0.5696850000000258
2128,-214.81777756200793,0.5685450000000267
2204,-233.7882353313457,0.5674050000000277
2280,-218.52095491975084,0.5662650000000287
2356,-217.32164569180406,0.5651250000000296
2432,-216.0663093272371,0.5639850000000306
2508,-221.78633743368763,0.5628450000000316
2584,-222.18660272572941,0.5617050000000325
2660,-210.25819834404996,0.5605650000000335
2736,-229.87790142307102,0.5594250000000345
2812,-230.54164725218328,0.5582850000000354
2888,-215.79277741157787,0.5571450000000364
2964,-218.23549163643924,0.5560050000000374
3040,-237.41427517396886,0.5548650000000384
3116,-229.31512942943732,0.5537250000000393
3192,-218.38433687873987,0.5525850000000403
3268,-270.4651528604101,0.5514450000000413
3344,-231.58179635577866,0.5503050000000422
3420,-227.10590110328206,0.5491650000000432
3496,-217.35568667154934,0.5480250000000442
3572,-214.9341600329359,0.5468850000000451
3648,-203.63745244539504,0.5457450000000461
3724,-234.6543998024855,0.5446050000000471
3800,-219.56401471904314,0.543465000000048
3876,-219.93341508826873,0.542325000000049
3952,-222.67932384421243,0.54118500000005
4028,-223.7050111900429,0.540045000000051
4104,-215.63259691703797,0.5389050000000519
4180,-258.79463295267306,0.5377650000000529
4256,-222.06413423509224,0.5366250000000539
4332,-220.9120420286376,0.5354850000000548
4408,-242.63177063791125,0.5343450000000558
4484,-218.04773742510878,0.5332050000000568
4560,-228.67735304979675,0.5320650000000577
4636,-218.28075051560728,0.5309250000000587
4712,-236.2152685249149,0.5297850000000597
4788,-228.55448096816514,0.5286450000000606
4864,-243.6214913174124,0.5275050000000616
4940,-212.77441884973476,0.5263650000000626
5016,-217.9487436002808,0.5252250000000636
5092,-245.14609573765853,0.5240850000000645
5168,-230.33910826884954,0.5229450000000655
5244,-222.01106758492668,0.5218050000000665
5320,-224.74526762489663,0.5206650000000674
5396,-228.37484954986886,0.5195250000000684
5472,-210.85843205084282,0.5183850000000694
5548,-228.79183044814081,0.5172450000000703
5624,-217.9482413274254,0.5161050000000713
5700,-226.2748610764818,0.5149650000000723
5776,-236.79308877291734,0.5138250000000733
5852,-228.61474912164908,0.5126850000000742
5928,-222.5654353637428,0.5115450000000752
6004,-237.7261771794159,0.5104050000000762
6080,-249.89270567183462,0.5092650000000771
6156,-204.53396144473265,0.5081250000000781
6232,-234.0084153085757,0.5069850000000791
6308,-231.34216240943084,0.50584500000008
6384,-206.73482289947145,0.504705000000081
6460,-246.2508208741735,0.503565000000082
6536,-203.5771146205589,0.5024250000000829
6612,-223.57323207798805,0.5012850000000839
6688,-216.56356191102725,0.5001450000000849
6764,-249.52274932307813,0.49900500000008585
6840,-209.94884455646948,0.4978650000000868
6916,-209.19989718450645,0.4967250000000878
6992,-211.91132409128716,0.49558500000008876
7068,-224.1654391893447,0.49444500000008973
7144,-228.4076757358865,0.4933050000000907
7220,-202.0173771759318,0.49216500000009167
7296,-207.4539298420325,0.49102500000009264
7372,-225.58213874565288,0.4898850000000936
7448,-219.66103021214266,0.4887450000000946
7524,-239.99244454323178,0.48760500000009555
7600,-215.59310174612764,0.4864650000000965
7676,-203.1503253101827,0.4853250000000975
7752,-223.0330884884081,0.48418500000009845
7828,-238.98698904130745,0.4830450000000994
7904,-225.80573007970472,0.4819050000001004
7980,-212.9743892887112,0.48076500000010136
8056,-205.81893878884281,0.47962500000010233
8132,-219.57885708412743,0.4784850000001033
8208,-217.6996333776632,0.47734500000010427
8284,-225.14631923076314,0.47620500000010524
8360,-234.38183108775598,0.4750650000001062
8436,-253.0470260857429,0.4739250000001072
8512,-223.64338117589122,0.47278500000010815
8588,-233.45003185723243,0.4716450000001091
8664,-229.30040346070396,0.4705050000001101
8740,-220.62666677141561,0.46936500000011105
8816,-227.9599670615465,0.468225000000112
8892,-222.2284273822231,0.467085000000113
8968,-235.58147628417197,0.46594500000011396
9044,-237.50918395555772,0.46480500000011493
9120,-228.5869167234008,0.4636650000001159
9196,-217.6684961311713,0.46252500000011687
9272,-228.3764443993535,0.46138500000011784
9348,-230.73164814430052,0.4602450000001188
9424,-213.66667265078087,0.4591050000001198
9500,-210.5767226061424,0.45796500000012075
9576,-254.0008823073143,0.4568250000001217
9652,-226.83576357257994,0.4556850000001227
9728,-240.4184432986392,0.45454500000012366
9804,-225.61463556681505,0.4534050000001246
9880,-235.43390646905837,0.4522650000001256
9956,-236.31392221809202,0.45112500000012656
10032,-207.51984599692867,0.44998500000012753
10108,-235.71166082693404,0.4488450000001285
10184,-246.99625195243652,0.44770500000012947
10260,-221.27726157519322,0.44656500000013044
10336,-219.162593714793,0.4454250000001314
10412,-235.56899793567152,0.4442850000001324
10488,-223.06603726952886,0.44314500000013335
10564,-212.59880318606847,0.4420050000001343
10640,-232.39208346213627,0.4408650000001353
10716,-245.48941669062415,0.43972500000013626
10792,-236.07361055483878,0.4385850000001372
10868,-243.34251130372894,0.4374450000001382
10944,-222.69781380652097,0.43630500000013916
11020,-210.8486471382823,0.43516500000014013
11096,-227.62290033094996,0.4340250000001411
11172,-226.1713600512607,0.4328850000001421
11248,-216.0990653155206,0.43174500000014304
11324,-237.87705265107317,0.430605000000144
11400,-196.95033932194278,0.429465000000145
11476,-230.531046984743,0.42832500000014595
11552,-210.320997485186,0.4271850000001469
11628,-210.47196158368482,0.4260450000001479
11704,-212.06359185582016,0.42490500000014886
11780,-218.78050510667967,0.4237650000001498
11856,-240.26235703533627,0.4226250000001508
11932,-211.37233744046577,0.42148500000015177
12008,-237.9765967841235,0.42034500000015274
12084,-229.0204641810613,0.4192050000001537
12160,-217.54176977456115,0.4180650000001547
12236,-233.0882235590465,0.41692500000015564
12312,-216.54267824579168,0.4157850000001566
12388,-206.8495443066624,0.4146450000001576
12464,-212.43558902916928,0.41350500000015855
12540,-233.74949449792587,0.4123650000001595
12616,-231.6886808378772,0.4112250000001605
12692,-232.64985795481968,0.41008500000016146
12768,-233.53220687052598,0.40894500000016243
12844,-218.52838913561553,0.4078050000001634
12920,-212.27551453630412,0.40666500000016437
12996,-224.15805152220997,0.40552500000016534
13072,-238.32999672290384,0.4043850000001663
13148,-221.7595331084897,0.4032450000001673
13224,-221.53726613146736,0.40210500000016824
13300,-253.64970558597332,0.4009650000001692
13376,-233.76628927200028,0.3998250000001702
13452,-219.22491482118036,0.39868500000017115
13528,-232.3161996128245,0.3975450000001721
13604,-215.55188168267492,0.3964050000001731
13680,-222.3106922332888,0.39526500000017406
13756,-226.24131760847214,0.39412500000017503
13832,-248.00019526453386,0.392985000000176
13908,-234.2066479210711,0.39184500000017697
13984,-230.38739460115428,0.39070500000017794
14060,-222.51642759146142,0.3895650000001789
14136,-209.44315756801313,0.3884250000001799
14212,-217.56272634366016,0.38728500000018085
14288,-225.30677182016072,0.3861450000001818
14364,-245.08326774754883,0.3850050000001828
14440,-216.1216002921421,0.38386500000018375
