step,score,eps
27,-7.978904729917999,0.9
54,-5.183149646520339,0.8967799999999994
84,-9.743524326627625,0.8925799999999985
108,-5.631430235507596,0.8892199999999978
133,-5.696834989598957,0.8857199999999971
154,-7.1400128596373555,0.8827799999999965
179,-5.693513322414571,0.8792799999999957
203,-7.814776071594784,0.875919999999995
221,-3.2866976549265914,0.8733999999999945
248,-8.534082382372683,0.8696199999999937
272,-1.577807497970596,0.866259999999993
299,-6.861385123937063,0.8624799999999923
322,-5.77416333561837,0.8592599999999916
343,-1.9826926502087434,0.856319999999991
367,-6.060166291615591,0.8529599999999903
390,-5.6107305486315395,0.8497399999999896
413,-4.28810952514709,0.846519999999989
438,-7.374657569394246,0.8430199999999882
463,-7.735249936324243,0.8395199999999875
480,-5.221971310247338,0.837139999999987
504,-4.120395964472971,0.8337799999999863
533,-9.614288141700852,0.8297199999999855
561,-6.989596595261892,0.8257999999999847
585,-1.913403093935071,0.822439999999984
616,-8.005421106486073,0.8180999999999831
645,-8.786102912607548,0.8140399999999822
663,-4.577132360333607,0.8115199999999817
687,-7.643611507473633,0.808159999999981
713,-5.495164872333747,0.8045199999999803
739,-6.098786168685241,0.8008799999999795
766,-6.550857134766575,0.7970999999999787
789,-5.337153058956144,0.793879999999978
818,-9.133288860364,0.7898199999999772
843,-6.528527060470218,0.7863199999999765
865,-5.093431938542022,0.7832399999999758
891,-5.222291084218195,0.7795999999999751
920,-7.2333987358702085,0.7755399999999742
948,-5.643658823753667,0.7716199999999734
974,-8.246059138805478,0.7679799999999727
1003,-6.049830108857692,0.7639199999999718
1026,-7.513848436755751,0.7606999999999712
1045,-4.724850758910291,0.7580399999999706
1074,-9.767003578204942,0.7539799999999698
1099,-7.545259694218977,0.7504799999999691
1130,-6.822289026459076,0.7461399999999682
1164,-8.395605761397606,0.7413799999999672
1186,-6.028117694726347,0.7382999999999665
1215,-10.342027863777556,0.7342399999999657
1244,-3.252337901359398,0.7301799999999649
1269,-6.285470873004252,0.7266799999999641
1294,-4.671471142167565,0.7231799999999634
1324,-9.101180224323414,0.7189799999999625
1352,-3.4306920755315695,0.7150599999999617
1374,-4.119778834775051,0.7119799999999611
1397,-8.345990013098431,0.7087599999999604
1427,-7.563736908086139,0.7045599999999596
1455,-7.212948348616811,0.7006399999999587
1481,-7.373043561558201,0.696999999999958
1502,-6.187164922406511,0.6940599999999574
1519,-5.504860696506844,0.6916799999999569
1544,-6.540350003465315,0.6881799999999562
1566,-5.765548412561943,0.6850999999999555
1593,-6.883515356479396,0.6813199999999547
1614,-4.83301848321493,0.6783799999999541
1642,-7.960021606961194,0.6744599999999533
1665,-7.201919367839944,0.6712399999999527
1693,-6.412440411402136,0.6673199999999518
1718,-9.00096773612914,0.6638199999999511
1742,-8.429532072960093,0.6604599999999504
1761,-5.2389499605808165,0.6577999999999499
1785,-1.7924041226031076,0.6544399999999492
1814,-9.156854475308043,0.6503799999999483
1837,-9.560495348596323,0.6471599999999477
1861,-4.940479927600696,0.643799999999947
1885,-7.823732075242766,0.6404399999999463
1909,-5.525402505972459,0.6370799999999456
1939,-5.778087533928825,0.6328799999999447
1968,-7.891175611950685,0.6288199999999439
1993,-5.952840290337149,0.6253199999999431
2022,-9.104014183541306,0.6212599999999423
2052,-9.802412005502712,0.6170599999999414
2073,-8.393123100893462,0.6141199999999408
2101,-7.078220815607051,0.61019999999994
2128,-7.759268668430878,0.6064199999999392
2154,-6.995844935080558,0.6027799999999385
2184,-7.678719343384705,0.5985799999999376
2206,-3.675202708945879,0.595499999999937
2235,-11.044213462039917,0.5914399999999361
2257,-4.5583421306327745,0.5883599999999355
2284,-10.700104755310521,0.5845799999999347
2306,-7.301473117827271,0.5814999999999341
2334,-7.732982440172369,0.5775799999999333
2364,-11.371448945043985,0.5733799999999324
2388,-7.2979800898419755,0.5700199999999317
2417,-5.048576128634438,0.5659599999999309
2440,-8.329835216896809,0.5627399999999302
2461,-8.016794370522554,0.5597999999999296
2486,-5.291421781421533,0.5562999999999289
2512,-5.1262075408080765,0.5526599999999281
2534,-5.762628898779333,0.5495799999999275
2560,-3.680009292091849,0.5459399999999267
2586,-6.4064688727182,0.542299999999926
2613,-5.664994593423472,0.5385199999999252
2634,-2.872522835020276,0.5355799999999246
2667,-10.117348815185842,0.5309599999999236
2690,-8.632956522088541,0.5277399999999229
2711,-7.104280417024162,0.5247999999999223
2742,-9.727511203952258,0.5204599999999214
2766,-8.816294952163068,0.5170999999999207
2788,-5.724501589725747,0.5140199999999201
2808,-9.908120609416171,0.5112199999999195
2827,-7.589853300505668,0.508559999999919
2855,-7.920300603278887,0.5046399999999182
2879,-6.5946862346031905,0.5012799999999175
2907,-4.927258285127387,0.4973599999999177
2931,-6.830396935124269,0.49399999999991834
2956,-5.159633678091335,0.490499999999919
2982,-5.170429503404924,0.4868599999999197
3013,-9.245998695028215,0.4825199999999205
3043,-4.4305708006034,0.4783199999999213
3071,-10.78229745719863,0.47439999999992205
3097,-5.22109112056295,0.47075999999992274
3120,-2.1778394815515454,0.46753999999992335
3143,-2.6154331564932476,0.46431999999992396
3167,-5.182970413056213,0.4609599999999246
3185,-6.521272592047851,0.4584399999999251
3209,-7.128659566787948,0.4550799999999257
3240,-5.337974302630957,0.45073999999992653
3269,-2.571788896120366,0.4466799999999273
3296,-4.442746678310401,0.442899999999928
3320,-7.14554609432102,0.43953999999992865
3345,-5.744158757768376,0.4360399999999293
3376,-6.244426434418736,0.43169999999993014
3399,-1.8625424291276156,0.42847999999993075
3422,-6.642609035840625,0.42525999999993136
3454,-3.8434987300865817,0.4207799999999322
3479,-7.472605189413517,0.41727999999993287
3503,-3.1114574920453295,0.4139199999999335
3530,-5.920787575642283,0.4101399999999342
3557,-7.330168880609906,0.40635999999993494
3586,-7.061329378128337,0.4022999999999357
3607,-4.821399402501483,0.39935999999993627
3633,-6.711952515939587,0.39571999999993696
3657,-3.447977991499063,0.3923599999999376
3681,-4.05843490773343,0.38899999999993823
3709,-3.3881394027652845,0.38507999999993897
3729,-6.936904931258975,0.3822799999999395
3755,-5.401808720509076,0.3786399999999402
3779,-4.337515565594304,0.3752799999999408
3802,-3.7767342711208896,0.37205999999994144
3822,-3.6689896358359295,0.36925999999994197
3848,-3.191365119665937,0.36561999999994266
3877,-6.878126742642798,0.3615599999999434
3901,-2.8947200782818445,0.35819999999994406
3927,-4.941040861401828,0.35455999999994475
3948,-5.626361477652388,0.3516199999999453
3973,-7.192945435671861,0.348119999999946
4004,-4.195426937562495,0.3437799999999468
4027,-7.879533822717169,0.3405599999999474
4053,-5.264873339111373,0.3369199999999481
4079,-3.4457969718769297,0.3332799999999488
4102,-3.8213994518386083,0.3300599999999494
4126,-5.558693302912658,0.32669999999995003
4156,-3.659166685865708,0.3224999999999508
4177,-4.204103227400927,0.3195599999999514
4201,-1.6816999386532299,0.316199999999952
4222,-1.8047739964489418,0.3132599999999526
4251,-9.414736367597703,0.30919999999995335
4276,-4.167194821835361,0.305699999999954
4300,-2.973079309133574,0.30233999999995465
4330,-2.540595298523007,0.29813999999995544
4349,-4.218797540452014,0.29547999999995594
4378,-6.34808689104261,0.2914199999999567
4404,-3.929412415155944,0.2877799999999574
4434,-2.793898419904948,0.2835799999999582
4460,-3.0504583174950994,0.2799399999999589
4487,-3.275836580212012,0.2761599999999596
4513,-6.382014442308435,0.2725199999999603
4537,-7.807203579981608,0.26915999999996093
4559,-3.2714577765376482,0.2660799999999615
4586,-2.902663535491465,0.26229999999996223
4617,-7.017942561373667,0.25795999999996305
4636,-3.528036584909432,0.25529999999996356
4663,-4.929948529184884,0.25151999999996427
4680,-1.654540981510181,0.24913999999996453
4707,-5.5472709176399775,0.2453599999999645
4732,-2.4778020412728994,0.24185999999996446
4755,-3.8162577474218704,0.23863999999996444
4780,-4.896694909399591,0.2351399999999644
4810,-4.732379305981619,0.23093999999996437
4836,-6.6228536228923796,0.22729999999996434
4858,-2.8506014212266937,0.2242199999999643
4880,-3.5515822793718095,0.22113999999996428
4907,-6.45814654662132,0.21735999999996425
4939,-4.769844488028105,0.2128799999999642
4963,-3.6107589547655308,0.20951999999996418
4992,-2.777930831118956,0.20545999999996414
5017,-1.0137811899943399,0.2019599999999641
5046,-0.9812411928119456,0.19789999999996408
5074,-6.853274288123359,0.19397999999996404
5098,-1.802598113032149,0.190619999999964
5124,-3.0057141172578614,0.18697999999996398
5147,-3.8081399007295946,0.18375999999996395
5167,-2.7860619322745634,0.18095999999996393
5190,-2.065120169377849,0.1777399999999639
5217,-1.9436420516421826,0.17395999999996387
5241,-3.4190315325332783,0.17059999999996384
5267,-4.497172343540318,0.1669599999999638
5293,-4.089225722134707,0.16331999999996377
5311,-1.2596493374144164,0.16079999999996375
5333,-1.7671165682324972,0.15771999999996372
5351,-3.4375650989799595,0.1551999999999637
5373,-0.9996256415822848,0.15211999999996367
5395,-5.302449013705836,0.14903999999996365
5416,-1.4974751215571336,0.14609999999996362
5446,-7.045775209071282,0.14189999999996358
5471,-5.308293084464054,0.13839999999996355
5491,-3.2824130100116693,0.13559999999996353
5512,-1.7167996927462614,0.1326599999999635
5538,-5.914520343314166,0.12901999999996347
5570,-4.367673718035722,0.12453999999996343
5597,-1.99448576260853,0.1207599999999634
5624,-5.476411775462381,0.11697999999996336
5652,-5.03600086898625,0.11305999999996333
5682,-3.710513970780286,0.10885999999996329
5704,-4.646590850060573,0.10577999999996326
5733,-5.015733976781133,0.10171999999996323
5760,-4.303133090978301,0.0979399999999632
5786,-6.730172899110987,0.09429999999996316
5813,-1.6665562933235758,0.09051999999996313
5830,-2.325602182792192,0.08813999999996311
5856,-3.211418520516297,0.08449999999996308
5879,-0.37722684403189716,0.08127999999996305
5900,-2.4170947622872676,0.07833999999996302
5922,-5.774170412942525,0.075259999999963
5945,-1.6089467799451418,0.07203999999996297
5971,-2.4061659303439504,0.06839999999996293
6000,-4.437551178799415,0.0643399999999629
6024,-1.7332996080643814,0.06097999999996287
6051,-3.398575942844912,0.057199999999962836
6076,-4.499515193123349,0.053699999999962805
6106,-7.293371397684599,0.04949999999996277
6129,-3.9138718508871317,0.04627999999996274
6158,-3.365561612353817,0.042219999999962704
6186,-1.824239384223489,0.03829999999996267
6210,-2.192706897998696,0.03493999999996264
6229,-2.7831229769568195,0.032279999999962616
6256,-5.090792572064106,0.028499999999962583
6287,-3.0978234678666743,0.024159999999962545
6309,-3.2581883379946666,0.021079999999962518
6338,-3.367813378490246,0.017019999999962482
6367,-4.4689052262801585,0.01295999999996248
6388,-1.6610737233342587,0.010019999999962491
6411,-1.1715070754237726,0.01
6434,-2.1198244986884447,0.01
6461,-2.396337660273132,0.01
6478,-1.7326598172290402,0.01
6499,-3.350788960100192,0.01
6525,-1.8997360965378627,0.01
6554,-2.0898598697129103,0.01
6573,-1.3925283787004572,0.01
6599,0.4292375814937115,0.01
6626,-2.1034036189732364,0.01
6647,-2.9620080427855937,0.01
6669,-2.3975190480246056,0.01
6696,-0.9702025628092332,0.01
6718,-3.424983063391193,0.01
6745,-1.0092854026104292,0.01
6771,-3.3422079799724314,0.01
6798,-2.6737942813335986,0.01
6818,-1.0467958730889004,0.01
6848,-2.5281407831331384,0.01
6873,-2.58244099827635,0.01
6897,-0.6063091807309046,0.01
6924,-2.5293264681767185,0.01
6950,-5.434663372860864,0.01
6975,-1.4880576387071995,0.01
6996,-4.19476452672066,0.01
7015,-2.406664543290951,0.01
7041,-0.6878358354515469,0.01
7066,-0.9469018682421075,0.01
7094,-3.2454217201747557,0.01
7114,-4.33959216363802,0.01
7140,-3.0518802289635083,0.01
7164,-2.069533919897945,0.01
7192,-5.9233768668561115,0.01
7217,-1.90413605781176,0.01
7243,-2.407088470202243,0.01
7269,-3.4235441543049188,0.01
7294,-2.709334113140933,0.01
7322,-3.084296382823294,0.01
7345,-4.638086784163487,0.01
7372,-2.0404873907116303,0.01
7400,-2.846130808496371,0.01
7425,-3.644554821274761,0.01
7456,-2.3409723325714205,0.01
7481,-1.126277799046531,0.01
7498,-1.803371531008765,0.01
7527,-4.651271316130381,0.01
7555,-2.329211376435993,0.01
7583,-3.6744315410478037,0.01
7603,-3.9451973948017605,0.01
7634,-3.806131447875418,0.01
7654,-1.8732562142486127,0.01
7676,-3.3735558706304873,0.01
7703,-4.0340308859936265,0.01
7728,-5.903935174197901,0.01
7753,-5.241360433242743,0.01
7775,-0.18106602337938632,0.01
7801,-0.12252005240010017,0.01
7831,-3.1901651309519754,0.01
7845,0.33888926234638916,0.01
7872,-4.565964057269392,0.01
7896,-1.0413243882986254,0.01
7920,-1.160730889204941,0.01
7941,-4.278413621107822,0.01
7969,-3.403029725630497,0.01
7993,-0.5300988132939835,0.01
8022,-2.0341978912948564,0.01
8046,-2.856194580280481,0.01
8073,-4.178712272155782,0.01
8095,-3.368290211063634,0.01
8124,-3.533792621198593,0.01
8151,-2.1366122987863543,0.01
8181,-0.13433115375211108,0.01
8207,-1.488109097570807,0.01
8232,-1.5488051711941428,0.01
8261,-2.7206598317805804,0.01
8279,-0.11987269560019886,0.01
8313,-1.6582434639654084,0.01
8334,-2.961156520372873,0.01
8361,-2.3941251614993857,0.01
8385,-2.5188071488349264,0.01
8408,-0.179627844858599,0.01
8425,-0.7538518052815353,0.01
8444,-0.3814427007044796,0.01
8474,-0.9830195663724265,0.01
8502,-4.321311442506385,0.01
8524,-0.9675180580449653,0.01
8551,-3.0471636666947277,0.01
8575,-4.558228357307632,0.01
8606,-4.342738784875984,0.01
8630,-0.09814110693780265,0.01
8654,-3.4917575999682358,0.01
8679,-0.6438388123913229,0.01
8701,-2.1400216025618004,0.01
8726,-0.5869613246917639,0.01
8750,-0.8362247494593611,0.01
8776,-1.884642282199504,0.01
8798,1.004873119709834,0.01
8821,-2.356012392927513,0.01
8848,0.1760615392047127,0.01
8874,-4.37269301952764,0.01
8898,-0.11168609931292484,0.01
8918,-2.4786924461266286,0.01
8945,-4.231396243690621,0.01
8966,-1.6967553261937782,0.01
8997,-2.1252860904705813,0.01
9013,-1.6573977199721934,0.01
9037,-1.55249504840902,0.01
9056,-1.6793831872889564,0.01
9081,-5.665831400081412,0.01
9106,-2.933611324293955,0.01
9130,-2.7423886582128962,0.01
9159,-8.073031300837087,0.01
9177,-3.059258205627902,0.01
9206,-5.778852730578198,0.01
9224,-4.66908943390505,0.01
9249,-2.852150570928316,0.01
9278,-3.3831786756351834,0.01
9299,-1.4664514436420122,0.01
9316,-0.5496279846469079,0.01
9349,-8.405108992793933,0.01
9374,-4.061534474465966,0.01
9398,-8.678559560843869,0.01
9425,-4.051209265572154,0.01
9447,-4.658046303045062,0.01
