stop_id,stop_sequence,arrival_time_sec,departure_time_sec,passenger_load,ons,offs,schd_time_sec,trip_id,block_id,run_id,direction
3823,49,23601.556864330443,23601.556864330443,1,0,0,23471.0,41321020,651000002769,F109,West
17038,50,23647.556864330443,23647.556864330443,1,0,0,23510.0,41321020,651000002769,F109,West
14102,51,23657.556864330443,23657.556864330443,0,0,1,23520.0,41321020,651000002769,F109,West
14102,1,23910.0,23920.398869845896,3,3,0,23910.0,7518020,651000002769,F109,East
3725,2,23941.398869845896,23941.398869845896,3,0,0,23931.0,7518020,651000002769,F109,East
3726,3,23983.398869845896,23983.398869845896,3,0,0,23957.0,7518020,651000002769,F109,East
3728,4,24046.398869845896,24053.98939644873,4,1,0,23997.0,7518020,651000002769,F109,East
3729,5,24105.98939644873,24105.98939644873,4,0,0,24047.0,7518020,651000002769,F109,East
3730,6,24147.98939644873,24147.98939644873,4,0,0,24077.0,7518020,651000002769,F109,East
3731,7,24164.98939644873,24164.98939644873,4,0,0,24109.0,7518020,651000002769,F109,East
3732,8,24188.98939644873,24188.98939644873,4,0,0,24143.0,7518020,651000002769,F109,East
3733,9,24207.98939644873,24215.191502858117,5,1,0,24200.0,7518020,651000002769,F109,East
3734,10,24234.191502858117,24234.191502858117,5,0,0,24245.0,7518020,651000002769,F109,East
17475,11,24298.191502858117,24298.191502858117,5,0,0,24308.0,7518020,651000002769,F109,East
17476,12,24358.191502858117,24358.191502858117,5,0,0,24340.0,7518020,651000002769,F109,East
3737,13,24382.191502858117,24382.191502858117,5,0,0,24377.0,7518020,651000002769,F109,East
18607,14,24410.191502858117,24410.191502858117,5,0,0,24433.0,7518020,651000002769,F109,East
3739,15,24449.191502858117,24449.191502858117,5,0,0,24462.0,7518020,651000002769,F109,East
18106,16,24617.191502858117,24626.592685653148,4,1,2,24516.0,7518020,651000002769,F109,East
3741,17,24657.592685653148,24667.90304882679,7,3,0,24557.0,7518020,651000002769,F109,East
3742,18,24733.90304882679,24742.562077507162,9,2,0,24622.0,7518020,651000002769,F109,East
3743,19,24782.562077507162,24795.228606840377,13,4,0,24673.0,7518020,651000002769,F109,East
3744,20,24830.228606840377,24838.753981262325,15,2,0,24737.0,7518020,651000002769,F109,East
3745,21,24871.753981262325,24880.69925482837,15,1,1,24791.0,7518020,651000002769,F109,East
3746,22,24927.69925482837,24953.844763868932,9,3,9,24859.0,7518020,651000002769,F109,East
3747,23,25004.844763868932,25004.844763868932,9,0,0,24899.0,7518020,651000002769,F109,East
3748,24,25046.844763868932,25056.258488757143,8,1,2,24959.0,7518020,651000002769,F109,East
3749,25,25095.258488757143,25095.258488757143,8,0,0,25022.0,7518020,651000002769,F109,East
3750,26,25125.258488757143,25125.258488757143,8,0,0,25082.0,7518020,651000002769,F109,East
3752,27,25185.258488757143,25192.781920166708,9,1,0,25178.0,7518020,651000002769,F109,East
3753,28,25229.781920166708,25236.631848613,10,1,0,25241.0,7518020,651000002769,F109,East
17251,29,25287.631848613,25287.631848613,10,0,0,25307.0,7518020,651000002769,F109,East
3755,30,25317.631848613,25317.631848613,10,0,0,25343.0,7518020,651000002769,F109,East
3756,31,25379.631848613,25392.136496217357,5,0,5,25400.0,7518020,651000002769,F109,East
3757,32,25477.136496217357,25477.136496217357,5,0,0,25460.0,7518020,651000002769,F109,East
17249,33,25526.136496217357,25526.136496217357,5,0,0,25522.0,7518020,651000002769,F109,East
3759,34,25543.136496217357,25543.136496217357,5,0,0,25560.0,7518020,651000002769,F109,East
3760,35,25565.136496217357,25565.136496217357,5,0,0,25610.0,7518020,651000002769,F109,East
17606,36,25625.136496217357,25631.62993301033,4,0,1,25682.0,7518020,651000002769,F109,East
3762,37,25663.62993301033,25663.62993301033,4,0,0,25729.0,7518020,651000002769,F109,East
3764,38,25699.62993301033,25699.62993301033,4,0,0,25785.0,7518020,651000002769,F109,East
3765,39,25741.62993301033,25741.62993301033,4,0,0,25823.0,7518020,651000002769,F109,East
4908,40,25920.62993301033,25920.62993301033,4,0,0,25945.0,7518020,651000002769,F109,East
4910,41,25968.62993301033,25975.216732238598,5,1,0,26011.0,7518020,651000002769,F109,East
4912,42,26014.216732238598,26014.216732238598,5,0,0,26064.0,7518020,651000002769,F109,East
18580,43,26040.216732238598,26051.375590212134,1,0,4,26111.0,7518020,651000002769,F109,East
15343,44,26160.375590212134,26160.375590212134,1,0,0,26183.0,7518020,651000002769,F109,East
5418,45,26180.375590212134,26180.375590212134,1,0,0,26213.0,7518020,651000002769,F109,East
3771,46,26227.375590212134,26227.375590212134,1,0,0,26268.0,7518020,651000002769,F109,East
16192,47,26264.375590212134,26264.375590212134,1,0,0,26296.0,7518020,651000002769,F109,East
2363,48,26342.375590212134,26342.375590212134,1,0,0,26363.0,7518020,651000002769,F109,East
3773,49,26499.375590212134,26499.375590212134,0,0,1,26520.0,7518020,651000002769,F109,East
3773,1,26880.0,26880.0,0,0,0,26880.0,18412020,651000002769,F109,West
3774,2,26902.0,26902.0,0,0,0,26902.0,18412020,651000002769,F109,West
3775,3,26915.0,26915.0,0,0,0,26941.0,18412020,651000002769,F109,West
3776,4,26993.0,26993.0,0,0,0,27026.0,18412020,651000002769,F109,West
3777,5,27015.0,27015.0,0,0,0,27065.0,18412020,651000002769,F109,West
14582,6,27069.0,27080.495135958256,3,3,0,27124.0,18412020,651000002769,F109,West
15461,7,27121.495135958256,27121.495135958256,3,0,0,27157.0,18412020,651000002769,F109,West
18393,8,27214.495135958256,27220.741864133335,4,1,0,27232.0,18412020,651000002769,F109,West
5348,9,27238.741864133335,27238.741864133335,4,0,0,27271.0,18412020,651000002769,F109,West
4941,10,27306.741864133335,27320.733372396902,5,4,3,27338.0,18412020,651000002769,F109,West
4943,11,27406.733372396902,27414.300324845386,6,1,0,27394.0,18412020,651000002769,F109,West
4945,12,27465.300324845386,27476.39922441336,7,2,1,27445.0,18412020,651000002769,F109,West
4947,13,27556.39922441336,27556.39922441336,7,0,0,27498.0,18412020,651000002769,F109,West
17247,14,27673.39922441336,27681.91339191722,7,1,1,27624.0,18412020,651000002769,F109,West
3787,15,27756.91339191722,27756.91339191722,7,0,0,27675.0,18412020,651000002769,F109,West
3788,16,27778.91339191722,27778.91339191722,7,0,0,27706.0,18412020,651000002769,F109,West
17603,17,27830.91339191722,27836.70103549114,6,0,1,27756.0,18412020,651000002769,F109,West
17604,18,27931.70103549114,27940.66203084238,3,0,3,27810.0,18412020,651000002769,F109,West
3791,19,27966.66203084238,27966.66203084238,3,0,0,27846.0,18412020,651000002769,F109,West
3792,20,28006.66203084238,28006.66203084238,3,0,0,27888.0,18412020,651000002769,F109,West
17246,21,28110.66203084238,28117.35305896867,4,1,0,27945.0,18412020,651000002769,F109,West
3794,22,28219.35305896867,28227.71501873906,4,1,1,27984.0,18412020,651000002769,F109,West
3795,23,28259.71501873906,28259.71501873906,4,0,0,28049.0,18412020,651000002769,F109,West
17245,24,28292.71501873906,28292.71501873906,4,0,0,28096.0,18412020,651000002769,F109,West
18352,25,28326.71501873906,28326.71501873906,4,0,0,28149.0,18412020,651000002769,F109,West
15931,26,28394.71501873906,28403.32595234231,4,1,1,28199.0,18412020,651000002769,F109,West
15948,27,28448.32595234231,28455.425949296914,5,1,0,28299.0,18412020,651000002769,F109,West
3801,28,28484.425949296914,28484.425949296914,5,0,0,28346.0,18412020,651000002769,F109,West
3802,29,28576.425949296914,28583.19541861908,6,1,0,28403.0,18412020,651000002769,F109,West
3803,30,28649.19541861908,28656.22960783233,5,0,1,28462.0,18412020,651000002769,F109,West
3804,31,28718.22960783233,28724.8039966125,6,1,0,28513.0,18412020,651000002769,F109,West
3805,32,28759.8039966125,28759.8039966125,6,0,0,28569.0,18412020,651000002769,F109,West
18107,33,28852.8039966125,28858.520124250153,5,0,1,28638.0,18412020,651000002769,F109,West
3807,34,28923.520124250153,28923.520124250153,5,0,0,28684.0,18412020,651000002769,F109,West
3808,35,29143.520124250153,29151.011550587446,6,1,0,28747.0,18412020,651000002769,F109,West
3809,36,29237.011550587446,29250.046659820793,8,3,1,28803.0,18412020,651000002769,F109,West
3810,37,29365.046659820793,29379.132047972893,9,3,2,28862.0,18412020,651000002769,F109,West
3811,38,29420.132047972893,29420.132047972893,9,0,0,28905.0,18412020,651000002769,F109,West
3812,39,29447.132047972893,29447.132047972893,9,0,0,28952.0,18412020,651000002769,F109,West
3813,40,29476.132047972893,29476.132047972893,9,0,0,29000.0,18412020,651000002769,F109,West
3814,41,29506.132047972893,29506.132047972893,9,0,0,29051.0,18412020,651000002769,F109,West
3815,42,29571.132047972893,29571.132047972893,9,0,0,29088.0,18412020,651000002769,F109,West
3816,43,29625.132047972893,29625.132047972893,9,0,0,29143.0,18412020,651000002769,F109,West
17133,44,29655.132047972893,29662.62121212354,10,1,0,29191.0,18412020,651000002769,F109,West
3818,45,29687.62121212354,29687.62121212354,10,0,0,29244.000000000004,18412020,651000002769,F109,West
3819,46,29718.62121212354,29718.62121212354,10,0,0,29284.000000000004,18412020,651000002769,F109,West
3820,47,29745.62121212354,29745.62121212354,10,0,0,29335.000000000004,18412020,651000002769,F109,West
3821,48,29777.62121212354,29777.62121212354,10,0,0,29381.000000000004,18412020,651000002769,F109,West
3823,49,29845.62121212354,29851.248149707553,9,0,1,29469.000000000004,18412020,651000002769,F109,West
17038,50,29895.248149707553,29910.182983466875,5,1,5,29533.000000000004,18412020,651000002769,F109,West
14102,51,29927.182983466875,29927.182983466875,0,0,5,29550.000000000004,18412020,651000002769,F109,West
14102,1,19800.0,19810.78426403932,3,3,0,19800.0,19619020,651000002773,F106,East
3725,2,19831.78426403932,19831.78426403932,3,0,0,19821.0,19619020,651000002773,F106,East
3726,3,20312.78426403932,20312.78426403932,3,0,0,19847.0,19619020,651000002773,F106,East
3728,4,20342.78426403932,20342.78426403932,3,0,0,19887.0,19619020,651000002773,F106,East
3729,5,20362.78426403932,20362.78426403932,3,0,0,19937.0,19619020,651000002773,F106,East
3730,6,20381.78426403932,20381.78426403932,3,0,0,19967.0,19619020,651000002773,F106,East
3731,7,20404.78426403932,20411.519960879625,2,0,1,19999.0,19619020,651000002773,F106,East
3732,8,20438.519960879625,20438.519960879625,2,0,0,20033.0,19619020,651000002773,F106,East
3733,9,20463.519960879625,20463.519960879625,2,0,0,20090.0,19619020,651000002773,F106,East
3734,10,20490.519960879625,20490.519960879625,2,0,0,20135.0,19619020,651000002773,F106,East
17475,11,20523.519960879625,20530.130812540323,3,1,0,20198.0,19619020,651000002773,F106,East
17476,12,20552.130812540323,20552.130812540323,3,0,0,20230.0,19619020,651000002773,F106,East
3737,13,20567.130812540323,20567.130812540323,3,0,0,20267.0,19619020,651000002773,F106,East
18607,14,20606.130812540323,20613.13094432027,2,0,1,20323.0,19619020,651000002773,F106,East
3739,15,20641.13094432027,20648.55296937499,3,1,0,20352.0,19619020,651000002773,F106,East
18106,16,20708.55296937499,20716.10731118065,4,1,0,20406.0,19619020,651000002773,F106,East
3741,17,20746.10731118065,20746.10731118065,4,0,0,20447.0,19619020,651000002773,F106,East
3742,18,20784.10731118065,20790.366258841765,5,1,0,20512.0,19619020,651000002773,F106,East
3743,19,20824.366258841765,20833.200261017682,5,1,1,20563.0,19619020,651000002773,F106,East
3744,20,20891.200261017682,20902.173762551804,8,3,0,20627.0,19619020,651000002773,F106,East
3745,21,20931.173762551804,20937.74594651719,7,0,1,20681.0,19619020,651000002773,F106,East
3746,22,21023.74594651719,21040.54293363571,4,2,5,20749.0,19619020,651000002773,F106,East
3747,23,21116.54293363571,21116.54293363571,4,0,0,20789.0,19619020,651000002773,F106,East
3748,24,21140.54293363571,21140.54293363571,4,0,0,20849.0,19619020,651000002773,F106,East
3749,25,21168.54293363571,21168.54293363571,4,0,0,20912.0,19619020,651000002773,F106,East
3750,26,21188.54293363571,21188.54293363571,4,0,0,20972.0,19619020,651000002773,F106,East
3752,27,21228.54293363571,21234.76103149524,5,1,0,21068.0,19619020,651000002773,F106,East
3753,28,21252.76103149524,21252.76103149524,5,0,0,21131.0,19619020,651000002773,F106,East
17251,29,21284.76103149524,21284.76103149524,5,0,0,21197.0,19619020,651000002773,F106,East
3755,30,21306.76103149524,21313.90752792233,6,1,0,21233.0,19619020,651000002773,F106,East
3756,31,21333.90752792233,21342.311606712425,6,1,1,21290.0,19619020,651000002773,F106,East
3757,32,21434.311606712425,21434.311606712425,6,0,0,21350.0,19619020,651000002773,F106,East
17249,33,21466.311606712425,21466.311606712425,6,0,0,21412.0,19619020,651000002773,F106,East
3759,34,21484.311606712425,21484.311606712425,6,0,0,21450.0,19619020,651000002773,F106,East
3760,35,21517.311606712425,21517.311606712425,6,0,0,21500.0,19619020,651000002773,F106,East
17606,36,21565.311606712425,21565.311606712425,6,0,0,21572.0,19619020,651000002773,F106,East
3762,37,21600.311606712425,21607.163929155526,5,0,1,21619.0,19619020,651000002773,F106,East
3764,38,21641.163929155526,21641.163929155526,5,0,0,21675.0,19619020,651000002773,F106,East
3765,39,21687.163929155526,21687.163929155526,5,0,0,21713.0,19619020,651000002773,F106,East
4908,40,21823.163929155526,21823.163929155526,5,0,0,21835.0,19619020,651000002773,F106,East
4910,41,21858.163929155526,21858.163929155526,5,0,0,21901.0,19619020,651000002773,F106,East
4912,42,21889.163929155526,21889.163929155526,5,0,0,21954.0,19619020,651000002773,F106,East
18580,43,21928.163929155526,21936.723688510418,3,0,2,22001.0,19619020,651000002773,F106,East
15343,44,22005.723688510418,22011.876869850137,2,0,1,22073.0,19619020,651000002773,F106,East
5418,45,22058.876869850137,22058.876869850137,2,0,0,22103.0,19619020,651000002773,F106,East
3771,46,22130.876869850137,22137.752860496854,1,0,1,22158.0,19619020,651000002773,F106,East
16192,47,22190.752860496854,22190.752860496854,1,0,0,22186.0,19619020,651000002773,F106,East
2363,48,22235.752860496854,22241.734163873192,0,0,1,22253.0,19619020,651000002773,F106,East
3773,49,22398.734163873192,22398.734163873192,0,0,0,22410.0,19619020,651000002773,F106,East
3773,1,22680.0,22686.570974833416,1,1,0,22680.0,25444020,651000002773,F106,West
3774,2,22704.570974833416,22710.799016665933,0,0,1,22699.0,25444020,651000002773,F106,West
3775,3,23217.799016665933,23217.799016665933,0,0,0,22733.0,25444020,651000002773,F106,West
3776,4,23254.799016665933,23254.799016665933,0,0,0,22807.0,25444020,651000002773,F106,West
3777,5,23292.799016665933,23300.015938228356,1,1,0,22841.0,25444020,651000002773,F106,West
14582,6,23376.015938228356,23376.015938228356,1,0,0,22891.0,25444020,651000002773,F106,West
15461,7,23401.015938228356,23401.015938228356,1,0,0,22920.0,25444020,651000002773,F106,West
18393,8,23445.015938228356,23455.75426335097,4,3,0,22985.0,25444020,651000002773,F106,West
5348,9,23472.75426335097,23478.94570262575,5,1,0,23019.0,25444020,651000002773,F106,West
4941,10,23507.94570262575,23532.445492679024,9,7,3,23077.0,25444020,651000002773,F106,West
4943,11,23626.445492679024,23626.445492679024,9,0,0,23125.0,25444020,651000002773,F106,West
4945,12,23652.445492679024,23659.953912489702,10,1,0,23169.0,25444020,651000002773,F106,West
4947,13,23706.953912489702,23716.640167752106,12,2,0,23215.0,25444020,651000002773,F106,West
17247,14,23825.640167752106,23834.429024205896,12,1,1,23324.0,25444020,651000002773,F106,West
3787,15,23879.429024205896,23886.604659297856,13,1,0,23368.0,25444020,651000002773,F106,West
3788,16,23904.604659297856,23915.028648706204,9,0,4,23395.0,25444020,651000002773,F106,West
17603,17,23970.028648706204,23975.766731568718,8,0,1,23438.0,25444020,651000002773,F106,West
17604,18,24011.766731568718,24022.709308881433,6,1,3,23484.0,25444020,651000002773,F106,West
3791,19,24043.709308881433,24043.709308881433,6,0,0,23516.0,25444020,651000002773,F106,West
3792,20,24070.709308881433,24070.709308881433,6,0,0,23552.0,25444020,651000002773,F106,West
17246,21,24100.709308881433,24107.671606384036,5,0,1,23601.0,25444020,651000002773,F106,West
3794,22,24126.671606384036,24132.63684632501,4,0,1,23635.0,25444020,651000002773,F106,West
3795,23,24159.63684632501,24159.63684632501,4,0,0,23688.0,25444020,651000002773,F106,West
17245,24,24193.63684632501,24193.63684632501,4,0,0,23727.0,25444020,651000002773,F106,West
18352,25,24218.63684632501,24218.63684632501,4,0,0,23771.0,25444020,651000002773,F106,West
15931,26,24245.63684632501,24245.63684632501,4,0,0,23812.0,25444020,651000002773,F106,West
15948,27,24278.63684632501,24286.222823459317,6,2,0,23895.0,25444020,651000002773,F106,West
3801,28,24326.222823459317,24326.222823459317,6,0,0,23933.0,25444020,651000002773,F106,West
3802,29,24366.222823459317,24372.68411693768,7,1,0,23980.0,25444020,651000002773,F106,West
3803,30,24396.68411693768,24402.35928644508,6,0,1,24029.0,25444020,651000002773,F106,West
3804,31,24439.35928644508,24451.09572260659,6,2,2,24072.0,25444020,651000002773,F106,West
3805,32,24486.09572260659,24494.657851922322,8,2,0,24123.0,25444020,651000002773,F106,West
18107,33,24556.657851922322,24567.969804756223,11,3,0,24187.0,25444020,651000002773,F106,West
3807,34,24600.969804756223,24611.579664133198,14,3,0,24229.0,25444020,651000002773,F106,West
3808,35,24649.579664133198,24660.544951129716,17,3,0,24287.0,25444020,651000002773,F106,West
3809,36,24701.544951129716,24708.755262374714,15,0,2,24338.0,25444020,651000002773,F106,West
3810,37,24819.755262374714,24832.632369295567,12,1,4,24392.0,25444020,651000002773,F106,West
3811,38,24877.632369295567,24877.632369295567,12,0,0,24428.0,25444020,651000002773,F106,West
3812,39,24894.632369295567,24894.632369295567,12,0,0,24468.0,25444020,651000002773,F106,West
3813,40,24918.632369295567,24929.422239829324,15,3,0,24508.0,25444020,651000002773,F106,West
3814,41,24953.422239829324,24953.422239829324,15,0,0,24551.0,25444020,651000002773,F106,West
3815,42,25011.422239829324,25020.666777901763,17,2,0,24583.0,25444020,651000002773,F106,West
3816,43,25048.666777901763,25055.807936735004,18,1,0,24630.0,25444020,651000002773,F106,West
17133,44,25073.807936735004,25073.807936735004,18,0,0,24670.0,25444020,651000002773,F106,West
3818,45,25116.807936735004,25116.807936735004,18,0,0,24715.0,25444020,651000002773,F106,West
3819,46,25204.807936735004,25213.235519355854,20,2,0,24744.0,25444020,651000002773,F106,West
3820,47,25245.235519355854,25245.235519355854,20,0,0,24780.0,25444020,651000002773,F106,West
3821,48,25267.235519355854,25267.235519355854,20,0,0,24811.0,25444020,651000002773,F106,West
3823,49,25325.235519355854,25325.235519355854,20,0,0,24873.0,25444020,651000002773,F106,West
17038,50,25372.235519355854,25409.706878146793,11,5,14,24918.0,25444020,651000002773,F106,West
14102,51,25421.706878146793,25421.706878146793,0,0,11,24930.0,25444020,651000002773,F106,West
14102,1,25444.748311210744,25459.493579684422,5,5,0,25410.0,43965020,651000002773,F106,East
3725,2,25483.493579684422,25483.493579684422,5,0,0,25434.0,43965020,651000002773,F106,East
