step,score,eps
76,-102.75892698034946,0.5993700000000018
152,-118.98419970791949,0.598306000000005
228,-97.07609786243064,0.5972420000000082
304,-115.56478576012228,0.5961780000000113
380,-121.73246185033865,0.5951140000000145
456,-101.31380330307755,0.5940500000000176
532,-114.43332637324504,0.5929860000000208
608,-113.06393602195331,0.5919220000000239
684,-126.64524759401672,0.5908580000000271
760,-114.26837926196627,0.5897940000000302
836,-94.65100402447177,0.5887300000000334
912,-111.91843212398328,0.5876660000000365
988,-119.14222902996983,0.5866020000000397
1064,-104.36691805449736,0.5855380000000429
1140,-94.9512122361831,0.584474000000046
1216,-92.90483757252255,0.5834100000000492
1292,-101.01619120734091,0.5823460000000523
1368,-106.42334420010049,0.5812820000000555
1444,-108.6399038464073,0.5802180000000586
1520,-113.09768988622899,0.5791540000000618
1596,-94.39353969886821,0.5780900000000649
1672,-100.9160907676697,0.5770260000000681
1748,-100.37378692710921,0.5759620000000713
1824,-114.11862243610044,0.5748980000000744
1900,-111.92579460106212,0.5738340000000776
1976,-99.95476776915571,0.5727700000000807
2052,-103.18740321393878,0.5717060000000839
2128,-129.2046456215075,0.570642000000087
2204,-115.56727930291291,0.5695780000000902
2280,-89.8602549328633,0.5685140000000933
2356,-130.17792636405642,0.5674500000000965
2432,-108.78802168148883,0.5663860000000996
2508,-120.41116756874356,0.5653220000001028
2584,-104.44006274141229,0.564258000000106
2660,-120.93866986106374,0.5631940000001091
2736,-98.81887721478888,0.5621300000001123
2812,-107.11791513119925,0.5610660000001154
2888,-98.2323627358212,0.5600020000001186
2964,-109.62906857774456,0.5589380000001217
3040,-113.37045419176057,0.5578740000001249
3116,-111.93822996367892,0.556810000000128
3192,-96.34348821636728,0.5557460000001312
3268,-103.38011885455862,0.5546820000001343
3344,-120.82418715486678,0.5536180000001375
3420,-101.21395494439523,0.5525540000001407
3496,-108.44999394166462,0.5514900000001438
3572,-117.09456750826907,0.550426000000147
3648,-107.97065751230954,0.5493620000001501
3724,-114.57905549389571,0.5482980000001533
3800,-124.06371785467405,0.5472340000001564
3876,-103.61563880646759,0.5461700000001596
3952,-97.17428313695265,0.5451060000001627
4028,-111.94201010723981,0.5440420000001659
4104,-101.95748118327136,0.542978000000169
4180,-126.01120215514509,0.5419140000001722
4256,-97.0862785956142,0.5408500000001754
4332,-126.54290118632682,0.5397860000001785
4408,-110.76632413521027,0.5387220000001817
4484,-122.47299114934408,0.5376580000001848
4560,-120.21905553878487,0.536594000000188
4636,-101.80483821229984,0.5355300000001911
4712,-114.40629980966453,0.5344660000001943
4788,-100.92773830392024,0.5334020000001974
4864,-105.25121695970472,0.5323380000002006
4940,-107.15095344321215,0.5312740000002037
5016,-112.8621538192719,0.5302100000002069
5092,-106.3322896173659,0.5291460000002101
5168,-104.12678991721333,0.5280820000002132
5244,-101.24209549979302,0.5270180000002164
5320,-108.46240618269908,0.5259540000002195
5396,-92.06332312050583,0.5248900000002227
5472,-99.55394202755166,0.5238260000002258
5548,-102.75260896637126,0.522762000000229
5624,-97.84334004625525,0.5216980000002321
5700,-106.11835394167446,0.5206340000002353
5776,-97.16244107476591,0.5195700000002385
5852,-97.1002902432242,0.5185060000002416
5928,-118.08007870178179,0.5174420000002448
6004,-110.2929398072836,0.5163780000002479
6080,-109.7443959667025,0.5153140000002511
6156,-94.93398396916675,0.5142500000002542
6232,-109.54015527112617,0.5131860000002574
6308,-118.05475030406836,0.5121220000002605
6384,-109.69050710531872,0.5110580000002637
6460,-100.6964289472153,0.5099940000002668
6536,-108.82147963868324,0.50893000000027
6612,-109.22390593967356,0.5078660000002732
6688,-104.55343331948815,0.5068020000002763
6764,-115.05879026639323,0.5057380000002795
6840,-108.17393033629982,0.5046740000002826
6916,-97.40381826878968,0.5036100000002858
6992,-95.5036907591577,0.5025460000002889
7068,-120.62521231461025,0.5014820000002921
7144,-96.81542137021401,0.5004180000002952
7220,-121.092377595939,0.4993540000002958
7296,-108.01694519797951,0.4982900000002947
7372,-106.17664991672679,0.49722600000029366
7448,-112.0640806994707,0.4961620000002926
7524,-94.83138164416617,0.4950980000002915
7600,-120.4754626765217,0.49403400000029046
7676,-109.85004114584873,0.4929700000002894
7752,-94.48855703390929,0.49190600000028833
7828,-107.0764846132172,0.49084200000028727
7904,-104.75492743564705,0.4897780000002862
7980,-96.3133251504414,0.48871400000028514
8056,-113.5995044125982,0.4876500000002841
8132,-99.36308320226547,0.486586000000283
8208,-112.86506607534022,0.48552200000028195
8284,-117.0724353899031,0.4844580000002809
8360,-95.84245834361295,0.4833940000002798
8436,-108.89997708036668,0.48233000000027876
8512,-101.11719257270457,0.4812660000002777
8588,-91.68433244677877,0.48020200000027663
8664,-103.87108121655417,0.47913800000027557
8740,-119.10754115920415,0.4780740000002745
8816,-101.93031394044554,0.47701000000027344
8892,-92.96761785382347,0.4759460000002724
8968,-99.69987179437405,0.4748820000002713
9044,-132.53708692760478,0.47381800000027025
9120,-100.2747155705894,0.4727540000002692
9196,-94.97313156477222,0.4716900000002681
9272,-120.5295195517212,0.47062600000026705
9348,-113.59621179385174,0.469562000000266
9424,-97.01802536437526,0.4684980000002649
9500,-118.85787405918865,0.46743400000026386
9576,-94.5261656882147,0.4663700000002628
9652,-103.67353352716307,0.46530600000026173
9728,-113.51620299278562,0.46424200000026067
9804,-105.15048503346088,0.4631780000002596
9880,-112.32017415031913,0.46211400000025854
9956,-104.17629613154905,0.4610500000002575
10032,-94.80053138475162,0.4599860000002564
10108,-97.71364323353652,0.45892200000025535
10184,-106.6127339901972,0.4578580000002543
10260,-105.81564010801162,0.4567940000002532
10336,-92.85087405133669,0.45573000000025216
10412,-116.62804221721764,0.4546660000002511
10488,-117.74607873333748,0.45360200000025
10564,-98.11856366654922,0.45253800000024896
10640,-95.94167430463605,0.4514740000002479
10716,-102.55142420686201,0.45041000000024684
10792,-106.94428250806519,0.44934600000024577
10868,-117.57518997461631,0.4482820000002447
10944,-104.85070693319848,0.44721800000024364
11020,-99.32547326260078,0.4461540000002426
11096,-114.52574778628424,0.4450900000002415
11172,-101.96646069276586,0.44402600000024045
11248,-113.98643760773358,0.4429620000002394
11324,-102.05079254636142,0.4418980000002383
11400,-122.83255047108796,0.44083400000023726
11476,-111.2266915585997,0.4397700000002362
11552,-92.95014723641167,0.43870600000023513
11628,-99.93258902407734,0.43764200000023407
11704,-94.25810465660277,0.436578000000233
11780,-109.48652139990261,0.43551400000023194
11856,-112.79892178469726,0.4344500000002309
11932,-95.42134853030092,0.4333860000002298
12008,-119.87520884722473,0.43232200000022875
12084,-97.83432458294315,0.4312580000002277
12160,-99.26356857897626,0.4301940000002266
12236,-113.8534572183458,0.42913000000022555
12312,-114.08882550355058,0.4280660000002245
12388,-95.25479843518305,0.4270020000002234
12464,-136.4381873032745,0.42593800000022236
12540,-97.35946436174703,0.4248740000002213
12616,-106.01375838429982,0.42381000000022023
12692,-113.9127084175173,0.42274600000021917
12768,-116.72732993598896,0.4216820000002181
12844,-98.94791619321244,0.42061800000021704
12920,-103.17833876384465,0.419554000000216
12996,-104.11961342310752,0.4184900000002149
13072,-122.6961252549599,0.41742600000021385
13148,-115.92872326617963,0.4163620000002128
13224,-102.82624806064084,0.4152980000002117
13300,-131.83622486474292,0.41423400000021066
13376,-102.00475407178531,0.4131700000002096
13452,-125.08311306522641,0.4121060000002085
13528,-97.82246489351076,0.41104200000020746
13604,-112.2974058291897,0.4099780000002064
13680,-117.4686221186308,0.40891400000020534
13756,-107.3068450682804,0.40785000000020427
13832,-100.27447953093588,0.4067860000002032
13908,-94.2991150809208,0.40572200000020214
13984,-100.31610141157334,0.4046580000002011
14060,-106.41268843188571,0.4035940000002
14136,-107.25671544088327,0.40253000000019895
14212,-120.1972636050253,0.4014660000001979
14288,-95.07310705003886,0.4004020000001968
14364,-109.29917636415007,0.39933800000019576
14440,-125.31219744409458,0.3982740000001947
14516,-92.25926465856458,0.39721000000019363
14592,-107.7179764248806,0.39614600000019257
14668,-115.51496629832789,0.3950820000001915
14744,-102.80160665843641,0.39401800000019044
14820,-116.95836788770774,0.3929540000001894
14896,-92.72661565093041,0.3918900000001883
14972,-103.2417791881624,0.39082600000018725
15048,-98.17409881553466,0.3897620000001862
15124,-108.57014913003158,0.3886980000001851
15200,-103.2079777108344,0.38763400000018405
15276,-97.36991733730449,0.386570000000183
15352,-111.49271810897369,0.3855060000001819
15428,-98.4185828156919,0.38444200000018086
15504,-115.66798441755581,0.3833780000001798
15580,-103.93769431523205,0.38231400000017873
15656,-91.24311016764803,0.38125000000017767
15732,-116.74088479160086,0.3801860000001766
15808,-106.18138140438228,0.37912200000017554
15884,-112.85908000816035,0.3780580000001745
15960,-108.71264539931614,0.3769940000001734
16036,-91.81348948985058,0.37593000000017235
16112,-97.33545828525617,0.3748660000001713
16188,-111.62051982017321,0.3738020000001702
16264,-96.93028310134507,0.37273800000016916
16340,-94.60992041002619,0.3716740000001681
16416,-100.94558953598231,0.37061000000016703
16492,-102.09482689384527,0.36954600000016596
16568,-104.12521379826511,0.3684820000001649
16644,-104.86677776247183,0.36741800000016384
16720,-92.61336237754585,0.36635400000016277
16796,-116.29358979739791,0.3652900000001617
16872,-105.27592951252437,0.36422600000016064
16948,-100.32131723561015,0.3631620000001596
17024,-106.2665782887494,0.3620980000001585
17100,-90.59373287713026,0.36103400000015745
17176,-114.34595478809743,0.3599700000001564
