boarding_stop,alighting_stop,arrival_time,times_denied,boarding_time,trip_id,alighting_time
17604,17246,22653.3609268705,0,22855.023964353153,19931020,22927.063769065462
15461,3794,22080.09735826598,0,22361.37330955302,19931020,22956.588012649423
3787,3794,22517.18163833484,0,22770.23720355774,19931020,22956.588012649423
3801,3810,21891.267120133143,0,22595.1394652591,41321020,23017.31826279904
3803,3810,22372.72999542609,0,22663.51391849734,41321020,23017.31826279904
3803,3810,22544.5004985314,0,22663.51391849734,41321020,23017.31826279904
18107,3810,22406.413709670764,0,22794.107183461165,41321020,23017.31826279904
3807,3810,21943.020554478386,0,22814.340459977528,41321020,23017.31826279904
3809,3810,22942.322479289,0,22943.375817833672,41321020,23017.31826279904
4908,18580,22807.836021233637,0,22899.944666980915,44567020,23024.176448098628
3777,18393,22482.33662621634,0,22877.539403669347,25444020,23081.161081100585
17475,3756,22066.799116622573,0,22342.52934241346,25072020,23135.515223822604
17251,3764,22572.264751144186,0,22599.88850196254,10141020,23150.14212369663
3812,3813,22109.461591707044,0,23104.598363191897,41321020,23153.390725798978
3776,4941,22376.298850672345,0,22835.0,25444020,23203.117483759965
3776,4941,22726.277376417267,0,22835.0,25444020,23203.117483759965
3777,4941,22663.545688722712,0,22877.539403669347,25444020,23203.117483759965
14582,4941,22472.578806931848,0,22994.219894031557,25444020,23203.117483759965
14582,4941,22647.114734145856,0,22994.219894031557,25444020,23203.117483759965
14582,4941,22679.6562076284,0,22994.219894031557,25444020,23203.117483759965
14582,4941,22709.458244080502,0,22994.219894031557,25444020,23203.117483759965
14582,4941,22962.643847174044,0,22994.219894031557,25444020,23203.117483759965
4941,3803,22068.73514651833,0,22484.738173079782,19931020,23292.240535338373
4941,3803,22418.449006653205,0,22484.738173079782,19931020,23292.240535338373
3728,17249,22047.009643028832,0,22085.999455869314,25072020,23356.296987826514
3756,3760,22778.978830021922,0,23135.515223822604,25072020,23422.059369281975
3804,18107,23074.5186788098,0,23337.62608477848,19931020,23506.9786032006
4941,17247,22587.629048154577,0,23203.117483759965,25444020,23533.570215016265
3747,18580,22039.85103125257,0,22355.51877694758,10141020,23549.85048584464
3756,18580,22591.113115681885,0,22679.541694717773,10141020,23549.85048584464
3726,3739,23101.52405598453,0,23144.54024825869,20296020,23553.045229784104
4941,3787,23175.77603251874,0,23203.117483759965,25444020,23576.291795611964
14102,3741,22276.657394952425,0,23010.0,20296020,23648.588572328095
3776,4941,23396.59697493165,0,23423.178219339512,24619020,23658.43355768957
14582,4941,23145.29743736999,0,23511.11372730706,24619020,23658.43355768957
4943,17603,22802.061609197026,0,23288.560122006533,25444020,23686.185327502782
4947,17603,22997.32419794889,0,23390.06587772454,25444020,23686.185327502782
3756,2363,22317.17414778883,0,22679.541694717773,10141020,23798.41478220912
3807,3810,22948.732859053212,0,23552.85147626432,19931020,23812.981300022213
3808,3810,23152.085463181425,0,23612.39508481482,19931020,23812.981300022213
3776,17246,22300.683615687984,0,22835.0,25444020,23850.510689508188
17604,17246,23088.415919389063,0,23754.68580513646,25444020,23850.510689508188
17604,17246,23183.01850290879,0,23754.68580513646,25444020,23850.510689508188
14102,3746,22251.31732162446,0,23010.0,20296020,23893.991991822764
14102,3746,22276.85004625751,0,23010.0,20296020,23893.991991822764
14102,3746,22340.142399428547,0,23010.0,20296020,23893.991991822764
14102,3746,22452.910315757832,0,23010.0,20296020,23893.991991822764
14102,3746,22583.168843230604,0,23010.0,20296020,23893.991991822764
14102,3746,22697.579226402293,0,23010.0,20296020,23893.991991822764
14102,3746,22724.45752878337,0,23010.0,20296020,23893.991991822764
14102,3746,22956.26820120874,0,23010.0,20296020,23893.991991822764
14102,3746,22965.320432858494,0,23010.0,20296020,23893.991991822764
14102,3746,23013.634682703654,0,23038.54024825869,20296020,23893.991991822764
3726,3746,22076.165331170963,0,23144.54024825869,20296020,23893.991991822764
17475,3746,22947.107624484917,0,23423.264674427293,20296020,23893.991991822764
18106,3746,23441.000636914883,0,23607.213885369423,20296020,23893.991991822764
3741,3746,23302.314038575125,0,23648.588572328095,20296020,23893.991991822764
3741,3746,23589.82308133674,0,23648.588572328095,20296020,23893.991991822764
3742,3746,23151.935532239175,0,23695.64136719196,20296020,23893.991991822764
3743,3746,23407.44707816353,0,23743.29240440426,20296020,23893.991991822764
3743,3746,23542.58463027155,0,23743.29240440426,20296020,23893.991991822764
3811,3812,23396.15290509069,0,23877.36782109275,19931020,23916.58174353966
17247,3794,23396.275207279064,0,23533.570215016265,25444020,23921.4111631605
14102,3748,22527.49465395382,0,23010.0,20296020,23991.97177654988
3743,3748,23630.36706659703,0,23743.29240440426,20296020,23991.97177654988
4941,17604,23382.80786024705,0,23658.43355768957,24619020,24106.9255041137
3776,4941,23438.554389191697,0,23858.0,44814020,24193.060263532992
3776,4941,23444.060252758187,0,23858.0,44814020,24193.060263532992
14582,4941,23718.64189778802,0,23967.491617851796,44814020,24193.060263532992
3739,3756,22976.292381001997,0,23553.045229784104,20296020,24227.0605969661
3746,3756,23446.131188611263,0,23893.991991822764,20296020,24227.0605969661
3749,3756,23732.92573967529,0,24044.468558005898,20296020,24227.0605969661
14102,3773,21795.259543827615,0,21960.0,25072020,24291.868757795088
14102,3773,21919.438585036605,0,21960.0,25072020,24291.868757795088
4941,3804,22922.369289223967,0,23203.117483759965,25444020,24310.699088378315
3794,3804,23027.47060226588,0,23921.4111631605,25444020,24310.699088378315
14102,3746,23217.25753572309,0,23460.0,3320020,24345.881450247496
14102,3746,23260.87416401175,0,23460.0,3320020,24345.881450247496
14102,3746,23394.170985032928,0,23460.0,3320020,24345.881450247496
18106,3746,23801.721866354044,0,24061.195434279725,3320020,24345.881450247496
18106,3746,23971.13673212166,0,24061.195434279725,3320020,24345.881450247496
18106,3746,24067.622510426463,0,24072.088683436097,3320020,24345.881450247496
3741,3746,23904.662090769663,0,24113.088683436097,3320020,24345.881450247496
3741,3746,24088.904502981,0,24113.088683436097,3320020,24345.881450247496
3742,3746,24005.437092699278,0,24156.138469130678,3320020,24345.881450247496
3742,3746,24105.43264034732,0,24156.138469130678,3320020,24345.881450247496
3743,3746,23808.305454925816,0,24199.657044127496,3320020,24345.881450247496
3743,3746,23859.896480766194,0,24199.657044127496,3320020,24345.881450247496
3744,3746,24073.42859178879,0,24244.14813910007,3320020,24345.881450247496
3774,3801,22975.065711671716,0,23238.0,24619020,24434.017855155478
3756,3760,23161.369779877845,0,24227.0605969661,20296020,24446.352310102186
3756,3760,23312.68155394714,0,24227.0605969661,20296020,24446.352310102186
18106,3748,24033.47650951577,0,24061.195434279725,3320020,24452.639314380383
3747,3748,24211.70092552317,0,24412.004386792098,3320020,24452.639314380383
3809,17038,23440.272973346295,0,23686.796541603035,19931020,24458.278510418917
3820,17038,24229.34654160901,0,24283.80609920115,19931020,24458.278510418917
4947,3802,23646.742133271528,0,23844.458877987436,24619020,24482.92412668701
3742,3749,24075.081640018954,0,24156.138469130678,3320020,24506.839496777207
15461,3788,23666.17311421891,0,24013.41825581951,44814020,24548.08586722951
3802,3809,24049.687315260227,0,24169.921739032245,25444020,24556.383123822798
3805,3809,24252.90680059154,0,24356.51641016585,25444020,24556.383123822798
4941,3804,23606.71953336197,0,23658.43355768957,24619020,24596.829400335344
3742,3764,23100.03333706861,0,23695.64136719196,20296020,24636.767280471642
4941,17604,23823.188296790373,0,24193.060263532992,44814020,24648.44139544965
3802,3810,23606.91721719835,0,24169.921739032245,25444020,24657.071957428572
3802,3810,24093.484277805892,0,24169.921739032245,25444020,24657.071957428572
3803,3810,23773.294656014812,0,24254.067569020743,25444020,24657.071957428572
18107,3810,23632.559713839957,0,24417.03898416356,25444020,24657.071957428572
18107,3810,23694.615101949912,0,24417.03898416356,25444020,24657.071957428572
3807,3810,24307.073543553346,0,24457.63246411021,25444020,24657.071957428572
3802,3807,24374.70961230686,0,24482.92412668701,24619020,24724.428459797753
17475,3756,23623.552892284726,0,23846.70856290788,3320020,24859.040445024628
3749,3756,24235.740185943112,0,24506.839496777207,3320020,24859.040445024628
3749,3756,24513.680907389728,0,24515.21430542172,3320020,24859.040445024628
3753,3756,24265.69280169005,0,24683.21430542172,3320020,24859.040445024628
14102,3746,23492.894907551457,0,23910.0,7518020,24911.534324600183
14102,3746,23637.07680096607,0,23910.0,7518020,24911.534324600183
14102,3746,23909.377334415058,0,23910.0,7518020,24911.534324600183
3733,3746,23936.971555952066,0,24227.44423100611,7518020,24911.534324600183
17476,3746,24098.472650007952,0,24381.885161349783,7518020,24911.534324600183
18106,3746,24121.20496994955,0,24569.71793444626,7518020,24911.534324600183
18106,3746,24520.81603739328,0,24569.71793444626,7518020,24911.534324600183
3741,3746,24178.868054622522,0,24621.42054095441,7518020,24911.534324600183
3741,3746,24292.10715078301,0,24621.42054095441,7518020,24911.534324600183
3741,3746,24380.374836588122,0,24621.42054095441,7518020,24911.534324600183
3742,3746,24271.81154235539,0,24672.080030165846,7518020,24911.534324600183
3742,3746,24397.543122072213,0,24672.080030165846,7518020,24911.534324600183
3743,3746,24531.792536074798,0,24715.941656424435,7518020,24911.534324600183
18393,3809,23446.699861178433,0,23595.239866370328,24619020,24914.655478803328
3815,3816,24277.734368346042,0,24891.989306253538,25444020,24934.642568051553
18106,3747,24496.698737378792,0,24569.71793444626,7518020,24960.704920602395
3801,3810,24157.670655304162,0,24434.017855155478,24619020,24970.959144236258
4910,18580,24044.87634362108,0,24980.67895839785,20296020,25061.905796816256
4945,17604,24737.25312593481,0,24790.501626087094,8564020,25122.166003139482
14582,4941,24641.457087592138,0,25004.0,29414020,25181.230777087596
17251,3762,24671.62612900339,0,24755.755082359217,3320020,25188.211569289037
3804,17038,23793.529547916532,0,24310.699088378315,25444020,25208.74992898954
3804,17038,23899.016887766942,0,24310.699088378315,25444020,25208.74992898954
3805,17038,23864.784144830934,0,24356.51641016585,25444020,25208.74992898954
3805,17038,24178.078978731548,0,24356.51641016585,25444020,25208.74992898954
3807,17038,23992.01778063048,0,24457.63246411021,25444020,25208.74992898954
3808,17038,23622.524025864717,0,24497.93063067802,25444020,25208.74992898954
3809,17038,23732.76344979748,0,24556.383123822798,25444020,25208.74992898954
3809,17038,23965.965628837206,0,24556.383123822798,25444020,25208.74992898954
3810,17038,23849.567767305714,0,24657.071957428572,25444020,25208.74992898954
3810,17038,24325.161762602664,0,24657.071957428572,25444020,25208.74992898954
3810,17038,24517.178167758877,0,24657.071957428572,25444020,25208.74992898954
3815,17038,24347.902957666018,0,24891.989306253538,25444020,25208.74992898954
3815,17038,24698.849274709362,0,24891.989306253538,25444020,25208.74992898954
17133,17038,24915.04582394067,0,24971.347168451342,25444020,25208.74992898954
3820,17038,24467.829401562314,0,25057.414385516586,25444020,25208.74992898954
14102,3741,24274.360626160127,0,24690.0,10006020,25287.895470049585
14102,3741,24665.845154805967,0,24690.0,10006020,25287.895470049585
14102,3741,24715.73401680482,0,24718.337331106548,10006020,25287.895470049585
4947,3804,24177.427377245414,0,24348.498209485144,44814020,25293.781204287723
4941,4945,24837.920310283218,0,25181.230777087596,29414020,25320.75153130119
4943,4947,25230.648453351798,0,25262.38954395994,29414020,25360.94534244487
3741,3743,25102.42176630683,0,25287.895470049585,10006020,25408.751215843997
18106,3756,24221.529985948324,0,24569.71793444626,7518020,25413.184690591985
3741,3756,24583.03206175226,0,24621.42054095441,7518020,25413.184690591985
3746,3756,24440.180223576448,0,24911.534324600183,7518020,25413.184690591985
3733,3744,24765.526613326358,0,25008.691380960045,10006020,25468.80734107218
17251,4908,24610.29838500171,0,24755.755082359217,3320020,25512.20397179366
3804,3808,24967.32861679656,0,25293.781204287723,44814020,25516.126506177996
15461,3788,24682.09180907636,0,25032.552321407842,29414020,25538.645803511678
4943,3788,25225.420231723452,0,25262.38954395994,29414020,25538.645803511678
3744,3745,25212.663470409156,0,25468.80734107218,10006020,25539.72676679618
18580,3773,24335.601281597894,0,25061.905796816256,20296020,25545.43331264784
18580,3773,24865.517633710173,0,25061.905796816256,20296020,25545.43331264784
4943,17038,23539.963749882012,0,23743.5710782915,24619020,25548.001343828106
4943,17038,23591.195841064673,0,23743.5710782915,24619020,25548.001343828106
17603,17038,23995.855101174846,0,24075.75814872606,24619020,25548.001343828106
3804,17038,24391.223564475487,0,24596.829400335344,24619020,25548.001343828106
3805,17038,24380.983680209774,0,24642.88140885748,24619020,25548.001343828106
3807,17038,24498.98995733628,0,24724.428459797753,24619020,25548.001343828106
3807,17038,24726.07439489109,0,24733.413207321035,24619020,25548.001343828106
3808,17038,24739.984286338968,0,24788.413207321035,24619020,25548.001343828106
3812,17038,24767.409474332082,0,25047.765726797625,24619020,25548.001343828106
3820,17038,25240.582263470427,0,25405.573645345245,24619020,25548.001343828106
17604,3801,24678.993106606606,0,25122.166003139482,8564020,25559.32564187197
3748,3760,24551.105243543432,0,25022.377020345415,7518020,25595.13876686536
14102,3746,24209.23126084755,0,24690.0,10006020,25596.618796945648
14102,3746,24376.087786134474,0,24690.0,10006020,25596.618796945648
14102,3746,24495.957208414682,0,24690.0,10006020,25596.618796945648
14102,3746,24645.899017500702,0,24690.0,10006020,25596.618796945648
18106,3746,25203.954498099534,0,25248.036762557804,10006020,25596.618796945648
3741,3746,24641.4335928581,0,25287.895470049585,10006020,25596.618796945648
3741,3746,24670.164467263603,0,25287.895470049585,10006020,25596.618796945648
3741,3746,24687.76096062638,0,25287.895470049585,10006020,25596.618796945648
3741,3746,24819.506556326305,0,25287.895470049585,10006020,25596.618796945648
3741,3746,24842.832700568702,0,25287.895470049585,10006020,25596.618796945648
3741,3746,25183.694002672535,0,25287.895470049585,10006020,25596.618796945648
3741,3746,25202.89708102225,0,25287.895470049585,10006020,25596.618796945648
3741,3746,25307.743743974155,0,25316.288260542122,10006020,25596.618796945648
3742,3746,25124.119841223874,0,25364.288260542122,10006020,25596.618796945648
3742,3746,25149.77669771036,0,25364.288260542122,10006020,25596.618796945648
3742,3746,25235.46496867473,0,25364.288260542122,10006020,25596.618796945648
3742,3746,25364.642733842415,0,25376.751215843997,10006020,25596.618796945648
3743,3746,25409.50361874703,0,25415.80734107218,10006020,25596.618796945648
3744,3746,25070.416471549488,0,25468.80734107218,10006020,25596.618796945648
3744,3746,25158.951467676103,0,25468.80734107218,10006020,25596.618796945648
3804,3809,24672.84124540762,0,25293.781204287723,44814020,25635.770038764313
4941,17604,24835.830708579608,0,25181.230777087596,29414020,25649.350838705774
3744,18580,23856.81748229046,0,24244.14813910007,3320020,25659.994764630315
3760,18580,24915.461013834705,0,25051.77805676395,3320020,25659.994764630315
3762,18580,24958.724693840075,0,25188.211569289037,3320020,25659.994764630315
3762,18580,25097.779011180144,0,25188.211569289037,3320020,25659.994764630315
14102,3747,24626.045782558682,0,24690.0,10006020,25670.435831488707
3726,3762,23926.706011848437,0,24051.086438893224,7518020,25710.843044866833
3752,3762,25131.722043817263,0,25225.552486369917,7518020,25710.843044866833
17604,3804,24985.623825782746,0,25122.166003139482,8564020,25720.14276093984
18106,3748,25124.889608376794,0,25248.036762557804,10006020,25721.119614158368
3741,3748,24887.069690893564,0,25287.895470049585,10006020,25721.119614158368
14582,3810,23806.58152883242,0,23967.491617851796,44814020,25724.852571537715
15948,3810,24671.999683803846,0,25042.07508670614,44814020,25724.852571537715
3803,3810,24653.583347585383,0,25222.31898849048,44814020,25724.852571537715
3804,3810,24797.548999097675,0,25293.781204287723,44814020,25724.852571537715
14102,3752,24136.82206944407,0,24690.0,10006020,25891.54290239816
3742,4908,24181.171424656437,0,24672.080030165846,7518020,25899.129431832418
4941,3818,24089.55197027715,0,24193.060263532992,44814020,26007.349463619405
3726,18580,23666.729192665127,0,24051.086438893224,7518020,26020.29981745395
18106,18580,24324.844021575995,0,24569.71793444626,7518020,26020.29981745395
3756,18580,25296.54457308966,0,25413.184690591985,7518020,26020.29981745395
3747,3755,24993.224792182842,0,25670.435831488707,10006020,26066.844901019726
3747,3755,25154.157222052905,0,25670.435831488707,10006020,26066.844901019726
3748,3755,25270.31434025201,0,25721.119614158368,10006020,26066.844901019726
18106,3756,24847.806459750933,0,25248.036762557804,10006020,26119.80531784299
14102,18106,25076.83806998404,0,25410.0,43965020,26134.486454406157
3760,3773,24560.81633423743,0,25051.77805676395,3320020,26160.52153826757
15461,3801,24690.431554980467,0,25032.552321407842,29414020,26189.875571002653
3802,3810,25171.170777955693,0,25643.881672004813,8564020,26190.120590184513
18107,3810,25491.036204033127,0,25833.920902070608,8564020,26190.120590184513
18107,3810,25575.861229119593,0,25833.920902070608,8564020,26190.120590184513
18106,3741,26001.54724394023,0,26134.486454406157,43965020,26223.69508296998
14102,3760,23948.148028737705,0,24690.0,10006020,26268.66907188249
14102,3760,24460.52777410024,0,24690.0,10006020,26268.66907188249
18106,3760,24920.198313082852,0,25248.036762557804,10006020,26268.66907188249
3742,3760,25269.173065443363,0,25364.288260542122,10006020,26268.66907188249
3749,3760,25436.409516832668,0,25775.12800793045,10006020,26268.66907188249
3753,3760,25550.290399879697,0,25963.978588115504,10006020,26268.66907188249
3753,3760,25627.176284951554,0,25963.978588115504,10006020,26268.66907188249
3776,4941,25830.383176506857,0,25988.0,34233020,26272.437092189197
14582,4941,25255.00682660306,0,26054.78009785,34233020,26272.437092189197
14582,4941,25712.22902316915,0,26054.78009785,34233020,26272.437092189197
14582,4941,25873.61505300973,0,26054.78009785,34233020,26272.437092189197
15461,4941,25697.978659759243,0,26117.356174425848,34233020,26272.437092189197
3804,17038,24832.858087243214,0,25293.781204287723,44814020,26298.101473756844
18107,17038,24971.1732675724,0,25415.53371889632,44814020,26298.101473756844
3807,17038,24931.611891448676,0,25459.534183892694,44814020,26298.101473756844
3807,17038,25281.92118413095,0,25459.534183892694,44814020,26298.101473756844
3808,17038,24994.122905337124,0,25516.126506177996,44814020,26298.101473756844
3808,17038,25401.11902442296,0,25516.126506177996,44814020,26298.101473756844
3809,17038,25532.174628488166,0,25635.770038764313,44814020,26298.101473756844
3809,17038,25576.387355363662,0,25635.770038764313,44814020,26298.101473756844
3813,17038,25310.168105856996,0,25809.66227063698,44814020,26298.101473756844
3814,17038,25725.83475072985,0,25852.214645909924,44814020,26298.101473756844
3815,17038,25751.28218561055,0,25916.42692244123,44814020,26298.101473756844
3803,3814,25252.408932609324,0,25678.15101227401,8564020,26354.04984644581
4941,4945,25608.85728794504,0,26272.437092189197,34233020,26392.16439817745
4941,4945,26013.703296963453,0,26272.437092189197,34233020,26392.16439817745
3745,17606,25045.294331713703,0,25539.72676679618,10006020,26415.155400139713
17251,17606,25772.090174646117,0,26033.218132230217,10006020,26415.155400139713
3752,3762,25278.3705377168,0,25891.54290239816,10006020,26446.9971100259
14102,3745,25227.88027941401,0,25410.0,43965020,26503.977676507795
15461,18107,24558.110690025434,0,25032.552321407842,29414020,26517.482154487498
3771,3773,26117.215738940944,0,26321.38142295841,7518020,26599.223896862233
14102,3746,24923.0113263144,0,25410.0,43965020,26630.4461200881
14102,3746,25108.429846713738,0,25410.0,43965020,26630.4461200881
14102,3746,25257.895792427735,0,25410.0,43965020,26630.4461200881
3734,3746,25462.66513311979,0,25756.893198893147,43965020,26630.4461200881
3737,3746,25205.836668857486,0,25886.71305575732,43965020,26630.4461200881
3737,3746,25249.625688406657,0,25886.71305575732,43965020,26630.4461200881
3739,3746,25524.13834059482,0,25994.987410938193,43965020,26630.4461200881
18106,3746,25516.879587750234,0,26134.486454406157,43965020,26630.4461200881
18106,3746,25534.731701498837,0,26134.486454406157,43965020,26630.4461200881
18106,3746,26117.916810514023,0,26134.486454406157,43965020,26630.4461200881
3741,3746,25538.27137960408,0,26223.69508296998,43965020,26630.4461200881
3741,3746,25777.00346467908,0,26223.69508296998,43965020,26630.4461200881
3741,3746,25807.483312173943,0,26223.69508296998,43965020,26630.4461200881
3741,3746,26010.77909293231,0,26223.69508296998,43965020,26630.4461200881
3742,3746,25438.033352325703,0,26298.08154795653,43965020,26630.4461200881
3742,3746,25682.318987387407,0,26298.08154795653,43965020,26630.4461200881
3742,3746,26147.533390216307,0,26298.08154795653,43965020,26630.4461200881
3743,3746,25490.96637015441,0,26363.745783574428,43965020,26630.4461200881
3743,3746,26352.58501857821,0,26363.745783574428,43965020,26630.4461200881
3744,3746,25866.238260694256,0,26431.32088568787,43965020,26630.4461200881
3744,3746,26076.324488567905,0,26431.32088568787,43965020,26630.4461200881
15461,3787,25178.256173009897,0,26117.356174425848,34233020,26664.626622417356
4941,3788,25379.568556391805,0,26272.437092189197,34233020,26692.06113591343
4941,3788,25536.840532346516,0,26272.437092189197,34233020,26692.06113591343
3728,3747,25073.454679872615,0,25533.60252139682,43965020,26697.40335263472
18106,3747,25392.265821411842,0,26134.486454406157,43965020,26697.40335263472
3819,3823,26179.032217654123,0,26544.08277354541,8564020,26697.41828776305
14102,4908,24465.910944608786,0,24690.0,10006020,26706.126067149013
3726,3748,25388.94904406955,0,25502.072448067815,43965020,26755.927301338408
3741,3748,25942.90684767864,0,26223.69508296998,43965020,26755.927301338408
4941,17603,26293.776722352944,0,26308.10629167556,34233020,26775.777131066377
4945,17603,25728.090090659833,0,26392.16439817745,34233020,26775.777131066377
4947,17603,26030.278596369524,0,26462.95964764123,34233020,26775.777131066377
4947,17603,26154.266372158985,0,26462.95964764123,34233020,26775.777131066377
15461,17604,25922.08387504008,0,26117.356174425848,34233020,26834.16488961923
4941,17604,25632.949906637878,0,26272.437092189197,34233020,26834.16488961923
14582,3809,24766.358198815597,0,25004.0,29414020,26855.50847474922
4947,3809,24896.321247167918,0,25360.94534244487,29414020,26855.50847474922
3746,3752,25713.950087148634,0,26630.4461200881,43965020,26888.241871549108
3731,18580,24548.225019788915,0,24922.337331106548,10006020,26892.826733069953
3744,18580,25378.38996379538,0,25468.80734107218,10006020,26892.826733069953
3745,18580,25452.93596526307,0,25539.72676679618,10006020,26892.826733069953
3746,18580,25459.096662239743,0,25596.618796945648,10006020,26892.826733069953
3753,18580,25883.3756900702,0,25963.978588115504,10006020,26892.826733069953
3755,18580,25907.897784138495,0,26066.844901019726,10006020,26892.826733069953
3756,18580,25511.326217889644,0,26119.80531784299,10006020,26892.826733069953
3762,18580,25906.233753673576,0,26446.9971100259,10006020,26892.826733069953
4912,18580,26341.570234913135,0,26829.5410888559,10006020,26892.826733069953
14582,4941,26139.39670174231,0,26625.88888888889,6934020,26898.99346104136
14582,4941,26265.290875048944,0,26625.88888888889,6934020,26898.99346104136
14582,4941,26521.389719792987,0,26625.88888888889,6934020,26898.99346104136
15461,4941,26184.73764198812,0,26672.433019360433,6934020,26898.99346104136
18393,4941,26716.496529485856,0,26764.47940063885,6934020,26898.99346104136
14102,17475,25574.289254492036,0,26280.0,4712020,26905.25159563072
3734,17475,26008.139854368765,0,26781.63601674513,4712020,26905.25159563072
4945,17246,26332.858704005605,0,26392.16439817745,34233020,26928.468066428726
4941,3794,25834.162736221926,0,26272.437092189197,34233020,27004.163922300188
4941,3794,26036.637160476974,0,26272.437092189197,34233020,27004.163922300188
