step,score,eps
26,-3.8794039726826313,0.64
54,-9.296137793548937,0.6396550000000003
76,-7.902271965380133,0.6393250000000006
97,-2.8903165427197886,0.6390100000000009
122,-9.624394815060151,0.6386350000000012
151,-9.465262245974001,0.6382000000000015
171,-8.135017157965292,0.6379000000000018
197,-10.121586210501997,0.6375100000000021
224,-9.360531010104891,0.6371050000000025
246,-0.10440470912150446,0.6367750000000028
269,-7.503647886258362,0.636430000000003
294,-6.808798847694466,0.6360550000000034
326,-8.96458183887936,0.6355750000000038
353,-6.985126943082781,0.6351700000000041
378,-2.013913721746029,0.6347950000000044
409,-12.33331074143794,0.6343300000000048
434,-8.738756026022285,0.6339550000000052
459,-9.05790319697834,0.6335800000000055
485,-6.348310244517721,0.6331900000000058
510,-7.261008432206104,0.6328150000000061
538,-9.096863299302466,0.6323950000000065
567,-7.808485906523381,0.6319600000000068
597,-11.210847369189851,0.6315100000000072
622,-6.9591065150704905,0.6311350000000076
639,-4.655524465081564,0.6308800000000078
657,-4.1596328167365435,0.630610000000008
677,-7.534126673217338,0.6303100000000083
700,-11.26271356989086,0.6299650000000085
718,-5.039190840600676,0.6296950000000088
745,-9.310748382205402,0.6292900000000091
770,-4.784351546888855,0.6289150000000094
800,-6.988284061547429,0.6284650000000098
822,-4.668541710027576,0.6281350000000101
845,-9.30330613918184,0.6277900000000104
875,-8.50454128371135,0.6273400000000108
904,-7.1155006145095925,0.6269050000000111
931,-3.505187762889322,0.6265000000000115
954,-7.217865106599039,0.6261550000000118
977,-4.4979330470828955,0.6258100000000121
1002,-10.10265223588033,0.6254350000000124
1022,-10.626604036471178,0.6251350000000127
1045,-3.9254496707982223,0.624790000000013
1071,-8.076894040908824,0.6244000000000133
1096,-7.776575985851627,0.6240250000000136
1128,-10.620193960424178,0.623545000000014
1159,-5.433154090197676,0.6230800000000144
1180,-4.153049187744003,0.6227650000000147
1204,-12.387360469041708,0.622405000000015
1232,-10.979561949142074,0.6219850000000153
1251,-5.864579575607273,0.6217000000000156
1278,-6.426124273043925,0.6212950000000159
1308,-5.570815397579705,0.6208450000000163
1335,-7.533177249142265,0.6204400000000166
1362,-7.016393114819566,0.620035000000017
1388,-5.727236902222261,0.6196450000000173
1410,-7.501020163190544,0.6193150000000176
1430,-5.215470438251499,0.6190150000000179
1448,-4.815197935072809,0.6187450000000181
1472,-7.093931441438903,0.6183850000000184
1489,-6.761574251310764,0.6181300000000186
1513,-7.438315775334325,0.6177700000000189
1538,-7.6476604255518685,0.6173950000000192
1568,-10.217436473868675,0.6169450000000196
1593,-5.390540653032205,0.6165700000000199
1619,-9.600387676209314,0.6161800000000203
1645,-6.60133438310261,0.6157900000000206
1675,-10.689577276686297,0.615340000000021
1694,-0.7877130703964406,0.6150550000000212
1718,-7.691935992078442,0.6146950000000215
1739,-10.936023903671618,0.6143800000000218
1764,-5.297915209467598,0.6140050000000221
1788,-3.987200227621987,0.6136450000000224
1817,-10.588028585690212,0.6132100000000228
1837,-5.596793438652421,0.612910000000023
1862,-11.434693469944385,0.6125350000000234
1892,-11.224668576376217,0.6120850000000237
1919,-7.17033515211695,0.6116800000000241
1949,-12.882964487392723,0.6112300000000245
1974,-4.633108288651092,0.6108550000000248
1998,-6.306397562629569,0.6104950000000251
2016,-4.407471658479894,0.6102250000000253
2042,-7.810862676589009,0.6098350000000257
2073,-7.15729111958845,0.6093700000000261
2095,-5.598518148059762,0.6090400000000263
2118,-12.761078874742854,0.6086950000000266
2149,-5.872018492180418,0.608230000000027
2172,-7.400683891749692,0.6078850000000273
2190,-6.197826223015278,0.6076150000000275
2218,-6.307966526674812,0.6071950000000279
2245,-8.83980953654068,0.6067900000000283
2270,-9.155835832182111,0.6064150000000286
2292,-3.8771862425388073,0.6060850000000289
2322,-7.349533011067018,0.6056350000000292
2345,-5.612734905891225,0.6052900000000295
2364,-8.195211588843083,0.6050050000000298
2393,-7.33258636242266,0.6045700000000301
2416,-4.748333750716361,0.6042250000000304
2442,-5.258780556350153,0.6038350000000308
2473,-7.589103733593879,0.6033700000000312
2501,-6.5614654843613165,0.6029500000000315
2530,-10.005589893764045,0.6025150000000319
2551,-3.09479454773552,0.6022000000000322
2572,-4.096142035167094,0.6018850000000324
2599,-10.430272318442306,0.6014800000000328
2624,-8.369103723312005,0.6011050000000331
2653,-6.941350762692001,0.6006700000000335
2670,-0.6844177205795954,0.6004150000000337
2696,-2.849563048660727,0.600025000000034
2723,-4.653494094099683,0.5996200000000343
2747,-6.58981012092915,0.5992600000000347
2767,-2.514978764452969,0.5989600000000349
2793,-8.731400445319656,0.5985700000000352
2814,-10.003726836186019,0.5982550000000355
2835,-6.949808470626512,0.5979400000000358
2863,-11.950899763794668,0.5975200000000361
2886,-8.434530460058994,0.5971750000000364
2918,-10.339215535712526,0.5966950000000368
2947,-6.807179288369065,0.5962600000000372
2964,-2.8883770782334057,0.5960050000000374
2988,-7.634126260300996,0.5956450000000377
3013,-7.587935686402857,0.595270000000038
3039,-7.896890411666842,0.5948800000000384
3060,-5.9826255104894726,0.5945650000000386
3090,-9.963645580443362,0.594115000000039
3122,-10.420349853038157,0.5936350000000394
3149,-9.249148808560603,0.5932300000000398
3177,-9.06496360890841,0.5928100000000401
3204,-9.286710469917718,0.5924050000000405
3232,-8.932447799114675,0.5919850000000408
3257,-5.024562066616026,0.5916100000000412
3275,-5.781158911221834,0.5913400000000414
3303,-7.136245485012792,0.5909200000000417
3326,-7.738735223060388,0.590575000000042
3352,-5.541328829712024,0.5901850000000424
3377,-5.436070961049104,0.5898100000000427
3402,-10.023457679769283,0.589435000000043
3428,-10.737198075023047,0.5890450000000433
3456,-5.683552296911017,0.5886250000000437
3477,-8.518851926299659,0.588310000000044
3501,-5.848400492502357,0.5879500000000443
3521,-7.838888040749149,0.5876500000000445
3543,-1.520335071615081,0.5873200000000448
3573,-10.531352996837375,0.5868700000000452
3597,-9.407525450339147,0.5865100000000455
3619,-6.010930300197159,0.5861800000000458
3645,-13.268998139507195,0.5857900000000461
3669,-7.41993074559821,0.5854300000000464
3693,-2.6412572144901785,0.5850700000000467
3721,-10.792236319190781,0.5846500000000471
3744,-7.117721981406519,0.5843050000000474
3767,-3.3212374209664386,0.5839600000000477
3791,-9.604010170714323,0.583600000000048
3818,-6.821131838599037,0.5831950000000483
3840,-5.218068095486373,0.5828650000000486
3868,-7.1229731689284606,0.582445000000049
3899,-8.195836067762047,0.5819800000000493
3922,-4.771419421123556,0.5816350000000496
3950,-5.541314205053365,0.58121500000005
