step,score,eps
26,-5.9358335183284705,0.7
53,-6.307143389800261,0.6978000000000002
73,-6.475617085116285,0.6958000000000004
97,-4.296863541233735,0.6934000000000007
123,-9.114816611115872,0.690800000000001
149,-3.422082326588309,0.6882000000000013
176,-4.247787177158455,0.6855000000000016
204,-9.96085482352304,0.6827000000000019
223,-5.0309739922080645,0.6808000000000021
248,-5.369926356698477,0.6783000000000023
278,-9.188490648912664,0.6753000000000027
307,-9.656704148584714,0.672400000000003
331,-3.608075842413004,0.6700000000000033
360,-7.083603161558372,0.6671000000000036
390,-9.414599573879617,0.6641000000000039
417,-8.6977102060245,0.6614000000000042
448,-8.516199137588698,0.6583000000000045
474,-7.100830282056662,0.6557000000000048
498,-5.804091686324586,0.6533000000000051
527,-4.209043429234464,0.6504000000000054
549,-5.0015541396359575,0.6482000000000057
573,-8.383698676065466,0.6458000000000059
603,-6.554218432705556,0.6428000000000063
636,-9.021684254487386,0.6395000000000066
658,-6.492350620080783,0.6373000000000069
681,-8.37195988127471,0.6350000000000071
710,-5.502673002554024,0.6321000000000074
735,-6.354512193950632,0.6296000000000077
767,-6.902556935047101,0.6264000000000081
793,-6.326111634835305,0.6238000000000083
826,-6.373403394349197,0.6205000000000087
856,-4.79527627824518,0.617500000000009
879,-4.029888237469885,0.6152000000000093
902,-4.524907157447881,0.6129000000000095
926,-5.1768553915003634,0.6105000000000098
954,-5.169181993835156,0.6077000000000101
984,-9.245283531361414,0.6047000000000105
1004,-4.063220358891741,0.6027000000000107
1024,-4.101647085081071,0.6007000000000109
1044,-1.303450407438775,0.5987000000000111
1070,-6.447621974398165,0.5961000000000114
1096,-5.501589627237746,0.5935000000000117
1124,-8.199343597531657,0.590700000000012
1153,-4.655157506756657,0.5878000000000123
1179,-3.960576496530387,0.5852000000000126
1207,-9.223517382983768,0.5824000000000129
1231,-4.705008530041917,0.5800000000000132
1255,-6.717624858890085,0.5776000000000134
1281,-6.81383744410397,0.5750000000000137
1308,-9.051529667194451,0.572300000000014
1333,-6.4248569820700645,0.5698000000000143
1353,-2.3232590857949535,0.5678000000000145
