step,score,eps
76,-39.24780279274595,0.6393250000000006
152,-49.02686363483183,0.6381850000000016
228,-45.988540763552464,0.6370450000000025
304,-48.48206465087358,0.6359050000000035
380,-46.33713912672395,0.6347650000000045
456,-40.42368437142421,0.6336250000000054
532,-43.79143777702036,0.6324850000000064
608,-49.631131333657244,0.6313450000000074
684,-54.49938963720995,0.6302050000000083
760,-40.97832711661857,0.6290650000000093
836,-48.295638556680004,0.6279250000000103
912,-51.381413620397325,0.6267850000000112
988,-54.12152585537308,0.6256450000000122
1064,-50.87249020040632,0.6245050000000132
1140,-60.02465688282414,0.6233650000000142
1216,-51.20743760871668,0.6222250000000151
1292,-35.223938025612966,0.6210850000000161
1368,-48.391555572687516,0.6199450000000171
1444,-48.78685922388075,0.618805000000018
1520,-53.34895849569832,0.617665000000019
1596,-45.457787930968195,0.61652500000002
1672,-39.908040814586734,0.6153850000000209
1748,-51.780751307692995,0.6142450000000219
1824,-35.00541997590627,0.6131050000000229
1900,-41.889366578053085,0.6119650000000239
1976,-48.751321334559734,0.6108250000000248
2052,-57.80750529426308,0.6096850000000258
2128,-34.87379021521004,0.6085450000000268
2204,-54.85870409266137,0.6074050000000277
2280,-43.38003159985955,0.6062650000000287
2356,-44.30069627085653,0.6051250000000297
2432,-52.41559622557943,0.6039850000000306
2508,-47.06267157921248,0.6028450000000316
2584,-49.17975205545527,0.6017050000000326
2660,-34.941860243365944,0.6005650000000335
2736,-36.47002454136773,0.5994250000000345
2812,-56.00114116970723,0.5982850000000355
2888,-40.57825274019985,0.5971450000000365
2964,-56.53811198723562,0.5960050000000374
3040,-46.96436951055322,0.5948650000000384
3116,-38.19021294135396,0.5937250000000394
3192,-40.55008197293284,0.5925850000000403
3268,-33.918356068856035,0.5914450000000413
3344,-56.006567888912734,0.5903050000000423
3420,-44.84686076432043,0.5891650000000432
3496,-50.69909813564634,0.5880250000000442
3572,-33.49562320557962,0.5868850000000452
3648,-44.00443474390446,0.5857450000000461
3724,-34.10449346684873,0.5846050000000471
3800,-59.24002413094374,0.5834650000000481
3876,-39.24452763987359,0.582325000000049
3952,-43.557296164975945,0.58118500000005
4028,-38.92714289933803,0.580045000000051
4104,-39.608716550119325,0.578905000000052
4180,-32.059391123695804,0.5777650000000529
4256,-26.67491089677949,0.5766250000000539
4332,-59.308721649165804,0.5754850000000549
4408,-51.61950804176651,0.5743450000000558
4484,-44.325549547942316,0.5732050000000568
4560,-59.95550888678041,0.5720650000000578
4636,-34.13034714466917,0.5709250000000587
4712,-59.741850138861665,0.5697850000000597
4788,-51.165093926348106,0.5686450000000607
4864,-50.624439763798186,0.5675050000000617
4940,-37.58183197693266,0.5663650000000626
5016,-50.774591875428335,0.5652250000000636
5092,-51.58554023776377,0.5640850000000646
5168,-42.450818236347914,0.5629450000000655
5244,-30.430667934515974,0.5618050000000665
5320,-36.36060548281076,0.5606650000000675
5396,-38.426597460359076,0.5595250000000684
5472,-45.40600983031648,0.5583850000000694
5548,-38.80018491603678,0.5572450000000704
5624,-49.803697905219444,0.5561050000000713
5700,-62.85006594586799,0.5549650000000723
